1	0.111	5602	233	12213.5	949
2	0.050	3117	101	6103.5	719
3	-0.119	1296	21	1920	663.5
4	-0.143	1480.5	49	2084	716
5	-0.129	894	10	1486	699
6	-0.172	838	15	1368	709.5
7	-0.468	1126	18	1435	987
8	-0.374	924.5	38	1246	804
9	-0.300	2285	54	2410.5	797.5
10	-0.287	2140	57	2280	752
11	-0.225	661	24	1067	623.5
12	-0.172	1300.5	31	1764	676
13	-0.373	542.5	120	1010	809
14	-0.116	1078	130	1732	854
15		1104	235	1300	738
16		824	473.5	2709	1701
17	-0.099	1274	317	1877	952
18	-0.085	1238.5	312.5	1721	798
19	-0.265	4932	95	5119	908.5
20	-0.244	11093	225	11158	1155.5
21	-0.359	5192	184	4606	1114
22	-0.286	6817	297	6640	1178
23	-0.550	8793	128	5019	1067.5
24	-0.545	8544	132	4973	1093.5
25	-0.309	936	47	1200	682.5
26	-0.399	1156	69	1253	736
27	-0.013	784	135	1424	676
28	-0.096	1315	46.5	2104	777
29	-0.147	793	97	1400	813.5
30	-0.121	1033.5	150	1936	1133.5
31	-0.255	1752	235.5	2356	1259
32	-0.226	1891.5	391	2523.5	1355
33	-0.013	1482	158	3060	1314
34	-0.048	969	168	1991	1133
35	-0.810	1697.5	112	1319	1028
36	-0.786	2847	195.5	1709	1152
37	-0.024	2664	273	4579	1060
38	-0.003	2692	328	4676	1019
39	-0.432	758.5	220.5	1650.5	1424
40	-0.347	1109	373	2123	1736
41	-0.123	5337	601	7318	1564
42	-0.139	6216	579	8098.5	1463
43	0.025	1340	614	2885	1965.5
44	-0.083	698	290.5	1644.5	1258.5
45		550	279	1360	1082
46		617	300.5	1255	1199.5
47		199	115	895	777
48		196.5	155	729.5	848
49	-0.146	1403.5	106	1802.5	606
50	-0.054	599	165	1002	560
51	0.172	705	180	1757	832
52	0.036	1385	600.5	2115	1086
53		21385	109.5	16847	547.5
54		7640	203	5646	575
55	-0.170	1236	0	1743	687
56	-0.151	1235	0	1748	640
57	-0.372	2518.5	606	1702.5	615
58	-0.317	1220	177.5	1208	608
59	-0.502	9678.5	502.5	5427	734
60	-0.460	14046.5	1067	8326	1023.5
61	-0.008	613.5	10.5	1367	666.5
62	0.170	506	154	1312	710
63		1908	1707	2816	2423
64		3807	4700	4875	5077
65	-0.336	17668	524	13150.5	909
66	-0.412	6701.5	828	4912	1269
67	0.108	2202	1222.5	3456	1830
68	0.026	10253.5	242	17506	796
69	-0.704	2108	308	1144	715
70	-0.805	2888	258	1156	632
71	-0.245	505	75.5	901.5	624
72	-0.057	773.5	73	1348	618
73	-0.024	415	112.5	1088	765.5
74	-0.261	443	68	1040	809
75	0.038	1295	130	2384	694
76	0.019	1160	243.5	2030	846
77	-0.025	1299	114	2136	669.5
78	-0.139	1152	334	1747	1040
79		1402.5	229.5	1446	726
80		3642	292.5	3568	859
81	-0.130	802.5	36.5	1322	647
82	-0.017	446.5	88	986	592
83	-0.014	1348.5	125.5	2278	706.5
84	-0.064	1945	258	3133	1040
85		515	89	992	674
86		454	69	841	751
87		3247.5	187	9651	910.5
88		2027	368	5143	1223
89	0.089	1698	214	3807	1152
90	0.090	1931.5	156.5	4312	1000
91		2146	152	6223	1104
92		850	114	2204.5	870
93	-0.242	420	42	811	567.5
94	-0.214	714	27	1102	608.5
95	-0.055	1520	641	1776	839
96	-0.214	1857.5	470.5	2057.5	966
