1	0.194	684	11	564	243
2	0.220	858	30	569	197
3	0.414	7038.5	132	2163	232
4	0.415	6745	18	2073.5	197
5	0.224	1268	19.5	815	256
6	0.236	1317	9	799.5	229.5
7	0.037	814.5	55.5	734	213
8	0.038	726	53	672	212
9	-0.086	1278.5	10	1407	256
10	-0.129	1433	104	1567.5	239
11		52	42	288	276.5
12		52.5	16.5	256	265
13		449	81	400	251
14		492	77.5	376	214
15		541.5	42.5	359	251
16		507	57	362	274
17	0.341	3478	90.5	1354.5	232
18	0.398	3826	152	1314.5	247
19	0.269	7921	186	3267.5	242
20	0.314	7536.5	174	2836	240
21	0.126	694	23	595	221
22	0.136	708	30	602	232
23	0.198	726	74	589.5	281.5
24	0.150	683	48.5	568	233
25	0.014	1526	65	1301	247
26	0.009	1562	81	1305	225.5
27	0.092	2319	66	1557	224
28	0.096	2768.5	79.5	1820	256
29	0.306	1525	118	764	243
30	0.263	1590	87	928	314.5
31		675	80	419.5	288
32		674	124	452	286
33	0.219	6674	105.5	3204.5	322
34	0.214	6294	137.5	2992	256
35	0.556	9507.5	145.5	2149.5	259.5
36	0.476	9178	158	2449.5	259.5
37	0.515	3708.5	123	1084	281.5
38	0.439	3499	120	1155.5	256
39	0.279	1186	153	671.5	265
40	0.230	1126.5	194	628.5	218
41		42	0	256	200
42		1	5	328.5	232
43	0.265	2396	95	1177.5	254.5
44	0.230	3068	167.5	1530.5	288
45	0.310	1991.5	77	923	224
46	0.408	2104	34.5	859	256
47		605	5	410	201.5
48		549	64.5	400	214
49	0.156	880	62	649	222
50	0.058	579	129	517	224
51	0.346	2278	93.5	967.5	235
52	0.358	2066	132.5	941.5	308
53		275	68	400	256
54		252	88	431.5	237
55	0.127	532	134.5	472	252
56	0.260	616	107	485	277
57		104	72.5	278	244
58		89	50	301	246
59	0.142	4131	99	2372	275.5
60	0.164	4374.5	102	2411	298
61	0.356	880.5	32	534.5	256
62	0.219	768	66.5	559	243
63	0.536	5083	85	1188.5	136
64	0.555	5241.5	41	1278	230.5
65		499.5	31.5	585	292
66		578	81	476	281.5
67	0.050	814	68	712	215
68	0.236	763.5	91	575	284
69	-0.053	3552.5	105	3030	216
70	-0.042	3534	108	3006	283
71		423	117	336	261
72		317	142	360	304
73	0.166	877	116	623.5	236
74	0.188	947	95	669	256
75	0.117	1020	122	768	254
76	0.039	826	145	713	248
77	0.229	1470.5	152	874	290
78	0.175	1595	353	948.5	326.5
79	0.241	1693	192	976	331
80	0.251	1721.5	154	974	316
81		414	0	416	249
82		447	16	400	208
83	0.275	2290	78	1127	256
84	0.307	2180	66	1044.5	269
85	0.180	3155	65	1779	301
86	0.117	2865	46	1804	245
87	0.240	722	96	551	283
88	0.186	718	71.5	543	229
89		41	69	287.5	272
90		38	90.5	279	217
91	0.098	873	70.5	729	250.5
92	0.172	1035.5	97	739.5	267
93		495	71	469.5	254
94		540	80	476	298
95	0.304	3184	181	1342	254
96	0.318	3143	110	1321	256
97		884	131	488	287
98		1062	174	512	316
99	0.157	1851.5	123	1173	276
100	0.075	1632	82.5	1244	274
101		386.5	8	380.5	272
102		465.5	89	481	250
103	0.066	1286	82	1049.5	275
104	0.041	1066	96.5	913	252
105	0.082	1715	51	1285	262
106	0.059	1777	30	1368	239
107		77	44	224	220
108		79.5	0	286.5	256
109	0.209	1224	70	839.5	304
110	0.126	1197	138	873.5	279
111		94	128	282.5	302.5
112		90	53	331	252
113		162.5	96	368	281
114		359.5	100.5	452	231.5
115		99	51	288	246.5
116		112	97	330	268.5
117	0.107	1634	97.5	1194	299
118	0.046	1211	109	1063.5	320
119		155	91	364	278
120		94.5	62	307.5	309.5
121		184.5	23	329.5	275
122		360.5	8	364	241.5
123		50	51	284	253.5
124		47	55	287	247
125		12	13.5	232	152
126		18	49	267.5	240
127	0.012	3426.5	74.5	2584	232
128	-0.001	3050	98	2375	240
129		520.5	69	364	320
130		2063.5	90	832	299.5
131	0.199	1475.5	110	998	352
132	0.080	1266	122	971	258.5
133	0.172	3348	80	1842.5	253
134	0.241	3347	135	1624	288
135	0.096	1133.5	98	928	306
136	0.074	962	96	846	299
137		261	131	363	254
138		455	76	412.5	253
139		88	109	313	275
140		99	67	320	253.5
141		706	6	568	262
142		562	62.5	435	306
143	0.348	1180	48	636	256
144	0.240	1026	64.5	590	176
145		412.5	54	467	248
146		491	65	446	251
147		143	19	351	272
148		135	77	299.5	330
149	0.229	742.5	69	576	280
150	0.206	774.5	75.5	608	284
151		450	106	462	279.5
152		389	115	499	247
153		830	90.5	363	283
154		752	141.5	327	280
155	0.013	2301.5	75	1859	284
156	-0.081	1787	102	1778	286
157	0.104	1670	95.5	1179	256
158	0.126	1966	142.5	1307	296
159	0.161	794	165.5	634	311
160	0.071	838	165	710.5	284
161	0.073	927.5	41.5	862	300
162	-0.034	916	61.5	899	205
163	0.148	825.5	27.5	688	264
164	0.167	656	74	567	272
165		54	40	288	263
166		36.5	47	279	272
167		57	7	347	298
168		51	17.5	315	288
169		49	66	277	268
170		96	27	268	264
171		60.5	81	352	248
172		66	82	348	247
173	0.048	1041	185	913.5	339
174	0.181	1025	79	784	317
175		120	96	282.5	295
176		121	80	320	335.5
177		82	79.5	347	287.5
178		90	90	364	298
179		361	128	504	299
180		452	157	434	327
181	0.079	784	7	720	236
182	0.075	988	42	856.5	259.5
183		261	8	520	229
184		363	77.5	380	310.5
185	0.330	647.5	26	488	272
186	0.135	625	24.5	592	264
