1	1.142	13.8791	CTRL001	35098	2529	-	152	0
2	0.407	2.5538	CHIP3617	1247	488	-	152	1
3	0.314	2.0619	CHIP3657	53	26	-	152	2
4	0.399	2.5088	CHIP3689	1359	542	-	152	3
5	-0.851	0.1409	CHIP3626	140	995	-	152	4
6	-0.350	0.4467	CHIP3658	153	342	-	152	5
7	0.470	2.9493	CHIP4194	2372	804	-	152	6
8	0.392	2.4675	CHIP4234	1007	408	-	152	7
9	0.136	1.3692	CHIP4266	289	211	-	152	8
10	-0.815	0.1531	CHIP4203	980	6401	-	152	9
11	0.002	1.0045	CHIP4235	3932	3914	-	152	10
12	0.614	4.1115	CHIP4275	2690	654	-	152	11
13	0.432	2.7015	CHIP3603	43669	16165	-	152	12
14	0.208	1.6142	CHIP3596	1524	944	A	152	13
15	-0.588	0.2583	CHIP3541	191	740	-	152	14
16	0.254	1.7934	CHIP3613	9338	5207	-	152	15
17	0.117	1.3090	CHIP3566	1999	1527	-	152	16
18	-0.503	0.3142	CHIP3527	41	131	-	152	17
19	0.000	1.0000	CHIP4078	-28	16	XY	152	18
20	0.304	2.0144	CHIP3616	917	455	-	152	19
21	-1.160	0.0693	CHIP3625	111	1606	-	152	20
22	0.000	1.0000	CHIP3665	-4	8	XY	152	21
23	0.002	1.0056	CHIP3697	160	159	-	152	22
24	0.383	2.4161	CHIP3634	4790	1983	-	152	23
25	0.197	1.5735	CHIP3674	1201	764	-	152	24
26	-0.199	0.6327	CHIP4210	485	766	-	152	25
27	0.184	1.5275	CHIP4242	9851	6449	-	152	26
28	-0.735	0.1839	CHIP4274	459	2496	-	152	27
29	-0.369	0.4273	CHIP4211	687	1607	-	152	28
30	-0.216	0.6081	CHIP4243	3903	6419	-	152	29
31	-0.648	0.2249	CHIP4283	712	3166	-	152	30
32	-0.329	0.4690	CHIP3524	295	630	-	152	31
33	0.282	1.9153	CHIP3604	609	318	-	152	32
34	-0.172	0.6728	CHIP3549	123	182	-	152	33
35	0.052	1.1272	CHIP3534	151	134	-	152	34
36	0.478	3.0070	CHIP3590	180	60	-	152	35
37	-0.084	0.8233	CHIP3535	565	687	-	152	36
38	0.489	3.0802	CHIP4086	270	88	-	152	37
39	0.708	5.1092	CHIP3640	155	30	-	152	38
40	0.875	7.5029	CHIP3633	142	-20	Y	152	39
41	-0.824	0.1500	CHIP3673	892	5945	-	152	40
42	0.328	2.1264	CHIP3705	295	139	-	152	41
43	0.273	1.8731	CHIP3642	304	162	-	152	42
44	0.192	1.5562	CHIP3682	976	627	-	152	43
45	0.301	2.0019	CHIP4218	163	82	-	152	44
46	0.377	2.3827	CHIP4250	1106	464	-	152	45
47	0.378	2.3870	CHIP4282	143	60	-	152	46
48	-0.356	0.4404	CHIP4219	43	97	-	152	47
49	-0.947	0.1130	CHIP4251	28	283	X	152	48
50	-1.052	0.0888	CHIP4204	120	1351	-	152	49
51	-0.135	0.7320	CHIP3556	6	44	X	152	50
52	0.331	2.1450	CHIP3612	1476	688	-	152	51
53	0.053	1.1292	CHIP3565	105	93	-	152	52
54	0.095	1.2450	CHIP3550	7	26	X	152	53
55	-0.680	0.2088	CHIP3606	-12	153	X	152	54
56	-0.027	0.9394	CHIP3543	-41	34	X	152	55
57	-0.756	0.1755	CHIP4007	-47	182	X	152	56
58	-1.012	0.0972	CHIP3696	-1	329	X	152	57
59	0.143	1.3908	CHIP3641	453	326	-	152	58
60	0.176	1.5004	CHIP3681	377	251	-	152	59
61	0.442	2.7657	CHIP3618	299	108	-	152	60
62	0.120	1.3175	CHIP3650	242	184	-	152	61
63	-0.439	0.3639	CHIP3690	1246	3425	-	152	62
64	-0.216	0.6078	CHIP4226	-59	53	X	152	63
65	0.499	3.1551	CHIP4258	60	-4	Y	152	64
66	0.048	1.1178	CHIP4195	71	64	-	152	65
67	-0.762	0.1731	CHIP4227	203	1174	-	152	66
68	0.548	3.5323	CHIP4267	198	56	-	152	67
69	0.334	2.1599	CHIP4212	56	26	-	152	68
70	-0.262	0.5467	CHIP3564	-37	59	X	152	69
71	0.177	1.5018	CHIP3533	333	222	-	152	70
72	-0.282	0.5220	CHIP3597	80	153	-	152	71
73	0.155	1.4279	CHIP3558	-42	22	X	152	72
74	0.417	2.6095	CHIP3614	49	5	Y	152	73
75	0.165	1.4614	CHIP3567	202	138	-	152	74
76	0.000	1.0000	CHIP4015	-18	7	XY	152	75
77	-1.757	0.0175	CHIP4023	69	3953	-	153	0
78	-0.211	0.6152	CHIP4071	75	121	-	153	1
79	-0.412	0.3875	CHIP4096	89	231	-	153	2
80	0.096	1.2467	CHIP4128	598	480	-	153	3
81	0.341	2.1908	CHIP4168	875	400	-	153	4
82	-0.886	0.1300	CHIP4183	275	2116	-	153	5
83	-0.356	0.4401	CHIP3736	71	161	-	153	6
84	-0.218	0.6053	CHIP3776	698	1154	-	153	7
85	-0.164	0.6858	CHIP3713	324	473	-	153	8
86	0.277	1.8912	CHIP3745	156	82	-	153	9
87	-0.877	0.1328	CHIP3785	242	1823	-	153	10
88	0.039	1.0937	CHIP3984	121	110	-	153	11
89	-0.214	0.6104	CHIP3921	622	1019	-	153	12
90	-0.193	0.6411	CHIP3961	258	402	-	153	13
91	-0.084	0.8236	CHIP3993	2086	2532	-	153	14
92	-0.237	0.5792	CHIP3930	58	100	-	153	15
93	0.231	1.7024	CHIP3970	6347	3728	-	153	16
94	-0.677	0.2105	CHIP3810	429	2038	-	153	17
95	0.284	1.9245	CHIP3842	1069	556	-	153	18
96	0.711	5.1408	CHIP4047	2417	470	-	153	19
97	-0.529	0.2960	CHIP4079	96	323	-	153	20
98	0.585	3.8460	CHIP4104	398	104	-	153	21
99	0.377	2.3839	CHIP4136	1247	523	-	153	22
100	0.203	1.5960	CHIP4176	429	269	-	153	23
101	-0.113	0.7713	CHIP4191	3169	4109	-	153	24
102	0.165	1.4607	CHIP3744	579	396	-	153	25
103	-1.654	0.0222	CHIP3784	32	1448	-	153	26
104	-0.122	0.7559	CHIP3721	195	259	-	153	27
105	-1.196	0.0636	CHIP3753	29	503	X	153	28
106	-1.094	0.0805	CHIP3793	153	1901	-	153	29
107	-0.399	0.3995	CHIP3992	851	2130	-	153	30
108	-1.053	0.0885	CHIP3937	345	3896	-	153	31
109	0.057	1.1412	CHIP3969	1065	933	-	153	32
110	-0.107	0.7814	CHIP3906	282	361	-	153	33
111	-1.645	0.0227	CHIP3938	30	1412	X	153	34
112	-0.312	0.4877	CHIP3978	62	128	-	153	35
113	0.328	2.1266	CHIP3818	51	24	-	153	36
114	-0.225	0.5960	CHIP3850	1716	2879	-	153	37
115	0.134	1.3619	CHIP4055	118	87	-	153	38
116	-0.330	0.4675	CHIP4087	125	267	-	153	39
117	0.941	8.7239	CHIP4112	3389	389	-	153	40
118	0.086	1.2203	CHIP4144	3043	2494	-	153	41
119	-0.492	0.3224	CHIP4184	239	741	-	153	42
120	-0.498	0.3176	CHIP3712	24	101	X	153	43
121	-0.632	0.2334	CHIP3752	2	137	X	153	44
122	-0.091	0.8101	CHIP3792	18	40	X	153	45
123	-0.823	0.1503	CHIP3729	3	213	X	153	46
124	0.193	1.5605	CHIP3769	357	229	-	153	47
125	-0.527	0.2973	CHIP3801	57	192	A	153	48
126	-0.217	0.6065	CHIP3905	236	389	-	153	49
127	-0.084	0.8244	CHIP3945	25	39	X	153	50
128	-0.595	0.2542	CHIP3977	43	170	-	153	51
129	-1.080	0.0832	CHIP3914	74	892	-	153	52
130	-0.186	0.6522	CHIP3946	-23	49	X	153	53
131	-0.582	0.2621	CHIP3986	-24	122	X	153	54
132	0.221	1.6647	CHIP3826	287	172	-	153	55
133	-0.002	0.9948	CHIP3858	130	130	-	153	56
134	0.000	1.0000	CHIP4063	-96	-34	XY	153	57
135	0.162	1.4535	CHIP4095	96	66	-	153	58
136	0.553	3.5749	CHIP4120	512	143	-	153	59
137	0.008	1.0181	CHIP4152	85	83	-	153	60
138	0.060	1.1484	CHIP4097	-69	28	X	153	61
139	0.000	1.0000	CHIP3720	-67	16	XY	153	62
140	-1.222	0.0600	CHIP3768	-42	533	XB	153	63
141	-0.595	0.2541	CHIP3800	149	587	-	153	64
142	0.000	1.0000	CHIP3737	-86	2	XY	153	65
143	0.000	1.0000	CHIP3777	-8	-18	XY	153	66
144	-0.022	0.9507	CHIP3714	824	867	-	153	67
145	-1.353	0.0444	CHIP3913	108	2442	-	153	68
146	0.364	2.3128	CHIP3953	237	102	-	153	69
147	0.491	3.0966	CHIP3985	59	1	Y	153	70
148	0.004	1.0091	CHIP3922	2709	2685	-	153	71
149	-0.260	0.5495	CHIP3954	113	205	-	153	72
150	-0.010	0.9779	CHIP3994	960	982	-	153	73
151	-1.948	0.0113	CHIP3834	6	2837	X	153	74
152	0.002	1.0045	CHIP3866	76	75	-	153	75
153	-0.008	0.9808	CHIP3874	916	934	-	154	0
154	-2.167	0.0068	CHIP3811	182	26754	-	154	1
155	-0.300	0.5015	CHIP3843	311	621	-	154	2
156	0.159	1.4420	CHIP3875	1417	982	-	154	3
157	0.362	2.3011	CHIP4339	406	176	-	154	4
158	0.243	1.7494	CHIP4379	273	156	-	154	5
159	0.165	1.4614	CHIP4348	830	568	-	154	6
160	0.262	1.8268	CHIP4309	3535	1935	-	154	7
161	0.575	3.7615	CHIP4365	17590	4676	-	154	8
162	0.387	2.4402	CHIP4334	2585	1059	-	154	9
163	0.407	2.5547	CHIP4399	535	209	-	154	10
164	-0.119	0.7603	CHIP4431	388	510	-	154	11
165	-0.048	0.8951	CHIP4471	270	301	-	154	12
166	0.329	2.1306	CHIP4504	544	255	-	154	13
167	0.304	2.0155	CHIP4536	1154	572	-	154	14
168	0.411	2.5745	CHIP4489	341	132	-	154	15
169	-0.922	0.1198	CHIP0034	43	360	-	154	16
170	0.122	1.3258	CHIP0074	1038	783	-	154	17
171	0.404	2.5348	CHIP0019	2170	856	-	154	18
172	-0.447	0.3574	CHIP3882	1999	5592	-	154	19
173	-0.339	0.4576	CHIP3819	201	439	A	154	20
174	-0.100	0.7936	CHIP3851	376	473	-	154	21
