1	1.545	35.0636	CTRL001	24060	686	-	0	0
2	0.143	1.3901	CHIP3617	466	336	-	0	1
3	0.000	1.0000	CHIP3657	-26	2	XY	0	2
4	-0.459	0.3473	CHIP3689	182	524	-	0	3
5	0.982	9.5981	CHIP3626	438	12	Y	0	4
6	0.996	9.9017	CHIP3658	452	37	Y	0	5
7	-0.719	0.1910	CHIP4194	453	2371	-	0	6
8	-0.742	0.1812	CHIP4234	16	209	X	0	7
9	0.551	3.5565	CHIP4266	1179	331	-	0	8
10	1.117	13.1001	CHIP4203	2672	204	A	0	9
11	-0.108	0.7790	CHIP4235	1478	1897	-	0	10
12	-0.787	0.1633	CHIP4275	202	1238	-	0	11
13	-0.434	0.3686	CHIP3603	10392	28196	-	0	12
14	-0.347	0.4494	CHIP3596	270	600	-	0	13
15	0.844	6.9765	CHIP3541	319	-7	Y	0	14
16	-0.368	0.4283	CHIP3613	2953	6894	-	0	15
17	-0.189	0.6478	CHIP3566	640	988	-	0	16
18	0.237	1.7264	CHIP3527	79	-31	Y	0	17
19	0.000	1.0000	CHIP4078	-3	-12	XY	0	18
20	-0.481	0.3307	CHIP3616	181	547	-	0	19
21	1.268	18.5482	CHIP3625	847	43	Y	0	20
22	0.000	1.0000	CHIP3665	-74	6	XY	0	21
23	-0.394	0.4032	CHIP3697	-33	94	X	0	22
24	-0.456	0.3499	CHIP3634	1241	3546	-	0	23
25	-0.289	0.5140	CHIP3674	344	670	-	0	24
26	-0.142	0.7204	CHIP4210	501	696	-	0	25
27	-0.159	0.6929	CHIP4242	5374	7756	-	0	26
28	0.665	4.6275	CHIP4274	1662	359	-	0	27
29	0.311	2.0475	CHIP4211	1181	577	-	0	28
30	0.033	1.0790	CHIP4243	3247	3009	-	0	29
31	0.714	5.1763	CHIP4283	4713	911	-	0	30
32	0.260	1.8203	CHIP3524	728	400	-	0	31
33	-0.265	0.5435	CHIP3604	444	817	-	0	32
34	0.302	2.0057	CHIP3549	268	134	-	0	33
35	-0.481	0.3304	CHIP3534	123	371	-	0	34
36	-0.380	0.4168	CHIP3590	116	278	-	0	35
37	-0.105	0.7853	CHIP3535	856	1091	-	0	36
38	-0.384	0.4135	CHIP4086	217	524	-	0	37
39	-0.775	0.1677	CHIP3640	38	226	X	0	38
40	-0.389	0.4084	CHIP3633	54	133	-	0	39
41	0.795	6.2394	CHIP3673	9672	1550	-	0	40
42	-0.477	0.3337	CHIP3705	127	381	-	0	41
43	-0.362	0.4348	CHIP3642	752	1729	-	0	42
44	-0.347	0.4498	CHIP3682	1529	3400	-	0	43
45	-0.492	0.3224	CHIP4218	499	1547	-	0	44
46	-0.427	0.3744	CHIP4250	1452	3877	-	0	45
47	-0.514	0.3064	CHIP4282	353	1151	-	0	46
48	-0.005	0.9887	CHIP4219	623	630	-	0	47
49	0.731	5.3813	CHIP4251	1161	216	-	0	48
50	0.508	3.2189	CHIP4204	2944	915	-	0	49
51	0.263	1.8320	CHIP3556	84	-14	Y	0	50
52	-0.279	0.5259	CHIP3612	2010	3821	-	0	51
53	0.058	1.1424	CHIP3565	363	318	-	0	52
54	-0.029	0.9364	CHIP3550	133	142	-	0	53
55	0.557	3.6064	CHIP3606	613	170	-	0	54
56	0.086	1.2184	CHIP3543	69	57	-	0	55
57	1.321	20.9219	CHIP4007	955	-6	Y	0	56
58	0.935	8.6070	CHIP3696	1065	124	-	0	57
59	-0.371	0.4251	CHIP3641	1157	2721	-	0	58
60	-0.342	0.4545	CHIP3681	725	1595	-	0	59
61	-0.450	0.3548	CHIP3618	310	873	-	0	60
62	-0.198	0.6338	CHIP3650	748	1181	-	0	61
63	0.473	2.9705	CHIP3690	11106	3739	-	0	62
64	0.112	1.2936	CHIP4226	128	99	-	0	63
65	-0.543	0.2866	CHIP4258	36	132	X	0	64
66	-0.493	0.3216	CHIP4195	280	871	-	0	65
67	0.523	3.3334	CHIP4227	2741	822	-	0	66
68	-0.573	0.2672	CHIP4267	135	504	-	0	67
69	-0.655	0.2212	CHIP4212	99	449	-	0	68
70	0.126	1.3355	CHIP3564	96	72	-	0	69
71	-0.272	0.5345	CHIP3533	560	1048	-	0	70
72	0.228	1.6910	CHIP3597	253	150	-	0	71
73	0.000	1.0000	CHIP3558	11	-54	XY	0	72
74	-0.199	0.6320	CHIP3614	45	71	-	0	73
75	-0.328	0.4699	CHIP3567	179	381	-	0	74
76	0.476	2.9891	CHIP4015	160	54	-	0	75
77	1.598	39.6060	CHIP4023	1809	40	YA	1	0
78	0.122	1.3255	CHIP4071	61	3	Y	1	1
79	0.098	1.2536	CHIP4096	57	-2	Y	1	2
80	0.224	1.6740	CHIP4128	224	134	-	1	3
81	0.131	1.3534	CHIP4168	116	86	A	1	4
82	0.784	6.0782	CHIP4183	1500	247	A	1	5
83	0.678	4.7641	CHIP3736	218	-5	Y	1	6
84	0.011	1.0255	CHIP3776	704	686	-	1	7
85	0.498	3.1459	CHIP3713	144	41	Y	1	8
86	0.742	5.5185	CHIP3745	727	132	A	1	9
87	1.165	14.6231	CHIP3785	1065	73	-	1	10
88	0.000	1.0000	CHIP3984	-68	-56	XY	1	11
89	0.151	1.4173	CHIP3921	401	283	-	1	12
90	0.377	2.3801	CHIP3961	210	88	-	1	13
91	0.011	1.0268	CHIP3993	1747	1702	-	1	14
92	0.000	1.0000	CHIP3930	5	-79	XY	1	15
93	-0.339	0.4582	CHIP3970	2854	6230	-	1	16
94	0.693	4.9326	CHIP3810	1703	345	-	1	17
95	-0.401	0.3970	CHIP3842	401	1011	-	1	18
96	-0.723	0.1893	CHIP4047	476	2514	-	1	19
97	0.620	4.1685	CHIP4079	190	25	Y	1	20
98	-0.413	0.3864	CHIP4104	97	251	-	1	21
99	-0.315	0.4845	CHIP4136	375	775	A	1	22
100	0.082	1.2076	CHIP4176	479	397	A	1	23
101	-0.086	0.8201	CHIP4191	2536	3093	A	1	24
102	-0.097	0.7992	CHIP3744	321	402	-	1	25
103	1.292	19.5687	CHIP3784	894	16	YA	1	26
104	0.031	1.0749	CHIP3721	159	148	A	1	27
105	1.009	10.2100	CHIP3753	466	23	Y	1	28
106	1.266	18.4649	CHIP3793	1939	105	-	1	29
107	0.483	3.0422	CHIP3992	2511	825	-	1	30
108	1.312	20.4938	CHIP3937	4364	213	-	1	31
109	-0.080	0.8309	CHIP3969	873	1050	-	1	32
110	0.052	1.1278	CHIP3906	489	434	-	1	33
111	1.520	33.1092	CHIP3938	2294	69	-	1	34
112	0.294	1.9684	CHIP3978	331	168	-	1	35
113	-0.266	0.5424	CHIP3818	117	216	-	1	36
114	0.102	1.2657	CHIP3850	4092	3233	-	1	37
115	-0.161	0.6910	CHIP4055	194	281	-	1	38
116	-0.087	0.8181	CHIP4087	641	784	-	1	39
117	-0.986	0.1033	CHIP4112	732	7087	-	1	40
118	-0.209	0.6187	CHIP4144	3736	6038	-	1	41
119	-0.017	0.9624	CHIP4184	1957	2033	-	1	42
120	0.711	5.1375	CHIP3712	235	29	Y	1	43
121	1.140	13.7920	CHIP3752	630	-64	Y	1	44
122	0.305	2.0177	CHIP3792	273	135	-	1	45
123	0.051	1.1259	CHIP3729	768	682	-	1	46
124	-0.289	0.5143	CHIP3769	777	1510	-	1	47
125	-0.085	0.8222	CHIP3801	525	639	-	1	48
126	-0.033	0.9276	CHIP3905	1224	1320	-	1	49
127	-0.318	0.4804	CHIP3945	606	1261	-	1	50
128	0.198	1.5786	CHIP3977	771	488	-	1	51
129	0.755	5.6876	CHIP3914	2524	444	-	1	52
130	-0.194	0.6390	CHIP3946	216	338	-	1	53
131	-0.082	0.8289	CHIP3986	335	405	-	1	54
132	-0.212	0.6142	CHIP3826	1005	1636	-	1	55
133	-0.252	0.5598	CHIP3858	379	677	-	1	56
134	0.000	1.0000	CHIP4063	7	-26	XY	1	57
135	-0.038	0.9160	CHIP4095	242	264	-	1	58
136	-0.583	0.2611	CHIP4120	522	2001	-	1	59
137	-0.137	0.7297	CHIP4152	262	359	-	1	60
138	0.521	3.3189	CHIP4097	152	31	Y	1	61
139	-0.526	0.2981	CHIP3720	-13	127	X	1	62
