1	1.272	18.6868	CTRL001	65489	3505	A	76	0
2	0.446	2.7903	CHIP3617	2428	870	A	76	1
3	0.091	1.2323	CHIP3657	180	146	-	76	2
4	0.209	1.6179	CHIP3689	524	324	-	76	3
5	-0.698	0.2004	CHIP3626	172	857	-	76	4
6	-0.123	0.7526	CHIP3658	235	312	-	76	5
7	0.175	1.4962	CHIP4194	1481	990	-	76	6
8	-0.190	0.6460	CHIP4234	426	659	-	76	7
9	-0.197	0.6350	CHIP4266	121	190	-	76	8
10	-0.692	0.2033	CHIP4203	499	2454	-	76	9
11	0.024	1.0559	CHIP4235	3601	3411	-	76	10
12	0.525	3.3527	CHIP4275	986	294	-	76	11
13	0.554	3.5785	CHIP3603	39134	10936	-	76	12
14	0.262	1.8299	CHIP3596	974	532	-	76	13
15	-0.503	0.3139	CHIP3541	153	486	-	76	14
16	0.482	3.0314	CHIP3613	7854	2591	-	76	15
17	0.073	1.1836	CHIP3566	1151	972	-	76	16
18	-0.553	0.2798	CHIP3527	61	219	-	76	17
19	0.457	2.8622	CHIP4078	97	34	-	76	18
20	-1.721	0.0190	CHIP4023	56	2966	A	77	0
21	-0.034	0.9250	CHIP4071	110	119	-	77	1
22	-0.818	0.1521	CHIP4096	29	189	X	77	2
23	0.049	1.1201	CHIP4128	283	253	-	77	3
24	0.088	1.2242	CHIP4168	282	230	-	77	4
25	-0.636	0.2313	CHIP4183	391	1689	-	77	5
26	-0.328	0.4695	CHIP3736	251	534	-	77	6
27	0.123	1.3280	CHIP3776	1235	930	-	77	7
28	-0.453	0.3526	CHIP3713	102	289	-	77	8
29	0.174	1.4944	CHIP3745	197	132	-	77	9
30	-0.847	0.1421	CHIP3785	215	1510	B	77	10
31	0.319	2.0822	CHIP3984	313	150	-	77	11
32	-0.143	0.7195	CHIP3921	623	866	-	77	12
33	-0.111	0.7737	CHIP3961	602	778	-	77	13
34	-0.269	0.5381	CHIP3993	1326	2464	-	77	14
35	-0.068	0.8549	CHIP3930	202	237	-	77	15
36	0.275	1.8823	CHIP3970	7674	4077	-	77	16
37	-0.633	0.2326	CHIP3810	115	492	-	77	17
38	-0.071	0.8495	CHIP3842	248	292	-	77	18
39	-0.226	0.5945	CHIP3874	332	558	-	78	0
40	-1.594	0.0255	CHIP3811	360	14132	-	78	1
41	-0.286	0.5177	CHIP3843	165	318	-	78	2
42	0.170	1.4806	CHIP3875	736	497	-	78	3
43	-0.252	0.5594	CHIP4339	68	121	-	78	4
44	0.082	1.2082	CHIP4379	519	429	-	78	5
45	0.023	1.0535	CHIP4348	289	274	-	78	6
46	0.151	1.4161	CHIP4309	2415	1705	-	78	7
47	0.300	1.9936	CHIP4365	8640	4334	-	78	8
48	0.282	1.9159	CHIP4334	1251	653	-	78	9
49	0.351	2.2440	CHIP4399	703	313	-	78	10
50	-1.224	0.0597	CHIP4431	20	481	X	78	11
51	0.053	1.1294	CHIP4471	189	167	-	78	12
52	0.193	1.5581	CHIP4504	339	217	-	78	13
53	0.060	1.1472	CHIP4536	272	237	-	78	14
54	-0.205	0.6235	CHIP4489	74	118	A	78	15
55	-0.749	0.1783	CHIP0034	6	161	X	78	16
56	0.259	1.8174	CHIP0074	1000	550	-	78	17
57	0.262	1.8297	CHIP0019	1889	1033	-	78	18
58	0.083	1.2120	CHIP0051	1641	1354	-	79	0
59	0.157	1.4339	CHIP0004	2456	1713	-	79	1
60	0.215	1.6405	CHIP0036	1205	735	-	79	2
61	0.097	1.2503	CHIP4587	179	143	-	79	3
62	0.198	1.5773	CHIP4627	226	143	A	79	4
63	0.244	1.7554	CHIP4588	126	72	-	79	5
64	0.390	2.4552	CHIP4636	1102	449	-	79	6
65	0.167	1.4700	CHIP4597	137	93	-	79	7
66	-0.278	0.5277	CHIP4582	926	1754	-	79	8
67	-0.392	0.4055	CHIP4674	26	71	X	79	9
68	-0.673	0.2121	CHIP4730	-18	135	X	79	10
69	-0.585	0.2599	CHIP4683	80	306	-	79	11
70	-0.481	0.3305	CHIP3354	297	897	-	79	12
71	-0.461	0.3460	CHIP4684	3	83	X	79	13
72	-0.401	0.3974	CHIP4724	67	169	-	79	14
73	0.000	1.0000	CHIP4930	-38	8	XY	79	15
74	-0.612	0.2441	CHIP4962	76	312	-	79	16
75	-0.040	0.9118	CHIP4923	-8	31	X	79	17
76	0.115	1.3027	CHIP4955	1	22	X	79	18
77	-0.584	0.2604	CHIP4924	196	752	-	80	0
78	0.000	1.0000	CHIP4956	25	-2	XY	80	1
79	-0.225	0.5959	CHIP5042	-17	48	X	80	2
80	-0.136	0.7317	CHIP5081	6	39	X	80	3
81	0.000	1.0000	CHIP5019	-41	-28	XYA	80	4
82	0.000	1.0000	CHIP5050	-58	10	XY	80	5
83	-0.094	0.8061	CHIP5087	196	243	-	80	6
84	0.000	1.0000	CHIP5151	-8	4	XY	80	7
85	0.000	1.0000	CHIP5264	-21	-2	XY	80	8
86	0.022	1.0515	CHIP5206	54	51	-	80	9
87	0.000	1.0000	CHIP5235	-15	14	XY	80	10
88	0.245	1.7598	CHIP5273	31	8	Y	80	11
89	0.000	1.0000	CHIP5213	20	4	XY	80	12
90	0.000	1.0000	CHIP5243	-17	7	XY	80	13
91	0.000	1.0000	CHIP5361	-36	4	XY	80	14
92	0.075	1.1886	CHIP5309	41	35	-	80	15
93	-0.558	0.2770	CHIP5338	-1	104	X	80	16
94	0.216	1.6458	CHIP5287	50	31	-	80	17
95	-0.064	0.8624	CHIP5317	119	138	-	80	18
96	-0.019	0.9581	CHIP5355	37	39	-	81	0
97	0.000	1.0000	CHIP5399	-101	4	XY	81	1
98	0.000	1.0000	CHIP5430	-14	-4	XY	81	2
99	-0.279	0.5266	CHIP5400	34	65	-	81	3
100	-0.325	0.4733	CHIP5431	-23	61	X	81	4
101	0.061	1.1498	CHIP0121	140	122	-	81	5
102	0.210	1.6234	CHIP0153	9425	5805	-	81	6
103	0.094	1.2421	CHIP0266	240	193	-	81	7
104	1.637	43.3105	CHIP0203	12701	293	-	81	8
105	-0.669	0.2142	CHIP0267	1906	8896	-	81	9
106	0.716	5.1968	CHIP0212	47487	9138	-	81	10
107	0.358	2.2826	CHIP0252	750	329	-	81	11
108	0.147	1.4024	CHIP0284	159	114	-	81	12
109	0.038	1.0926	CHIP0310	110	101	-	81	13
110	2.031	107.3533	CHIP0350	36811	343	-	81	14
111	-0.215	0.6099	CHIP0382	3225	5288	-	81	15
112	0.109	1.2855	CHIP0351	418	325	-	81	16
113	0.114	1.2997	CHIP0383	635	489	-	81	17
114	-0.279	0.5264	CHIP0328	317	602	-	81	18
115	-0.619	0.2403	CHIP0424	321	1334	-	82	0
116	-0.416	0.3835	CHIP0464	822	2144	-	82	1
117	0.102	1.2646	CHIP0585	2106	1665	-	82	2
118	0.566	3.6788	CHIP0625	4303	1170	-	82	3
119	-0.965	0.1084	CHIP0657	367	3387	-	82	4
120	0.120	1.3191	CHIP0602	1705	1293	-	82	5
121	-0.248	0.5645	CHIP0491	2974	5268	-	82	6
122	0.222	1.6665	CHIP0555	498	299	-	82	7
123	0.826	6.6920	CHIP0508	491	73	-	82	8
124	0.120	1.3186	CHIP0556	615	466	-	82	9
125	0.234	1.7154	CHIP0509	331	193	-	82	10
126	-0.089	0.8139	CHIP0541	301	370	-	82	11
127	0.180	1.5129	CHIP0678	24030	15883	-	82	12
128	0.190	1.5471	CHIP0726	587	379	-	82	13
129	0.187	1.5372	CHIP0758	733	477	-	82	14
130	0.335	2.1635	CHIP0703	11223	5187	-	82	15
131	0.472	2.9634	CHIP0743	315	106	-	82	16
132	0.480	3.0194	CHIP0688	9067	3003	-	82	17
133	-0.321	0.4776	CHIP0839	949	1987	-	82	18
134	-0.129	0.7430	CHIP0776	118	158	-	83	0
135	-0.313	0.4860	CHIP0808	1634	3363	A	83	1
136	1.092	12.3696	CHIP0865	2052	166	-	83	2
137	0.144	1.3943	CHIP0897	2026	1453	-	83	3
138	0.007	1.0154	CHIP0929	1621	1596	-	83	4
139	0.108	1.2825	CHIP1042	816	636	-	83	5
140	-0.535	0.2916	CHIP0987	1769	6067	-	83	6
141	0.131	1.3510	CHIP1035	4321	3199	-	83	7
142	0.182	1.5198	CHIP0981	133	87	-	83	8
143	-0.307	0.4932	CHIP0998	431	873	-	83	9
144	-0.345	0.4514	CHIP1046	264	585	-	83	10
145	-0.028	0.9377	CHIP1155	165	176	-	83	11
146	0.012	1.0281	CHIP1187	264	256	-	83	12
147	0.388	2.4423	CHIP1228	375	153	-	83	13
148	-0.552	0.2806	CHIP1260	532	1897	-	83	14
149	-0.571	0.2683	CHIP1300	56	208	-	83	15
150	0.117	1.3089	CHIP1237	320	244	-	83	16
151	0.437	2.7381	CHIP1307	2814	1028	-	83	17
152	-0.861	0.1378	CHIP1340	190	1380	-	83	18
153	-0.053	0.8846	CHIP1380	250	282	-	84	0
154	0.001	1.0029	CHIP1317	416	415	-	84	1
155	0.423	2.6464	CHIP1349	1878	710	-	84	2
156	0.415	2.6017	CHIP1389	5712	2196	-	84	3
157	0.042	1.1018	CHIP1501	671	609	-	84	4
158	0.226	1.6830	CHIP1438	895	532	-	84	5
159	-0.058	0.8756	CHIP1470	169	193	-	84	6
160	0.385	2.4291	CHIP1415	3389	1395	-	84	7
161	-0.058	0.8751	CHIP1455	471	538	-	84	8
162	0.086	1.2203	CHIP1495	156	128	-	84	9
163	-0.222	0.5991	CHIP1535	640	1068	-	84	10
164	-0.058	0.8742	CHIP1567	171	195	-	84	11
165	-0.912	0.1224	CHIP1599	397	3242	-	84	12
166	-0.463	0.3440	CHIP1544	140	408	-	84	13
167	0.091	1.2344	CHIP1513	359	291	-	84	14
168	-0.226	0.5947	CHIP1553	871	1466	-	84	15
169	0.095	1.2433	CHIP1632	438	352	-	84	16
170	0.278	1.8953	CHIP1672	718	379	-	84	17
171	0.398	2.4986	CHIP1617	2028	812	-	84	18
172	0.163	1.4559	CHIP1649	1263	867	-	85	0
173	0.219	1.6559	CHIP1681	503	304	-	85	1
174	0.324	2.1071	CHIP1618	668	317	-	85	2
175	0.264	1.8382	CHIP1768	3573	1944	-	85	3
