1	1820	2340	3393	59	2031	227	2718	38	98	98	0	2680	14.642	271514	16606	507	19833	4421	82	35	5	7442	57	7385	3.641	1328543	110	0.363	0.203	0.375	0.296	2.027	0.12	0.777	80	648	10065	19903	-1.462	3355	16548	0.047315004	0.247902536	0.190861315	-0.719282089	0
2	2090	2330	822	38	367	11	825	36	100	100	0	788	70.727	98711	883	59	419	14	99	99	0	851	57	793	55.333	105941	120	0.994	0.952	0.953	0.979	1.501	0.934	0.937	120	790	1581	1610	-0.009	785	825	0.011070724	0.012359173	0.895749568	-0.047813393	0
3	2320	2330	69	38	25	11	63	36	81	62	0	27	2.818	5585	104	60	27	14	87	67	0	99	58	40	2.933	8347	110	0.669	0.728	0.819	0.755	2.709	0.694	0.284	80	650	67	78	-0.581	33	45	0.000465393	0.000674137	0.690354762	-0.160927675	0
4	2550	2330	1328	38	178	11	1313	37	100	100	0	1276	116.455	106307	1060	62	161	17	100	100	0	1043	60	982	55.889	84900	110	1.299	1.291	1.293	1.296	1.163	1.291	0.948	80	656	2258	2291	0.378	1291	1000	0.018206757	0.014980816	1.215338179	0.084697141	0
5	2790	2330	186	39	53	11	185	37	100	100	0	148	13.273	14879	185	58	44	14	100	100	0	183	56	127	8.533	14855	100	1.166	1.156	1.168	1.138	1.661	1.167	0.706	80	560	275	278	0.221	149	129	0.002101322	0.001932525	1.087345239	0.036367457	0
6	3020	2330	158	38	65	10	146	37	100	99	0	108	11.9	19033	177	57	50	13	99	98	0	176	55	121	8.643	21367	120	0.899	0.99	0.945	0.942	1.862	1.063	0.669	120	767	229	242	-0.154	120	122	0.00169234	0.001827659	0.925960188	-0.033407686	0
7	3240	2340	2357	38	305	11	2365	37	100	100	0	2328	209.273	188609	2079	57	282	13	100	100	0	2111	56	2054	145.5	166354	110	1.133	1.147	1.157	1.15	1.153	1.138	0.967	80	642	4382	4342	0.181	2320	2022	0.032718572	0.030291209	1.080134238	0.033477733	0
8	3490	2340	234	38	105	11	225	36	99	99	0	189	17.727	28213	262	58	105	14	98	96	0	259	56	202	13.667	31477	120	0.936	0.966	0.959	0.997	1.807	0.972	0.842	120	790	391	403	-0.096	198	205	0.002792361	0.003071067	0.909247736	-0.041317772	0
9	3720	2330	333	38	202	11	294	36	100	100	0	257	26.636	26717	337	57	226	14	100	100	0	294	56	238	18.8	27026	110	1.083	1.058	1.001	1.112	1.562	0.99	0.896	80	650	495	577	0.115	297	280	0.004188541	0.004194628	0.998548853	-0.000630683	0
10	3960	2330	232	38	82	11	214	37	100	98	0	177	17.545	27935	271	58	80	15	99	99	0	269	57	212	13.438	32602	120	0.835	0.912	0.873	0.9	1.512	0.916	0.814	120	782	389	409	-0.26	195	214	0.002750052	0.003205895	0.857811249	-0.066608263	0
11	4200	2330	25212	38	6340	11	27506	36	100	100	0	27470	2271.364	3025420	22333	59	5769	14	100	100	0	24200	58	24142	1496.133	2679943	120	1.138	1.13	1.125	1.135	1.299	1.126	0.978	120	762	51612	47450	0.186	25176	22274	0.355052918	0.333682686	1.064043575	0.026959414	0
12	4430	2330	752	38	194	11	743	36	100	100	0	707	64.455	90322	754	58	182	13	100	100	0	753	57	695	50.071	90525	120	1.017	1.028	1.047	1.022	1.331	1.033	0.942	120	752	1402	1412	0.024	716	696	0.010097628	0.010426648	0.968444377	-0.013925318	0
13	4660	2340	2804	37	754	10	2728	35	100	100	0	2693	274.6	336452	2450	59	559	14	100	100	0	2369	57	2311	160.6	294025	120	1.165	1.157	1.132	1.144	1.225	1.174	0.956	120	778	5004	5160	0.22	2768	2392	0.039036641	0.035834111	1.089370999	0.03717581	0
14	4910	2330	79	38	31	10	74	36	83	81	0	38	4.1	6364	121	60	34	14	96	85	0	119	58	60	4.067	9683	100	0.632	0.693	0.672	0.621	2.865	0.649	0.422	80	560	98	105	-0.661	43	62	0.000606422	0.000928811	0.652901498	-0.185152335	0
