1	2360	21100	1453	49	265	14	1446	47	100	100	0	1399	94.533	116298	18751	104	3218	67	100	100	0	18407	99	18307	275.627	1500152	100	0.076	0.075	0.074	0.075	1.233	0.071	0.911	80	560	19706	20057	-3.71	1406	18651	0.027478954	0.354498786	0.077514947	-1.110614547	0
2	2600	21090	610	48	143	13	595	47	100	100	0	547	40.5	48791	526	100	105	19	100	100	0	527	98	428	22.158	42123	100	1.279	1.317	1.326	1.32	1.275	1.307	0.871	80	554	975	989	0.355	562	427	0.010983764	0.008115971	1.353351768	0.131410695	0
3	2850	21080	60	49	20	14	55	47	39	18	0	7	0.733	9373	114	102	27	21	33	12	0	112	100	11	0.524	17860	150	0.713	0.981	0.747	0.743	3.461	0.093	0.005	156	1056	18	25	-0.488	12	13	0.000234529	0.00024709	0.949161574	-0.022659852	-50
4	3070	21100	514	49	99	14	516	47	100	100	0	469	31.333	41225	522	100	87	21	100	100	0	534	97	436	19.857	41733	110	1.076	1.102	1.091	1.105	1.284	1.1	0.887	80	632	905	891	0.106	467	424	0.009127078	0.00805895	1.132539292	0.054053278	0
5	3300	21100	70	47	20	12	66	45	73	40	0	20	1.769	3630	127	100	24	20	69	28	0	127	99	27	1.3	6609	90	0.763	0.908	0.786	0.734	3.724	0.833	0.038	52	420	47	51	-0.391	24	27	0.000469058	0.000513188	0.914007442	-0.039050268	0
6	3540	21090	159	48	46	12	149	47	98	97	0	102	8.615	12733	198	101	41	19	97	91	0	197	101	95	5.053	15873	110	1.063	1.154	1.147	1.159	2.024	1.248	0.498	80	656	197	207	0.089	111	96	0.002169391	0.001824668	1.188923742	0.075154	0
7	3780	21090	1044	48	267	12	1054	47	100	100	0	1007	77.385	83573	1005	100	255	19	100	100	0	1054	99	954	47.158	80473	110	1.055	1.101	1.092	1.118	1.206	1.078	0.944	80	656	1961	1902	0.078	997	905	0.019485432	0.017201298	1.132788505	0.054148833	0
8	4020	21090	163	49	55	14	149	47	100	98	0	102	7.667	13044	203	113	63	250	3	0	0	189	98	90	0.363	16326	100	1.122	1.103	1.098	1.165	1.926	0.949	0.457	80	560	192	220	0.167	115	105	0.002247567	0.001995731	1.12618774	0.051610795	0
9	4260	21100	181	48	103	13	154	45	100	100	0	108	9.571	14517	211	113	62	250	3	0	0	204	98	106	0.391	16849	100	1.027	1.21	1.165	1.158	1.702	1.442	0.597	80	560	214	247	0.039	135	112	0.002638449	0.002128779	1.239418573	0.093218	0
10	4490	21090	152	51	56	14	145	48	98	92	0	97	6.8	12207	203	100	58	20	96	88	0	198	99	98	5.1	16351	110	0.981	1	1.016	1.02	2.153	0.905	0.513	80	656	195	207	-0.028	103	104	0.002013039	0.001976724	1.018371272	0.007906139	0
11	4720	21100	13639	63	2530	39	13106	57	100	100	0	13049	342.725	1091188	9570	114	1845	96	100	100	0	9487	107	9380	97.552	765643	110	1.391	1.435	1.381	1.449	1.195	1.42	0.905	80	656	22429	23045	0.476	13582	9463	0.265447482	0.17986285	1.475832739	0.16903714	0
12	4970	21090	363	50	78	13	355	48	100	100	0	306	22.571	29082	381	100	81	19	100	100	0	384	101	282	14.632	30518	100	1.086	1.126	1.137	1.145	1.44	1.05	0.765	80	560	588	593	0.119	314	279	0.006136836	0.005302941	1.157251357	0.063427699	0
13	5200	21090	1981	52	311	20	1916	49	100	100	0	1866	92.762	158525	2580	107	380	48	100	100	0	2577	102	2474	51.021	206396	110	0.754	0.78	0.771	0.78	1.138	0.769	0.945	80	650	4340	4409	-0.407	1932	2477	0.037759132	0.047080237	0.802016623	-0.09581663	0
14	5420	21100	104	49	30	12	102	48	92	85	0	54	4.308	8391	148	101	30	20	76	53	0	146	101	44	2.3	11865	110	1.226	1.215	0.981	1.189	2.315	1.005	0.293	80	650	98	102	0.294	56	46	0.001094468	0.00087432	1.2517928	0.097532449	0
15	5670	21110	118	52	38	14	113	49	92	81	0	64	4.467	9467	157	105	29	19	87	71	0	161	104	57	2.737	12567	110	1.118	1.295	1.337	1.246	2.675	1.244	0.296	80	656	121	122	0.161	69	53	0.00134854	0.001007369	1.338675993	0.126675475	0
16	5910	21110	489	51	103	13	487	49	100	100	0	437	31.571	39105	518	105	79	20	100	100	0	509	102	406	20.45	41447	100	1.076	1.059	1.104	1.049	1.292	1.065	0.858	80	560	843	854	0.105	439	415	0.008579844	0.007887888	1.087723916	0.036518678	0
17	6140	21090	2110	56	682	49	1897	50	100	100	0	1846	41.48	168790	2092	127	618	178	100	100	0	2036	106	1930	10.994	167371	100	0.957	1.037	0.988	1.046	1.33	0.997	0.875	80	560	3776	4045	-0.064	2059	1986	0.040241228	0.03774782	1.066054374	0.027779357	0
18	6390	21100	64	50	23	17	60	48	39	15	0	11	0.778	10115	116	105	27	34	21	3	0	111	101	9	0.324	18094	150	1.308	1.121	0.736	0.842	3.779	0.348	0.027	156	1053	20	29	0.387	15	14	0.000293161	0.000266097	1.101705398	0.042065477	-50
19	6600	21120	104	50	31	14	101	48	90	78	0	52	3.667	5473	211	102	42	19	100	96	0	205	102	102	5.632	10993	80	0.51	0.522	0.429	0.462	2.033	0.479	0.481	52	340	154	164	-0.973	56	108	0.001094468	0.002052752	0.533171008	-0.273133474	0
20	2360	21320	64	47	22	12	60	44	51	28	0	15	1.308	3341	127	102	28	20	55	26	0	125	100	24	1.2	6595	90	0.654	0.754	0.766	0.765	3.697	0.467	0.045	52	420	39	45	-0.613	19	26	0.000371337	0.000494181	0.751419579	-0.124117493	0
21	2610	21320	55	48	16	13	53	46	30	13	0	6	0.5	8608	105	101	23	20	23	5	0	104	100	3	0.15	16348	150	2.288	2.207	0.677	0.767	4.193	0.048	0.001	156	1085	9	12	1.194	8	4	0.000156353	7.60278E-05	2.056516743	0.31313225	-50
22	2830	21340	72	51	24	15	66	48	51	32	0	17	1.313	3735	127	102	31	20	55	28	0	130	102	27	1.2	6640	80	0.654	0.981	0.945	0.918	3.538	0.281	0.02	52	340	44	47	-0.613	23	24	0.000449513	0.000456167	0.985414273	-0.006381152	0
23	3070	21330	84	50	28	14	79	47	75	51	0	31	2.267	6694	136	99	26	19	75	41	0	136	100	35	1.895	10934	100	0.897	1.037	0.939	0.934	2.855	0.848	0.156	80	560	66	71	-0.157	36	35	0.000703586	0.000665244	1.057637182	0.02433671	0
24	3300	21320	147	48	48	12	144	47	100	100	0	97	7.692	11827	195	108	38	139	11	0	0	190	99	90	0.63	15688	110	1.068	1.043	1.115	1.013	1.824	0.042	0.021	80	656	187	195	0.095	100	95	0.001954406	0.001805661	1.082377233	0.034378649	0
25	3530	21320	233	48	54	12	232	47	100	100	0	185	14.385	18691	261	101	42	21	100	100	0	262	100	161	7.524	20884	110	1.146	1.16	1.25	1.147	1.546	1.134	0.729	80	656	346	346	0.197	186	160	0.003635196	0.003041113	1.195350357	0.077495216	0
26	3780	21330	96	49	28	12	94	48	90	76	0	45	3.615	7701	144	101	28	18	81	55	0	142	101	40	2.333	11538	100	1.128	1.121	1.136	1.056	2.762	0.992	0.233	80	560	85	89	0.174	47	42	0.000918571	0.000798292	1.150670083	0.060950822	0
27	4020	21330	2855	49	473	14	2828	47	100	100	0	2780	188.867	228410	2678	101	459	19	100	100	0	2704	100	2603	134.316	214277	110	1.068	1.089	1.08	1.094	1.124	1.065	0.958	80	656	5383	5384	0.095	2807	2577	0.054860189	0.048980932	1.120031529	0.049230248	0
28	4250	21350	67	50	19	13	64	49	50	19	0	14	1.214	3487	131	102	31	19	63	38	0	132	99	32	1.474	6850	80	0.46	0.569	0.488	0.569	3.707	0.196	0.016	52	340	46	48	-1.121	17	31	0.000332249	0.000589216	0.563883623	-0.248810518	0
29	4480	21330	157	50	39	13	151	48	100	100	0	102	7.714	12581	192	101	34	19	98	96	0	187	100	86	4.737	15410	100	1.186	1.185	1.243	1.2	1.634	1.096	0.576	80	560	188	199	0.246	108	91	0.002110759	0.001729633	1.220350595	0.086484617	0
30	4730	21330	129	51	29	15	130	49	98	96	0	81	4.938	10384	168	102	37	20	88	75	0	172	102	69	3.25	13525	100	1.165	1.222	1.245	1.274	2.258	0.996	0.389	80	560	150	145	0.221	80	65	0.001563525	0.001235452	1.265548765	0.102278884	0
31	4960	21330	177	49	60	13	171	47	100	100	0	123	9.214	14153	163	101	52	19	81	65	0	153	101	51	3.211	13110	100	2.404	2.106	2.084	2.463	2.39	1.842	0.469	80	560	174	190	1.265	129	61	0.002521184	0.001159424	2.174513606	0.337362129	0
32	5190	21330	2047	50	320	14	2027	48	100	100	0	1978	134.467	163828	2358	101	458	20	100	100	0	2434	100	2333	111.75	188685	110	0.848	0.886	0.892	0.898	1.185	0.849	0.936	80	656	4311	4256	-0.238	1999	2257	0.039068585	0.042898706	0.910717096	-0.040616511	0
33	5430	21340	2130	50	378	13	2110	48	100	100	0	2061	150	170419	2021	101	336	19	100	100	0	2062	100	1962	100.053	161691	100	1.051	1.084	1.109	1.085	1.179	1.072	0.935	80	560	4023	4001	0.072	2081	1920	0.040671198	0.036493361	1.114482121	0.047073106	0
34	5660	21340	306	53	121	13	289	50	100	100	0	238	18.214	24461	425	105	191	20	100	100	0	394	102	291	15.85	34007	100	0.818	0.793	0.799	0.807	1.502	0.712	0.772	80	560	529	577	-0.29	255	322	0.004983736	0.006120241	0.81430399	-0.089213437	0
35	5900	21340	167	52	52	13	158	51	97	97	0	106	8.286	13394	222	105	59	21	96	91	0	225	105	120	5.524	17784	100	0.89	0.989	1.024	1.037	1.825	0.889	0.604	80	560	226	232	-0.168	115	117	0.002247567	0.002223814	1.010681306	0.004614233	0
36	6130	21350	2084	53	510	27	1945	48	100	100	0	1897	73.25	166790	1946	104	362	21	100	100	0	1887	102	1784	86.905	155760	110	1.063	1.104	1.084	1.091	1.164	1.153	0.914	80	632	3681	3879	0.089	2036	1843	0.039791715	0.035029825	1.135938169	0.055354693	0
37	6380	21340	83	50	23	13	81	48	81	56	0	32	2.357	6645	128	102	27	19	57	25	0	123	101	21	1.316	10290	110	1.541	1.32	1.203	1.172	2.963	0.778	0.143	80	645	53	60	0.624	34	26	0.000664498	0.000494181	1.344645563	0.128607823	0
38	6610	21350	348	50	87	14	330	48	100	100	0	282	20.067	27877	369	104	77	20	100	100	0	361	104	257	13.15	29557	110	1.096	1.13	1.139	1.139	1.387	1.149	0.791	80	645	539	565	0.132	300	265	0.005863219	0.005036844	1.164066081	0.065977635	0
39	2370	21560	887	49	169	13	886	47	100	100	0	838	60.429	70955	856	102	117	22	100	100	0	868	101	766	33.909	68492	110	1.094	1.113	1.122	1.105	1.201	1.118	0.933	80	652	1604	1593	0.13	839	754	0.01639747	0.014331247	1.144176093	0.058492869	0
40	2610	21560	66	52	21	16	65	49	46	17	0	15	0.824	5282	128	104	27	21	51	26	0	126	102	23	1.143	10288	100	0.682	0.667	0.766	0.997	3.343	0.469	0.053	80	560	38	41	-0.552	16	25	0.000312705	0.000475174	0.658085358	-0.181717772	0
41	2840	21560	801	50	292	13	730	49	100	100	0	681	54.143	96080	589	102	183	20	100	99	0	555	102	452	24.1	70711	120	1.506	1.544	1.547	1.542	1.358	1.588	0.9	120	778	1133	1237	0.591	751	486	0.014677592	0.009237382	1.588934233	0.201105922	0
42	3090	21550	390	48	93	13	375	45	100	100	0	329	24.643	31204	386	101	78	24	100	100	0	382	101	280	11.75	30918	110	1.175	1.21	1.17	1.215	1.349	1.27	0.852	80	651	609	628	0.232	344	284	0.006723158	0.005397976	1.245496056	0.095342357	0
43	3330	21560	453	49	114	13	437	47	100	100	0	390	29.143	36312	379	100	95	21	100	100	0	372	99	272	13.143	30380	110	1.431	1.452	1.457	1.486	1.362	1.431	0.847	80	656	662	685	0.517	406	279	0.00793489	0.005302941	1.496318634	0.175024084	0
44	3560	21570	196	48	77	13	174	46	100	98	0	127	10.643	15710	218	101	68	19	98	97	0	204	99	105	6.053	17472	110	1.216	1.266	1.282	1.31	1.755	1.209	0.635	80	656	232	267	0.283	149	118	0.002912066	0.002242821	1.298394046	0.113406515	0
45	3800	21560	563	49	100	13	553	47	100	100	0	506	37.071	45101	620	101	116	19	100	100	0	612	100	511	27	49631	110	0.988	0.994	1.009	1.002	1.274	0.948	0.846	80	656	1017	1034	-0.017	515	519	0.010065193	0.009864612	1.020333452	0.008742125	0
