1	1580	1880	504.957458	103.553192	64.18235	11.800872	258.051239	9400	10.346072	0.849501	0.996552	0.999344	42.789843	1	15023.202148	201.86171	2409.325928	53.186749	119.948364	9400	10.346072	0.952255	0.86705	0.997116	282.461376	1	1	401.404266	14821.340438	9.35707231260709E-06	0.0002945134821457	0.0317712868166016	-0.200959272423851
2	1820	1890	16402.626953	113.244682	3665.879883	18.335983	118.614082	9400	5.84176	0.957595	0.759415	0.999008	894.559441	1	13755.265625	183.797867	2993.637451	55.583626	119.14959	9400	5.84176	0.960987	0.803162	0.997192	247.469744	1	1	16289.382271	13571.467758	0.000379719252504025	0.00026967737796434	1.40805007587339	2.02552713975181
3	2070	1890	507.425537	96.968086	66.056587	10.170009	260.017365	9400	9.829861	0.850092	0.996613	0.999451	49.894307	1	1576.5	149.851059	247.508484	35.1684	264.14682	9400	9.829861	0.882846	0.986237	0.998154	44.827175	1	1	410.457451	1426.648941	9.56810969780621E-06	0.0000283488088794	0.337513640820337	-0.638169308051324
4	2300	1880	564.351074	96.489365	96.493546	12.0552	267.023285	9400	8.339137	0.82918	0.994568	0.999374	46.813914	1	1767.138306	146.531921	283.52005	32.763309	258.790283	9400	8.339137	0.863194	0.982544	0.998169	53.936502	1	1	467.861709	1620.606385	0.0000109062514134141	0.0000322029192724157	0.33867275575715	-0.640190045375651
5	2550	1880	51475.328125	117.11702	11180.072266	23.492327	120.477936	9400	5.660495	0.946542	0.402069	0.9991	2191.154955	1	8998.276367	182.88298	2269.913086	52.006382	141.610474	9400	5.660495	0.78173	0.86998	0.997284	173.022541	1	1	51358.211105	8815.393387	0.00119720325831222	0.00017516986494913	6.83452749512532	0.360640867399359
6	2800	1880	500.734039	93.138298	69.084518	13.009179	252.313278	9400	6.67392	0.926513	0.996063	0.999313	38.490825	1	1590.96814	132.819153	281.723694	30.521616	265.229156	9400	6.67392	0.870499	0.98558	0.998398	52.125947	1	1	407.595741	1458.148987	9.50140082180311E-06	0.0000289747433739228	0.327920102662733	-0.621664865854853
7	3040	1890	526.819153	93.755318	72.279175	12.086326	263.181	9400	4.650394	0.85355	0.995941	0.999359	43.588032	1	1723.765991	168.574463	264.979492	51.857018	267.142456	9400	4.650394	0.848646	0.985458	0.997467	33.240747	1	1	433.063835	1555.191528	0.000010095083593531	0.0000309030667118647	0.326669313685142	-0.619541392673096
8	3280	1880	524.297852	93.446808	70.103889	11.005978	253.194839	9400	8.339137	0.915485	0.996048	0.99939	47.637554	1	1622.606323	156.085114	213.055664	36.900524	252.439407	9400	8.339137	0.903459	0.988647	0.998093	43.972446	1	1	430.851044	1466.521209	0.0000100435015672461	0.0000291411070213157	0.344650653110042	-0.650705576527217
9	3530	1870	20340.160156	115.723404	3569.023682	17.739092	118.076141	9400	15.571007	0.9444	0.721848	0.9991	1146.629168	1	23711.638672	222.255325	4913.210938	68.777489	118.882133	9400	15.571007	0.941757	0.652786	0.99646	344.758716	1	1	20224.436752	23489.383347	0.000471448694494474	0.000466755359403491	1.01005523556704	69.2799531119875
10	3780	1870	63429.4375	148.734039	5984.812012	29.799393	120.21344	9400	15.967349	0.948563	1	1	2128.547992	1	9182.180664	193.244675	1927.307983	59.73304	135.405518	9400	15.967349	0.785583	0.884399	0.99704	153.720298	1	1	63280.7034609999	8988.935989	0.00147512662029661	0.000178618313908889	8.25854072863469	0.328311601408912
