1	1670	1900	513.425537	95.38298	78.872635	14.008528	265.1091	9400	8.850474	0.85022	0.995621	0.999268	36.650928	1	10641.552734	272.276581	2359.359375	79.982307	120.477936	9400	8.850474	0.971811	0.867813	0.996063	133.048834	1	1	418.042557	10369.276153	0.0000103632195684675	0.000272732042528178	0.0379978071971386	-0.211956912283307
2	1910	1890	15203.819336	153.61702	4998.599121	29.104597	118.614082	9400	5.546178	0.958028	0.737564	0.99855	522.385494	1	10423.702148	231.457443	2862.98291	72.603012	140.708496	9400	5.546178	0.722957	0.840393	0.996185	143.571208	1	1	15050.202316	10192.244705	0.000373092520220533	0.000268075772631191	1.39174277689697	2.09690821174377
3	2160	1900	545.73407	97.787231	58.449532	11.490877	260.139771	9400	8.850474	0.894539	0.996796	0.999405	47.492812	1	1643.02124	150.031921	244.483307	35.742947	261.603973	9400	8.850474	0.856016	0.984543	0.998184	45.967705	1	1	447.946839	1492.989319	0.0000111045427548611	0.0000392685102060685	0.282784926053676	-0.548780290901607
4	2400	1890	556.882996	108.042557	68.650253	14.557202	267.499664	9400	5.546178	0.855312	0.996094	0.999237	38.254809	1	1665.542603	146.38298	269.109558	37.386417	266.307068	9400	5.546178	0.851921	0.98555	0.997955	44.549404	1	1	448.840439	1519.159623	0.0000111266949803973	0.0000399568398790552	0.278467842153596	-0.542176635587605
5	2640	1890	48202.710938	179.680847	17151.097656	38.256413	119.948364	9400	5.700521	0.977101	0.261292	0.998734	1259.990359	1	6848.191406	204.159576	1986.903198	59.277607	150.121094	9400	5.700521	0.742652	0.890961	0.996857	115.527461	1	1	48023.030091	6644.03183	0.00119048454958177	0.000174750903040987	6.81246579482648	0.36124856564946
6	2890	1890	575.712769	104.11702	75.765289	15.255428	263.301941	9400	5.546178	0.844359	0.995773	0.999176	37.738224	1	1724.680908	139.904251	263.029053	31.335531	267.023285	9400	5.546178	0.841769	0.984787	0.99826	55.039147	1	1	471.595749	1584.776657	0.0000116907960986443	0.0000416826949381167	0.280471215116987	-0.545233860301914
7	3140	1890	555.76593	100.372337	55.128281	12.280751	263.54361	9400	8.889559	0.838027	0.996811	0.999329	45.255043	1	1797.617065	171.563828	225.579681	48.542755	264.267303	9400	8.889559	0.865022	0.986679	0.997482	37.031624	1	1	455.393593	1626.053237	0.000011289146799311	0.0000427683489226256	0.263960313729546	-0.52039775572027
8	3380	1890	498.24469	99.712769	63.942127	12.501718	263.422791	9400	5.546178	0.845178	0.996567	0.999359	39.854099	1	1738.808472	140.755325	273.822418	36.353016	264.267303	9400	5.546178	0.864365	0.985352	0.998138	47.831203	1	1	398.531921	1598.053147	9.87955348853668E-06	0.0000420318923345287	0.235048981613914	-0.478705580483758
9	3630	1880	20085.839844	130.148941	5802.166504	19.020056	119.416435	9400	16.72476	0.944687	0.658493	0.998978	1056.03475	1	18190.882813	190.489365	4920.255371	46.189823	130.862808	9400	16.72476	0.804666	0.693665	0.997391	393.828804	1	1	19955.690903	18000.393448	0.000494698931975623	0.000473445204751687	1.04489163056384	15.7844916785836
10	3870	1880	60880.203125	149.808517	11015.048828	28.626732	120.477936	9400	15.213594	0.970683	1	1	2126.690654	1	7175.04248	165.372345	1811.078979	47.065269	146.036865	9400	15.213594	0.872678	0.902374	0.997467	152.448771	1	1	60730.394608	7009.670135	0.00150549843135319	0.000184367898506996	8.16572973681786	0.330078558595005
11	4120	1880	463.851074	92.659576	55.788185	11.627325	260.384369	9400	16.72476	0.87258	0.996902	0.99942	39.893189	1	1681.904297	146.329788	247.255005	35.803341	259.404572	9400	16.72476	0.861835	0.986298	0.998215	46.976183	1	1	371.191498	1535.574509	9.20178802686436E-06	0.0000403885831676503	0.227831414354605	-0.468612035653887
12	4360	1880	3622.968018	113.574471	3082.684326	19.394873	213.051636	9400	15.213594	0.824945	0.858322	0.998947	186.800299	1	2857.829834	179.840424	1023.240845	51.151955	261.238678	9400	15.213594	0.867865	0.944839	0.997314	55.869416	1	1	3509.393547	2677.98941	0.0000869974007926756	0.0000704363073064479	1.23512154625278	3.28242271617947
13	4610	1880	2352.319092	110.744682	1790.978638	17.561527	226.801422	9400	16.72476	0.816045	0.92247	0.9991	133.947296	1	3448.276611	165.148941	1716.480103	47.613125	242.010391	9400	16.72476	0.866234	0.907944	0.997665	72.422817	1	1	2241.57441	3283.12767	0.0000555683324601997	0.0000863526153714037	0.643504915528031	-1.5723840896409
