1	2060	2200	1686.617065	0.829787	326.559204	2.412505	260.384369	9400	8.873837	0.863069	1	1	699.114528	1	4341.659668	2.297872	1550.023193	6.019377	233.985703	9400	8.873837	0.875834	1	1	721.280598	1	1	1685.787278	4339.361796	0.0000630139290262645	0.000211990539162232	0.297248779475206	-0.571344597252097
2	2310	2210	3906.085205	12.893617	1094.670532	20.551781	222.121689	9400	14.551057	0.799689	0.990051	0.999557	190.06067	1	3259.212646	0	977.085938	0	244.886902	9400	14.551057	0.848766	1	1	3.402823E+38	1	1	3893.191588	3259.212646	0.000145525655350142	0.000159222088074517	0.913979066032818	-7.7061210319975
3	2550	2200	1648.787231	3.882979	280.763855	8.344539	266.904053	9400	8.873837	0.828949	1	1	197.588781	1	1330.297852	0	267.692291	0	264.267303	9400	8.873837	0.848313	1	1	3.402823E+38	1	1	1644.904252	1330.297852	0.0000614857409017229	0.0000649889481793833	0.946095338118248	-12.5089871632734
4	2780	2210	1692.297852	4.414894	253.968918	7.633274	265.469055	9400	9.387224	0.802335	1	1	221.700129	1	1302.617065	0	257.667847	0	267.856415	9400	9.387224	0.851328	1	1	3.402823E+38	1	1	1687.882958	1302.617065	0.0000630922645508619	0.000063636660622726	0.991445244509426	-80.6777100235606
5	3040	2210	11298.957031	63.478722	4048.541016	58.256149	165.452881	9400	10.287368	0.863284	0.927414	0.998383	193.953036	1	2211.404297	0	494.49411	0	262.696777	9400	10.287368	0.856096	1	1	3.402823E+38	1	1	11235.478309	2211.404297	0.000419976851159664	0.000108033579882378	3.88746583809324	0.510508824843714
6	3280	2210	1606.361694	2.56383	268.094543	5.505732	263.54361	9400	7.065877	0.831586	1	1	291.761691	1	1327.48938	0	210.762253	0	259.036163	9400	7.065877	0.885424	1	1	3.402823E+38	1	1	1603.797864	1327.48938	0.0000599492036115429	0.00006485174609265	0.924403847598751	-8.8179665550009
7	3530	2210	1504.47876	3.234043	264.631958	7.995194	259.159027	9400	10.287368	0.888042	1	1	188.172891	1	1371.106323	0	318.92276	0	262.211639	9400	10.287368	0.812025	1	1	3.402823E+38	1	1	1501.244717	1371.106323	0.000056115815608909	0.0000669825615668751	0.837767536747354	-3.91576234088122
8	3770	2200	1789.97876	10.819149	288.245605	17.357075	262.575592	9400	4.779295	0.879393	0.999313	0.999847	103.126753	1	1310.755371	0	258.673248	0	259.894928	9400	4.779295	0.860534	1	1	3.402823E+38	1	1	1779.159611	1310.755371	0.0000665041425552568	0.000064034240718121	1.03857157997716	18.3147994742268
9	4020	2200	4955.510742	21.361702	1337.682739	35.010551	231.248932	9400	8.873837	0.835698	0.989029	0.99971	141.54335	1	5708.808594	0	2080.934814	0	199.790054	9400	8.873837	0.874104	1	1	3.402823E+38	1	1	4934.14904	5708.808594	0.000184436151268411	0.000278892028070029	0.661317401378355	-1.67620642990516
10	4270	2220	24634.351563	41.138298	9748.522461	44.118999	127.910637	9400	20.947989	0.924259	0.92392	0.998993	558.361519	1	2649.031982	0.606383	719.268982	2.181141	259.036163	9400	20.947989	0.87768	1	1	1214.516405	1	1	24593.213265	2648.425599	0.000919282649378552	0.000129383351068031	7.10510774214826	0.353499723493935
11	4510	2210	1729.436157	8.478724	256.480499	13.304319	258.174561	9400	10.287368	0.913319	0.999054	0.999969	129.990577	1	1417.053223	0	245.37999	0	259.159027	9400	10.287368	0.859579	1	1	3.402823E+38	1	1	1720.957433	1417.053223	0.0000643285727419544	0.0000692272022679136	0.929238372121392	-9.44471100234999
12	4750	2210	2732.904297	32.223404	442.377075	39.045647	256.318512	9400	7.065877	0.83164	0.990891	0.999176	69.992548	1	1857.776611	0	353.183167	0	245.406281	9400	7.065877	0.882714	1	1	3.402823E+38	1	1	2700.680893	1857.776611	0.000100950171077333	0.0000907578312027142	1.11230259405222	6.51256562522636
13	5010	2210	2852.276611	41.30851	658.857361	44.352699	253.822647	9400	19.173851	0.895394	0.980545	0.998764	64.308975	1	1925.840454	0	470.021851	0	247.4729	9400	19.173851	0.865898	1	1	3.402823E+38	1	1	2810.968101	1925.840454	0.00010507265461254	0.0000940829493775398	1.11680868114476	6.27423182764121
14	5260	2210	5826.382813	45.30851	1683.239014	43.903862	226.801422	9400	23.948692	0.807104	0.965591	0.998978	132.707752	1	1784.957397	0	327.562408	0	256.93869	9400	23.948692	0.877862	1	1	3.402823E+38	1	1	5781.074303	1784.957397	0.000216093815974807	0.0000872003992200988	2.4781287460551	0.763795400422163
15	5480	2200	2605.436279	22.031916	550.675171	27.331675	249.5224	9400	4.115622	0.915358	0.987534	0.999619	95.326625	1	6154.968262	0	2241.422607	0	198.350983	9400	4.115622	0.807939	1	1	3.402823E+38	1	1	2583.404363	6154.968262	0.0000965664300002056	0.000300688235212505	0.321151341128991	-0.610249218472436
