1	1.16516	29470	24549	14967.66	969	985	356.26	28501	23580	65535	55436	20030.2	1619	1695	704.25	63916	53817	2.242587979	2.282315522	1.165164585	1.190498253	1.165164585	-1.165164585
2	-1.72697	7432	7649	2028.58	1053	1267	1626.44	6379	6596	3714	3974	1175.31	1787	1947	1588.93	1927	2187	0.302084966	0.331564585	-1.726973707	-1.592638178	-1.726973707	1.726973707
3	-1.83346	4336	4707	2201.43	1018	1027	380.79	3318	3689	2604	2988	2405.67	1673	1789	692.48	931	1315	0.280590717	0.356465167	-1.833460813	-1.48816699	-1.833460813	1.833460813
4	-1.86342	10782	9957	4021.53	852	901	331.27	9930	9105	4272	4270	1792.51	1543	1656	673.91	2729	2727	0.274823766	0.299505766	-1.863421323	-1.739344317	-1.863421323	1.863421323
5	-2.19076	9771	9855	4115.58	914	957	514.41	8857	8941	3433	3937	1855.09	1493	1603	695.53	1940	2444	0.219035791	0.2733475	-2.190761466	-1.871191913	-2.190761466	2.190761466
6	-1.83114	6450	7145	2948.3	885	899	316.86	5565	6260	3108	3339	1224	1544	1631	695.11	1564	1795	0.281042228	0.286741214	-1.831141175	-1.802178813	-1.831141175	1.831141175
7	-1.41511	13601	12629	4086.2	931	958	295.83	12670	11698	6348	6055	2046.76	1597	1662	698.65	4751	4458	0.374980268	0.381090785	-1.415113413	-1.391793372	-1.415113413	1.415113413
8	-2.46639	8961	8985	2393	1163	1256	940.51	7798	7822	3336	3533	1292.37	1925	2107	2077.4	1411	1608	0.180943832	0.205574022	-2.466386167	-2.28227013	-2.466386167	2.466386167
9	-2.17517	8445	8335	3271.23	1422	1445	379.41	7023	6913	3542	3751	1375.07	1987	2031	734.65	1555	1764	0.22141535	0.255171416	-2.175172855	-1.970461365	-2.175172855	2.175172855
10	-1.72195	11108	11471	2870.56	1393	1432	371.93	9715	10078	4840	5082	1794.18	1895	1992	688.66	2945	3187	0.303139475	0.31623338	-1.721946362	-1.660938437	-1.721946362	1.721946362
11	-2.96429	60155	54917	14992.45	1099	1168	391.81	59056	53818	9257	13289	4627.76	1690	1754	690.8	7567	11599	0.12813262	0.215522688	-2.964290292	-2.214088348	-2.964290292	2.964290292
12	-1.09422	11924	11388	3533.89	931	955	436.64	10993	10457	6821	6757	2060.28	1672	1667	681.15	5149	5085	0.468388975	0.486277135	-1.094220978	-1.040149338	-1.094220978	1.094220978
13	-0.0156114	65535	58390	17466.76	867	885	319.26	64668	57523	65535	55861	20427.47	1563	1607	668.75	63972	54298	0.989237335	0.943935469	-0.015611405	-0.08323986	-0.015611405	0.015611405
14	-1.57166	15780	15893	3525.09	885	926	337.2	14895	15008	6533	6708	1957.07	1522	1578	645.75	5011	5186	0.336421618	0.345549041	-1.571657681	-1.533037622	-1.571657681	1.571657681
15	-3.48407	1983	1944	548.3	920	928	348.91	1063	1024	1643	1764	706	1548	1606	696.38	95	216	0.089369708	0.2109375	-3.484070273	-2.245112498	-3.484070273	3.484070273
16	-0.462273	65535	61117	14911.65	919	945	307.33	64616	60198	48404	45226	15777.65	1503	1560	660.8	46901	43723	0.725841897	0.726319811	-0.462272761	-0.461323163	-0.462272761	0.462272761
17	-2.00334	26919	25904	6916.2	955	964	314.56	25964	24949	8067	7911	2785.14	1591	1612	635.55	6476	6320	0.249422277	0.253316766	-2.003337771	-1.980985527	-2.003337771	2.003337771
