1	-0.427	0.818	1638	1975	-0.27
2	-0.396	0.837	1665	1968	-0.241
3	-0.504	1.228	514	415	0.309
4	-0.476	1.229	526	417	0.335
5	0.45	1.503	2481	1655	0.584
6	0.405	1.469	2500	1702	0.555
7	-0.451	1.403	138	103	0.422
8	-0.465	1.254	138	104	0.408
9	-0.774	0.713	2292	3230	-0.495
10	-0.829	0.691	2294	3343	-0.543
11	-0.592	1.235	205	167	0.296
12	-0.596	1.202	212	173	0.293
13	0.495	2.649	339	130	1.383
14	0.745	2.964	332	107	1.634
15	-0.774	1.093	211	195	0.114
16	-0.745	1.03	223	202	0.143
17	-1.705	0.466	4572	9865	-1.109
18	-1.733	0.467	4705	10259	-1.125
19	0.712	2.648	1561	575	1.441
20	0.687	2.768	1543	578	1.417
21	-1.022	0.923	353	388	-0.136
22	-1.055	0.906	348	391	-0.168
23	-0.73	1.203	393	353	0.155
24	-0.66	1.224	399	341	0.227
25	-1.582	0.622	306	499	-0.706
26	-1.493	0.629	336	525	-0.644
27	0.05	1.831	593	322	0.881
28	-0.107	1.641	661	399	0.728
29	1.407	3.666	2283	602	1.923
30	1.261	3.377	2215	660	1.747
31	-2.054	0.338	734	2280	-1.635
32	-2.068	0.337	722	2236	-1.631
33	-0.327	1.323	126	87	0.534
34	-0.108	1.45	124	74	0.745
35	0.409	2.535	1148	463	1.31
36	0.503	2.511	1170	443	1.401
37	-0.785	0.727	2525	3506	-0.474
38	-0.818	0.704	2692	3760	-0.482
39	1.234	3.189	7129	2303	1.63
40	1.275	3.205	7488	2340	1.678
41	-2.646	0.263	4888	18732	-1.938
42	-2.633	0.268	5046	19074	-1.918
43	1.857	5.627	576	86	2.744
44	1.708	5.721	604	99	2.609
45	0.783	3.148	341	107	1.672
46	0.911	3.471	330	95	1.796
47	0.256	1.589	4960	3163	0.649
48	0.292	1.63	4781	2986	0.679
49	-0.251	1.392	151	98	0.624
50	-0.135	1.466	157	94	0.74
51	-0.775	1.11	131	122	0.103
52	-0.799	1.038	111	106	0.066
53	-1.889	0.328	1735	5170	-1.575
54	-1.939	0.327	1741	5347	-1.619
55	-0.112	1.529	138	82	0.751
56	-0.201	1.419	143	90	0.668
57	0.771	3.04	753	247	1.608
58	0.564	2.593	729	280	1.38
59	0.18	1.59	124	61	1.023
60	0.098	1.641	119	62	0.941
61	1.125	3.561	20952	5735	1.869
62	1.107	3.657	21729	5980	1.861
63	-0.599	0.941	4994	5396	-0.112
64	-0.586	0.939	5169	5491	-0.087
65	-0.695	1.064	459	418	0.135
66	-0.62	1.169	454	387	0.23
67	-0.105	1.042	1624	1496	0.118
68	-0.136	1.09	1540	1384	0.154
69	0.034	1.716	96	53	0.857
70	0.213	1.494	107	52	1.041
71	-0.557	0.842	1315	1560	-0.246
72	-0.598	0.852	1281	1542	-0.268
73	0.125	1.939	612	316	0.954
74	0.19	2.05	639	318	1.007
75	0.539	2.356	336	125	1.427
76	0.616	2.821	346	122	1.504
77	-0.479	1.383	839	627	0.42
78	-0.339	1.5	840	573	0.552
79	1.555	3.409	4163	1218	1.773
80	1.619	3.417	4300	1199	1.843
81	0.518	1.936	136	53	1.36
82	0.623	2.42	129	47	1.457
83	0.659	2.077	6336	3011	1.073
84	0.635	2.071	5939	2897	1.036
85	-1.561	0.487	3688	7702	-1.062
86	-1.583	0.483	3951	8207	-1.055
89	0.098	1.721	12033	6942	0.794
90	0.108	1.737	12005	6886	0.802
91	0.575	2.646	614	223	1.461
92	0.472	2.574	599	234	1.356
93	1.136	3.207	1922	568	1.759
94	1.126	3.397	1906	564	1.757
95	1.489	3.692	7864	2127	1.886
96	1.463	3.612	7749	2135	1.86
97	0.919	3.432	701	201	1.802
98	0.943	3.656	764	219	1.803
99	-1.019	0.857	462	531	-0.201
100	-1.103	0.888	485	578	-0.253
101	1.157	2.648	2466	929	1.408
102	1.131	2.614	2405	905	1.41
103	-1.652	0.371	1302	3589	-1.463
104	-1.675	0.37	1289	3614	-1.487
107	0.335	1.968	12027	5978	1.009
108	0.351	1.993	11606	5751	1.013
109	1.253	4.221	1224	277	2.144
110	1.148	3.98	1287	311	2.049
111	-0.96	0.972	717	747	-0.059
112	-0.912	1.009	723	729	-0.012
113	-1.529	0.427	953	2256	-1.243
114	-1.586	0.405	930	2278	-1.292
115	0.682	2.093	5884	2788	1.078
116	0.71	2.156	5697	2656	1.101
117	2.011	0.724	22	5	2.138
118	0.128	1.029	58	30	0.951
119	-0.346	0.865	1675	1906	-0.186
120	-0.473	0.82	1519	1858	-0.291
145	0.557	2.47	447	175	1.353
146	0.464	2.473	441	184	1.261
147	-1.176	0.917	120	121	-0.012
148	-1.025	1.084	136	127	0.099
149	-0.81	0.895	465	510	-0.133
150	-0.797	0.9	451	486	-0.108
151	-0.439	1.134	590	511	0.207
152	-0.41	1.17	579	491	0.238
153	-0.865	0.959	784	828	-0.079
154	-0.926	0.936	760	840	-0.144
155	1.4	4.917	3145	596	2.4
156	1.387	5.197	3061	588	2.38
157	1.271	4.773	3564	737	2.274
158	1.24	4.731	3591	763	2.235
159	-0.689	0.996	465	464	0.003
160	-0.784	0.958	451	481	-0.093
161	0.18	2.189	169	65	1.379
162	0.676	2.689	155	42	1.884
163	0.623	2.176	12170	5539	1.136
164	0.578	2.219	12034	5641	1.093
165	-0.661	0.764	4791	6058	-0.339
166	-0.744	0.745	4684	6264	-0.419
167	0.16	1.782	597	327	0.868
168	0.289	1.973	623	312	0.998
169	0.619	2.446	3979	1620	1.296
170	0.552	2.475	3769	1566	1.267
171	1.536	5.057	4994	998	2.323
172	1.441	4.839	4746	999	2.248
173	-0.653	1.323	150	107	0.487
174	-0.732	1.341	147	111	0.405
175	0.456	2.128	15884	7507	1.081
176	0.477	2.161	15733	7350	1.098
177	-0.729	0.941	2523	2639	-0.065
178	-0.752	0.892	2580	2819	-0.128
179	-0.569	0.876	3648	4246	-0.219
180	-0.533	0.884	3675	4161	-0.179
181	-0.254	1.452	2610	1763	0.566
182	-0.241	1.509	2576	1702	0.598
183	-0.571	1.026	509	474	0.103
184	-0.511	1.073	498	440	0.179
185	0.031	2.072	168	72	1.222
186	0.331	2.325	165	57	1.533
187	-1.145	0.688	2318	3414	-0.559
188	-1.105	0.688	2341	3343	-0.514
189	0.813	3.085	642	217	1.565
190	0.735	2.677	667	241	1.469
191	1.672	4.799	1237	248	2.318
192	1.579	4.376	1188	254	2.226
193	-0.515	1.374	236	184	0.359
194	-0.442	1.287	230	166	0.47
195	-1.354	0.654	417	680	-0.705
196	-1.223	0.707	394	572	-0.538
197	-1.011	0.798	608	757	-0.316
198	-0.993	0.797	579	722	-0.318
199	1.938	6.08	1669	270	2.628
200	1.793	5.498	1573	282	2.48
201	-0.385	1.551	1741	1130	0.624
202	-0.397	1.54	1723	1129	0.61
203	1.635	5.045	1211	249	2.282
204	1.765	5.335	1187	221	2.425
205	0.018	1.599	15107	9540	0.663
206	0.016	1.621	14440	9189	0.652
207	-0.41	1.616	178	111	0.681
208	-0.339	1.587	196	120	0.708
209	-0.26	1.107	6785	6157	0.14
210	-0.183	1.082	6525	5713	0.192
211	2.079	6.936	6639	987	2.75
212	2.149	6.99	6578	906	2.86
213	-2.628	0.325	768	2381	-1.632
214	-2.568	0.329	767	2292	-1.579
215	1.654	3.94	8038	2019	1.993
216	1.641	3.926	7869	1981	1.99
217	0.865	3.268	1547	480	1.688
218	0.825	3.012	1476	476	1.633
219	0.066	1.588	3629	2374	0.612
220	0.042	1.568	3485	2246	0.634
221	-0.008	2.001	2230	1115	1
222	-0.018	2.027	2077	1034	1.006
223	-2.21	0.356	445	1232	-1.469
224	-2.283	0.331	438	1272	-1.538
225	0.395	2.48	1851	738	1.327
226	0.364	2.484	1790	734	1.286
