1	254	231	6751	5387	5083	312	304	461	7702	8162	0	0	.19	.776	63	68	1.328	.877	.753	1.141	0	1234	177	93	108	42	57	.19
2	263	239	1376	1397	1092	314	305	462	1655	2117	.84	0	.266	.804	53	46	1.26	.832	.794	1.202	.683	1050	177	93	108	62	77	.266
3	239	235	7315	5579	5277	308	302	458	7995	8453	0	0	.128	.728	60	63	1.386	.915	.721	1.093	0	1050	177	93	108	82	97	.128
4	231	224	1649	1498	1197	305	301	456	1814	2270	.909	0	.137	.746	58	54	1.378	.909	.726	1.1	.693	1050	177	93	108	102	117	.137
5	252	231	4724	3536	3230	318	306	464	4894	5358	0	0	.051	.648	62	62	1.463	.965	.684	1.036	0	1070	177	93	108	122	137	.051
6	268	241	6995	5447	5138	323	309	468	7785	8253	0	0	.154	.762	57	61	1.361	.899	.735	1.113	0	1175	177	90	105	144	159	.154
7	286	258	12	317		356	324	491	-11	480	.555	0		1.286	4	3					.403	1149	177	90	105	164	179	
8	295	266	18	348	15	365	333	505	23	527	.196	0	.336	1.417	5	8	1.2	.792	.833	1.263	.331	1157	177	90	105	184	199	.336
9	268	253		297		331	313	474	-24	450	.147	0		.9	1	1			0		.156	1143	177	90	105	205	220	
10	260	248		291		324	305	462	-21	441	.344	0		1.16	3	3			0		.475	1112	177	90	105	225	240	
11	259	240	17	317	17	320	300	455	26	480	.54	0	.599	1.086	10	11	1	.66	1	1.515	.752	1104	177	90	105	245	260	.599
12	250	237	3	299	6	309	293	444	9	453	.092	0	1.599	1.556	1	6	.5	.33	2	3.03	.173	1120	177	89	104	265	280	1.599
13	244	236		288	6	297	282	427	9	436	.068	0		1.347	1	7			0		.101	1120	177	89	104	285	300	
14	257	239	15	309	23	305	286	433	35	468	.403	0	1.216	1.568	2	7	.652	.43	1.533	2.323	.505	1120	177	89	104	305	320	1.216
15	268	243	81	392	102	316	290	439	155	594	.643	0	.932	1.4	16	20	.794	.524	1.259	1.908	1.002	1127	177	89	104	325	340	.932
16	261	243	125	415	126	307	289	438	191	629	.434	0	.611	1.234	24	35	.992	.655	1.008	1.527	.265	1111	177	89	104	346	361	.611
17	256	242		267		301	286	433	-29	405	.125	0		1.889	1	1			0		.148	1135	177	88	103	366	381	
18	263	253	18	303	9	304	294	445	14	459	.19	0	-.401	1.446	4	4	2	1.32	.5	.758	.244	1134	177	88	103	386	401	-.401
19	264	260	13	329	30	307	299	453	45	498	.127	0	1.806	2.292	2	8	.433	.286	2.308	3.497	.199	1260	177	88	103	406	421	1.806
20	251	232		317	8	326	309	468	12	480		0		2.154	0	3			0			1061	177	111	126	44	59	
21	231	228		306	4	308	302	458	6	464	.156	0		2.091	3	2			0		.177	858	177	111	126	64	79	
22	228	226		309	8	305	301	456	12	468	.029	0		1.126	1	1			0		.04	858	177	111	126	84	99	
23	228	224	4	299	1	303	298	452	2	453	.03	0	-1.401	1.034	2	0	4	2.64	.25	.379	.037	844	177	111	126	104	119	-1.401
24	264	237		308	2	320	306	464	3	467		0		1.542	1	1			0			849	177	111	126	124	139	
25	300	253	5794	4467	4153	381	314	476	6292	6768	0	0	.119	.723	79	83	1.395	.921	.717	1.086	0	895	177	111	126	143	158	.119
26	323	260	7610	8432	8113	416	319	483	12292	12776	0	0	.692	1.09	96	94	.938	.619	1.066	1.615	0	934	177	112	127	163	178	.692
27	298	249	2871	3012	2704	368	308	467	4097	4564	.915	0	.513	.968	71	69	1.062	.701	.942	1.427	.861	968	177	110	125	183	198	.513
28	255	236	2296	2072	1777	324	295	447	2692	3139	.879	0	.23	.775	67	66	1.292	.853	.774	1.173	.649	920	177	110	125	205	220	.23
29	271	248	3964	2772	2475	340	297	450	3750	4200	0	0	-.08	.636	75	71	1.602	1.057	.624	.946	0	874	177	110	125	225	240	-.08
30	280	244	1457	1420	1121	339	299	453	1698	2152	.896	0	.221	.743	64	60	1.3	.858	.769	1.166	.662	898	177	110	125	245	260	.221
31	260	236	2004	1725	1432	315	293	444	2170	2614	.889	0	.115	.79	61	51	1.399	.924	.715	1.083	.678	898	177	109	124	265	280	.115
32	305	242	1620	1641	1353	335	288	436	2050	2486	.9	0	.34	.91	62	66	1.197	.79	.835	1.265	.738	904	177	109	124	285	300	.34
33	348	251	2481	2437	2145	353	292	442	3250	3692	.937	0	.39	.876	69	67	1.157	.763	.865	1.31	.811	897	177	109	124	306	321	.39
34	299	241	2986	2392	2114	316	278	421	3203	3624	.88	0	.101	.736	74	73	1.412	.932	.708	1.073	.608	888	177	109	124	326	341	.101
35	262	236	12472	4855	4582	295	273	414	6942	7356	0	0	-.845	.362	77	75	2.722	1.796	.367	.557	0	868	177	109	124	346	361	-.845
36	261	244	1813	1722	1442	298	280	424	2185	2609	.905	0	.269	.773	71	68	1.257	.83	.795	1.205	.718	916	177	109	124	364	379	.269
37	267	258	1317	1284	996	298	288	436	1509	1945	.851	0	.196	.792	64	63	1.322	.873	.756	1.146	.614	960	177	108	123	386	401	.196
38	266	261	1798	1451	1152	308	299	453	1745	2198	.865	0	-.043	.704	58	60	1.561	1.03	.641	.971	.555	1134	177	108	123	406	421	-.043
39	253	232	3382	2770	2455	331	315	477	3720	4197	0	0	.137	.746	63	60	1.378	.909	.726	1.1	0	1136	177	132	147	44	59	.137
40	231	225	2593	2317	2012	311	305	462	3048	3511	.881	0	.233	.706	64	59	1.289	.851	.776	1.176	.689	921	177	131	146	64	79	.233
41	240	231	1424	1584	1276	320	308	467	1933	2400	.879	0	.441	.896	66	64	1.116	.737	.896	1.358	.8	927	177	131	146	84	99	.441
42	245	235	1851	1668	1358	323	310	470	2058	2527	.936	0	.153	.75	65	62	1.363	.9	.734	1.112	.679	927	177	131	146	105	120	.153
43	251	243	13076	9461	9157	316	304	461	13874	14335	0	0	.085	.696	80	75	1.428	.942	.7	1.061	0	902	177	129	144	125	140	.085
44	276	251	2452	2037	1733	369	304	461	2626	3086	.79	0	.099	.779	64	63	1.415	.934	.707	1.071	.569	894	177	131	146	145	160	.099
45	288	249	2384	2186	1886	376	300	455	2858	3312	.872	0	.261	.821	73	74	1.264	.834	.791	1.199	.658	923	177	130	145	165	180	.261
46	258	237	1929	1587	1302	307	285	432	1973	2405	.91	0	.032	.671	70	69	1.482	.978	.675	1.023	.618	976	177	132	147	185	200	.032
47	245	229	3616	3008	2729	304	279	423	4135	4558	0	0	.193	.778	82	81	1.325	.875	.755	1.143	0	938	177	128	143	205	220	.193
48	264	240	3474	2932	2645	326	287	435	4008	4442	.853	0	.206	.76	77	75	1.313	.867	.761	1.154	.672	921	177	128	143	225	240	.206
49	267	240	3649	2894	2607	319	287	435	3950	4385	0	0	.114	.727	67	63	1.4	.924	.714	1.082	0	920	177	130	145	246	261	.114
50	273	238	2320	2204	1916	319	288	436	2903	3339	.874	0	.323	.865	70	70	1.211	.799	.826	1.251	.718	882	177	128	143	266	281	.323
51	323	243	3741	3625	3338	344	287	435	5058	5492	0	0	.435	.956	79	82	1.121	.74	.892	1.352	0	866	177	129	144	286	301	.435
52	326	238	3298	1960	1682	327	278	421	2548	2970	.875	0	-.372	.493	82	77	1.961	1.294	.51	.773	.452	876	177	127	142	306	321	-.372
53	259	223	4550	4413	4151	280	262	397	6289	6686	0	0	.467	.867	74	77	1.096	.723	.912	1.382	0	904	177	129	144	326	341	.467
54	231	220	3975	2991	2729	270	262	397	4135	4532	0	0	.057	.676	84	76	1.457	.961	.687	1.04	0	898	177	127	142	346	361	.057
55	227	222	2614	2041	1774	272	267	405	2688	3092	.911	0	.04	.726	59	55	1.474	.973	.679	1.028	.63	935	177	129	144	366	381	.04
56	248	236	2134	1959	1684	286	275	417	2552	2968	.857	0	.258	.858	68	66	1.267	.836	.789	1.196	.626	947	177	128	143	387	402	.258
57	259	247	3510	3136	2842	305	294	445	4306	4752	0	0	.295	.84	78	79	1.235	.815	.81	1.227	0	1096	177	130	145	405	420	.295
58	232	225	1719	1790	1479	315	311	471	2241	2712	.743	0	.383	.83	62	60	1.162	.767	.86	1.304	.702	1113	177	152	167	45	60	.383
59	235	230	2520	2372	2063	313	309	468	3126	3594	.868	0	.311	.758	75	72	1.222	.806	.819	1.24	.739	928	177	151	166	65	80	.311
60	250	240	1825	1779	1464	328	315	477	2218	2695	.888	0	.281	.779	61	59	1.247	.823	.802	1.215	.714	912	177	151	166	85	100	.281
61	262	245	637	818	498	357	320	485	755	1239	.894	0	.244	.816	62	45	1.279	.844	.782	1.185	.783	890	177	151	166	105	120	.244
62	258	246	894	1048	744	335	304	461	1127	1588	.918	0	.334	.826	60	57	1.202	.793	.832	1.261	.765	904	177	151	166	125	140	.334
63	247	239	1084	1127	833	302	294	445	1262	1708	.901	0	.219	.821	59	49	1.301	.859	.768	1.164	.742	914	177	151	166	145	160	.219
64	247	236	2245	1935	1648	296	287	435	2497	2932	.887	0	.153	.777	67	67	1.362	.899	.734	1.112	.645	927	177	151	166	165	180	.153
65	245	231	2947	2571	2294	284	277	420	3476	3895	.85	0	.238	.835	76	77	1.285	.848	.778	1.179	.693	991	177	150	165	188	203	.238
66	234	226	2161	1933	1658	284	275	417	2512	2929	.832	0	.217	.862	58	46	1.303	.86	.767	1.162	.648	973	137	151	164	211	224	.217
67	244	235	5345	3803	3520	297	283	429	5333	5762	0	0	-.003	.692	69	71	1.518	1.002	.659	.998	0	911	177	150	165	226	241	-.003
68	285	241	2441	2393	2104	330	289	438	3188	3626	.894	0	.385	.887	67	66	1.16	.766	.862	1.306	.77	888	177	150	165	246	261	.385
69	303	243	1569	1540	1247	346	293	444	1889	2333	.774	0	.268	.766	71	69	1.258	.83	.795	1.204	.718	872	177	148	163	266	281	.268
