1	306	209	4653	4688	4418	370	270	319	5225	5544	0	0	.167	.91	61	66	1.053	.891	.949	1.123	0	1234	177	72	87	59	74	.167
2	315	203	481	674	412	376	262	310	487	797	.754	0	.019	.979	52	46	1.167	.987	.857	1.013	.695	1050	177	72	87	79	94	.019
3	230	205	4729	5039	4773	316	266	315	5645	5959	0	0	.255	1.028	56	57	.991	.838	1.009	1.194	0	1050	177	72	87	99	114	.255
4	238	215	742	961	691	321	270	319	817	1136	.883	0	.139	.88	49	49	1.074	.908	.931	1.101	.815	1050	177	72	87	119	134	.139
5	227	221	3368	3309	3036	279	273	323	3590	3913	0	0	.092	.929	52	56	1.109	.938	.901	1.066	0	1060	177	72	87	139	154	.092
6	234	225	5270	5063	4791	279	272	322	5666	5987	0	0	.104	.912	58	61	1.1	.93	.909	1.075	0	1097	177	70	85	161	176	.104
7	236	227		269		281	272	322	-4	318	.028	0		1.5	2	1			0		.037	1097	177	70	85	180	195	
8	232	226	14	302	28	282	274	324	33	357	.22	0	1.242	1.753	5	10	.5	.423	2	2.365	.339	1144	177	70	85	200	215	1.242
9	236	228	15	307	30	286	277	328	35	363	.291	0	1.242	1.875	6	12	.5	.423	2	2.365	.446	1157	177	69	84	220	235	1.242
10	239	232	20	301	23	286	278	329	27	356	.24	0	.444	1.279	4	6	.87	.735	1.15	1.36	.288	1136	177	69	84	240	255	.444
11	241	232		268		280	273	323	-6	317	.016	0		1.317	1	1			0		.022	1113	177	69	84	260	275	
12	252	245	6	290	15	281	275	325	18	343	.077	0	1.564	1.2	0	6	.4	.338	2.5	2.956	.098	1108	177	69	84	280	295	1.564
13	256	251	24	289	12	281	277	328	14	342	.049	0	-.758	1.217	5	6	2	1.691	.5	.591	.066	1142	177	69	84	300	315	-.758
14	245	239	14	290	20	278	270	319	24	343	.217	0	.757	1.147	2	6	.7	.592	1.429	1.689	.298	1140	177	69	84	320	335	.757
15	238	234	2	281	7	284	274	324	8	332	.089	0	2.049	1.25	2	3	.286	.242	3.5	4.139	.12	1112	177	69	84	340	355	2.049
16	242	239	9	289	6	289	283	335	7	342		0	-.343	1.5	1	7	1.5	1.268	.667	.788		1112	177	69	84	360	375	-.343
17	244	239		279		289	279	330	0	330	.047	0		1.5	1	2			0		.068	1112	177	69	84	380	395	
18	247	241		281	6	285	275	325	7	332	.098	0		1.139	1	5			0		.216	1112	177	69	84	400	415	
19	244	237	2	279	1	283	278	329	1	330	.095	0	-.758	1.048	2	3	2	1.691	.5	.591	.118	1260	177	69	84	420	435	-.758
20	318	212		252		387	270	319	-21	298	.089	0		2.45	0	0			0		.155	1054	177	90	105	61	76	
21	330	202		254		399	256	303	-2	300	.058	0		1.167	0	2			0		.085	842	177	90	105	81	96	
22	207	203	17	283	22	265	261	309	26	335	.166	0	.614	1.686	5	9	.773	.653	1.294	1.53	.278	858	177	90	105	101	116	.614
23	215	211	9	271	10	264	261	309	12	320	.021	0	.394	1.625	4	5	.9	.761	1.111	1.314	.029	864	177	90	105	121	136	.394
24	219	215	21	303	43	264	260	307	51	358	.102	0	1.276	1.714	3	11	.488	.413	2.048	2.421	.164	846	177	90	105	141	156	1.276
25	223	217	2907	2883	2619	272	264	312	3097	3409	.903	0	.091	.851	77	77	1.11	.939	.901	1.065	.819	854	177	90	105	159	174	.091
26	274	230	4116	5421	5143	329	278	329	6082	6411	0	0	.563	1.239	93	94	.8	.677	1.25	1.478	0	979	177	90	105	177	192	.563
