1	5598	8369	864	4135	4734	4234	875	4127	76	60	.944	208	1279	.903	.904	82	98	86	102	0	9006	4450	4556	.962	1.039	-.055
2	3311	8000	841	4074	2470	3926	854	4036	57	45	1.636	208	1188	1.427	.921	82	98	107	123	0	8609	4384	4225	1.71	.585	.774
3	3605	8529	727	3911	2878	4618	764	3959	73	58	1.723	208	1276	1.419	.898	82	98	129	145	0	9178	4209	4970	1.727	.579	.788
4	2001	5794	625	3885	1376	1909	651	3923	47	28	1.604	208	1229	1.343	.856	82	98	156	172	0	6235	4181	2054	1.493	.67	.578
5	2073	6202	613	4054	1460	2148	636	4083	48	29	1.826	208	1126	1.315	.813	82	98	176	192	0	6674	4363	2311	1.583	.632	.663
6	1019	4286	593	4124	426	162	610	4163	27	5	1.369	208	1154	.491	.409	82	98	197	213	0	4612	4438	174	.409	2.444	-1.289
7	1767	4923	576	4294	1191	629	599	4325	35	17	1.055	208	1112	.766	.733	82	98	224	240	0	5298	4621	677	.568	1.76	-.815
8	591	4390	569	4384	22	6	587	4429	6	0	2.175	208	1139	-.451	-.143	82	98	242	258	0	4724	4718	6	.293	3.407	-1.769
9	635	4360	578	4395	57	-35	596	4385	11	0	2.6	177	1231	-.659	-.2	83	98	265	280	0	4692	4730	-38	null	null	null
10	654	3693	599	4361	55	-668	625	4304	6	0	2.706	208	1199	-.525	-.109	82	98	289	305	0	3974	4693	-719	null	null	null
11	631	4456	607	4485	24	-29	637	4507	7	0	1.721	208	1234	-.015	-.005	82	98	311	327	0	4795	4826	-31	null	null	null
12	1850	7064	620	4499	1230	2565	643	4508	33	25	3.057	177	1363	1.817	.812	78	93	339	354	0	7602	4841	2760	2.244	.446	1.166
13	2507	4966	625	4429	1882	537	646	4419	40	21	.855	177	1256	.764	.814	81	96	359	374	0	5344	4766	578	.307	3.257	-1.703
14	672	4053	623	3925	49	128	645	3970	6	0	4.012	177	1268	-.128	-.046	81	96	380	395	0	4361	4224	138	2.811	.356	1.491
