1	5314	5330	752	997	4562	4333	760	1040	89	89	.956	177	1351	.87	.917	100	115	34	49	0	8538	1597	6941	1.521	.657	.605
2	3157	4229	740	992	2417	3237	1300	1946	68	69	1.593	177	1337	1.208	.863	97	112	57	72	0	6774	1589	5185	2.145	.466	1.101
3	2847	5529	709	1018	2138	4511	1302	2039	67	70	1.399	177	1282	1.387	.645	97	112	79	94	0	8856	1631	7226	3.38	.296	1.757
4	1855	2530	714	1020	1141	1510	729	1104	46	58	1.597	177	1275	1.005	.83	99	114	99	114	0	4053	1634	2419	2.12	.472	1.084
5	2242	2972	692	946	1550	2026	698	988	48	52	1.47	177	1364	1.127	.858	96	111	124	139	0	4761	1515	3245	2.094	.478	1.066
6	2569	3698	682	957	1887	2741	703	997	56	60	1.501	177	1251	1.2	.863	98	113	147	162	0	5923	1533	4390	2.327	.43	1.218
7	1000	1358	689	991	311	367	712	1015	27	26	1.29	177	1182	1.067	.776	98	113	169	184	0	2175	1587	588	1.89	.529	.919
8	747	1074	695	1054	52	20	701	1072	6	3	1.209	177	1206	.5	.312	98	113	187	202	0	1720	1688	32	.616	1.623	-.699
9	690	1272	680	1127	10	145	689	1188	2	12	4.067	177	1246	.99	.36	98	113	210	225	0	2037	1805	232	23.226	.043	4.538
10	598	1007	650	1113	-52	-106	663	1173	0	2	1.884	208	1230	.662	.29	97	113	233	249	0	1613	1783	-170	null	null	null
11	653	1030	623	1044	30	-14	626	1065	1	0	1.186	177	1344	.059	.035	97	112	257	272	0	1650	1672	-22	null	null	null
12	945	2574	640	1086	305	1488	646	1116	18	46	5.032	177	1378	2.918	.707	93	108	284	299	0	4123	1740	2383	7.815	.128	2.966
13	1424	1984	646	1105	778	879	654	1131	33	30	1.283	177	1272	1.084	.865	95	110	304	319	0	3178	1770	1408	1.81	.553	.856
14	631	1033	636	1087	-5	-54	643	1102	1	0	1.544	177	1287	.242	.142	95	110	325	340	0	1655	1741	-86	null	null	null
15	676	1023	652	1102	24	-79	658	1117	2	0	1.148	177	1335	.146	.083	94	109	347	362	0	1639	1765	-127	null	null	null
16	683	1087	665	1129	18	-42	673	1146	3	1	1.962	177	1325	.023	.016	94	109	370	385	0	1741	1808	-67	null	null	null
17	688	1059	661	1077	27	-18	673	1094	0	0	1.565	177	1282	-.064	-.041	94	109	392	407	0	1696	1725	-29	null	null	null
18	713	1068	659	1054	54	14	665	1074	5	1	1.609	177	1272	.136	.084	94	109	415	430	0	1711	1688	22	.415	2.408	-1.268
19	645	1010	642	1040	3	-30	648	1058	1	0	2.752	177	1352	.183	.097	94	109	437	452	0	1618	1666	-48	null	null	null
20	796	1011	742	1011	54	0	744	1048	5	2	1.767	177	1247	.318	.215	122	137	31	46	0	1619	1619	0	null	null	null
21	795	1137	729	1043	66	94	735	1093	1	3	1.908	177	1223	.605	.29	122	137	54	69	0	1821	1671	151	2.281	.438	1.19
22	644	906	689	1005	-45	-99	698	1069	0	2	2.72	177	1273	.962	.304	121	136	76	91	0	1451	1610	-159	null	null	null
23	707	1071	682	940	25	131	692	999	3	14	1.694	177	1218	.801	.36	121	136	99	114	0	1716	1506	210	8.393	.119	3.069
24	668	935	686	927	-18	8	695	973	1	3	1.795	177	1266	.483	.296	121	136	121	136	0	1498	1485	13	null	null	null
25	3411	3018	694	964	2717	2054	709	997	71	54	.763	177	1229	.71	.926	118	133	146	161	0	4834	1544	3290	1.211	.826	.276
26	2246	2153	678	959	1568	1194	697	982	68	59	.776	177	1133	.567	.72	120	135	169	184	0	3449	1536	1913	1.22	.82	.287
27	2459	2058	680	1010	1779	1048	685	1042	69	58	.653	177	1137	.485	.846	120	135	189	204	0	3296	1618	1679	.944	1.06	-.084
28	3121	2668	669	1086	2452	1582	711	1184	48	44	.739	177	1146	.571	.915	118	133	214	229	0	4274	1740	2534	1.033	.968	.047
29	2206	2709	656	1087	1550	1622	705	1191	47	40	1.103	177	1187	.988	.9	118	133	234	249	0	4339	1741	2598	1.676	.597	.745
30	2849	3092	625	1062	2224	2030	641	1100	72	63	.884	177	1148	.858	.92	122	137	259	274	0	4953	1701	3252	1.462	.684	.548
31	2304	4479	629	1061	1675	3418	644	1089	64	59	1.98	177	1227	2.068	.921	119	134	281	296	0	7174	1699	5475	3.269	.306	1.709
32	2917	5503	641	1053	2276	4450	649	1072	63	54	1.92	177	1207	2.005	.93	119	134	304	319	0	8815	1687	7128	3.132	.319	1.647
33	2386	2796	644	1083	1742	1713	656	1103	64	55	.97	177	1151	.944	.914	119	134	329	344	0	4479	1735	2744	1.575	.635	.655
34	1913	2036	651	1090	1262	946	663	1113	49	37	.756	177	1203	.714	.893	119	134	349	364	0	3261	1746	1515	1.201	.833	.264
