SPy0002	-0.238949922	12.12225888	11.88330896	4458.240973	3777.743308
SPy0003	-0.227181806	9.362645421	9.135463616	658.3200929	562.4042225
SPy0004	0.320624817	8.625856368	8.946481185	395.0403934	493.3546119
SPy0006	0.021420175	10.5035249	10.52494508	1451.697255	1473.411893
SPy0007	-0.894747463	9.849254834	8.954507372	922.4039204	496.1069548
SPy0008	-0.447139484	9.84298318	9.395843696	918.4027679	673.644529
SPy0009	0.266276492	10.41184816	10.67812465	1362.318352	1638.459906
SPy0010	0.390562157	10.66596844	11.0565306	1624.712173	2129.841862
SPy0012	-0.302575704	10.19453999	9.891964286	1171.82384	950.1189192
SPy0013	-0.286909797	10.44436749	10.15745769	1393.374635	1142.087677
SPy0015	-0.306169663	11.4749012	11.16873153	2846.357576	2302.094809
SPy0016	0.441306973	9.520934578	9.962241551	734.6608462	997.5473768
SPy0019	-4.500672715	10.77129959	6.270626876	1747.769954	77.2052407
SPy0020	-0.72810833	12.67501836	11.94691003	6539.743611	3948.010279
SPy0021	-0.215184511	6.985036006	6.769851496	126.6792136	109.1260326
SPy0022	0.532173529	11.86052547	12.392699	3718.552622	5377.422087
SPy0023	0.219360815	10.76280424	10.98216506	1737.508407	2022.837983
SPy0024	-0.475392876	7.30386597	6.828473094	158.0093335	113.6515141
SPy0025	-0.202305411	8.355452451	8.15314704	327.5230089	284.6700765
SPy0026	-0.738618431	7.63078385	6.892165419	198.1959744	118.7814236
SPy0027	-1.522242731	7.288762583	5.766519852	156.3637829	54.43715828
SPy0028	1.559611886	5.011265048	6.570876934	32.25084482	95.06727706
SPy0031	0.884343191	4.911507971	5.795851162	30.09616943	55.5552428
SPy0032	-0.004187263	9.984873054	9.980685792	1013.319248	1010.382465
SPy0033	-0.797005797	6.202168055	5.405162258	73.6272573	42.37561081
SPy0034	-0.441538848	6.980955992	6.539417144	126.3214645	93.01665435
SPy0035	0.39640268	9.746822415	10.14322509	859.1834628	1130.876049
SPy0036	-0.305987534	10.4962295	10.19024196	1444.374857	1168.337978
SPy0037	-1.382790362	11.41698313	10.03419276	2734.351743	1048.559318
SPy0038	-0.159553123	12.76216738	12.60261425	6946.966263	6219.635214
SPy0039	0.081732376	13.49351576	13.57524813	11533.28409	12205.53685
SPy0040	0.6100149	12.19498369	12.80499859	4688.737164	7156.302183
SPy0041	0.392725013	8.508349536	8.90107455	364.1400303	478.0688348
SPy0044	-0.350205994	6.783475926	6.433269932	110.1614715	86.41859868
SPy0045	0.819665014	8.188814241	9.008479255	291.7955843	515.0180746
SPy0047	-0.174451582	15.03989728	14.8654457	33686.83527	29850.04937
SPy0049	-0.293574867	14.21465336	13.9210785	19012.40426	15511.80009
SPy0050	-0.2851715	14.76232979	14.47715829	27790.99348	22806.51343
SPy0051	-0.07442091	14.87545779	14.80103688	30057.92473	28546.71022
SPy0052	0.031553713	14.11914396	14.15069767	17794.50223	18187.97957
SPy0053	0.241582341	14.36963471	14.61121705	21168.54818	25027.33486
SPy0055	0.018051407	14.18904011	14.20709152	18677.84141	18913.01202
SPy0056	-0.240253306	15.09023122	14.84997792	34882.87239	29531.72309
SPy0057	-0.041298446	14.92573755	14.8844391	31123.94997	30245.63017
SPy0059	-0.097305599	14.52844581	14.43114021	23631.86399	22090.52689
SPy0060	-0.074988026	15.04210573	14.9671177	33738.44194	32029.58986
SPy0061	-0.191870417	14.83903368	14.64716326	29308.54393	25658.74981
