1	159543.5	20160.46875	139383.0313
2	133601.5	20160.46875	113441.0313
3	108322.5	20160.46875	88162.03125
4	864674	20160.46875	844513.5313
5	102733.5	20160.46875	82573.03125
6	44228.5	20160.46875	24068.03125
7	22302	20160.46875	20160.46875
8	31256	20160.46875	20160.46875
9	133798.5	20160.46875	113638.0313
10	644066	20160.46875	623905.5313
11	96812.5	20160.46875	76652.03125
12	312770.5	20160.46875	292610.0313
13	285757.5	20160.46875	265597.0313
14	416912	20160.46875	396751.5313
15	442977	20160.46875	422816.5313
16	60020.5	20160.46875	39860.03125
17	317043.5	20160.46875	296883.0313
18	53067.5	20160.46875	32907.03125
19	1058528	20160.46875	1038367.531
20	164915	20160.46875	144754.5313
21	150189.5	20160.46875	130029.0313
22	2220604	20160.46875	2200443.531
23	92527	20160.46875	72366.53125
24	37365.5	20160.46875	20160.46875
25	43082.5	20160.46875	22922.03125
26	113214	20160.46875	93053.53125
27	78491.5	20160.46875	58331.03125
28	30542	20160.46875	20160.46875
29	68777.5	20160.46875	48617.03125
30	116162.5	20160.46875	96002.03125
31	38221.5	20160.46875	20160.46875
32	43994.5	20160.46875	23834.03125
33	23359	20160.46875	20160.46875
34	32070.5	20160.46875	20160.46875
35	85176.5	20160.46875	65016.03125
36	24310.5	20160.46875	20160.46875
37	71909.5	20160.46875	51749.03125
38	250556.5	20160.46875	230396.0313
39	65886	20160.46875	45725.53125
40	56264	20160.46875	36103.53125
41	53475	20160.46875	33314.53125
42	355093	20160.46875	334932.5313
43	76480	20160.46875	56319.53125
44	1197082.5	20160.46875	1176922.031
45	71552.5	20160.46875	51392.03125
46	89101	20160.46875	68940.53125
47	251682.5	20160.46875	231522.0313
48	742296	20160.46875	722135.5313
49	693884	20160.46875	673723.5313
50	313127	20160.46875	292966.5313
51	126072	20160.46875	105911.5313
52	355369	20160.46875	335208.5313
53	61133	20160.46875	40972.53125
54	1007108	20160.46875	986947.5313
55	46234	20160.46875	26073.53125
56	20395.5	20160.46875	20160.46875
57	136025.5	20160.46875	115865.0313
58	58592	20160.46875	38431.53125
59	353547	20160.46875	333386.5313
60	53650.5	20160.46875	33490.03125
61	205205	20160.46875	185044.5313
62	29025.5	20160.46875	20160.46875
63	38400	20160.46875	20160.46875
64	63417	20160.46875	43256.53125
65	1124590	20160.46875	1104429.531
66	31955.5	20160.46875	20160.46875
67	32907	20160.46875	20160.46875
68	88755.5	20160.46875	68595.03125
69	426696.5	20160.46875	406536.0313
70	52204	20160.46875	32043.53125
71	518411.5	20160.46875	498251.0313
72	35552	20160.46875	20160.46875
73	183693.5	20160.46875	163533.0313
74	159423.5	20160.46875	139263.0313
75	38905.5	20160.46875	20160.46875
76	188946.5	20160.46875	168786.0313
77	247989.5	20160.46875	227829.0313
78	1102223	20160.46875	1082062.531
79	51745	20160.46875	31584.53125
80	206567	20160.46875	186406.5313
81	180714	20160.46875	160553.5313
82	25374.5	20160.46875	20160.46875
83	35863	20160.46875	20160.46875
84	219108.5	20160.46875	198948.0313
85	334216	20160.46875	314055.5313
86	107879	20160.46875	87718.53125
87	57524	20160.46875	37363.53125
88	234998	20160.46875	214837.5313
89	35138.5	20160.46875	20160.46875
90	182298.5	20160.46875	162138.0313
91	2594072	20160.46875	2573911.531
92	119071	20160.46875	98910.53125
93	35159	20160.46875	20160.46875
94	296010	20160.46875	275849.5313
95	192484.5	20160.46875	172324.0313
