E100005516	0.0075	5.185240334
E100005515	0.005	4.892416233
E200003319	0	4.785391715
E200003279	0.0075	4.393742926
E200003320	0.008333333	4.17156163
E200003280	0.00875	3.046018933
E100004628	0.008571429	-3.007129482
E100005626	0.008	2.588955997
E100004910	0.009821429	-2.581874067
E100005351	0.009	2.511366511
E100004637	0.009411765	-2.470013463
E100004913	0.009411765	-2.383992432
E100004499	0.0095	2.206979489
E100005531	0.009411765	1.997132925
E100004640	0.009	-1.953285695
E100003201	0.0095	-1.883283216
E100005513	0.009166667	-1.861615956
E100004909	0.009824561	-1.78843777
E200003288	0.011063025	1.787713542
E100004438	0.009545455	1.723448527
E100004625	0.009811321	-1.654329036
E100005217	0.009772727	-1.644251842
E100005529	0.009933649	1.640245682
E100005040	0.009872611	1.615899939
E100005341	0.00962963	1.596178734
E100004355	0.009782609	1.589709798
E100005530	0.009736842	1.583243398
E100004817	0.00962963	-1.553739911
E100005048	0.009444444	1.545631108
E100005342	0.009545455	1.47851829
E100004954	0.00962963	1.462926715
E100001525	0.009411765	-1.393574871
E100005446	0.009866667	1.380814471
E100005122	0.009933649	-1.379343089
E100001695	0.009411765	-1.375273065
E100003045	0.009933649	1.360215482
E100002028	0.009090909	-1.349161455
E100004953	0.00962963	1.343433981
E100002642	0.009872611	1.31084804
E100004450	0.009933649	1.298820746
E100005238	0.009666667	1.274026192
E100004927	0.009821429	-1.267536589
E100004749	0.009666667	-1.26658527
E100005437	0.00962963	1.257378296
E100005231	0.009872611	1.250345127
E100004388	0.00969697	-1.250194014
E100005041	0.00975	1.243869563
E100005114	0.009866667	1.226364823
E100004965	0.009714286	1.216751382
E100001049	0.009872611	1.181522375
E100005433	0.009761905	1.175327003
E100004912	0.009871795	-1.162258885
E100005420	0.009872611	1.155083783
E100004928	0.009666667	-1.154311967
E100000285	0.009803922	1.145278346
E100005312	0.009872611	-1.111323784
E100004243	0.009705882	1.08049157
E100004305	0.009736842	-1.077954518
E100005244	0.009872611	1.06763943
E100004529	0.009756098	1.051987692
E100001883	0.009872611	-1.042996835
E100005434	0.009821429	-1.025096407
E100005270	0.009872611	-1.020166379
E100004338	0.009677419	1.013308088
E100004814	0.009933649	-1.013043771
E100000022	0.0096875	-1.006897457
E100001862	0.009791667	-1.006274093
E100005628	0.009833333	1.004762853
E100003629	0.009872611	-0.982166532
E100005424	0.009872611	0.973553455
E100000528	0.009836066	0.972891423
E100005239	0.009872611	0.968324816
E200003289	0.012326241	0.965428156
E100005142	0.009857143	0.962511247
E100004832	0.009872611	-0.961221191
E100005243	0.00974359	0.958846754
E100005143	0.009861111	0.956702656
E100005227	0.009848485	0.954755081
E100005615	0.009872611	0.948483451
E100004831	0.009868421	-0.947813489
E100000257	0.009872611	-0.9442512
E100004638	0.009872611	-0.922274246
E100004337	0.009791667	0.920713836
E100004232	0.009736842	0.91601265
E100004653	0.009863014	-0.910091745
E100005532	0.009872611	0.907041969
E100001970	0.00984127	0.902797819
E100005131	0.009872611	0.901753748
E100005315	0.009872611	-0.88808435
E100005535	0.009872611	0.884477867
E100004843	0.009872611	-0.879259688
E200003244	0.009982533	-0.874836477
E100005795	0.009872611	-0.870918774
E100004738	0.009872611	-0.864876405
E100004433	0.009872611	0.864739886
E100004181	0.009872611	0.864694342
E100004971	0.009777778	0.862410859
E100004816	0.009872611	-0.860915972
E100001882	0.009872611	-0.857865735
E100005136	0.009803922	0.856119301
E100004652	0.009933649	-0.855457583
E100005702	0.009985612	-0.85137244
E100005887	0.009933649	-0.847703606
E100005896	0.009933649	-0.83705997
E100004644	0.009811321	-0.835465977
E100005889	0.009983806	-0.835426231
E100005888	0.009982979	-0.829505513
E100005528	0.010229692	0.82655151
E100005812	0.009933649	-0.826120144
E100004956	0.01146748	0.823478601
E100005135	0.010744344	0.822979868
E100001594	0.009872611	0.818522885
E100004881	0.009795918	-0.817261223
E100005892	0.010033951	-0.816642395
E100005802	0.009933649	-0.811797779
E100005537	0.009855072	0.810330494
E100005452	0.009872611	0.809632886
E100005808	0.009872611	-0.806508744
E100005731	0.012792096	-0.805139784
E100004242	0.009830508	0.800783552
E100004437	0.027944934	0.797189793
E100004261	0.009872611	0.795603704
E100005353	0.009872611	0.795244242
E100005794	0.009984791	-0.791268386
E100004273	0.009872611	-0.790131833
E100005890	0.009933649	-0.7891202
E100005813	0.009933649	-0.786363547
E100005718	0.009933649	-0.781184209
E100005705	0.009872611	-0.780685171
E100005800	0.009872611	-0.780627281
E100004746	0.009933649	-0.779502443
E100005970	0.010540943	-0.779027152
E100005717	0.009981735	-0.772823838
E100005895	0.010294278	-0.772339223
E100005454	0.009933649	-0.772008218
E100004516	0.009872611	0.771551979
E100004958	0.009767442	0.76964785
E100004371	0.009986207	0.769631118
E100005797	0.010033951	-0.769425015
E100004645	0.009872611	-0.76761672
E100005707	0.010488432	-0.767489998
E100005793	0.009983673	-0.766251386
E100005614	0.009981735	0.761438295
E100005796	0.009983402	-0.761436622
E100005338	0.009855072	0.760210638
E100004748	0.009872611	-0.759482782
E100004612	0.009827586	0.758327372
E100005827	0.010033951	-0.753916016
E100005438	0.009872611	0.753814917
E100004926	0.009855072	-0.752373536
E100005706	0.009986063	-0.749305299
E100004596	0.009846154	-0.747633668
E100005828	0.009982533	-0.745024946
E100004611	0.009859155	0.740432589
E100005907	0.010033951	-0.738504398
E100003946	0.009872611	0.733247974
E100004930	0.009872611	-0.731925208
E100004630	0.009872611	0.731905456
E100004897	0.009933649	0.730648142
E100001694	0.009872611	0.728108555
E100004546	0.010641148	0.727658592
E100004655	0.009933649	-0.72750153
E100004231	0.00984375	0.723989769
E100004903	0.009872611	0.722226175
E100004896	0.009872611	0.721591501
E100005799	0.010747768	-0.720617352
E100005806	0.010809935	-0.719364044
E100005710	0.009982301	-0.714961092
E100004786	0.009872611	-0.714491632
E100004654	0.009872611	-0.713902458
E100005801	0.009982759	-0.712292992
E100005711	0.009983871	-0.711522991
E100005440	0.009983333	0.702491391
E100004834	0.009933649	-0.700110911
E100004925	0.009872611	-0.697674625
E100004841	0.009872611	-0.695977386
E100005734	0.013576355	-0.690423083
E100005733	0.011095833	-0.686529544
E100005804	0.014180404	-0.686278299
E100005526	0.009933649	0.684949791
E100005444	0.00987013	0.6841285
E100004552	0.009872611	0.683096068
E100005885	0.010186969	-0.682708258
E100004558	0.009982301	-0.681509315
E100001051	0.00998513	0.681374038
E100000018	0.01036193	0.678430206
E100005791	0.010115044	-0.677422455
E100005712	0.00998419	-0.677237082
E100005900	0.010033951	-0.676733985
E100005732	0.013824194	-0.675907772
E100005909	0.010672811	-0.675771113
E100005730	0.012033395	-0.673827997
E100004472	0.009933649	0.672267765
E100005027	0.009983936	-0.670864045
E100005226	0.009933649	0.670244447
E100005304	0.009872611	-0.668369181
E100005891	0.009986063	-0.666555295
E100005805	0.009985714	-0.665841173
E100005910	0.01005136	-0.66452101
E100005543	0.009872611	0.661795565
E100001851	0.014180404	0.661493417
E100005277	0.009872611	-0.660951596
E100005886	0.009981481	-0.660036308
E100005810	0.010401055	-0.659128394
E100005432	0.009872611	0.658856843
E100002643	0.010248619	0.657929343
E100004929	0.010033951	-0.656066458
E100003665	0.028848649	0.653708964
E100000273	0.010641148	0.65350799
E100004226	0.011866279	0.650634793
E100005345	0.009872611	0.645570854
E100005411	0.009872611	-0.644024944
E100005719	0.009984375	-0.641008029
E100000284	0.010186969	0.639351716
E100005492	0.009933649	0.634206448
E100004946	0.009985019	0.632815467
E100005811	0.012033395	-0.631232424
E100004545	0.009872611	0.629789766
E100005924	0.01005136	-0.628194991
E100005435	0.009933649	0.627653094
E100005911	0.016296034	-0.626981897
E100005502	0.009872611	0.626890746
E100005735	0.010488432	-0.62387944
E100005803	0.009933649	-0.623053767
E100004517	0.009872611	0.6171931
E100005343	0.009933649	0.612990285
E100004931	0.009933649	-0.612284614
E100005630	0.01107113	0.611489633
E100004588	0.009872611	-0.608057894
E100005518	0.009872611	0.607258105
E100004643	0.009933649	-0.607060474
E100005780	0.012135283	-0.606818001
E100005723	0.01005136	-0.600750004
E200003278	0.009983122	0.597488671
E100005893	0.010672811	-0.597140355
E100005638	0.009984962	0.596064031
E100005216	0.012033395	-0.595807661
E100005826	0.010186969	-0.593692235
