1	-0.254925208		CTRL_LT2_gDNA_Cy3	1580	20990	120	2292	2351	1051	33	34	8	99	99	0	4154	4342	1727	94	95	19	100	100	0	0.556	0.546	0.545	0.479	2.125	0.515	0.64	120	792	6319	6565	-0.846	2259	4060	2318	4247	282221	521056	283.667	214.111	0
2	0.011147361	valS	STM4475	1810	20980	110	2475	2509	327	32	33	8	100	100	0	2476	2463	425	94	94	19	100	100	0	1.026	1.046	1.02	1.059	1.018	1.012	0.866	80	650	4825	4844	0.037	2443	2382	2476	2368	200731	197062	303.111	119.444	0
3	0.093421685	STM1548.s	STM1548.s	2050	20980	110	170	176	50	32	33	8	100	100	0	203	201	44	92	93	18	100	96	0	1.24	1.323	1.345	1.371	1.376	1.344	0.598	80	632	248	253	0.31	137	111	144	109	14162	16171	17.556	5.765	0
4	0.068927612	STM1741	STM1741	2290	20970	110	124	129	38	32	33	8	100	100	0	168	187	60	90	91	19	95	83	0	1.172	1.002	0.979	1.186	1.838	0.848	0.543	80	642	169	193	0.229	91	78	97	96	10378	14942	11.778	4.833	0
5		yshA	STM4016	2520	20960	150	33	34	9	31	33	8	23	8	0	84	84	19	88	89	18	11	1	0	-0.549	-0.824	0.33	0.353	3.085	14.141	0.007	156	999	-2	-1	Error	1	-3	2	-3	5408	13159	0.111	-0.235	-50
6	0.010299957	yfeZ	STM2448	2750	20980	100	73	80	32	31	33	8	96	86	0	128	131	40	88	89	17	70	56	0	1.024	1.141	1.128	1.176	2.151	0.897	0.402	80	555	81	91	0.034	41	40	49	42	6483	10501	5.778	2.375	0
7	-0.603800653	yhjG	STM3610	2990	20970	110	240	244	54	32	33	8	100	100	0	921	911	180	87	88	18	100	100	0	0.249	0.257	0.256	0.257	1.152	0.236	0.852	80	656	1041	1035	-2.005	207	834	211	824	19567	72888	25.778	43.941	0
8	0.06669855	bglX	STM2166	3230	20970	110	807	794	120	31	32	8	100	100	0	752	740	117	87	88	17	100	100	0	1.166	1.167	1.161	1.175	0.993	1.186	0.916	80	632	1441	1415	0.222	776	665	762	653	63545	59190	93.222	37	0
9	-1.698970004	STM2314	STM2314	3460	20970	110	221	223	45	31	33	8	100	100	0	9597	9452	878	88	90	20	100	100	0	0.02	0.02	0.02	0.02	1.086	0.019	0.853	80	656	9698	9555	-5.648	189	9509	191	9364	17846	756156	23.222	447.211	0
10	0.757547853	speD	STM0165	3690	20970	110	1911	1741	501	32	33	8	100	100	0	415	384	111	87	89	17	100	98	0	5.722	5.745	5.689	6.038	1.141	5.79	0.905	80	656	2206	2006	2.517	1878	328	1709	297	139371	30750	209.111	16.75	0
11	0.058805487	STM2585	STM2585	3930	20970	100	158	174	65	32	33	8	100	100	0	196	198	51	85	87	18	98	95	0	1.145	1.26	1.198	1.276	1.327	1.28	0.722	80	560	236	253	0.195	126	110	141	112	13920	15850	17.222	5.941	0
12	0.076640444	STM1366	STM1366	4160	20970	100	261	314	154	32	33	8	100	100	0	277	352	175	85	85	17	98	97	0	1.193	1.059	1.09	1.171	1.353	1.005	0.856	80	560	419	548	0.255	228	191	282	266	25165	28202	34.444	15.125	0
13	-1.229147988	srfA	STM1593	4400	20970	110	101	102	23	33	33	8	100	97	0	1236	1231	128	85	87	18	100	100	0	0.059	0.06	0.059	0.056	1.248	0.056	0.624	80	656	1218	1213	-4.079	68	1150	68	1145	8175	98508	8.444	61.118	0
14	-0.068542129	mtlD	STM3686	4640	20970	110	652	667	168	32	33	8	100	100	0	810	862	208	84	85	18	100	100	0	0.854	0.816	0.828	0.813	1.058	0.826	0.892	80	656	1345	1411	-0.228	619	726	634	777	53351	69018	77.556	41.471	0
15	-0.272458743	lrhA	STM2330	4870	20970	110	162	169	38	31	33	8	100	100	0	328	331	53	83	85	18	100	100	0	0.534	0.557	0.58	0.551	1.117	0.527	0.746	80	643	374	384	-0.904	130	244	137	247	13612	26529	16.667	13.118	0
