1	-0.66756154		CTRL_LT2_gDNA_Cy3	1630	38900	110	4574	4594	664	57	62	43	100	100	0	21281	20599	5890	261	295	501	100	100	0	0.215	0.223	0.221	0.232	1.318	0.202	0.838	80	656	25535	24874	-2.218	4516	21019	4537	20337	367585	1647969	103.333	40.47	0
2	0.031812271	valS	STM4475	1870	38900	110	2115	2088	343	57	60	19	100	100	0	2168	2089	334	256	257	43	100	100	0	1.076	1.108	1.06	1.112	1.198	1.09	0.875	80	656	3969	3864	0.106	2057	1912	2031	1833	167062	167207	104.05	42.524	0
3	0.33825723	STM1548.s	STM1548.s	2110	38890	100	379	362	91	59	60	19	100	100	0	405	404	58	258	272	255	2	0	0	2.179	2.081	2.038	2.154	1.516	0.064	0.014	80	560	465	448	1.124	319	146	303	145	29038	32369	15.5	0.514	0
4	0.003029471	STM1741	STM1741	2340	38900	100	332	333	111	58	60	20	100	100	0	525	532	104	253	253	45	100	100	0	1.007	0.985	0.983	0.971	1.472	0.985	0.707	80	560	544	553	0.011	273	271	274	279	26693	42557	13.333	6.182	0
5		yshA	STM4016	2580	38890	150	57	64	26	56	59	19	25	8	0	224	320	777	252	252	42	8	2	0	-0.035	0.115	0.304	0.308	4.467	0.005	0.007	156	1026	-27	74	Error	0	-27	7	67	10098	49925	0.25	1.61	-50
6	0.059184618	yfeZ	STM2448	2820	38900	100	231	282	156	55	58	19	100	100	0	401	428	140	247	252	67	76	56	0	1.146	1.251	1.156	1.367	2.239	1.165	0.657	80	560	329	408	0.197	176	153	227	181	22613	34275	11.5	2.606	0
7	0.031004281	yhjG	STM3610	3050	38900	100	1148	1217	291	58	60	20	100	100	0	1260	1239	265	246	250	67	100	100	0	1.074	1.167	1.156	1.184	1.214	1.145	0.882	80	560	2103	2151	0.103	1089	1014	1158	993	97421	99161	56.524	14.606	0
8	0.049992857	bglX	STM2166	3290	38890	110	675	667	140	57	59	18	100	100	0	791	789	100	240	243	42	100	100	0	1.122	1.11	1.082	1.093	1.249	1.139	0.859	80	650	1167	1159	0.166	617	550	610	549	53387	63165	32.842	13	0
9	-0.176525771	STM2314	STM2314	3520	38890	100	10937	10050	2899	59	64	38	100	100	0	16582	15496	2839	239	241	41	100	100	0	0.666	0.655	0.694	0.628	1.196	0.678	0.942	80	560	27220	25247	-0.587	10877	16343	9990	15257	804028	1239675	262.692	371.725	0
10	0.100715087	speD	STM0165	3750	38880	90	647	641	223	58	65	40	100	100	0	709	681	149	243	245	45	100	100	0	1.261	1.33	1.313	1.313	1.294	1.411	0.863	52	420	1054	1020	0.335	588	466	582	438	33328	35415	14.071	9.659	0
