1	-0.417936637		CTRL_LT2_gDNA_Cy3	1650	39310	110	3954	3955	470	52	56	18	100	100	0	10307	10510	2353	98	99	16	100	100	0	0.382	0.375	0.383	0.382	1.289	0.352	0.9	80	656	14109	14314	-1.388	3901	10208	3902	10412	316414	840836	205.579	649.5	0
2	-0.074172425	valS	STM4475	1890	39320	100	2198	2184	342	52	56	19	100	100	0	2639	2570	421	95	96	16	100	100	0	0.843	0.861	0.873	0.86	1.156	0.853	0.959	80	560	4690	4607	-0.246	2146	2544	2132	2475	174768	205650	106.6	154.375	0
3	-0.211124884	STM1548.s	STM1548.s	2120	39310	100	225	234	60	54	56	17	100	100	0	373	372	69	96	102	109	97	81	0	0.615	0.65	0.64	0.634	1.456	0.618	0.797	80	560	447	455	-0.701	170	277	179	276	18749	29801	9.889	2.477	0
4	0.021189299	STM1741	STM1741	2360	39320	100	208	206	62	52	54	17	98	97	0	242	248	53	94	96	16	100	100	0	1.05	0.996	0.986	0.952	1.711	1.018	0.705	80	554	303	307	0.071	155	148	153	154	16561	19845	8.444	9.5	0
5		yshA	STM4016	2590	39310	150	53	57	20	51	54	17	22	10	0	89	91	16	92	93	16	12	5	0	-0.664	-5.978	0.996	1.048	3.729	34.678	0	156	1063	-2	4	Error	1	-3	5	-1	9039	14189	0.167	-0.125	-50
6	0.039414119	yfeZ	STM2448	2820	39330	90	209	231	90	53	56	18	98	94	0	234	255	72	92	93	15	100	98	0	1.095	1.088	1.079	1.033	1.789	1.154	0.764	52	420	297	340	0.13	155	142	177	163	12049	13309	9.211	10.8	0
7	0.153509989	yhjG	STM3610	3060	39310	100	829	795	180	54	56	18	100	100	0	636	634	127	92	93	15	100	100	0	1.424	1.366	1.377	1.366	1.247	1.37	0.929	80	560	1318	1282	0.51	774	544	740	542	63630	50767	38.947	36	0
8	0.028977705	bglX	STM2166	3300	39310	100	639	654	115	53	56	17	100	100	0	641	635	97	93	94	15	100	100	0	1.069	1.109	1.085	1.107	1.254	1.103	0.893	80	554	1133	1142	0.096	585	548	600	542	52348	50826	33.278	36	0
9	0.119255889	STM2314	STM2314	3530	39320	110	16062	15776	2567	56	59	24	100	100	0	12260	11995	1671	94	94	15	100	100	0	1.316	1.321	1.316	1.318	1.114	1.323	0.967	80	656	28171	27620	0.396	16005	12166	15719	11901	1262130	959601	629.84	791.933	0
10	0.027349608	speD	STM0165	3770	39320	100	925	922	297	54	56	17	100	100	0	910	919	234	93	93	16	100	100	0	1.065	1.049	1.051	1.016	1.272	1.078	0.95	80	560	1687	1693	0.09	870	817	867	826	73779	73602	48.167	51.563	0
11	-0.056505484	STM2585	STM2585	4000	39310	90	222	250	87	52	56	19	100	100	0	284	303	85	91	91	15	100	100	0	0.878	0.931	0.925	0.911	1.444	0.92	0.786	52	420	362	409	-0.188	169	193	197	212	13038	15809	9.7	14.133	0
12	-0.051587034	STM1366	STM1366	4230	39310	90	492	556	215	51	54	17	100	100	0	586	624	203	90	91	17	100	100	0	0.888	0.946	0.949	0.917	1.305	0.947	0.922	52	420	935	1038	-0.172	440	495	505	533	28953	32472	27.944	31.294	0
13	0.304059466	srfA	STM1593	4470	39320	100	2669	2691	408	53	56	17	100	100	0	1390	1369	193	92	93	15	100	100	0	2.014	2.064	2.034	2.065	1.135	2.072	0.964	80	560	3913	3914	1.01	2615	1298	2637	1277	215245	109543	146.611	84.933	0
14	0.012415375	mtlD	STM3686	4710	39320	100	1060	1072	361	55	58	17	100	100	0	1066	1044	201	91	95	76	100	100	0	1.029	1.065	1.069	1.008	1.396	1.12	0.921	80	560	1979	1969	0.041	1004	975	1016	953	85772	83587	56.389	12.474	0
15	-0.605548319	lrhA	STM2330	4940	39310	100	225	245	65	55	57	17	100	100	0	777	745	156	92	93	15	100	100	0	0.248	0.29	0.279	0.283	1.349	0.279	0.842	80	554	854	842	-2.014	169	685	189	653	19645	59645	10.444	43.4	0
