1	-0.625251654		CTRL_LT2_gDNA_Cy3	1660	21310	100	3172	3026	684	61	69	45	100	100	0	13254	13273	3647	139	142	30	100	100	0	0.237	0.226	0.233	0.226	1.308	0.213	0.84	80	560	16226	16098	-2.076	3111	13115	2964	13134	242096	1061899	65	432.867	0
2	0.071513805	valS	STM4475	1900	21320	100	2220	2075	535	58	63	27	100	100	0	1966	1884	359	133	148	332	100	98	0	1.179	1.152	1.171	1.121	1.234	1.061	0.696	80	554	3994	3768	0.238	2161	1833	2017	1751	166063	150803	72.679	5.219	0
3	0.306639441	STM1548.s	STM1548.s	2120	21320	90	119	130	52	62	65	25	76	59	0	161	158	29	133	133	25	53	19	0	2.026	2.699	1.874	2.087	3.838	4.624	0.032	52	420	85	93	1.018	57	28	68	25	6779	8280	2.538	1	0
4	0.13893394	STM1741	STM1741	2370	21330	90	129	133	50	61	65	27	84	61	0	179	191	42	130	132	25	80	46	0	1.377	1.19	1.142	1.24	2.903	1.19	0.224	52	420	117	132	0.462	68	49	72	60	6930	9941	2.464	2.32	0
5		yshA	STM4016	2600	21320	150	61	66	25	59	64	27	20	5	0	122	124	22	131	136	74	0	0	0	-0.217	-0.978	1.04	0.925	4.156	0.014	0	156	972	-8	-1	Error	1	-9	6	-7	10278	19460	0.071	-0.162	-50
6	0.643551369	yfeZ	STM2448	2840	21320	150	86	110	78	59	63	25	50	33	0	137	157	62	131	136	74	15	7	0	4.401	1.956	1.363	1.376	3.258	1.524	0.287	156	972	32	77	2.138	26	6	51	26	17267	24566	1.846	0.284	-50
7	0.115610512	yhjG	STM3610	3070	21310	90	353	373	153	61	66	32	100	98	0	352	365	111	129	130	26	100	94	0	1.305	1.326	1.291	1.311	1.645	1.384	0.78	52	420	514	547	0.385	291	223	312	235	19430	18961	9.424	8.923	0
8	0.145196406	bglX	STM2166	3310	21320	100	776	740	248	61	66	27	100	100	0	641	640	155	129	129	24	100	100	0	1.397	1.33	1.291	1.285	1.395	0.453	0.218	80	554	1225	1189	0.483	714	511	679	510	59291	51197	24.357	21.042	0
9	-0.084600165	STM2314	STM2314	3540	21310	90	7037	6407	1581	64	155	523	100	100	0	8598	8216	1544	128	196	488	100	100	0	0.823	0.784	0.803	0.769	1.115	0.809	0.956	52	420	15441	14430	-0.281	6972	8469	6342	8088	333181	427297	11.951	16.422	0
10	0.09482038	speD	STM0165	3780	21320	80	2285	2101	775	58	64	26	100	100	0	1923	1874	553	133	135	55	100	100	0	1.244	1.173	1.145	1.132	1.217	1.221	0.937	52	340	4016	3784	0.315	2227	1789	2043	1741	109258	97464	76.296	31.273	0
11		STM2585	STM2585	4010	21320	150	66	73	28	60	64	26	23	8	0	125	127	27	127	129	37	7	1	0	-2.934	97797.798	0.816	0.861	3.81	0.207	0.003	156	1038	3	12	Error	5	-2	12	0	11340	19899	0.333	-0.054	-50
12	0.134177108	STM1366	STM1366	4250	21330	80	213	298	199	59	64	26	94	88	0	237	288	147	124	125	24	84	67	0	1.362	1.461	1.599	1.711	2.42	1.467	0.749	52	340	267	402	0.446	154	113	239	163	15514	14980	8.778	6.708	0
13	-0.239577517	srfA	STM1593	4490	21330	100	1743	1703	580	63	67	28	100	100	0	3045	3050	1000	126	126	25	100	100	0	0.576	0.561	0.568	0.556	1.29	0.549	0.922	80	554	4599	4564	-0.797	1680	2919	1640	2924	136327	244024	57.069	115.68	0
14	0.152899596	mtlD	STM3686	4720	21320	90	980	983	474	64	73	52	100	100	0	771	808	292	127	128	31	100	100	0	1.422	1.349	1.373	1.276	1.286	1.495	0.902	52	420	1559	1600	0.508	915	644	919	681	51182	42061	17.377	21.71	0
15	-0.256490235	lrhA	STM2330	4960	21330	100	525	528	185	63	66	26	100	100	0	957	927	269	124	125	22	100	100	0	0.554	0.579	0.585	0.565	1.359	0.574	0.866	80	548	1294	1266	-0.851	461	833	464	802	42244	74193	17.296	36.045	0
16		stbB	STM0339	5190	21320	150	68	72	30	62	66	25	27	8	0	123	124	24	125	126	24	17	1	0	-2.934	-9.78	1.148	1.214	4.118	0.123	0.001	156	974	3	8	Error	5	-2	9	-1	11273	19450	0.231	-0.083	-50
17	0.104145551	cpxP	STM4060	5430	21320	150	75	94	65	62	66	24	41	28	0	134	139	38	124	125	23	32	14	0	1.271	2.152	1.508	1.504	3.336	2.82	0.09	156	935	22	47	0.346	12	10	32	15	14763	21772	1.16	0.609	-50
18	-0.612610174	STM2239	STM2239	5660	21320	150	60	65	24	61	66	26	17	4	0	119	120	21	123	125	23	10	1	0	0.244	-1.304	1.076	0.913	3.698	0.172	0.001	156	1022	-4	0	-2.032	0	-4	3	-3	10196	18758	-0.037	-0.217	-50
19	0.08350262	cadC	STM2557	5900	21330	100	507	484	161	61	66	25	100	98	0	492	480	138	124	125	22	100	100	0	1.212	1.189	1.226	1.193	1.391	1.189	0.865	80	560	814	778	0.277	446	368	423	355	38726	38447	16.269	15.955	0
20	-0.050122296	yjgN	STM4474	1670	21560	90	100	105	46	60	64	27	63	32	0	177	179	29	132	133	25	78	38	0	0.891	0.957	1.02	0.976	3.404	1.94	0.114	52	420	85	92	-0.166	40	45	45	47	5516	9355	1.5	1.84	0
