1	-0.084072788		CTRL_LT2_gDNA_Cy3	1730	39910	120	3027	3303	1283	43	44	10	100	100	0	3700	4103	1491	79	79	11	100	100	0	0.824	0.81	0.805	0.802	1.14	0.813	0.977	120	792	6604	7283	-0.279	2984	3620	3260	4023	396361	492384	325	336.25	0
2	0.0923697	valS	STM4475	1960	39900	100	10126	10113	2055	44	45	13	100	100	0	8227	7883	1495	78	79	12	100	100	0	1.237	1.29	1.278	1.29	1.079	1.287	0.992	80	560	18229	17872	0.307	10081	8148	10068	7804	809015	630655	772.231	602	0
3	0.825620825	STM1548.s	STM1548.s	2200	39900	100	796	779	159	42	43	9	100	100	0	193	191	30	80	80	11	100	100	0	6.693	6.66	6.449	6.744	1.302	6.618	0.887	80	560	866	847	2.743	754	112	737	110	62341	15341	81.556	9.25	0
4	-0.017276612	STM1741	STM1741	2430	39910	110	214	223	71	43	44	10	100	100	0	256	261	61	77	78	11	100	100	0	0.961	0.984	0.951	0.967	1.299	1.01	0.9	80	637	349	363	-0.058	171	178	180	183	17894	20884	17.9	15.25	0
5		yshA	STM4016	2660	39890	150	44	45	10	43	44	9	22	6	0	76	77	10	77	78	11	13	1	0	-1.006	100577.689	0.797	0.736	3.204	23.882	0	156	997	1	2	Error	1	0	2	0	7072	12142	0.111	-0.083	-50
6	-0.023191663	yfeZ	STM2448	2900	39900	100	109	129	62	43	44	10	100	91	0	148	174	73	78	78	11	96	87	0	0.948	0.901	0.937	0.963	1.598	0.861	0.847	80	560	135	181	-0.077	66	69	86	95	10350	13969	8.5	8	0
7	0.205475037	yhjG	STM3610	3140	39900	100	485	489	88	42	44	9	100	100	0	355	352	46	79	80	11	100	100	0	1.605	1.637	1.596	1.634	1.203	1.64	0.947	80	560	719	720	0.682	443	276	447	273	39163	28205	49.333	22.75	0
8	-0.280668713	bglX	STM2166	3370	39900	110	1645	1656	349	44	45	10	100	100	0	3138	3031	511	80	80	12	100	100	0	0.524	0.547	0.537	0.543	1.117	0.542	0.981	80	632	4659	4562	-0.933	1601	3058	1612	2950	132518	242533	160.7	227.615	0
9	1.234643808	STM2314	STM2314	3610	39910	120	10828	9277	3866	45	46	10	100	100	0	707	622	219	79	80	23	97	97	0	17.165	17.021	16.81	16.629	1.156	17.212	0.987	120	786	11411	9774	4.101	10783	628	9232	542	1113329	74652	920.5	22.625	0
10	-0.296708622	speD	STM0165	3840	39900	110	4534	4550	1645	45	46	10	100	100	0	8975	8435	2777	79	80	15	100	100	0	0.505	0.539	0.534	0.534	1.092	0.544	0.992	80	650	13383	12859	-0.987	4488	8895	4504	8355	363976	674887	449.1	523.688	0
11	0.368658712	STM2585	STM2585	4080	39900	110	281	334	170	44	45	10	100	100	0	180	211	81	78	78	11	100	98	0	2.337	2.193	2.172	2.227	1.377	2.178	0.933	80	656	338	422	1.225	237	101	290	132	26818	16924	28.9	11.083	0
12	0.315550534	STM1366	STM1366	4310	39910	100	521	660	351	45	45	10	100	100	0	308	382	177	77	78	11	100	100	0	2.068	2.018	2.007	2.028	1.185	2.028	0.973	80	560	706	920	1.048	476	230	615	305	52856	30593	61.4	25.417	0
13	0.999348069	srfA	STM1593	4540	39900	110	5273	4920	1045	46	48	20	100	100	0	604	586	99	80	80	12	100	100	0	9.985	9.641	9.571	9.571	1.132	9.645	0.978	80	656	5750	5379	3.32	5227	523	4874	505	393591	46923	242.9	39	0
14	0.456517858	mtlD	STM3686	4780	39900	110	1772	1861	657	46	47	11	100	100	0	687	675	184	83	83	11	100	100	0	2.861	3.07	3.042	3.044	1.152	3.141	0.975	80	656	2328	2406	1.517	1725	603	1815	591	148944	54007	164.455	49.417	0
15	0.373831145	lrhA	STM2330	5020	39900	110	632	647	154	55	60	21	100	100	0	336	329	51	91	95	20	100	100	0	2.365	2.498	2.538	2.484	1.218	2.568	0.929	80	642	821	829	1.242	577	244	592	237	51863	26334	27.905	11.143	0
16	-0.245651664	stbB	STM0339	5250	39890	150	100	104	30	87	88	30	28	7	0	139	141	27	116	117	26	42	11	0	0.568	0.684	0.981	0.989	3.198	1.165	0.237	156	996	35	41	-0.815	13	22	17	24	16288	22032	0.533	0.889	-50
17	-0.353596274	cpxP	STM4060	5490	39900	100	451	568	325	62	73	32	100	100	0	975	1291	686	97	100	22	100	100	0	0.443	0.424	0.42	0.413	1.201	0.431	0.959	80	546	1266	1699	-1.173	389	877	506	1193	45463	103271	15.438	51.913	0
18	0.15136985	STM2239	STM2239	5720	39910	80	78	78	20	47	49	14	78	53	0	103	104	18	81	83	13	63	34	0	1.417	1.356	1.382	1.367	2.55	1.252	0.216	52	340	52	53	0.503	31	21	31	22	4058	5455	2.071	1.5	0
19	-0.139063379	cadC	STM2557	5960	39900	110	1234	1204	225	45	47	13	100	100	0	1719	1689	280	79	81	22	100	100	0	0.726	0.72	0.728	0.717	1.118	0.712	0.984	80	656	2828	2768	-0.463	1189	1639	1159	1609	96351	135096	88.769	70.087	0
