1	-0.024108864		CTRL_LT2_gDNA_Cy3	1730	21030	120	3881	4068	1033	45	47	11	100	100	0	4125	4358	1025	72	72	10	100	100	0	0.946	0.939	0.937	0.931	1.121	0.94	0.975	120	791	7888	8307	-0.079	3836	4052	4022	4285	488207	523018	343.167	418.4	0
2	0.160168293	valS	STM4475	1950	21040	110	4863	4820	1028	46	48	20	100	100	0	3403	3336	527	72	73	12	100	100	0	1.446	1.462	1.483	1.446	1.074	1.478	0.979	80	642	8146	8037	0.532	4816	3330	4773	3264	385643	266940	232.714	265.5	0
3	-0.031984286	STM1548.s	STM1548.s	2200	21030	110	266	274	65	45	46	12	100	100	0	310	310	45	72	72	10	100	100	0	0.929	0.961	0.946	0.938	1.241	0.977	0.889	80	656	457	465	-0.107	220	237	228	237	21912	24816	17.923	23.2	0
4	0.059563418	STM1741	STM1741	2430	21030	100	213	221	67	45	46	10	100	100	0	218	227	52	71	72	10	100	100	0	1.147	1.129	1.119	1.103	1.248	1.168	0.883	80	554	313	330	0.197	167	146	175	155	17703	18172	16.273	15.1	0
5	0.280122896	yshA	STM4016	2660	21020	150	47	49	12	45	47	11	23	6	0	73	73	11	72	73	11	16	3	0	1.906	3.813	1.049	1.134	3.352	10.446	0	156	1015	2	4	0.931	1	1	3	1	7744	11575	0.167	0	-50
6	0.162265614	yfeZ	STM2448	2900	21030	100	135	161	77	44	45	11	97	93	0	134	168	71	71	71	10	96	96	0	1.453	1.194	1.206	1.28	1.751	1.152	0.869	80	560	152	213	0.539	90	62	116	97	12849	13533	9.833	9.5	0
7	-0.054039296	yhjG	STM3610	3130	21030	110	412	415	98	45	46	10	100	100	0	486	472	86	70	71	9	100	100	0	0.883	0.922	0.961	0.912	1.188	0.934	0.931	80	656	782	771	-0.18	367	415	370	401	33305	37783	34.364	43.444	0
8	0.203304916	bglX	STM2166	3370	21030	110	1346	1325	190	45	47	11	100	100	0	885	874	82	71	71	10	100	100	0	1.597	1.594	1.583	1.585	1.078	1.601	0.975	80	632	2114	2082	0.675	1300	814	1279	803	106094	70012	109.083	78.4	0
9	0.003891166	STM2314	STM2314	3600	21030	110	11107	11033	1209	48	50	12	100	100	0	11026	10852	1350	71	72	11	100	100	0	1.009	1.019	1.017	1.022	1.023	1.005	0.986	80	656	22013	21765	0.014	11058	10955	10984	10781	882682	868222	865.308	956.818	0
10	-0.021363052	speD	STM0165	3840	21030	100	2740	2500	837	46	47	10	100	100	0	2901	2676	847	70	70	10	100	100	0	0.952	0.942	0.948	0.94	1.117	0.944	0.981	80	560	5523	5058	-0.072	2693	2830	2453	2605	200067	214083	228.364	254.4	0
