Rv3924c	1.022022092
Rv3923c	0.504703766
Rv3922c	0.211923496
Rv3921c	0.391038931
Rv3920c	-0.145382929
Rv3919c	0.142999688
Rv3918c	-0.484466814
Rv3917c	-0.400890796
Rv3916c	0.013033603
Rv3915	0.65608888
Rv3914	2.010101157
Rv3913	2.011281042
Rv3912	-0.298051341
Rv3911	-0.135926127
Rv3910	0.336135918
Rv3909	-0.87244934
Rv3908	0.22651545
Rv3907c	0.671729111
Rv3906c	0.465944246
Rv3905c	-0.741268662
Rv3904c	-0.78085812
Rv3903c	0.66150155
Rv3902c	-0.372461029
Rv3901c	0.389998693
Rv3900c	0.997653008
Rv3899c	0.312167622
Rv3898c	-0.140667175
Rv3897c	0.040435384
Rv3896c	0.832188823
Rv3895c	0.729213799
Rv3894c	0.143468237
Rv3893c	0.001731582
Rv3892c	1.460900869
Rv3891c	-0.931730933
Rv3890c	-0.39241991
Rv3889c	-0.069316586
Rv3888c	-0.208569314
Rv3887c	1.278292059
Rv3886c	-0.278121158
Rv3885c	-0.009094048
Rv3884c	-0.851835695
Rv3883c	0.309667969
Rv3882c	0.23127487
Rv3881c	-0.716555574
Rv3880c	-0.24346772
Rv3879c	-0.346329187
Rv3878	-0.252808395
Rv3877	0.182715987
Rv3876	0.372564434
Rv3875	-1.108936217
Rv3874	-0.927257328
Rv3873	-1.402246362
Rv3872	-0.659030522
Rv3871	-1.053125668
Rv3870	-0.94479041
Rv3869	-0.039447747
Rv3868	0.426259824
Rv3867	-1.002128783
Rv3866	-0.338319967
Rv3865	-1.380582208
Rv3864	-1.66835363
Rv3863	-0.381187049
Rv3862c	-0.256896242
Rv3861	-0.784370163
Rv3860	0.318679149
Rv3859c	0.604904958
Rv3858c	0.901843676
Rv3857c	0.03778481
Rv3856c	-0.611400777
Rv3855	-1.290783703
Rv3854c	-3.547686769
Rv3853	-1.225331128
Rv3852	0.033709551
Rv3851	0.258808504
Rv3850	-0.023216159
Rv3849	-0.49308091
Rv3848	0.905600144
Rv3847	0.631665982
Rv3846	-0.182255206
Rv3845	-0.302614031
Rv3844	-0.379624363
Rv3843c	0.049497358
Rv3842c	-0.204671664
Rv3841	-3.701174951
Rv3840	-0.083503941
Rv3839	0.760142044
Rv3838c	0.78218591
Rv3837c	-0.499932403
Rv3836	0.312054942
Rv3835	0.284068105
Rv3834c	1.388461339
Rv3833	0.317186314
Rv3832c	-0.603602687
Rv3831	-0.512576225
Rv3830c	0.365221573
Rv3829c	1.238197445
Rv3828c	-0.695732729
Rv3827c	-0.015574286
Rv3826	0.287011132
Rv3825c	0.941397217
Rv3824c	-0.224552624
Rv3823c	-0.577614986
Rv3822	-0.186847052
Rv3821	-0.285761838
Rv3820c	-0.324261015
Rv3819	-0.163890755
Rv3818	0.363781539
Rv3817	0.139360793
Rv3816c	0.110905565
Rv3815c	1.048056859
Rv3814c	0.155240473
Rv3813c	1.015139256
Rv3812	1.396091269
Rv3811	-0.306237738
Rv3810	-0.635816957
Rv3809c	1.427595126
Rv3808c	0.770392237
Rv3807c	0.741216572
Rv3806c	1.311309193
Rv3805c	-0.16411693
Rv3804c	-0.280360348
Rv3803c	0.844684201
Rv3802c	0.590822943
Rv3801c	0.049205671
Rv3800c	0.185573006
Rv3799c	0.692135677
Rv3798	0.891884114
Rv3797	0.603715444
Rv3796	0.513468069
Rv3795	0.401584469
Rv3794	0.655462494
Rv3793	0.268592647
Rv3792	0.846259268
Rv3791	0.930661411
Rv3790	0.861975269
Rv3789	0.768764888
Rv3788	0.219412375
Rv3787c	0.307255918
Rv3786c	0.18105261
Rv3785	-0.146780163
Rv3784	0.131743725
Rv3783	0.19811081
Rv3782	0.446908512
Rv3781	0.423773674
Rv3780	0.044751829
Rv3779	-0.322719991
Rv3778c	0.208116308
Rv3777	0.027918086
Rv3776	0.712798346
Rv3775	0.323670281
Rv3774	0.074401806
Rv3773c	-0.095567444
Rv3772	-0.010977867
Rv3771c	0.216654355
Rv3770c	-0.217939968
Rv3770B	-0.383918205
Rv3770A	-0.476008772
Rv3769	0.09187162
Rv3768	-0.503015295
Rv3767c	0.602747184
Rv3766	0.118023368
Rv3765c	0.688230364
Rv3764c	1.146030283
Rv3763	-1.356572152
Rv3762c	0.538410301
Rv3761c	1.275501573
Rv3760	-1.274406493
Rv3759c	0.60473937
Rv3758c	0.011447719
Rv3757c	-0.85752233
Rv3756c	-0.754382719
