E100000001	0.652765298	10.95008926	11.60285456
E100000002	1.301299566	9.141769912	10.44306948
E100000003	1.00791399	11.72599437	12.73390836
E100000004	2.391402138	9.556190967	11.9475931
E100000005	0.329657778	8.460775629	8.790433407
E100000006	0.484761944	8.454999463	8.939761407
E100000007	-1.345131561	9.656360442	8.311228881
E100000008	0.364222058	11.42430447	11.78852653
E100000009	-1.765710342	12.37118149	10.60547115
E100000010	0.348914714	9.54244021	9.891354924
E100000011	0.389775081	9.766752931	10.15652801
E100000012	0.42193625	9.837344377	10.25928063
E100000013	0.399816601	12.98725451	13.38707111
E100000014	1.489607654	9.821877185	11.31148484
E100000015	1.416643463	9.689454374	11.10609784
E100000016	-0.90527154	12.24250704	11.3372355
E100000017	0.619807063	9.706173509	10.32598057
E100000018	0.731796674	13.80034808	14.53214475
E100000019	1.151175296	9.884440559	11.03561586
E100000020	0.7698293	9.054994261	9.82482356
E100000021	0.459249759	8.229158409	8.688408168
E100000022	0.977122311	8.482473533	9.459595845
E100000023	4.622132103	8.701050214	13.32318232
E100000024	-1.499755534	11.32512152	9.825365983
E100000025	1.933367717	9.34885558	11.2822233
E100000026	1.799413914	9.134819524	10.93423344
E100000027	1.316745201	9.987543482	11.30428868
E100000028	0.519824236	10.15639561	10.67621984
E100000029	1.759721645	9.242471667	11.00219331
E100000030	-0.408354584	9.244029494	8.83567491
E100000031	0.472430276	12.16369738	12.63612766
E100000032	2.836780281	9.783262041	12.62004232
E100000033	0.935101098	11.00087755	11.93597865
E100000034	-0.3566005	10.36043819	10.00383769
E100000035	-0.001786367	9.923200438	9.921414072
E100000036	-5.100261125	13.40125624	8.300995117
E100000037	-0.332353498	9.435779761	9.103426263
E100000038	-0.931496163	9.293935983	8.362439819
E100000039	0.150546476	7.972783407	8.123329883
E100000040	-0.647721725	8.742914709	8.095192984
E100000041	0.118460544	9.793803589	9.912264133
E100000042	0.302933452	8.656239244	8.959172696
E100000043	0.095061792	7.656083938	7.751145731
E100000044	-0.226058241	8.959158257	8.733100016
E100000045	-0.376099172	9.029970382	8.653871211
E100000046	0.213842586	9.542065957	9.755908542
E100000047	0.385076617	10.39272018	10.77779679
E100000048	-5.302639298	15.63639422	10.33375493
E100000049	0.763212971	11.61190485	12.37511783
E100000050	-1.290381334	11.7932423	10.50286096
E100000051	-0.173639153	10.9434348	10.76979565
E100000052	0.610116935	9.519606283	10.12972322
E100000053	-0.337404025	11.49054994	11.15314592
E100000054	-0.129162718	10.81760924	10.68844652
E100000055	0.301311001	9.240056691	9.541367692
E100000056	-1.411685653	12.14750419	10.73581854
E100000057	-3.011562821	11.41118443	8.399621605
E100000058	0.366552723	8.944160781	9.310713503
E100000059	0.385896633	9.400674715	9.786571348
E100000060	0.715885918	10.87071836	11.58660428
E100000061	0.138693459	10.53195579	10.67064925
E100000062	-0.939902667	9.642949614	8.703046947
E100000063	-1.02846573	9.504151583	8.475685853
E100000064	-1.125219249	11.05322439	9.928005146
E100000065	-0.926448073	14.59201987	13.6655718
E100000066	1.035170082	8.683094176	9.718264258
E100000067	1.733575006	8.679132661	10.41270767
E100000068	2.09545126	9.045303291	11.14075455
E100000069	0.597648304	8.038114254	8.635762558
E100000070	-0.80042004	8.644679726	7.844259686
E100000071	3.451417009	9.20838265	12.65979966
E100000072	1.339681021	11.53579059	12.87547162
E100000073	2.455678955	9.808269822	12.26394878
E100000074	2.334916871	9.14480311	11.47971998
E100000075	0.423426255	10.90174123	11.32516749
E100000076	0.394748824	8.377201864	8.771950687
E100000077	-0.281510235	11.06193492	10.78042468
E100000078	1.115477941	9.765125368	10.88060331
E100000079	0.646559747	8.246663079	8.893222826
E100000080	0.115343209	10.42360575	10.53894896
E100000081	0.103447588	10.92443448	11.02788207
E100000082	0.152583925	10.31595978	10.4685437
E100000083	2.222294484	10.31011637	12.53241086
E100000084	-0.499037946	11.01650686	10.51746891
E100000085	0.837078466	9.781898734	10.6189772
E100000086	0.960243332	9.760688325	10.72093166
E100000087	0.422133106	10.45423562	10.87636873
E100000088	0.799217842	10.0331644	10.83238224
E100000089	0.020722864	10.48683467	10.50755754
E100000090	0.278472951	10.19155779	10.47003074
E100000091	-0.197814246	11.38136434	11.18355009
E100000092	-0.680744931	10.9049566	10.22421167
E100000093	-0.376328772	11.59628296	11.21995419
E100000094	-0.70502122	14.9881516	14.28313038
E100000095	0.394397648	11.55719587	11.95159351
E100000096	-0.571552546	12.01552104	11.44396849
E100000097	1.377054028	10.27424193	11.65129595
E100000098	1.398130069	9.349454303	10.74758437
E100000099	-0.099766319	9.418506921	9.318740602
E100000100	-0.106291497	9.384447478	9.278155981
E100000101	-0.275448456	11.05496994	10.77952148
E100000102	0.492837133	9.741079055	10.23391619
E100000103	0.523223588	9.137880002	9.66110359
E100000104	0.368922188	10.65610159	11.02502377
E100000105	1.25574534	10.18377765	11.43952299
E100000106	-0.281095759	9.333006588	9.051910829
E100000107	-2.041527598	13.013732	10.9722044
E100000108	0.289502374	9.873282094	10.16278447
E100000109	-0.05897291	12.15730147	12.09832856
E100000110	0.22703659	10.79315551	11.0201921
E100000111	-0.153149065	9.042176507	8.889027442
E100000112	-0.171456466	15.25911267	15.0876562
E100000113	0.009065236	6.801719511	6.810784747
E100000114	1.843799404	10.76111873	12.60491814
E100000115	1.801194933	11.49281236	13.2940073
E100000116	2.089346846	11.71010054	13.79944738
E100000117	0.455263122	8.947527035	9.402790157
E100000118	2.063804864	9.905238535	11.9690434
E100000119	-2.877023834	13.70304725	10.82602342
E100000120	0.603718829	11.55405118	12.15777001
E100000121	2.608080149	9.178069748	11.7861499
