NT01SP0001A			0	-8	-50	
NT01SP0001B		0.571559987	5	-1	-50	-0.242938182
NT01SP0001C			0	-2	-50	
NT01SP0002A	-0.397940009	0.4	50	20	0	-0.397940009
NT01SP0002B	-0.268845312	0.538461538	65	35	0	-0.268845312
NT01SP0002C	-0.197133862	0.635135135	74	47	0	-0.197133862
NT01SP0003A	-0.231815345	0.586387435	191	112	0	-0.231815345
NT01SP0003B	-0.147127563	0.712643678	174	124	0	-0.147127563
NT01SP0003C	-0.089177563	0.814371257	167	136	0	-0.089177563
NT01SP0004A	-0.129633858	0.741935484	62	46	0	-0.129633858
NT01SP0004B	-0.040117223	0.911764706	34	31	0	-0.040117223
NT01SP0004C	-0.024823584	0.944444444	54	51	0	-0.024823584
NT01SP0005A	-0.107633878	0.780487805	41	32	0	-0.107633878
NT01SP0005B	-0.098486401	0.797101449	69	55	0	-0.098486401
NT01SP0005C	-0.036983566	0.918367347	49	45	0	-0.036983566
NT01SP0006A			-4	-5	-50	
NT01SP0006B			3	-3	-50	
NT01SP0006C			5	0	-50	
NT01SP0007A	-0.230448921	0.588235294	85	50	0	-0.230448921
NT01SP0007B	-0.176091259	0.666666667	75	50	0	-0.176091259
NT01SP0007C	-0.202963405	0.626666667	75	47	0	-0.202963405
NT01SP0008A	-0.412180448	0.387096774	31	12	0	-0.412180448
NT01SP0008B	-0.455931956	0.35	20	7	0	-0.455931956
NT01SP0008C	-0.051152522	0.888888889	27	24	0	-0.051152522
NT01SP0009A	-0.569875308	0.269230769	26	7	0	-0.569875308
NT01SP0009B	-0.33243846	0.465116279	43	20	0	-0.33243846
NT01SP0009C	-0.231949077	0.586206897	29	17	0	-0.231949077
NT01SP0010A	-0.344495689	0.452380952	42	19	0	-0.344495689
NT01SP0010B	-0.238239166	0.577777778	45	26	0	-0.238239166
NT01SP0010C	-0.182340208	0.657142857	35	23	0	-0.182340208
NT01SP0011A	0.041036852	1.099099099	111	122	0	0.041036852
NT01SP0011B	0.034214101	1.081967213	122	132	0	0.034214101
NT01SP0011C	0.062147907	1.153846154	91	105	0	0.062147907
NT01SP0012A	-0.067495488	0.856060606	132	113	0	-0.067495488
NT01SP0012B	0.040117223	1.096774194	93	102	0	0.040117223
NT01SP0012C	-0.003966187	0.990909091	110	109	0	-0.003966187
NT01SP0013A	-0.301029996	0.5	26	13	0	-0.301029996
NT01SP0013B	-0.079181246	0.833333333	54	45	0	-0.079181246
NT01SP0013C	-0.056481356	0.87804878	41	36	0	-0.056481356
NT01SP0014A	-0.429572857	0.371900826	121	45	0	-0.429572857
NT01SP0014B	-0.294595886	0.507462687	134	68	0	-0.294595886
NT01SP0014C	-0.260686754	0.548672566	113	62	0	-0.260686754
NT01SP0015A	-0.192628545	0.641758242	455	292	0	-0.192628545
NT01SP0015B	-0.151957579	0.704761905	420	296	0	-0.151957579
NT01SP0015C	-0.118731013	0.760797342	301	229	0	-0.118731013
NT01SP0016A	-0.380859927	0.416044776	1072	446	0	-0.380859927
NT01SP0016B	-0.314011824	0.485275288	781	379	0	-0.314011824
NT01SP0016C	-0.248446518	0.564356436	606	342	0	-0.248446518
NT01SP0017A	-0.484299839	0.327868852	61	20	0	-0.484299839
NT01SP0017B	-0.505149978	0.3125	80	25	0	-0.505149978
NT01SP0017C	-0.367976785	0.428571429	63	27	0	-0.367976785
NT01SP0018A	0.014047264	1.032873807	943	974	0	0.014047264
NT01SP0018B	0.061345038	1.15171504	758	873	0	0.061345038
NT01SP0018C	0.085739853	1.218259629	701	854	0	0.085739853
NT01SP0020A	-0.384472434	0.412598425	635	262	0	-0.384472434
NT01SP0020B	-0.289991614	0.512871287	505	259	0	-0.289991614
NT01SP0020C	-0.264066619	0.544419134	439	239	0	-0.264066619
NT01SP0021A	-0.273257417	0.533018868	212	113	0	-0.273257417
NT01SP0021B	-0.200450605	0.63030303	165	104	0	-0.200450605
NT01SP0021C	-0.125981461	0.748201439	139	104	0	-0.125981461
NT01SP0022A	-0.455931956	0.35	60	21	0	-0.455931956
NT01SP0022B	-0.049687784	0.891891892	148	132	0	-0.049687784
NT01SP0022C	-0.383216752	0.413793103	58	24	0	-0.383216752
NT01SP0023A	-0.117385599	0.763157895	342	261	0	-0.117385599
NT01SP0023B	-0.107498633	0.780730897	301	235	0	-0.107498633
NT01SP0023C	-0.037397833	0.917491749	303	278	0	-0.037397833
NT01SP0024A	-0.162727297	0.6875	16	11	0	-0.162727297
NT01SP0024B	-0.16840443	0.678571429	28	19	0	-0.16840443
NT01SP0024C	0.08795517	1.224489796	49	60	0	0.08795517
NT01SP0025A			44	0	0	
NT01SP0025B	-0.991126209	0.102064283	28	1	0	-0.991126209
NT01SP0025C	-0.231949077	0.586206897	58	34	0	-0.231949077
NT01SP0026A		0.238149995	12	-5	-50	-0.623149424
NT01SP0026B		0.357224992	8	1	-50	-0.447058165
NT01SP0026C			10	0	-50	
NT01SP0027A	-0.255272505	0.555555556	9	5	0	-0.255272505
NT01SP0027B	-0.653212514	0.222222222	18	4	0	-0.653212514
NT01SP0027C	-0.544068044	0.285714286	21	6	0	-0.544068044
NT01SP0028A		0.238149995	12	1	-50	-0.623149424
NT01SP0028B	0.041392685	1.1	50	55	0	0.041392685
NT01SP0028C	0.074633618	1.1875	64	76	0	0.074633618
NT01SP0029A	-0.363177902	0.433333333	60	26	0	-0.363177902
NT01SP0029B	-0.250724877	0.561403509	57	32	0	-0.250724877
NT01SP0029C	-0.443697499	0.36	25	9	0	-0.443697499
NT01SP0030A		0.571559987	5	-3	-50	-0.242938182
NT01SP0030B	-0.301029996	0.5	26	13	0	-0.301029996
NT01SP0030C		0.238149995	12	1	-50	-0.623149424
NT01SP0031A		0.238149995	12	1	-50	-0.623149424
NT01SP0031B	-0.051152522	0.888888889	27	24	0	-0.051152522
NT01SP0031C	-0.076388346	0.838709677	31	26	0	-0.076388346
NT01SP0032A	-0.467361417	0.340909091	88	30	0	-0.467361417
NT01SP0032B	-0.03964736	0.912751678	149	136	0	-0.03964736
NT01SP0032C	0.072367072	1.181318681	182	215	0	0.072367072
NT01SP0033A			20	0	-50	
NT01SP0033B	-0.924179419	0.119074997	24	-4	0	-0.924179419
NT01SP0033C		0.190519996	15	-1	-50	-0.720059437
NT01SP0034A	-1.075447095	0.084052939	34	-4	0	-1.075447095
NT01SP0034B	-1.035329872	0.092187095	31	-2	0	-1.035329872
NT01SP0034C	-1.049118156	0.089306248	32	-1	0	-1.049118156
NT01SP0035A			2	-10	-50	
NT01SP0035B			-1	-6	-50	
NT01SP0035C			3	-9	-50	
NT01SP0036A	-0.427716399	0.373493976	166	62	0	-0.427716399
NT01SP0036B	-0.332877363	0.464646465	198	92	0	-0.332877363
NT01SP0036C	-0.30786942	0.4921875	128	63	0	-0.30786942
NT01SP0037A	-0.283301229	0.520833333	96	50	0	-0.283301229
NT01SP0037B	-0.16840443	0.678571429	56	38	0	-0.16840443
NT01SP0037C	-0.279490318	0.525423729	59	31	0	-0.279490318
NT01SP0038A	-0.148653011	0.710144928	138	98	0	-0.148653011
NT01SP0038B	-0.101341628	0.791878173	197	156	0	-0.101341628
NT01SP0038C	-0.095083965	0.803370787	178	143	0	-0.095083965
NT01SP0039A	-0.191885526	0.642857143	336	216	0	-0.191885526
NT01SP0039B	-0.120042467	0.758503401	294	223	0	-0.120042467
NT01SP0039C	-0.084821513	0.822580645	186	153	0	-0.084821513
NT01SP0040A	-0.306912178	0.493273543	223	110	0	-0.306912178
NT01SP0040B	-0.232572615	0.585365854	205	120	0	-0.232572615
NT01SP0040C	-0.15490196	0.7	160	112	0	-0.15490196
NT01SP0041A	-0.424320554	0.376425856	263	99	0	-0.424320554
NT01SP0041B	-0.340644605	0.456410256	195	89	0	-0.340644605
NT01SP0041C	-0.349334675	0.447368421	152	68	0	-0.349334675
NT01SP0042A			-1	-6	-50	
NT01SP0042B			0	-3	-50	
NT01SP0042C		0.476299989	6	-2	-50	-0.322119428
NT01SP0043A	-0.004500501	0.989690722	291	288	0	-0.004500501
NT01SP0043B	-0.007340363	0.983240223	358	352	0	-0.007340363
NT01SP0043C	-0.004307088	0.990131579	304	301	0	-0.004307088
NT01SP0044A	-0.124938737	0.75	16	12	0	-0.124938737
NT01SP0044B			4	-5	-50	
NT01SP0044C	-0.276206412	0.529411765	17	9	0	-0.276206412
NT01SP0045A	-0.383048453	0.413953488	215	89	0	-0.383048453
NT01SP0045B	-0.383216752	0.413793103	174	72	0	-0.383216752
NT01SP0045C	-0.27083521	0.536	125	67	0	-0.27083521
NT01SP0046A	-0.397940009	0.4	45	18	0	-0.397940009
NT01SP0046B	-0.147602721	0.711864407	59	42	0	-0.147602721
NT01SP0046C	-0.292596828	0.509803922	51	26	0	-0.292596828
NT01SP0047A	-0.031161776	0.930761099	1892	1761	0	-0.031161776
NT01SP0047B	0.001406243	1.003243243	1850	1856	0	0.001406243
NT01SP0047C	0.020028655	1.04719764	1356	1420	0	0.020028655
NT01SP0048A	-0.011971228	0.972811671	1508	1467	0	-0.011971228
NT01SP0048B	0.056052322	1.13776435	1655	1883	0	0.056052322
NT01SP0048C	0.052450634	1.12836767	1262	1424	0	0.052450634
NT01SP0049A	-0.196881217	0.635504724	2011	1278	0	-0.196881217
NT01SP0049B	-0.111274412	0.773972603	1606	1243	0	-0.111274412
NT01SP0049C	-0.094290464	0.804839969	1281	1031	0	-0.094290464
NT01SP0050A	0.027264851	1.064792176	818	871	0	0.027264851
NT01SP0050B	0.066135336	1.164488855	1301	1515	0	0.066135336
NT01SP0050C	0.059083597	1.145733461	1043	1195	0	0.059083597
NT01SP0051A	-0.130759435	0.740015072	1327	982	0	-0.130759435
