HCM1.138	0	52.4	68	59	55.8
HCM1.194	0	86.2	74.2	97.2	64.6
HCM1.204c	0	59	77.6	65.4	62.6
PSLT001	0.263	165.8	98.6	234.4	73.2
PSLT002	0.123	107.4	67	141.6	67.6
PSLT003	0.624	134	74.6	197	71.8
PSLT004	-1.429	67.8	65.6	103.4	58.6
PSLT005	0.731	642.6	72	659.8	68.4
PSLT006	0.242	503.6	66	519	63.8
PSLT007	0	94	85.4	84	65
PSLT008	0	56.6	69.2	57.8	56.6
PSLT009	-0.256	107	48.8	184.4	44.4
PSLT010	0	60	71.4	56.8	59.4
PSLT011	0	21.4	36.6	27.8	30.2
PSLT012	0	20.8	33	28	27.8
PSLT013	0	79.4	40	32.6	22.6
PSLT014	0	64.6	75	64	65
PSLT015	0	42.8	49	52.2	43.4
PSLT016	0	54.2	65.6	62.2	57
PSLT017	0	51	65	59	62.4
PSLT018	0.171	75.4	67.8	98.2	68.8
PSLT019	1.783	61.4	69.8	77.4	65
PSLT020	-0.593	127.4	62.4	239.2	59
PSLT023	0.272	119	71	172	72.6
PSLT024	0	51.4	67	61.4	57.4
PSLT025	0	66	79.8	76.4	60.8
PSLT026	0.512	219	64	258.8	56.4
PSLT027	0.474	506.2	41.2	452.2	37.8
PSLT028	0.117	356.6	55.4	356.6	54.8
PSLT029	0.09	230	61.8	308	52.6
PSLT030	0.022	207	65.6	276.4	55.8
PSLT031	0.74	156	59.2	182.8	55
PSLT032	0.139	395	73	572.2	74.8
PSLT033	-0.295	127	65.4	198.8	59.4
PSLT034	0	52	66	64.2	57.8
PSLT035	-0.436	1242.4	71	1287.2	66.4
PSLT036	-0.151	119.2	59	195.6	54
PSLT037	0	53.2	78.8	73	79.4
PSLT038	0.762	69.4	72.6	66.2	59
PSLT039	0	54.6	71.8	75.8	73.8
PSLT040	1.608	197	22.4	105.4	20
PSLT041	0	53.8	66.8	61.4	65.4
PSLT042	0	41.8	47.2	64.4	42.4
PSLT043	0.367	98.2	57.2	130.8	51.8
PSLT044	0	53.8	60	65	54
PSLT045	0	60.6	63.4	87	59.4
PSLT046	-0.493	654.2	68.2	1165.6	56.8
PSLT047	0.898	126	71.8	143.4	59.2
PSLT048	-0.552	50.8	42.4	72.4	31.4
PSLT049	0	56.6	65.6	65.2	55.8
PSLT050	0	45	49.8	45.4	44
PSLT051	0.092	1377.6	72.6	1844.6	67.2
PSLT052	0.235	79.8	67.2	114.6	58.4
PSLT053	0	30.4	35.8	34.6	28.4
PSLT054	1.002	65.6	64.6	76.2	63.8
PSLT055	0.226	98.8	70.2	122.8	60.2
PSLT056	0	51.8	58.2	60.4	55.2
PSLT057	0	49.8	73.4	66.4	72.8
PSLT059	0	53.8	75.2	59.6	61.8
PSLT060	0	59.8	78.6	72.2	60.8
PSLT061	0.354	93.4	60.4	93.4	53.6
PSLT062	0	61.6	69.4	63.8	57
PSLT063	0	61.8	65.8	62.8	56.6
PSLT064	0	45.4	58.4	54.8	50.2
PSLT066	0	63.6	72	78.4	67.4
PSLT067	-0.188	130.4	39.4	224.6	32.8
PSLT068	0	60	67.8	73.8	71.2
PSLT069	0	51.4	65.8	61.4	56.2
PSLT070	0	51.4	67.4	67.6	68.4
PSLT072	0	52	58.2	61.2	55.4
PSLT073	0	57.6	73.8	63.6	60.8
PSLT075	0	50	69.4	60.4	62
PSLT076	-0.649	105.2	64.6	172.8	58.8
PSLT077	0	41.4	45	45	41.2
PSLT078	0.742	52.8	55.8	56.8	54.6
PSLT079	0	51.2	63	55.8	59
PSLT080	1.784	60	64.6	65.6	58.4
PSLT081	0	23	32.4	28	26.6
PSLT082	0	53	64.6	64	61.2
PSLT083	0	66.8	63.8	81.6	62
PSLT084	1.301	78.8	64.8	85.2	57
PSLT085	-0.51	89.2	68	142.8	60.8
PSLT087	0	64.8	68.6	66.2	63.6
PSLT088	0	66.4	76.2	65.2	64
PSLT089	0	63.6	71.6	74	66.4
PSLT091	0	65.6	85.4	73.8	70
PSLT092	0	61.2	69.8	70.4	71
PSLT093	0	61.8	66.2	72.2	57.6
PSLT094	1.565	52.4	54.8	59.4	48.4
PSLT095	0	79.6	77.8	98.4	76.6
PSLT096	0	56.6	57.8	67.2	54.6
PSLT097	0	63.6	68.2	66.8	59
PSLT098	0	45.2	44.8	49.8	38.6
PSLT099	0.906	72.8	61.8	78	56.4
PSLT100	0	68	64.2	109.4	59.2
PSLT101	0.721	79.6	69.6	88.6	60
PSLT102	0.695	134	28.6	136.4	19.4
PSLT103	-0.532	1710.6	82	2841.4	77
PSLT104	0.204	86.8	68	104.8	63.8
PSLT105	0	35.8	44.4	28.4	22.8
PSLT106	0.509	150	86.8	180.8	62
PSLT107	0.339	395.4	72.4	543.4	59.2
PSLT108	-3.528	71.6	73.2	111.6	68
PSLT110	0	59.2	73.2	61.6	61.4
PSLT111	0.064	100.4	51	145.2	45
STM0002	1.652	412.2	67.6	223.6	62.4
STM0003	0.848	268.2	68.2	277	69.2
STM0004	1.4	296	78.4	244.2	72.6
STM0005	0.837	115.4	72.6	104.8	60.4
STM0006	0	58.6	69.2	70.6	62.2
STM0007	-4.989	1204.6	38.4	1723.6	31.8
STM0008	-0.803	97	59.8	138.6	49.6
STM0009	0	60	79.6	59	61.2
STM0010	0	48.2	66.4	68.8	70
STM0011	0	61.6	76	70.2	62
STM0012	-0.292	412.6	89.4	684.8	79.2
STM0013	-1.16	81	71.6	143.8	75.8
STM0014	0	20.2	30	22.2	23.4
STM0015	0	39	57.2	42.8	40.4
STM0016	0	51.6	77.8	59.4	58.4
STM0017	0	57	69	60.2	58
STM0018	0	75	76.2	82	78.2
STM0019	0	65.2	71.6	67.4	59.4
STM0020	0	13.2	29.4	28	30
STM0021	0	68	77.2	72.2	67.6
STM0022	0	53.2	66.2	64.8	59.2
STM0023	0	56.4	67.2	59	57.2
STM0024	0	72.6	73.8	86	73
STM0025	0	56.8	71.8	64.8	60.4
STM0026	0	52	66.6	59	57.4
