HCM1.138		37.2	40.6	29.2	28
HCM1.194		37.2	39.2	29	28.2
HCM1.204c		38	41.2	29.6	28.2
PSLT001	-0.211	42.4	38.2	42.4	28.8
PSLT002		38.4	40.6	33.8	29
PSLT003	-0.788	51.4	39	57.2	29.4
PSLT004		38.4	39.2	33.6	28.2
PSLT005	0.081	84.8	42.2	89	29
PSLT006	-0.168	64.2	40.6	66.2	29
PSLT007		38.4	39.2	33	29
PSLT008		38.2	40	29	28
PSLT009		38.4	39.6	29.8	28.8
PSLT010		38.8	40.8	28.8	28
PSLT011		37	39.4	28.6	28
PSLT012		36.2	38.6	29.6	28.2
PSLT013		38.6	40	32	28
PSLT014		38.2	42.4	30.2	28.8
PSLT015		36.8	38.8	31	28.6
PSLT016		36	39.8	30	28
PSLT017		36.8	38.4	29.6	29
PSLT018		39.6	40	31	29
PSLT019		40.2	43	30.4	29
PSLT020		37.2	39.6	32.4	28
PSLT023	0.113	51.2	40	50	29.2
PSLT024		37.8	40.2	29.8	28
PSLT025		38.2	40.2	32	28
PSLT026	0.559	49	39.4	46.6	28.4
PSLT027	0.292	77	36	83.6	28
PSLT028	0.187	67.6	41.6	66.4	28.8
PSLT029	-1.606	42.6	39.2	52	28
PSLT030	-0.283	48.4	39.6	58	28
PSLT031	1.494	68.2	40	46.8	28.8
PSLT032	-0.741	56.2	39.4	60.4	29.4
PSLT033	-1.265	41.8	40	54	28
PSLT034		38	39.8	29.2	28
PSLT035	-0.251	151	38.2	127.6	29
PSLT036	-0.389	46.6	39.4	55.4	28
PSLT037		35.2	38.2	30.6	29
PSLT038		39.8	40.4	30.2	28
PSLT039		35.6	38.4	31.6	29.4
PSLT040	1.661	56	39.8	38.4	29
PSLT041		36.4	38	29.4	29
PSLT042		38.6	39.6	29.8	28.8
PSLT043		38.6	40.4	30.4	28
PSLT044		38.4	41.6	31.4	28.6
PSLT045		38.2	38.8	30.2	28.4
PSLT046	-3.954	83.6	39	163.6	28
PSLT047		40.6	40.6	43.8	28
PSLT048		38.2	40.4	31	28.6
PSLT049		37.8	39.2	30	28
PSLT050		37.6	38.6	30.6	29
PSLT051	0.404	154.4	42.6	269.4	29
PSLT052		44.2	39	33	28.6
PSLT053		43.6	39.4	34.2	28.8
PSLT054		37.2	38.6	30.6	29
PSLT055	-0.728	39.4	40.2	34.8	28
PSLT056		37.8	40	29	28
PSLT057		37	39.6	31	29
PSLT059		37.8	40.8	30.8	29
PSLT060		38.2	40.2	30.8	28
PSLT061		42.4	40	30.4	28.2
PSLT062		37.6	40.2	29	28
PSLT063		37.6	39.2	29.2	28
PSLT064		37.2	38.6	31	28.8
PSLT066		37.6	39.4	31.2	29
PSLT067	0.173	50.2	38.4	47	28.4
PSLT068		37.8	38.8	31.6	30.2
PSLT069		37.6	39.8	29.4	28
PSLT070		36.8	38.8	31.6	29
PSLT072		38.2	39.6	30.2	28.4
PSLT073		36.8	39.4	30.2	28
PSLT075		37	40.4	30	28
PSLT076		37.4	39.6	31.6	28.2
PSLT077		38.2	39	29.4	28
PSLT078		40	41	29.8	28.8
PSLT079		37.8	39	29	28.8
PSLT080		38.4	40.4	30.4	28.4
PSLT081		37.2	40.4	29.6	28.8
PSLT082		38	40.8	30.6	29
PSLT083		38.2	40	32	28
PSLT084		38.4	39.6	31	28
PSLT085		38.8	40.8	30.6	28
PSLT087		39	39.8	30	29
PSLT088		38	39.2	30	28.2
PSLT089		37.8	41.8	30.8	29
PSLT091		37	38.2	30	29.2
PSLT092		37.2	39	30.2	29
PSLT093		38.8	39.6	30.2	28
PSLT094		36.8	39.4	30	27.2
PSLT095		36.8	38.8	31.4	29.4
PSLT096		38.8	40	31.2	28
PSLT097	4.521	41.4	40.4	30.4	28.6
PSLT098		38.8	41.4	30.8	28
PSLT099		38.8	39.8	30.4	28
PSLT100		39	39.8	30.4	28
PSLT101		40	41	31.2	29
PSLT102	-0.033	51.8	38.8	44.4	28.4
PSLT103	0.215	153	38.6	181.6	29.6
PSLT104		40	39.6	31	29
PSLT105		39.4	40.2	30	28
PSLT106	-1.267	40.6	40	41.6	28.2
PSLT107	0.598	54.8	41.4	64.8	28.4
PSLT108		37.4	39	32.4	29
PSLT110		37.8	38.8	30.2	28.6
PSLT111	-0.848	41.2	39.6	35.4	28.8
STM0002	0.711	50.8	40	40.8	29
STM0003	-0.121	51.2	38.6	51	29
STM0005		58.6	37.8	41.6	28.4
STM0006	1.347	38	40	31.6	28
STM0007		208.2	41	240.6	29.2
STM0008	-0.069	42.2	39.2	39	28.2
STM0009	-0.182	37.6	40.6	28.8	28
STM0010		35.6	37.2	31.6	28.8
STM0011		37.2	39.2	31.4	28
STM0012		61.8	38.4	58	29.2
STM0013	-0.127	37.2	37.6	32.8	29.4
STM0014		36.8	39	29.2	28.2
STM0015		38.2	40.4	30.2	28
STM0016		38	40.2	29.6	28
STM0017		37	40.2	29.6	28
STM0018		47.2	38.4	34.2	29.2
STM0019		38.6	40.2	29	28
STM0020		33	35.6	29.4	28
STM0021		39	38.2	30.4	28.8
STM0022		37.2	40.8	30.2	28.6
STM0023		37.2	39.6	29.4	28
STM0024		37.8	39	31	29
STM0025		38.6	39.8	30.4	28
STM0026		37.4	39.6	29.6	28
STM0027		37.4	39.4	29.6	29
STM0028		38	40.2	29.2	28
STM0029		37.8	39.4	29	28
STM0030		36.4	39	29	28
STM0031		36.4	39.6	31	29
STM0032		37.4	41.8	31	28.4
STM0033		38.4	40.4	30.2	29
STM0034		37.4	39.6	28.8	28
STM0035		38.2	39	31.2	28.2
STM0036		35.4	38.2	30	29
STM0037		39.2	42.4	29.8	29
STM0038		36.6	39.4	29.8	28.4
STM0039		49.8	38.2	46.6	29.8
STM0040	-0.286	41.6	39.2	33	28.4
STM0041	3.812	39.4	40.4	31	28.6
STM0042		37	39.4	29.2	28.2
STM0043		37.6	38	35.4	29.2
STM0044		39	39.6	30.8	28.8
