1	0.1	2302	214	1946	302.5
2	0.412	474.5	186	482.5	322.5
3	0.135	379	191	611.5	460.5
4	0.123	973	208.5	840.5	296.5
5	-0.337	332.5	250.5	318	290
6	0.887	373.5	220	339.5	295
7	0.386	333	184.5	370.5	287
8	0.485	1189	199.5	1155.5	404
9	-0.51	305	233.5	313	281
10	-1.687	224	186.5	359.5	342
11	-0.119	292	185.5	394.5	328.5
12	-0.06	348	260	310.5	286.5
13	-0.199	353	241	333.5	279
14	-0.048	361	191.5	362	279.5
15	-0.115	254.5	179	314.5	277.5
16	0.369	295	198	362.5	334.5
17	0.306	377	209	404.5	311.5
18	0.152	308	189.5	373.5	297.5
19	0.04	374.5	217	361.5	273
20	0.436	330	245	325	300
21	-0.2	352.5	263	316.5	288
22	null	217.5	202.5	294.5	311.5
23	null	243	205	253.5	282
24	-0.315	246.5	216	317	314
25	-0.353	254	205.5	327.5	321
26	-0.383	286	188.5	398	316
27	-0.316	290	194	346	274.5
28	null	285	234	296.5	304
29	0.012	365	246	386	317
30	0.126	257.5	177.5	348	310.5
31	0.354	328	181	346.5	273.5
32	-0.074	283.5	179	318	274.5
33	0.363	259.5	179	287.5	268
34	0.043	321.5	182	366	282
35	0.285	325.5	211	354	293
36	-0.364	333.5	236	351	308
37	-0.067	301	186	313.5	271
38	0.206	335.5	183.5	370.5	285
39		419.5	214.5	437	300
40	0.081	390.5	184	444.5	294
41	0.513	337	238.5	301	286.5
42	0.074	1045	243.5	918.5	313.5
43	-0.088	2211.5	227	2063.5	296.5
44	-0.076	316	189	338	265
45	-0.479	331.5	179	519	335
46	0.67	376	217	351.5	295.5
47	-0.06	269.5	234.5	287	287
48	-0.378	301	217.5	336	286
49	-0.214	332.5	181	403.5	279
50	0.26	309.5	177	354	294.5
51	-0.191	311	227	315	290
52	-0.322	397.5	219.5	445	277
53	-0.089	484.5	213.5	540.5	300
54	-0.627	242	198.5	291.5	264.5
55	0.156	380	192.5	392	279.5
56	-1.115	283	265.5	291	286
57	-0.003	351.5	200.5	446	348.5
58	0.233	393	182.5	424	285
59	-0.565	282.5	191	435.5	345
60	0.796	305	211	339	313.5
61	0.005	363	225.5	386	299.5
62	0.011	291	181	332.5	288
63	-0.287	282.5	191	353.5	291.5
64	-0.672	375.5	258.5	339	264.5
65	null	191.5	169	274	301.5
66	-0.049	309.5	204	320	283.5
67	-0.015	326.5	215	370.5	303.5
68	-0.131	342	193.5	408.5	297
69	-0.935	233	193	292.5	280
70	-0.445	312	244	322.5	292
71	-0.187	285.5	181.5	349	289
72	-0.037	417.5	187.5	508.5	319.5
73	0.016	348	189	358.5	278.5
74	0.127	358.5	243	358	303
75	-0.108	333	199.5	359	284.5
76	-0.615	298.5	234.5	337	299
77	0.026	411.5	233.5	437	311
78	-0.05	293.5	212.5	331.5	304
79	-0.256	272.5	195.5	355.5	331.5
80	-0.461	342.5	195.5	441	296.5
81	0.149	252	178	291	264.5
82	-1.056	272.5	184	448	343.5
83	-0.068	361.5	196.5	380	276.5
84	-0.293	285	261	292.5	295.5
85	0.189	373.5	241.5	341.5	278.5
86	-0.222	377.5	192.5	417.5	280
87	-0.106	364	256.5	392.5	328.5
88	-0.343	354	191.5	389	276
89	-0.43	262.5	188.5	290	261
90	0.212	488	257	407	290.5
91	0.016	412	239	394	285.5
92	0.294	295.5	222	334	294.5
93	-0.387	461.5	192.5	495	274.5
94	-0.232	307	188.5	390.5	299.5
95	-0.006	391.5	254	349.5	292
96	0.06	365.5	227.5	381.5	301.5
97	0.069	434	204.5	681.5	477.5
98	0.184	347.5	222	357	287
99	-0.499	293.5	190.5	337.5	267
100	-0.062	319	180.5	352	274.5
101	0.079	369	192.5	470.5	349
102	-0.188	401.5	210.5	422.5	291
103	-0.378	453.5	261.5	419	293.5
104	-0.245	362.5	251.5	402.5	328
105	-0.01	336.5	212	381.5	303.5
106	-0.093	304	180	365	284
107	-0.668	316.5	242	307	264
108	null	216	194.5	270.5	277.5
109	null	238	199	255	283.5
110	-0.371	511	261.5	464	292.5
111	0.554	428.5	232.5	368.5	282.5
112	-0.024	346.5	224	392	302
113	-0.639	356	269	349.5	293
