HCM1.138		54.2	68.4	42.2	39.6
HCM1.194		52	59.4	41.6	40
HCM1.204c		61.6	69.8	44	41
PSLT001	-0.207	92.6	67.6	71	42
PSLT002	2.445	71.6	69.2	51.6	41.4
PSLT003	0.787	92.4	60.8	90.4	41.4
PSLT004		56.2	60.2	48.4	39.6
PSLT005	-0.19	230	62.8	171.8	41.8
PSLT006	-0.248	133	66.8	114	41
PSLT007		60.4	64.2	47.2	41.2
PSLT008		58.4	63.8	40.8	39.4
PSLT009		59	61.4	44.4	40
PSLT010		55.6	63.6	40.6	40.2
PSLT011		54	62.4	40.2	40
PSLT012		53.4	59	41.2	39
PSLT013		58.4	62.8	45.4	40
PSLT014		61.2	64.2	44.8	41
PSLT015		52.6	61	44.6	40
PSLT016		52.2	59.8	41.4	39.4
PSLT017		53.8	61.6	40.8	40.2
PSLT018		65.8	68.2	45.6	41.4
PSLT019		53.8	60	43.6	41.2
PSLT020		55.4	61.6	48	39.6
PSLT023	-0.137	135.8	65.4	100.6	42.4
PSLT024		57.6	65	43	39.8
PSLT025		56.6	62.4	46.8	41
PSLT026	-0.341	76.4	59.2	69.4	39.6
PSLT027	-0.217	122.4	60.2	139	39.4
PSLT028	-0.485	185.6	68.2	161.4	41
PSLT029	0.054	74	61.8	62.8	39.8
PSLT030	0.272	66.8	59.2	75.6	39.8
PSLT031	-1.861	93.4	59.6	60.6	39.6
PSLT032	0.253	111.6	63.4	116	41.8
PSLT033	0.481	66.2	61.8	76	39.8
PSLT034		55.8	63	40.8	39.2
PSLT035	0.104	206.4	58.4	208.4	41.2
PSLT036	-0.095	93.2	59.6	93.8	39.4
PSLT037		54	69.8	46.4	46.2
PSLT038		59.2	65.8	44.2	40
PSLT039		51.4	59.4	44.6	41.2
PSLT040	-0.648	89.2	60.2	60.6	40.6
PSLT041		55.2	61.2	41.4	40.6
PSLT042		53.6	59.2	42	39.6
PSLT043	-1.925	62.4	65.2	44.8	40.6
PSLT044		84	67.8	46.6	41.4
PSLT045		55.8	59.8	42.4	40
PSLT046	-0.569	302.6	61.8	200.2	39.6
PSLT047	-0.795	87.6	64.8	65.8	40.2
PSLT048		55.4	60.4	40	39.4
PSLT049		55.4	60.2	41	39
PSLT050		54.4	59.8	42.4	40
PSLT051	-0.18	152.8	59.4	378.4	41.2
PSLT052	-0.107	66	63.6	51.6	39.8
PSLT053	0.267	63	59.6	59.8	40
PSLT054		57.2	61.2	44.2	40.8
PSLT055		58.6	62.6	48.8	40
PSLT056		59.6	65	40.8	40.2
PSLT057	-3.771	67.6	67.2	45	42.4
PSLT059		54.2	62.8	43	40.6
PSLT060		56.8	61.8	45.2	40.6
PSLT061	-2.854	63.4	62.6	42.2	40
PSLT062		56.4	62.8	41.8	39.8
PSLT063		55.8	62.2	41.2	39.8
PSLT064		54	61.8	42.4	39.8
PSLT066		58.2	60.2	45.4	41.4
PSLT067		54.6	59.6	49.6	39.6
PSLT068		59.2	63.8	43.4	41.4
PSLT069		54	59.6	41.6	39.6
PSLT070		56	63.6	43.6	40.8
PSLT072		55.6	61.4	42	40
PSLT073		50.8	59	43	40
PSLT075		52.4	61	41.8	40
PSLT076		52.8	60.8	44.6	39.6
PSLT077		55.4	59.8	42	40
PSLT078		60.8	67.8	42.2	40.6
PSLT079		54.6	59.6	40.4	40
PSLT080		53.2	61	43	40.4
PSLT081		73	62.4	43.6	40.4
PSLT082		54.6	59.6	43	40.6
PSLT083		55	60.6	45	40
PSLT084		57.4	61.8	43.8	39.2
PSLT085		59.8	63.4	43.4	40
PSLT087		58.6	62.2	42.4	40.4
PSLT088		56.4	61.4	42.8	40.2
PSLT089		53.8	66.2	43	41.6
PSLT091		55.6	64.6	44.4	42.2
PSLT092		59.8	64	43	42.2
PSLT093		59.8	63.4	43.4	39.4
PSLT094		53.4	62	42.8	40.2
PSLT095		56.6	62.6	45.4	42.2
PSLT096		58.4	65.8	44.2	40.2
PSLT097		59.2	61.2	43	40.8
PSLT098		60.4	69.6	44.6	40.2
PSLT099		58.6	60.4	45.4	39.2
PSLT100		56.6	62	43.8	39.8
PSLT101		55.8	60.6	45	40.2
PSLT102	0.054	87	59.2	78.6	39.6
PSLT103	-0.2	644	63.8	516.8	43.8
PSLT104		58	62.6	46.2	40.8
PSLT105		65.4	68.4	42.2	40
PSLT106	3.956	69.6	65.4	69	40.4
PSLT107	1.121	104.2	68.8	173	40.6
PSLT108		58.6	61	46.6	41.4
PSLT110		54	60	40.6	40
PSLT111		76.4	62.2	51.6	40
STM0002	2.059	67.4	61.8	80.2	40.2
STM0003	0.185	98.6	60.6	82	40.8
STM0004	-0.061	137.6	67.8	104.8	42.2
STM0005	0.493	115.4	60.8	70.6	40.2
STM0006		55.2	61.2	43.8	40.6
STM0007	0.994	626	70.2	547.8	41.6
STM0008	0.755	74.4	61	67.2	40
STM0009		56.4	63	41	40.6
STM0010		54	57.6	44.4	41.6
STM0011		53.8	61.4	43.6	40
STM0012	0.35	119.4	63.4	157	43.6
STM0013	-1.133	57.4	59.4	47.4	42
STM0014		53.8	59.4	40.8	40
STM0015		53.4	62.8	43.4	40
STM0016		56.2	64.6	43.2	40
STM0017		55.8	62.8	42.4	40
STM0018		59.4	61.4	44.2	42
STM0019		59	62.8	41.8	40
STM0020		54.4	60	41.2	40
STM0021		53.4	60.8	44	41
STM0022		52.4	59.4	43.8	40.6
STM0023		54.6	59.8	41	39
STM0024		57	63.4	44.6	42.2
STM0025		56	62.8	42.6	40
STM0026		53.6	59.4	42.4	40.6
STM0027		55.8	60	41.4	40.2
STM0028		63.4	64.6	42.2	39.8
STM0029		57.4	62.2	40.6	39.4
STM0030		54.4	59.4	41	39.2
STM0031		51.8	61.8	43.2	40.6
STM0032		54.8	70	44.4	41
STM0033		57	62.6	45	40.2
STM0034		52.6	65.4	41.6	39.4
STM0035		56.4	59.4	45.6	39.8
STM0036		53	61.4	42.4	40
STM0037		64	66	44.4	41.4
STM0038		53.6	61.2	41.4	40
STM0039	-0.714	80	63.2	71.2	42
STM0040		60.2	62.2	44.4	39.6
STM0041		59	62.6	43.2	40.2
STM0042		53.6	59.6	40.6	40.2
STM0043	0.269	68	61.2	50.8	42
STM0044		55.6	60.2	45.6	40
STM0045	0.313	85.2	61.8	75	39.8
STM0046	0.032	106.4	65.4	122	40.2
STM0047	-0.192	104	62.8	80	40.2
STM0048	-0.481	65.8	60.4	55.2	40.2
STM0049	-0.062	65.8	61.2	54	40.2
STM0050		57	65	45.4	39.8
STM0051	1.321	111.2	68.8	125.8	41.8
STM0052		56.4	61.2	47.4	40
STM0053		59.2	64.8	44.8	39.8
STM0054		58.6	68.4	43.6	41.6
STM0056		52.2	59.4	42.2	39.8
STM0057	-3.535	64.6	60.8	44	40
STM0058		58.6	62.2	45.8	40
STM0059		64.6	68.4	45.8	40
STM0060		55.6	61	40.4	39.2
STM0061		53.8	59.2	41.2	39.6
STM0062		60.6	65	43.6	40
STM0063		57	66	41.8	39.8
STM0064	-0.553	85.4	59.8	67.6	39.8
STM0065		59.4	67.4	44	42.4
STM0066		55.6	63.8	43.4	41.4
STM0067		61.6	67.8	45.2	41.4
STM0068	0.871	75.2	64.6	77.8	39.6
STM0069		56.8	61.2	44.8	39.6
STM0070		52.8	58.4	46.2	41.2
STM0071		59.4	62.4	46.8	40
STM0072		59.8	63	44.2	39.8
STM0073		58	65	42.2	40
STM0074		54.4	62.4	41	40
STM0075	-2.96	64.4	59.4	43.4	39.8
STM0076		55.4	61.2	41.6	40
STM0077		61	68	42.4	41.2
STM0078		54.8	60.6	42.8	41.2
STM0079		54.8	62.4	41.2	40
STM0080		91.8	66.4	51.8	41
STM0081	-0.054	89.8	64	78	41
STM0082	2.534	64.8	64.2	49.6	42.2
STM0083		56	64	45.6	41.2
STM0084		58.4	63.8	42.8	40
STM0085	0.508	58.6	59.6	50.2	40.8
STM0086		62.8	64	49.6	43
STM0087		64.4	68.4	42.6	40.4
STM0088	-0.344	291.6	71.6	219.2	41.4
STM0089	0.206	132.4	62.2	128.8	41.2
STM0090	-0.64	148.8	60.6	162.8	40.4
STM0091	0.175	66.4	59.2	61.8	39.6
STM0092	0.325	101.8	62.2	112	41
STM0093	0.446	79	60	86.8	40
STM0094	0.351	59.4	60.4	47.2	42.6
STM0095		62.6	65.4	46.2	40.4
STM0096		61.2	63.8	48	41
STM0097		58	60.6	42.8	40.4
STM0098		53	58	44	41
STM0099		53.6	62.6	43	40.4
STM0100		58.4	61.2	43.6	40.4
STM0101		52.6	62.4	42.6	40
STM0102		51	63.6	41.4	39.8
STM0103		56.8	68.2	41.4	40.2
STM0104	0.298	69.6	62.8	72.6	39.6
STM0105	-2.167	70.6	58.6	46.6	39.6
STM0106		60	62.6	46.4	44.6
STM0107		55	63.8	42.4	40
STM0108		60.2	61.6	43.4	40
STM0109		55.2	59.8	44.2	40.2
STM0110		59	65.6	41.4	39.4
STM0111	0.782	62.8	59.2	51.4	41.2
STM0112		57.4	62.4	47.8	40.2
STM0113		55.4	62.6	45.4	39.8
STM0114		59.2	62	47.8	41
STM0115		55.4	59.4	41	40.2
STM0116		62.2	65.4	46.8	40
STM0117	0.085	65.4	60	75	39.8
STM0118	-0.313	74.8	59.8	68	39.8
STM0119	-0.263	113.4	60.4	96.2	40
STM0120	0.054	68.8	59.8	80	39.6
STM0121	6.32	101	59	169.2	39.8
STM0122		58.6	60.6	51.2	40.2
STM0123	-0.159	94.4	66.2	85.2	40
STM0124		60.6	61	46.4	40
STM0125	0.303	70.2	61.8	51.2	39.8
STM0126	1.429	91.4	66	95.8	39.8
STM0127	-1.461	69.4	65.8	49.2	40
STM0128	0.712	77.2	66.8	67	40.8
STM0129	0.377	73.8	60.2	73.2	40
STM0130	0.423	191.8	74.2	204.4	41.8
STM0131	0.386	98	63	102.6	40
STM0132	-0.132	97.8	63.2	90.8	41
STM0133	0.003	268.4	60.2	391.4	40
STM0134	0.305	215.8	64.2	331.2	40.6
STM0135	-0.595	88.6	61.2	82	40.2
STM0136	0.073	59.2	60.6	54.2	41
STM0137		57.8	63	42	39
STM0138		65.4	61.6	63.4	41.4
STM0139	-0.463	74.4	64.4	56.8	41
STM0140	1.047	69.4	63.2	53.2	43.2
STM0141	-0.359	63	59.4	70.2	41
STM0142		53.6	62	40.2	39.2
STM0143		53	62.6	42	40.4
STM0144		53.2	59.2	41.4	40
STM0145		57.2	60.4	46.2	40.6
STM0146		57.4	59.4	46.8	39.2
STM0147	-0.929	95.2	63.8	69.2	39.6
STM0148		55	59.8	42.2	40.6
STM0149		63	69.4	41	40
STM0150	0.623	63	60.2	46.6	40
STM0151	-2.154	150.8	59.6	61.4	39.4
STM0152	0.681	189.4	62.2	348	41
STM0153	5.168	74.4	61.8	102.8	39.4
STM0154	0.439	214.6	59.8	305	40
STM0155		54.4	63.4	42.4	40.4
STM0156		54.6	59.8	41.8	39.6
STM0157		54.4	59.4	41.2	39.8
STM0158	-0.018	280.4	60.6	400.6	40
STM0159		53.8	65	45	40.4
STM0160	1.263	75.6	61.2	75.8	42
STM0161	0.535	59.8	62	44.4	40.6
STM0162	1.088	88	64.6	75.8	40
STM0163		62.4	65.4	45.8	39.6
STM0164	-1.822	118	59.6	69.8	40.6
STM0165		58.6	61.4	46.4	44.4
STM0166	0.623	71.8	60.6	51.6	40
STM0167	0.133	64.8	63.4	51.2	42.4
STM0168		59	62.2	45.6	39.8
STM0169	0.191	92.2	59.6	114.6	39.6
STM0170		59	61.2	45.2	39.6
STM0171	-1.406	80.8	62.8	57.6	39
STM0172		61	61.8	54.4	40.4
STM0173	-1.769	87.2	61.8	54.2	40
STM0174		56.4	61	43.4	40.2
STM0175		54.2	61.4	42.2	40.2
STM0176		54	63.8	43.4	40.4
STM0177		68.4	77.2	50.6	42.8
STM0178		62.8	60.8	44.8	41.8
STM0179		54.6	61.8	41.4	40
STM0180		81.8	61.6	60	40.2
STM0181	-1.361	61.2	62.8	46.8	39.6
STM0182	-0.485	77.2	60.4	60.6	40.2
STM0183		61	61	42.6	40
STM0184	0.977	72.2	70.6	69.4	41.2
STM0185		54.8	59.4	45.8	41.4
STM0186	-0.108	231.2	69.6	186.8	42
STM0187	-0.749	96	63.4	71.4	39.8
STM0188	-1.496	66.2	64.6	49.4	40
STM0189	1.943	60	62	56.8	41
STM0190		58.8	63.2	46.2	39.4
STM0191		55	60.6	41	40.4
STM0192		60	63.6	40.4	40.4
STM0193		57.2	65.8	43	42.4
STM0194		55.8	64.8	42	41.8
STM0195		60.2	64.6	40.4	39.8
STM0196		60.2	66.8	44.2	41.6
STM0197		56.4	60.8	41.4	39.6
STM0198		61.2	62.6	41.4	40
STM0199		55.4	60.2	41.8	39.8
STM0200		57.4	62.4	41.4	40.2
STM0201		57.2	64.6	42.4	41
STM0202	2.194	71.4	61.8	91.4	39.4
STM0203		58.2	61.6	42.6	41
STM0204	0.177	73.4	62.6	70	40.4
STM0205		52.4	60	41.6	40
STM0206	-2.659	82.2	75	56.2	42.4
STM0207		63.6	62.2	65	40
STM0208	1.716	66.4	69	62.2	41.8
STM0209	0.201	98.8	60.6	113.6	40
STM0210		56.8	59.6	43.8	42.6
STM0211	-0.008	275	59	307.8	39.4
STM0212	-3.007	67	66	45.4	41.2
STM0213	-0.224	124.6	59.4	108.4	42.6
STM0214		61	61.6	48.4	40
STM0215	-0.33	173	63.6	123	43
STM0216	-0.072	375	67.8	268.2	40.8
STM0217	-0.274	196.6	65.4	206.4	39.6
STM0218	-0.386	96.4	60.6	75.8	40.4
STM0219	-0.246	104.6	60	90.4	39.6
STM0220		61.2	63.8	44.6	40.8
STM0221	-0.925	64.8	60	54	40.6
STM0222	0.428	83.4	65.2	78.2	40
STM0223	0.52	88.2	67.8	79.8	40
STM0224	-0.267	112	65.4	105	40
STM0225	-0.404	158.4	61.2	117.6	40
STM0226	-0.765	127	63.8	78.2	41
STM0227	-0.541	227.8	69.6	156.2	42
STM0228	-0.643	130.2	63.6	94	44.4
STM0229	-1.003	68.8	59.4	54.4	42.6
STM0230	-0.067	83.2	60.6	71.6	40
STM0231	0.131	81.6	65.4	60.2	39.6
STM0232	-0.698	134.2	62.8	86.6	40
STM0233		54	64.8	41.6	39.2
STM0234	0.848	70.6	62	66.6	39.8
STM0235		56.8	60.4	49	40.8
STM0236	0.423	70.6	69.2	55	41.2
STM0237	1.435	103.6	63.2	93.6	40.6
STM0238	0.682	130	63.2	176.2	40.2
STM0239		72.4	67.6	55.2	40
STM0240	0.047	80.4	62	76.2	40
STM0242		58.2	60.8	48.2	39.8
STM0243	-2.649	62	62.8	46.6	43
STM0244	-0.259	125.4	64.2	88.8	41.2
STM0245	0.17	115	62.6	113.4	39.6
STM0246		56.6	60.4	45.2	42
STM0247	-0.111	65	60.2	48.8	40.2
STM0248	3.357	63.2	62.6	51	40
STM0255		64.4	64.6	43.4	39.8
STM0256		57.6	61.2	41.8	40.4
STM0257		55	63.4	43	42.8
STM0258	-1.977	183.2	67.6	77	41
STM0259	-2.295	98.6	62.6	53.6	40
STM0260	-0.242	134	71	112.2	40.4
STM0261	-0.386	71.4	60	56	40.2
STM0262		65	63.6	48.2	40.6
STM0263		58.2	60.6	44.8	39
STM0264	-0.13	86.6	63.6	68.8	40.8
STM0266		60.2	63.8	42.2	39.6
STM0267		53.4	59.8	42.4	41.2
STM0268		56.4	60.2	42	39.8
STM0269		61.4	60.4	46.8	40.6
STM0270		63.4	61.8	45.4	42.8
STM0271		57.2	61.4	41.4	40.6
STM0272		58	60.6	41.8	40.4
STM0273	1.584	84.4	72.4	70.4	41.8
STM0274		53.6	63.2	41.8	40.6
STM0274A		54.6	59	45.4	40.2
STM0275		53.6	60.4	44.2	40
STM0276		61.2	63.2	41.6	40.4
STM0277		53.6	60.8	40.8	40
STM0278		56.4	72.4	45.2	41.4
STM0279		69.6	68.6	44	41
STM0280		53	58.6	41.2	39.4
STM0281		54	61	40.4	39.2
STM0283	-0.704	68.6	65.4	47.8	41.8
STM0284		53.6	62	45.8	42.8
STM0285		58.8	65.2	41	40
STM0286		61.6	62.4	54.2	43
STM0287		57.8	65.4	45	41.2
STM0288		55.6	64.6	45.8	45.2
STM0289		57.2	65	40.6	40
STM0290		56	64.6	41.6	40
STM0291	0.286	60.4	63.2	44.6	40.2
STM0292		60.4	62	46.8	39.8
STM0293		56.6	63	42.4	40.2
STM0294		56.8	65	42.2	40.6
STM0295		58.2	64.2	41.6	39.6
STM0296		58.8	68.6	56	42.6
STM0297		54	60.4	43.4	40.6
STM0298		54.4	63.8	43.6	41.2
STM0299		57.4	64.2	42.2	39.8
STM0300		59.2	63	46.8	44.4
STM0301		62.4	65.6	42.4	40
STM0302		56	62.6	41.4	40
STM0303		55.8	60.8	41.2	39.8
