b0002	0.1402	1.102090119
b0003	0.2185	1.163545003
b0004	0.0855	1.061034601
b0005	0.0991	1.071083263
b0006	-0.0556	0.962165604
b0007	0.0022	1.0015255
b0008	0.1679	1.123438601
b0009	0.2338	1.175946309
b0010	0.0107	1.007409978
b0011	0.1131	1.081536982
b0013	-0.0724	0.951077674
b0014	0.1687	1.124075481
b0015	0.2648	1.201480235
b0016	0.0532	1.037583998
b0019	0.2853	1.218699432
b0020	0.1379	1.100302209
b0021	-0.3542	0.782309731
b0022	-0.1847	0.879847227
b0023	-0.2432	0.844873805
b0024	-0.0423	0.971081192
b0025	0.1360	1.098838547
b0026	0.2051	1.152736092
b0027	-0.0201	0.986158419
b0028	0.1818	1.134294431
b0029	0.2460	1.185933222
b0030	0.1039	1.074661418
b0031	0.1402	1.102095429
b0032	0.0534	1.037715235
b0033	0.1291	1.093602426
b0034	-0.0722	0.951163581
b0035	-0.0317	0.978294173
b0036	0.0590	1.041776823
b0037	0.0620	1.043911366
b0038	0.1094	1.078775412
b0039	0.0835	1.059571459
b0040	0.1433	1.104422472
b0041	0.0693	1.049238986
b0042	0.0750	1.053384435
b0043	0.1332	1.096754992
b0044	0.1161	1.083785093
b0045	0.1962	1.145672496
b0046	0.0609	1.043081429
b0047	0.0841	1.060039024
b0048	0.0975	1.06989047
b0049	0.1916	1.142011388
b0050	0.1598	1.117106999
b0051	0.0563	1.039811213
b0052	0.0988	1.070912605
b0053	0.1419	1.103355445
b0054	0.0709	1.050396961
b0055	0.1547	1.113184042
b0058	0.1807	1.133418228
b0059	0.0329	1.023061323
b0060	0.1211	1.087589103
b0061	0.0054	1.003752656
b0062	0.0217	1.015129399
b0063	0.0761	1.054174351
b0064	0.1384	1.100671194
b0065	0.1930	1.143173073
b0066	0.1639	1.120279033
b0067	0.0982	1.070439795
b0068	0.2222	1.166508294
b0069	0.0741	1.052704961
b0070	0.1666	1.122377068
b0071	0.0817	1.0582602
b0072	0.1616	1.118519972
b0073	0.0990	1.071015745
b0074	0.0477	1.033602325
