b0002	0.1590	1.116540462
b0003	0.2142	1.160097431
b0004	0.0653	1.046305258
b0005	0.0198	1.013785127
b0006	-0.0490	0.966623317
b0007	-0.0124	0.991456002
b0008	0.1526	1.111587655
b0009	0.2423	1.182841127
b0010	0.0183	1.01279112
b0011	0.0930	1.066610707
b0013	0.0107	1.007457623
b0014	0.1545	1.113052726
b0015	0.2537	1.192260786
b0016	0.0526	1.037097555
b0019	0.2255	1.169215469
b0020	0.1614	1.118392815
b0021	-0.3200	0.801045994
b0022	-0.1875	0.878133621
b0023	-0.1372	0.90929897
b0024	0.0626	1.04431093
b0025	0.1048	1.075336794
b0026	0.2248	1.168622048
b0027	-0.0379	0.974061558
b0028	0.1935	1.143503794
b0029	0.2160	1.161548349
b0030	0.1036	1.074473665
b0031	0.1739	1.128131468
b0032	0.0577	1.04079861
b0033	0.1246	1.090218949
b0034	0.0273	1.019094522
b0035	-0.0745	0.949652272
b0036	-0.0205	0.985916555
b0037	0.0182	1.012698816
b0038	0.0705	1.050044897
b0039	0.1127	1.081253063
b0040	0.0684	1.048546496
b0041	0.1097	1.079022983
b0042	0.0830	1.059223837
b0043	0.1467	1.107063092
b0044	0.0925	1.066222258
b0045	0.2031	1.15115876
b0046	0.0523	1.036897841
b0047	0.0965	1.069198861
b0048	0.0651	1.046130256
b0049	0.2082	1.155214392
b0050	0.0264	1.01843836
b0051	0.0391	1.027466984
b0052	0.1112	1.080133283
b0053	0.1956	1.145177803
b0054	0.0750	1.053379274
b0055	0.1734	1.127724442
b0058	0.2160	1.161498116
b0059	0.0308	1.021548678
b0060	0.1072	1.077117773
b0061	0.0175	1.012232327
b0062	0.0401	1.028191691
b0063	0.0998	1.07165766
b0064	0.1412	1.102815266
b0065	0.1880	1.13915462
b0066	0.1090	1.078455182
b0067	0.1176	1.084919297
b0068	0.2325	1.174841947
b0069	0.1045	1.075086453
b0070	0.1666	1.122416849
b0071	0.0859	1.0613252
b0072	0.1870	1.138376338
b0073	0.1199	1.086624067
b0074	0.0592	1.041877656
b0076	-0.1173	0.921921271
b0077	0.1845	1.136401093
b0078	0.1634	1.119953289
b0080	0.0294	1.020569584
b0081	0.0768	1.054706893
b0082	0.1213	1.087699045
b0083	0.0355	1.024877358
b0084	0.1489	1.108721059
b0085	0.2463	1.186199626
b0086	0.2213	1.165785697
b0087	0.1684	1.123819184
b0088	0.1655	1.121561129
b0089	0.0582	1.041192098
b0090	0.2015	1.149907243
b0091	0.2084	1.155379792
b0092	0.1809	1.133620681
b0093	0.2286	1.171696539
b0094	0.2196	1.16438693
b0095	0.1991	1.147975926
b0096	0.0149	1.010349743
b0097	-0.0101	0.993010261
b0098	0.0832	1.059344275
b0099	0.1890	1.140011399
b0101	0.1209	1.087375598
b0102	0.0031	1.002145442
b0103	0.0667	1.047288831
b0104	0.0973	1.069742412
b0106	0.0481	1.033884579
b0107	0.0264	1.018442725
b0108	-0.0183	0.987407592
b0109	0.0551	1.038944036
b0110	0.0772	1.054951112
b0111	0.1007	1.072309859
b0112	0.1360	1.098821212
b0113	0.0209	1.014577982
b0114	0.0544	1.038401532
b0115	0.0910	1.065094331
b0116	0.1048	1.075334137
b0117	-0.1254	0.916718364
b0118	0.1352	1.098232026
b0119	0.2939	1.225936453
b0120	0.0469	1.033037086
b0121	-0.0043	0.997052976
b0122	-0.1118	0.925450002
b0123	0.1198	1.086588616
b0124	0.1909	1.141504655
b0125	0.0259	1.018100913
b0126	0.0822	1.058645851
b0127	0.2280	1.17120276
b0128	0.1758	1.129613334
b0129	0.0921	1.065949828
b0130	0.0602	1.042592153
b0131	0.0784	1.055857629
b0132	0.1774	1.130847072
b0133	0.1871	1.138511182
b0134	0.0912	1.065288162
b0135	-0.0460	0.968641166
b0136	-0.0497	0.966160955
b0137	-0.0886	0.940408542
b0138	-0.0556	0.962216614
b0139	-0.0361	0.975268656
b0140	-0.1784	0.883662964
b0141	-0.2164	0.860691273
b0142	0.0027	1.001844391
b0143	0.0548	1.038696527
b0144	0.0120	1.008343367
b0145	-0.0311	0.978693967
b0146	0.0015	1.00100863
b0147	-0.0313	0.978527281
b0148	0.1972	1.146440927
b0149	0.1205	1.087112884
b0150	0.0554	1.039149442
b0151	0.2087	1.155631852
b0152	0.2518	1.190683291
b0153	0.2950	1.226902717
b0154	0.1684	1.123809998
b0155	0.2145	1.160319329
b0156	-0.0793	0.946500851
b0157	0.1128	1.081357727
b0158	0.2813	1.215277172
b0159	0.1575	1.115327958
b0160	0.1713	1.126098743
b0161	0.2208	1.165419161
b0162	0.0606	1.042922401
b0163	0.2089	1.155835067
b0164	0.0064	1.004414567
b0166	0.1316	1.095510793
b0167	0.0497	1.035034601
b0168	0.0574	1.040602105
b0169	0.1579	1.11566278
b0170	0.1216	1.087930266
b0171	0.2340	1.176129942
b0172	0.0684	1.048554563
b0173	0.1009	1.072464485
b0174	0.2970	1.228549479
b0175	0.1933	1.143353411
b0176	0.2224	1.166637067
b0177	0.1491	1.108908815
b0178	0.0584	1.041326159
b0179	0.0491	1.034585565
b0180	0.2843	1.21785106
b0181	0.1958	1.145342719
b0182	0.2602	1.197653731
b0183	0.1702	1.125200168
b0184	0.1309	1.094999759
b0185	0.1011	1.072585812
b0186	0.1228	1.08882764
b0187	0.1087	1.078282805
b0188	0.1888	1.139822643
b0189	-0.0482	0.96714371
b0190	-0.0134	0.990766623
b0191	0.0534	1.037708903
b0192	0.0714	1.050707441
b0193	0.0309	1.021629037
b0194	0.1077	1.077520341
b0195	0.0712	1.050557319
b0196	0.0056	1.003878371
b0197	0.0892	1.063803936
b0198	0.1335	1.096961227
b0199	0.0706	1.050134928
b0200	0.2368	1.178386952
b0207	-0.1034	0.930862068
b0208	-0.1307	0.913391732
b0209	0.0730	1.051913187
b0210	-0.1475	0.902825945
b0211	-0.0772	0.94792583
b0212	-0.0881	0.940785247
b0213	-0.0788	0.94683727
b0214	0.1030	1.073991
b0215	0.1355	1.09849217
b0217	-0.0128	0.991143171
b0219	0.2181	1.163175766
b0220	-0.0029	0.997985123
b0221	0.1886	1.139685679
b0222	0.1196	1.086470005
b0223	0.2954	1.227223614
b0224	0.0254	1.017771256
b0225	-0.0101	0.993006122
b0226	-0.0393	0.973110408
b0227	0.1816	1.134142981
b0228	0.1308	1.094869746
b0231	0.1664	1.122255219
b0232	-0.0133	0.990798534
b0233	-0.0616	0.958198228
b0234	0.0266	1.018634121
b0237	0.1450	1.105709901
b0238	-0.0401	0.97255631
b0239	0.1165	1.084139026
b0240	-0.0127	0.991251532
b0241	0.0169	1.011758348
b0242	0.1296	1.093990465
b0243	0.1440	1.104999545
b0245	0.0976	1.069959058
b0246	0.0071	1.004940665
b0247	0.0500	1.035245865
b0248	-0.0624	0.957642121
b0249	0.0413	1.029035904
b0250	0.1003	1.071991642
b0251	0.0179	1.012493205
b0252	0.0925	1.06620962
b0253	0.0993	1.071272468
b0254	-0.0066	0.995412582
b0256	0.0116	1.008059183
b0259	0.0799	1.056910951
b0260	0.1353	1.098347779
b0261	0.3165	1.245279082
b0262	0.0908	1.064939211
b0264	-0.2988	0.812924826
b0265	-0.1477	0.902681161
b0267	0.2113	1.157743277
b0268	0.0441	1.031009119
b0269	0.2314	1.173989995
b0270	0.1537	1.112420811
b0271	0.1627	1.119343211
b0272	0.2738	1.208981528
b0273	0.2749	1.209924152
b0274	-0.2789	0.824236269
b0275	-0.1074	0.928263395
b0276	-0.0203	0.986060939
b0277	-0.0143	0.990110625
b0278	-0.1502	0.901135783
b0279	-0.1779	0.884002122
b0280	-0.2414	0.845919586
b0281	-0.0103	0.992857355
b0282	0.0613	1.04339215
b0283	0.2104	1.157036267
b0284	0.2052	1.152846619
b0285	0.2026	1.150771971
b0286	0.1486	1.10849387
b0287	0.0712	1.05061729
b0288	-0.0037	0.997432604
b0289	0.1576	1.115442944
b0290	0.0175	1.012177831
b0291	0.1491	1.108844238
b0292	0.0856	1.061148426
b0293	0.0221	1.015454715
b0294	0.0226	1.015763193
b0295	0.3504	1.274945516
b0296	-0.0831	0.944011877
b0298	-0.3487	0.785278889
b0299	-0.1360	0.910050031
b0301	0.0960	1.068800591
b0303	-0.2497	0.841055542
b0304	0.1118	1.080590742
b0305	0.1305	1.094636958
b0306	0.0677	1.048078727
b0307	0.0701	1.049804466
b0308	0.1009	1.072474593
b0310	-0.0990	0.933657597
b0311	0.1545	1.11305446
b0312	0.1537	1.112444691
b0313	0.3272	1.254553471
b0314	0.0385	1.027019335
b0315	0.0166	1.011565248
b0316	0.0098	1.006824849
b0317	0.0554	1.039145355
