3601	-0.098	0.098
4119	0.316	-0.316
1129	0.144	-0.144
2784	-0.212	0.212
4043	0.384	-0.384
316	0.867	-0.867
3723	0.832	-0.832
4239	0.397	-0.397
1320	0.72	-0.720
3202	0.153	-0.153
4063	0.637	-0.637
330	0.184	-0.184
3753	0.254	-0.254
4268	0.642	-0.642
1564	0.375	-0.375
3228	-0.175	0.175
4399	0.444	-0.444
417	0.313	-0.313
3903	0.157	-0.157
4322	0.022	-0.022
1581	0.269	-0.269
3357	-0.684	0.684
25	-0.331	0.331
504	-0.21	0.210
2037	0.123	-0.123
2505	-0.113	0.113
3182	0.128	-0.128
3552	0.522	-0.522
3630	0.559	-0.559
4314	0.547	-0.547
2062	-0.072	0.072
2519	0.743	-0.743
3208	-0.067	0.067
3584	0.087	-0.087
3632	0.176	-0.176
4316	0.465	-0.465
2111	0.25	-0.250
2701	0.036	-0.036
3225	0.016	-0.016
3615	0.156	-0.156
3634	0.075	-0.075
4318	0.577	-0.577
2215	-0.935	0.935
2817	0.205	-0.205
3250	-0.385	0.385
3620	-0.746	0.746
3785	-0.331	0.331
4320	-0.289	0.289
3751	-0.652	0.652
4034	0.176	-0.176
4288	0.254	-0.254
308	0.576	-0.576
715	0.14	-0.140
1318	0.606	-0.606
3849	0.258	-0.258
4036	0.121	-0.121
4290	0.514	-0.514
365	0.585	-0.585
770	0.376	-0.376
1440	-0.041	0.041
3899	0.325	-0.325
4104	0.101	-0.101
4292	-0.068	0.068
486	0.429	-0.429
820	0.176	-0.176
1442	0.527	-0.527
3907	0.574	-0.574
4106	-0.323	0.323
4304	0.346	-0.346
491	-0.732	0.732
879	-0.419	0.419
1451	0.118	-0.118
41	-0.703	0.703
429	-0.271	0.271
729	-0.907	0.907
977	0.35	-0.350
1226	0.617	-0.617
1474	0.16	-0.160
44	-0.003	0.003
431	-0.81	0.810
733	-0.788	0.788
979	0.262	-0.262
1241	-0.854	0.854
1476	0.372	-0.372
80	0.016	-0.016
492	-0.325	0.325
755	-0.54	0.540
994	0.581	-0.581
1300	0.26	-0.260
1588	0.412	-0.412
114	-1.28	1.280
617	-0.068	0.068
894	-0.476	0.476
996	-0.356	0.356
1392	-0.309	0.309
1611	0.185	-0.185
2741	-0.473	0.473
3780	-0.54	0.540
168	-0.109	0.109
546	0.079	-0.079
1031	0.272	-0.272
1718	-0.374	0.374
2819	-0.283	0.283
3783	-0.549	0.549
170	-0.445	0.445
648	0.379	-0.379
1089	-0.299	0.299
1764	-0.109	0.109
2822	0.389	-0.389
3987	-0.715	0.715
194	-0.369	0.369
680	-0.465	0.465
1204	0.304	-0.304
1830	-0.423	0.423
2945	-0.343	0.343
4112	-0.522	0.522
237	-0.594	0.594
852	-0.255	0.255
1272	0.04	-0.040
1866	-0.523	0.523
3642	0.125	-0.125
180	0.033	-0.033
1395	0.272	-0.272
2917	0.526	-0.526
121	-0.199	0.199
340	0.737	-0.737
3831	-0.387	0.387
452	0.507	-0.507
1409	0.576	-0.576
3255	-0.52	0.520
171	-0.305	0.305
366	0.626	-0.626
4006	-0.06	0.060
494	0.51	-0.510
1661	0.028	-0.028
3548	0.436	-0.436
207	-0.124	0.124
384	-0.086	0.086
4213	0.08	-0.080
1090	-0.06	0.060
1912	-0.106	0.106
3845	0.362	-0.362
219	0.333	-0.333
450	0.211	-0.211
824	0.267	-0.267
1033	-0.388	0.388
1309	0.531	-0.531
1449	0.235	-0.235
1781	0.612	-0.612
2137	0.667	-0.667
838	0.282	-0.282
1097	0.542	-0.542
1315	0.606	-0.606
1463	0.566	-0.566
1919	-0.054	0.054
2147	0.14	-0.140
859	-0.065	0.065
1134	0.222	-0.222
1325	0.253	-0.253
1498	-0.079	0.079
2016	-0.316	0.316
2221	0.504	-0.504
868	-0.171	0.171
1180	0.358	-0.358
1338	0.559	-0.559
1524	-0.022	0.022
2033	0.057	-0.057
2224	0.646	-0.646
426	-0.208	0.208
488	0.469	-0.469
542	0.693	-0.693
563	0.668	-0.668
624	0.435	-0.435
667	0.412	-0.412
443	0.534	-0.534
498	0.722	-0.722
544	0.631	-0.631
573	0.559	-0.559
627	-0.036	0.036
671	0.396	-0.396
445	0.108	-0.108
500	0.583	-0.583
547	0.052	-0.052
580	0.044	-0.044
631	0.099	-0.099
682	0.165	-0.165
454	0.09	-0.090
502	0.228	-0.228
549	0.499	-0.499
597	0.242	-0.242
637	0.044	-0.044
686	0.338	-0.338
1461	0.291	-0.291
1504	0.367	-0.367
1535	0.663	-0.663
1556	0.733	-0.733
1583	-0.137	0.137
1625	0.605	-0.605
1464	0.224	-0.224
1509	0.339	-0.339
1537	0.097	-0.097
1560	0.566	-0.566
1586	0.178	-0.178
1627	0.285	-0.285
1473	0.269	-0.269
1511	0.016	-0.016
1541	0.194	-0.194
1563	0.306	-0.306
1591	0.346	-0.346
1629	0.005	-0.005
1481	0.502	-0.502
1517	0.595	-0.595
1545	0.504	-0.504
1566	0.555	-0.555
1596	0.599	-0.599
1631	0.526	-0.526
2301	0.551	-0.551
2356	0.424	-0.424
2386	0.365	-0.365
2439	0.257	-0.257
2466	0.608	-0.608
2527	0.127	-0.127
2314	0.103	-0.103
2358	0.418	-0.418
2390	0.54	-0.540
2444	0.388	-0.388
2471	0.141	-0.141
2529	-0.309	0.309
2325	0.177	-0.177
2360	0.439	-0.439
2392	0.089	-0.089
2446	0.113	-0.113
2474	0.614	-0.614
2535	0.259	-0.259
2332	0.237	-0.237
2362	0.348	-0.348
2398	0.58	-0.580
2448	0.583	-0.583
2485	0.696	-0.696
2544	0.591	-0.591
3348	0.446	-0.446
3392	0.556	-0.556
3434	0.389	-0.389
3483	0.292	-0.292
3522	0.422	-0.422
3561	0.4	-0.400
3352	0.271	-0.271
3394	0.603	-0.603
3441	0.473	-0.473
3488	0.435	-0.435
3525	-0.122	0.122
3563	0.219	-0.219
3354	0.374	-0.374
3397	0.189	-0.189
3443	0.472	-0.472
3490	0.388	-0.388
3529	0.138	-0.138
3573	0.466	-0.466
3362	0.172	-0.172
3401	-0.091	0.091
3448	0.428	-0.428
3492	0.292	-0.292
3533	0.581	-0.581
3581	0.574	-0.574
2442	0.459	-0.459
1873	0.28	-0.280
2265	0.171	-0.171
2974	0.394	-0.394
4280	0.315	-0.315
4124	0.161	-0.161
1947	0.396	-0.396
3622	0.128	-0.128
3624	0.369	-0.369
2346	0.296	-0.296
1387	0.227	-0.227
3484	0.482	-0.482
2525	0.218	-0.218
802	0.124	-0.124
2671	0.419	-0.419
3574	0.11	-0.110
2372	0.227	-0.227
2546	0.29	-0.290
2258	0.106	-0.106
1587	0.296	-0.296
1590	0.363	-0.363
1697	0.345	-0.345
1550	0.153	-0.153
1698	0.231	-0.231
100	0.275	-0.275
1740	-0.048	0.048
2625	0.348	-0.348
1905	-0.15	0.150
4286	-0.269	0.269
2609	0.073	-0.073
2982	0.093	-0.093
3311	0.221	-0.221
1378	-0.303	0.303
16	0.312	-0.312
2696	-0.039	0.039
4317	0.352	-0.352
3188	0.358	-0.358
3939	0.106	-0.106
3618	0.121	-0.121
1540	0.000	0.000
352	0.117	-0.117
3692	0.332	-0.332
1450	0.152	-0.152
3275	0.106	-0.106
4009	0.008	-0.008
2621	0.292	-0.292
2905	0.541	-0.541
889	0.666	-0.666
929	0.596	-0.596
805	-0.373	0.373
1497	0.528	-0.528
2067	0.237	-0.237
2577	0.577	-0.577
3105	0.162	-0.162
853	0.036	-0.036
1526	0.468	-0.468
2157	0.535	-0.535
2698	0.437	-0.437
3163	0.044	-0.044
3662	0.389	-0.389
933	0.476	-0.476
1608	0.36	-0.360
2216	0.003	-0.003
2712	0.332	-0.332
3243	0.246	-0.246
3680	0.612	-0.612
1119	0.166	-0.166
1659	0.194	-0.194
2248	0.649	-0.649
2735	0.497	-0.497
3375	0.576	-0.576
1368	0.067	-0.067
2922	-0.266	0.266
19	0.292	-0.292
408	0.186	-0.186
652	0.564	-0.564
2742	-0.427	0.427
1505	0.437	-0.437
2956	0.25	-0.250
27	0.444	-0.444
411	-0.555	0.555
654	0.491	-0.491
4149	0.402	-0.402
1999	0.359	-0.359
3358	-0.098	0.098
47	0.205	-0.205
449	0.322	-0.322
679	0.43	-0.430
163	-0.23	0.230
2007	-0.565	0.565
3644	0.026	-0.026
112	-0.413	0.413
484	0.659	-0.659
696	0.449	-0.449
1660	0.669	-0.669
2164	-0.17	0.170
2845	0.277	-0.277
3271	0.15	-0.150
3660	0.157	-0.157
4141	0.632	-0.632
1691	0.059	-0.059
2211	0.141	-0.141
2888	0.313	-0.313
3364	0.326	-0.326
3685	0.083	-0.083
4195	-0.012	0.012
1756	-0.068	0.068
2924	-0.228	0.228
3371	0.042	-0.042
3714	0.142	-0.142
4228	0.496	-0.496
2014	0.412	-0.412
2347	0.195	-0.195
2952	-0.386	0.386
3469	0.391	-0.391
3795	0.532	-0.532
4230	0.19	-0.190
1852	-0.5	0.500
2203	-0.104	0.104
2284	-0.416	0.416
2552	0.024	-0.024
2730	0.222	-0.222
2994	0.244	-0.244
2205	0.189	-0.189
2287	-0.471	0.471
2582	-0.004	0.004
2749	0.246	-0.246
2996	0.481	-0.481
2133	-0.354	0.354
2208	-0.085	0.085
2289	0.461	-0.461
2718	0.301	-0.301
2770	0.509	-0.509
3062	0.543	-0.543
2193	0.065	-0.065
2242	0.511	-0.511
2465	-0.211	0.211
2720	0.469	-0.469
2886	0.575	-0.575
3104	0.505	-0.505
2514	-0.482	0.482
3053	-0.12	0.120
3234	0.288	-0.288
3307	-0.818	0.818
3339	0.002	-0.002
3703	0.5	-0.500
