010101	-0.180441	0	100	494	77	436	151
010102	0.15205	0	110	491	84	545	162
010103	-0.127527	0	110	1553	85	1422	165
010104	0.0997213	0	110	1267	82	1358	164
010105	0.175623	0	110	234	81	265	156
010106	0.559027	0	120	4957	85	7304	171
010107	0.169714	0	90	365	81	411	161
010108	0.0245609	0	90	687	90	699	179
010109	0.0565089	0	110	737	89	767	166
010110	0.0349626	0	100	406	82	416	149
010111	0.172227	0	110	514	79	579	159
010112	0.654615	0	110	294	86	463	169
010113	0.905619	0	110	585	88	1096	181
010114	0.203459	0	100	698	86	804	162
010115	0.153742	0	110	496	82	552	151
010201	-0.101323	0	110	370	73	344	143
010202	-0.0493301	0	100	1488	78	1438	151
010203	-0.862775	0	100	2134	80	1173	160
010204	0.664605	0	100	2325	82	3686	158
010205	0.824001	0	100	1845	82	3267	165
010206	0.567951	0	100	2924	89	4335	176
010207	0.302366	0	100	1363	85	1681	166
010208	0.326242	0	100	1670	90	2093	177
010209	0.137006	0	90	438	92	482	171
010210	-0.390074	0	100	521	87	398	160
010211	0.164105	0	100	363	82	407	157
010212	0.211706	0	100	640	80	741	148
010213	0.0412749	0	100	273	80	280	146
010214	0.325485	0	100	751	79	941	148
010215	0.107337	0	110	246	82	265	146
010301	0.20732	0	100	1165	74	1345	148
010302	0.0248599	0	100	448	78	456	147
010303	-0.0330267	0	100	3478	83	3400	158
010304	0.317392	0	100	871	85	1085	166
010305	0.366292	0	110	1027	89	1323	168
010306	-0.226624	0	110	1915	84	1637	153
010307	-0.597343	0	100	1475	85	974	166
010308	-0.133153	0	100	5569	91	5078	177
010309	-0.117823	0	100	664	87	612	168
010310	0.27908	0	100	432	91	524	164
010311	-0.17342	0	100	553	81	490	155
010312	0.376615	0	90	241	84	314	161
010313	-0.590233	0	110	807	89	536	156
010314	0.184693	0	100	550	86	625	150
010315	-0.0644782	0	100	2083	87	1992	150
010401	0.206287	0	100	397	70	458	141
010402	-0.24194	0	100	1702	75	1439	155
010403		-100	160	207	81	335	165
010404		-100	150	224	86	331	163
010405		-100	150	494	84	504	159
010406	0.582523	0	110	1389	85	2080	153
010407	0.0501609	0	110	4152	84	4299	154
010408	0.150641	0	100	228	84	254	156
010409	0.291491	0	110	436	88	533	162
010410	-0.196482	0	100	622	90	542	162
010411	-0.734621	0	110	685	86	411	164
010412	0.21748	0	90	217	86	252	160
010413	0.505628	0	110	2930	96	4160	168
010414	-0.461602	0	110	1283	90	932	158
010415	-0.0380144	0	120	656	91	639	152
010501	-0.00169587	0	110	1106	71	1105	141
010502	0.184147	0	100	886	76	1007	147
010503		-100	140	123	80	210	154
010504	0.482843	0	110	785	85	1098	155
010505	-0.321582	0	120	1062	82	849	154
010506	-0.228308	0	110	647	81	552	150
010507	0.539883	0	110	581	84	845	148
010508	-0.0257568	0	100	485	85	477	155
010509	0.286714	0	110	346	92	422	160
010510	-0.0406023	0	100	307	88	298	148
010511	0.241016	0	110	720	85	851	146
010512	0.372772	0	120	470	85	609	147
010513	0.00420937	0	90	704	91	706	152
010514	-0.415111	0	100	436	88	327	154
010515	0.0594921	0	90	754	86	786	148
010601	0.0553404	0	100	565	67	587	134
010602	-0.0840409	0	100	552	74	521	141
010603	-0.378972	0	100	681	75	524	143
010604	-0.54004	0	100	2141	78	1472	148
010605	-0.502128	0	90	429	80	303	146
010606	-0.30845	0	100	716	82	578	142
010607	0.371973	0	100	920	83	1191	144
010608	-0.274618	0	100	997	82	824	145
010609	0.164256	0	100	840	80	942	143
010610	0.0400791	0	100	5746	81	5908	138
010611	0.242322	0	90	1546	73	1829	135
010612	-0.0588385	0	100	891	78	855	135
010613	0.117042	0	110	2823	80	3062	141
010614	-0.00952276	0	100	3695	78	3671	142
010615	0.223173	0	100	2119	81	2473	147
010701	0.0607309	0	100	743	71	775	139
010702	-0.153143	0	100	3314	75	2981	137
010703	-0.206761	0	100	1048	75	908	142
010704	-0.153828	0	100	1198	81	1077	146
010705	0.0274407	0	100	444	82	453	146
010706	0.372173	0	90	1343	84	1738	137
010707	0.0480723	0	100	800	82	827	138
010708	-0.281819	0	100	1789	79	1471	132
010709	-0.106575	0	110	529	75	492	134
010710	0.206226	0	120	330	75	381	132
010711	0.107651	0	110	3141	77	3385	134
010712	-0.504333	0	120	1289	75	908	131
010713	-0.379806	0	100	907	76	697	131
010714	0.0881298	0	100	396	73	421	133
010715	0.261154	0	100	252	74	302	133
010801	0.131391	0	110	366	74	401	135
010802	0.35097	0	100	520	76	663	135
010803	0.271064	0	90	480	80	580	139
010804	-0.0404087	0	100	277	82	269	142
010805	-0.291048	0	110	1265	81	1034	143
010806	0.0410094	0	110	454	77	467	140
010807	-0.180608	0	100	350	74	308	134
010808	0.308183	0	100	813	71	1007	131
010809	-0.239713	0	100	584	73	494	129
010810	0.0415764	0	100	761	77	783	124
010811	-0.690017	0	110	871	75	540	130
010812	-0.104656	0	110	682	76	634	130
010813	0.0132622	0	110	578	76	584	132
010814	-0.219356	0	110	285	75	245	130
010815	-0.049208	0	110	380	77	367	134
010901	-0.0413917	0	100	983	74	955	138
010902	0.170229	0	110	1461	76	1644	142
010903	0.0153024	0	100	510	74	516	139
010904	-0.088648	0	110	1751	79	1647	138
010905	0.112599	0	110	343	79	371	140
010906	-0.00615586	0	110	534	75	532	135
010907	0.622517	0	100	1445	74	2225	132
010908	0.0619526	0	100	237	75	248	129
010909	-0.209528	0	100	995	73	861	130
010910	0.0618327	0	100	1148	74	1198	131
