1	2280	21760	32546.31445	86.073532	29799.26367	174.639267	191.49231	29000	7.641635	0.973282	0.500084	0.995598	186.363096	0.571525	4083.52002	1463.191162	1012.396729	734.608826	110.558136	5000	7.641635	0.937308	0.949203	0.977959	5.558768	0.867703	11245.11035	30.382353	11229.20313	93.07885	184.033096	23600	7.641635	0.948514	0.677216	0.996658	120.812734	0.773961	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	32460.24092	2620.328858	11214.728	1.635773824	0.022794952	0.043784979	71.76035392	37.3592469	0.520611241	1.855884572	1.572398113	-0.283486459
2	2540	21770	3312.761475	77.176468	3420.75	163.236389	184.551254	19700	6.507287	0.949516	0.869781	0.995857	20.294258	0.84627	3170.199951	1360.852905	532.337158	746.041321	151.38797	3500	6.507287	0.845751	0.981812	0.977699	4.249362	0.839984	5801.402832	46.64706	4296.266602	129.496124	184.895889	20100	6.507287	0.951909	0.90081	0.995338	44.799818	0.845644	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3235.585007	1809.347046	5754.755772	0.163051324	0.015740001	0.022467942	10.35904147	7.257065385	0.700553754	1.015319572	0.860761036	-0.154558536
3	2790	21760	245.882355	43.029411	223.979294	96.369926	176.258484	8500	7.311502	0.959855	0.991791	0.997215	2.551443	0.680385	2894.444336	1313.25	273.027954	672.637634	156.149109	1800	7.311502	0.839326	0.992981	0.979736	4.303126	0.794449	9214.300781	67.455879	8248.071289	187.381836	182.818344	20300	7.311502	0.95822	0.821526	0.994888	49.173927	0.849421	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	202.852944	1581.194336	9146.844902	0.010222399	0.013755239	0.035711469	0.743164059	0.286249752	0.385177066	-0.128915302	-0.543254881	-0.414339579
4	3040	21760	299.016541	41.088234	299.394257	135.058502	178.055252	12100	7.311502	0.952598	0.990685	0.995827	2.213978	0.590394	2976	1323.264648	435.526367	671.040955	142.50676	2900	7.311502	0.820386	0.987343	0.980766	4.434901	0.831797	7416.613281	41.955883	5777.412598	112.83847	183.166229	19400	7.311502	0.938994	0.870277	0.996407	65.727701	0.848789	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	257.928307	1652.735352	7374.657398	0.01299782	0.014377593	0.028792425	0.904033083	0.451431934	0.499353334	-0.043815676	-0.345407723	-0.301592047
5	3290	21760	215.277115	61.941177	180.987213	155.868286	182.818344	8300	7.311502	0.927175	0.994408	0.994713	1.381148	0.368306	3354.800049	1334.529419	377.969421	659.467529	147.554733	1500	7.311502	0.841036	0.988754	0.977829	5.087135	0.784263	6567.8125	19.294117	5763.000488	57.692459	177.33873	19200	7.311502	0.914192	0.879875	0.998146	113.841785	0.859384	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	153.335938	2020.27063	6548.518383	0.007727081	0.017574883	0.025566981	0.439666157	0.302228922	0.687405472	-0.356876963	-0.519663978	-0.162787015
6	3540	21770	244.595749	123.161766	215.474792	232.42894	182.64415	9400	6.507287	0.935909	0.993309	0.993835	1.052346	0.280626	3257.578857	1417.441162	269.046326	769.954041	131.5905	1900	6.507287	0.875249	0.992737	0.977554	4.230874	0.797844	11130.04297	37.14706	8581.887695	153.615753	179.302277	21100	6.507287	0.951074	0.822151	0.996407	72.453786	0.855814	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	121.433983	1840.137695	11092.89591	0.006119441	0.016007857	0.043309317	0.382277336	0.14129618	0.369616942	-0.417621449	-0.849869579	-0.43224813
7	3790	21770	388.485718	85.485291	360.183289	210.084595	185.067963	14000	6.507287	0.964303	0.989304	0.993439	1.849187	0.493117	3242.369629	1418.852905	625.233459	798.968384	135.170227	4600	6.507287	0.847824	0.979164	0.973068	4.058195	0.834934	9356.939453	33.779411	8584.688477	100.347137	176.799423	19700	6.507287	0.93895	0.819954	0.997017	93.245704	0.860365	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	303.000427	1823.516724	9323.160042	0.015269146	0.015863267	0.036399845	0.962547395	0.419483826	0.435805892	-0.016577877	-0.37728478	-0.360706903
8	4040	21760	404.623291	53.838234	353.960999	124.474609	187.630173	14600	7.311502	0.969856	0.98896	0.997261	3.250649	0.809547	3460.5	1470.617676	494.401733	715.422119	121.530167	1800	7.311502	0.778662	0.98912	0.976952	4.837004	0.794449	8195.53125	38.985294	6814.412598	105.834068	179.302277	20500	7.311502	0.945104	0.858986	0.996643	77.437553	0.855814	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	350.785057	1989.882324	8156.545956	0.017677164	0.017310526	0.031845105	1.021180054	0.555098324	0.543585161	0.009102323	-0.255630084	-0.264732407
9	4290	21760	362.682922	41.632355	318.163361	108.750557	184.551254	12300	7.311502	0.961259	0.991783	0.997154	3.334998	0.812559	3188.523926	1409.014648	281.644043	634.665955	140.708496	2100	7.311502	0.806695	0.991631	0.978928	5.02394	0.804635	7920.743164	36.558823	6456.571777	119.222656	176.619293	18300	7.311502	0.918897	0.864159	0.995857	66.43656	0.860692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	321.050567	1779.509278	7884.184341	0.01617875	0.015480434	0.03078174	1.045109553	0.525595684	0.502909654	0.019161818	-0.27934821	-0.298510027
10	4540	21760	366.836884	63.161766	329.337677	148.274811	181.595459	14100	7.311502	0.944669	0.989128	0.995132	2.474034	0.659742	3795.657959	1471.75	584.763123	713.232788	131.832184	3800	7.311502	0.775346	0.983795	0.977402	5.321766	0.850231	11112.91211	11.338235	9596.837891	43.569675	174.077881	20400	7.311502	0.952575	0.807114	0.998589	255.060704	0.865313	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	303.675118	2323.907959	11101.57387	0.015303146	0.020216306	0.043343198	0.756970437	0.353069152	0.466423965	-0.120921081	-0.452140225	-0.331219144
11	4790	21760	722.386902	39.426472	602.356506	137.148178	183.686844	16800	7.311502	0.94192	0.983315	0.997284	5.2672	0.847842	3840.219482	1341.308838	784.836243	667.70929	135.170227	8200	7.311502	0.881805	0.976944	0.980286	5.751335	0.87099	11727.41211	45.426472	10229.28613	147.556244	180.364288	21100	7.311502	0.961789	0.790497	0.995461	79.477573	0.853883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	682.96043	2498.910644	11681.98564	0.034416528	0.021738702	0.045609264	1.583191494	0.754595121	0.47662909	0.199533448	-0.122286007	-0.321819455
12	5040	21760	2088.035889	67.352943	1748.22229	175.973267	188.645309	19500	7.311502	0.957149	0.956154	0.995201	11.865643	0.838827	3607.394775	1289.426514	890.894531	767.664124	161.559326	11400	7.311502	0.869922	0.975693	0.975067	4.699184	0.850728	12139.69336	30.220589	10436.13965	101.870834	179.656982	20900	7.311502	0.934542	0.792061	0.997581	119.167507	0.855169	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2020.682946	2317.968261	12109.47277	0.101828581	0.020164635	0.047278276	5.049859837	2.153813328	0.426509527	0.703279324	0.33320806	-0.370071264
13	5290	21760	6370.376953	40.35294	4782.698242	132.534164	184.378693	20700	7.311502	0.948459	0.89341	0.997063	48.065923	0.846584	24865.50391	1568.308838	10307.68164	666.389893	137.27327	15500	7.311502	0.939794	0.735229	0.977135	37.313747	0.823486	13322.69043	53.5	10970.20996	139.423279	184.205978	22300	7.311502	0.954046	0.78244	0.995827	95.55571	0.846898	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6330.024013	23297.19507	13269.19043	0.318989856	0.202668624	0.051806091	1.573947907	6.157381317	3.912061695	0.196990354	0.78939605	0.592405695
