1	1800	3090	2093.329102	27.367647	4071.229248	98.973976	186.268051	15500	31.155184	0.960213	0.883034	0.996193	21.150298	0.843149	225.059708	67.397057	218.208542	130.586639	186.268051	6700	31.155184	0.959956	0.993095	0.996628	1.723451	0.459587	1270.0625	488.25	444.830505	421.805786	178.41243	6400	31.155184	0.929817	0.986443	0.989822	3.011013	0.80044	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2065.961455	157.662651	781.8125	0.172884065	0.012735786	0.023171934	13.57466781	7.460925087	0.549621191	1.132729211	0.872792679	-0.259936531
2	2050	3100	287.090912	95.441177	276.953125	184.548538	182.992371	8800	40.782818	0.954564	0.992035	0.994888	1.555639	0.414837	269.644745	24.264706	256.224731	87.035355	183.166229	7600	40.782818	0.960703	0.991966	0.998322	3.098106	0.803849	1270.252686	370.926483	501.445343	292.090332	167.365692	9500	40.782818	0.908362	0.985519	0.991585	4.348835	0.842491	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	191.649735	245.380039	899.326203	0.016037659	0.019821484	0.026654892	0.809104865	0.601677887	0.743633999	-0.091995187	-0.22063595	-0.128640762
3	2300	3100	269.028839	43.85294	216.016693	120.273354	188.645309	10400	40.782818	0.960387	0.994041	0.996979	2.236812	0.596483	222.784317	85.426468	221.415298	306.353394	173.161194	5100	40.782818	0.949947	0.99437	0.993416	0.727213	0.193924	1220.73584	519.867676	249.291	389.942505	169.068726	5300	40.782818	0.898353	0.992332	0.989319	3.130553	0.805089	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	225.175899	137.357849	700.868164	0.0188432	0.01109559	0.020772846	1.698260251	0.907107268	0.534139139	0.230004245	-0.042341353	-0.272345598
4	2550	3100	296.403839	81.838234	247.882156	152.431198	187.630173	10400	40.782818	0.957204	0.993027	0.996323	1.944509	0.518536	170.526321	42.705883	169.4879	126.39975	179.124664	5700	40.782818	0.946135	0.995193	0.995964	1.349103	0.359761	1132.25647	413.308838	328.981476	328.644531	178.41243	7800	40.782818	0.944072	0.990013	0.990166	3.445231	0.816353	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	214.565605	127.820438	718.947632	0.017955308	0.01032517	0.021308699	1.738984155	0.84262807	0.484551897	0.240295625	-0.074364077	-0.314659702
5	2800	3090	239.675323	45	195.525772	97.088051	187.290573	7700	31.155184	0.956834	0.994644	0.997566	2.468639	0.658304	201.214279	58.058823	171.570999	146.854263	179.124664	5600	31.155184	0.927339	0.995972	0.996727	1.370163	0.365377	941.46936	399.073517	244.637878	331.293182	177.697342	9800	31.155184	0.934106	0.993645	0.991272	2.841801	0.757814	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	194.675323	143.155456	542.395843	0.016290847	0.011563913	0.016075927	1.408765865	1.013369027	0.719331049	0.14883882	0.005767626	-0.143071194
6	3040	3080	261.393616	54.779411	231.117081	145.739471	184.723648	9400	19.633133	0.962661	0.993195	0.995232	1.793568	0.478285	207.346939	48.60294	179.936737	188.943741	171.684311	4900	19.633133	0.918779	0.994209	0.995018	1.0974	0.29264	1112.870605	380.808838	341.188416	310.850647	178.41243	8500	19.633133	0.929245	0.990486	0.991966	3.580081	0.820791	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	206.614205	158.743999	732.061767	0.017289918	0.012823136	0.021697385	1.348337709	0.796866419	0.590999134	0.129798681	-0.098614475	-0.228413155
7	3290	3080	223.465118	49.279411	231.950378	147.255981	185.067963	8600	19.633133	0.958036	0.992142	0.996567	1.517528	0.404674	206.111115	56.64706	193.875092	130.854004	169.632599	6300	19.633133	0.914671	0.994034	0.996071	1.575123	0.420033	993.220764	346.705872	313.76004	282.365387	180.89296	7700	19.633133	0.951716	0.990723	0.992142	3.517502	0.818759	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	174.185707	149.464055	646.514892	0.014576232	0.012073514	0.019161884	1.207289923	0.760688862	0.630079691	0.081811576	-0.118792943	-0.200604518
8	3540	3070	209.344452	48.926472	189.693726	129.831619	182.64415	9000	9.636758	0.942353	0.994392	0.99691	1.61243	0.429981	258.934418	5.352941	420.734467	26.661373	174.989761	6100	9.636758	0.953636	0.992744	0.999458	9.711969	0.863655	1079.222168	372.176483	417.740265	296.727936	173.528442	8100	9.636758	0.891463	0.983589	0.992348	3.637076	0.822603	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	160.41798	253.581477	707.045685	0.013424119	0.020483985	0.02095594	0.655347032	0.640587768	0.977478705	-0.183528663	-0.193421358	-0.009892695
9	3790	3080	272.684784	55.367645	363.577698	115.896492	180.54068	9200	19.633133	0.945613	0.986778	0.996948	2.35283	0.627421	213.383331	37.088234	218.08139	140.777451	178.768906	6000	19.633133	0.930639	0.994934	0.997704	1.515749	0.4042	1054.289185	381.088226	489.395782	306.440643	172.977264	8300	19.633133	0.939298	0.980804	0.990341	3.440435	0.816191	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	217.317139	176.295097	673.200959	0.018185562	0.014240891	0.019952825	1.276996084	0.911427919	0.713728045	0.106189565	-0.040277672	-0.146467238
10	4050	3080	291.704346	72.676468	281.449707	167.513458	183.860046	11500	21.864416	0.960123	0.99276	0.995117	1.741379	0.464368	227.920456	47.838234	199.571793	159.94426	174.80777	8800	21.864416	0.934278	0.993866	0.995705	1.424999	0.38	1267.525024	418.485291	453.985565	353.159882	173.34491	8000	21.864416	0.907284	0.987053	0.990356	3.589097	0.82108	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	219.027878	180.082222	849.039733	0.01832872	0.01454681	0.025164464	1.259982101	0.728357264	0.578069532	0.100364376	-0.137655544	-0.23801992
11	4300	3070	989.364502	136.985291	5029.844727	516.412537	181.945694	10700	13.618365	0.946051	0.973274	0.991737	1.915841	0.510891	939.270569	337.044128	3996.530273	2320.164063	182.64415	8500	13.618365	0.944928	0.911781	0.996498	0.404829	0.107955	2359.583252	481.323517	4307.509277	372.17572	158.576431	7200	13.618365	0.876479	0.822014	0.986832	6.339971	0.880095	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	852.379211	602.226441	1878.259735	0.071328912	0.048647077	0.055669244	1.466252786	1.281298375	0.873859124	0.16620885	0.107650275	-0.058558575
