1	2010	40400	761.547363	174.558823	1493.732544	319.728394	189.990387	19000	64.188377	0.970644	0.95742	0.990013	2.381857	0.635162	256.898987	56.794117	232.785721	176.033875	189.150833	9900	64.188377	0.961892	0.992485	0.995499	1.459372	0.389166	1275.397705	419.397064	1249.180908	316.760101	168.691757	8800	64.188377	0.887271	0.985497	0.990898	4.026384	0.834063	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	586.98854	200.10487	856.000641	0.047300747	0.017414693	0.02385943	2.716140085	1.982475938	0.729887221	0.433952165	0.297207925	-0.13674424
2	2260	40400	385.483673	154.161758	288.925171	266.314301	188.138428	15300	64.188377	0.966537	0.992043	0.992043	1.447476	0.385994	365.423737	58.117645	511.064697	137.067429	189.150833	11800	64.188377	0.963476	0.986359	0.996284	2.666014	0.710937	998.510864	405.029419	248.277344	359.895203	178.41243	9200	64.188377	0.933273	0.992615	0.990013	2.774449	0.739853	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	231.321915	307.306092	593.481445	0.018640397	0.026744184	0.016542195	0.696988817	1.126839405	1.61672523	-0.15677419	0.051862026	0.208636216
3	2510	40410	305.207306	139.823532	276.491699	236.156219	192.65239	16400	61.976883	0.975656	0.993637	0.992958	1.292396	0.344639	250.72728	42.411766	200.74028	121.592445	185.583237	8800	61.976883	0.957685	0.994606	0.997208	2.06203	0.549875	1183.909058	447.147064	457.527466	279.687103	162.541458	5500	61.976883	0.89002	0.990097	0.992012	4.232977	0.839563	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	165.383774	208.315514	736.761994	0.013326966	0.018129248	0.020535874	0.735108567	0.648960219	0.882808674	-0.133648516	-0.187781924	-0.054133409
4	2760	40410	321.920288	172.970581	235.669266	277.92041	190.32518	13800	61.976883	0.967818	0.993134	0.992874	1.158318	0.308885	311.648651	54.10294	321.908051	121.642387	186.268051	11100	61.976883	0.954768	0.98922	0.996834	2.562007	0.683202	967.885437	429.75	252.406189	383.142456	174.443207	9600	61.976883	0.917316	0.990936	0.989006	2.526176	0.673647	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	148.949707	257.545711	538.135437	0.012002675	0.022413645	0.014999527	0.535507469	0.800203513	1.494290108	-0.271234468	-0.096799546	0.174434921
5	3010	40410	300.074829	127.588234	281.135132	207.343628	188.982483	14700	61.976883	0.964905	0.989624	0.99424	1.447234	0.385929	254.865982	43.176472	247.830658	113.854179	187.120529	9700	61.976883	0.959145	0.992065	0.996147	2.23853	0.596941	989.186279	389.441162	402.94342	333.609802	183.860046	10200	61.976883	0.954754	0.992287	0.990952	2.9651	0.790693	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	172.486595	211.68951	599.745117	0.013899325	0.01842288	0.016716783	0.754459988	0.831459348	1.102058906	-0.122363788	-0.080158979	0.042204808
6	3250	40400	354.923553	121.132355	296.782745	233.374466	190.826248	15700	54.713844	0.96925	0.990883	0.993019	1.520833	0.405555	321.814148	74.058823	271.116486	177.634369	182.818344	11300	54.713844	0.951199	0.992088	0.995316	1.811666	0.483111	1234.346191	454.779419	191.461136	311.003326	154.097122	5200	54.713844	0.853338	0.994438	0.991768	3.968916	0.832465	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	233.791198	247.755325	779.566772	0.018839377	0.021561609	0.021728978	0.87374632	0.867016233	0.992297437	-0.05861464	-0.061972771	-0.003358131
7	3500	40400	302.718964	132.455887	284.958527	234.484283	190.157852	15300	54.713844	0.966947	0.991478	0.993103	1.290999	0.344266	246.42157	67.911766	206.547302	153.67807	189.822784	10200	54.713844	0.963112	0.994308	0.994843	1.603492	0.427598	1293.138916	455.691162	232.98671	269.024109	164.87471	3600	54.713844	0.865039	0.992722	0.992271	4.806777	0.853088	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	170.263077	178.509804	837.447754	0.01372015	0.015535322	0.023342303	0.883158403	0.587780465	0.665543647	-0.053961395	-0.230784852	-0.176823458
8	3750	40400	360.482513	133.058823	281.84494	202.693207	192.156067	14300	54.713844	0.972689	0.992432	0.994141	1.778464	0.474257	251.488373	84.161766	204.029572	150.980927	183.513474	8600	54.713844	0.951721	0.993484	0.996483	1.665696	0.444186	980.870361	361.926483	270.60141	334.547638	186.609512	10800	54.713844	0.954999	0.991638	0.990219	2.93193	0.781848	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	227.42369	167.326607	618.943878	0.01832627	0.014562072	0.017251913	1.258493271	1.062274661	0.844084498	0.099850898	0.026236822	-0.073614076
9	4010	40400	316.492645	117.308823	312.522278	214.481476	188.982483	13600	64.188377	0.963799	0.990616	0.99308	1.475618	0.393498	244.467392	60.808823	225.853668	152.149109	186.609512	9200	64.188377	0.962959	0.993561	0.99572	1.606762	0.42847	1026.456543	374.764709	218.1241	323.995819	167.745636	4600	64.188377	0.87718	0.992096	0.991516	3.168117	0.806506	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	199.183822	183.658569	651.691834	0.016050643	0.015983407	0.018164701	1.004206588	0.883617228	0.879915785	0.001823066	-0.053735825	-0.055558891
10	4250	40400	365.384064	163.779419	283.627502	223.590698	191.49231	13800	54.713844	0.972273	0.991676	0.994682	1.634165	0.435777	260	92.588234	246.074783	170.145706	183.166229	10600	54.713844	0.950563	0.992615	0.995094	1.528102	0.407494	1083.428589	361.779419	302.549927	268.345612	181.595459	10500	54.713844	0.936961	0.99044	0.992279	4.037437	0.834367	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	201.604645	167.411766	721.64917	0.016245718	0.014569483	0.020114632	1.115051066	0.807656718	0.724322628	0.047294757	-0.09277319	-0.140067947
