CC2662	0.204140717	P
CC2663	1.126972856	P
CC2666	1.750177706	P
CC2615	0.845590409	P
CC2616	0.244887059	P
CC2613	-0.123433941	P
CC2614	0.746742716	P
CC2619	-0.224317298	P
CC2620	0.166072676	P
CC2617	0.331131922	P
CC2618	0.004321606	P
CC2621	0.249748715	P
CC2606	-1.117161344	P
CC2607	-0.512513651	P
CC2604	0.623866862	P
CC2605	1.09895848	P
CC2610	0.429749851	P
CC2611	0.210388864	P
CC2608	2.137503524	P
CC2609	0.057970069	P
CC2612	0.3068455	P
CC2633	-0.865121946	P
CC2634	0.004321606	P
CC2631	1.065572312	P
CC2632	0.277389699	P
CC2637	1.96827511	P
CC2638	-0.305788392	P
CC2635	-0.352915787	P
CC2636	-0.659722595	P
CC2639	1.443076151	P
CC2624	-0.086201035	P
CC2625	1.670387157	P
CC2622	-1.582079992	P
CC2623	-0.428565884	P
CC2628	-0.722610301	P
CC2629	-0.078563669	P
CC2626	-0.401634795	P
CC2627	0.194087052	P
CC2722	0.826192536	P
CC2723	0.392866916	P
CC2720	3.175364914	P
CC2721	3.742006211	P
CC2726	1.10433666	P
CC2727	1.87026607	P
CC2724	0.801572569	P
CC2725	3.595742339	P
CC2728	1.331705216	P
CC2713	-0.194294815	P
CC2714	-1.573466862	P
CC2711	-1.174621396	P
CC2712	0.137503524	P
CC2717	-1.54793177	P
CC2718	3.289981972	P
CC2715	-1.268816758	P
CC2716	-2.164884385	P
CC2719	1.765959006	P
CC2740	2.491596594	P
CC2741	2.014355293	P
CC2738	1.413594082	P
CC2739	2.309758271	P
CC2744	1.994217647	P
CC2745	1.859969548	P
CC2742	2.668346088	P
CC2743	2.171527106	P
CC2746	1.925619712	P
CC2731	1.237563718	P
CC2732	3.118193584	P
CC2729	1.13553487	P
CC2730	1.23878686	P
CC2735	1.111699072	P
CC2736	1.822118275	P
CC2733	0.849599011	P
CC2734	0.641546029	P
CC2737	5.458119481	P
CC2686	3.869871406	P
CC2687	-1.227692025	P
CC2684	-1.392137097	P
CC2685	0.973060173	P
CC2690	0.814755483	P
CC2691	1.029982866	P
CC2688	-0.242976753	P
CC2689	0.606915942	P
CC2692	0.128293401	P
CC2677	1.309758271	P
CC2678	-0.469929258	P
CC2630	0.410341105	P
CC2676	0.871843649	P
CC2681	0.236339539	P
CC2682	-1.10159814	P
CC2679	0.024319679	P
CC2680	-0.545824107	P
CC2683	0.931304844	P
CC2704	-0.867752202	P
CC2705	-1.152003093	P
CC2702	0.648925559	P
CC2703	-0.606034724	P
CC2708	0.619178216	P
CC2709	-1.049904906	P
CC2706	1.349931373	P
CC2707	-0.514573173	P
CC2710	0.890641244	P
CC2695	-1.098505545	P
CC2696	-1.473931188	P
CC2693	0.088141597	P
CC2694	-0.687334826	P
CC2699	5.9795681	P
CC2700	-0.552156356	P
CC2697	0.794935663	P
CC2698	0.286881148	P
CC2701	0.389566812	P
CC3081	0.805705185	P
CC3082	0.412510571	P
CC3079	1.22527493	P
CC3080	0.177598929	P
CC3085	-0.109358756	P
CC3086	2.782618244	P
CC3083	-0.710755715	P
CC3084	-0.805912948	P
CC3087	0.340277405	P
CC3072	0.357270476	P
CC3073	-0.473931188	P
CC3070	0.89840186	P
CC3071	1.448900951	P
CC3076	-2.040971781	P
CC3077	-0.087733372	P
CC3074	-2.450084446	P
CC3075	-2.708396442	P
CC3078	0.538041453	P
CC3099	0.031395196	P
CC3100	-1.321928095	P
CC3097	-0.15521265	P
CC3098	0.331131922	P
CC3103	-0.190997225	P
CC3104	0.220329955	P
CC3101	0.853596506	P
CC3102	-0.650634722	P
CC3105	-0.288064643	P
CC3090	-0.556393349	P
CC3091	1.824564212	P
CC3088	0.177598929	P
CC3089	-0.318325858	P
CC3094	-0.288064643	P
CC3095	-1.011587974	P
CC3092	1.055889758	P
CC3093	-0.248107862	P
CC3096	0.25821739	P
CC3045	2.799709023	P
CC3046	0.449957484	P
CC3043	0.5290713	P
CC3044	0.963474124	P
CC3049	0.572404647	P
CC3050	-0.556393349	P
CC3047	0.867896464	P
CC3048	0.057970069	P
CC3051	1.239398042	P
CC3036	-0.873027144	P
CC3037	-0.316528107	P
CC3034	1.623398682	P
CC3035	2.461528559	P
CC3040	-0.888968688	P
CC3041	-0.457989644	P
CC3038	0.49978212	P
CC3039	0.078609835	P
CC3042	-0.042456799	P
CC3063	0.829443681	P
CC3064	1.229587923	P
CC3061	-1.200912694	P
CC3062	2.885964757	P
CC3067	0.010063683	P
CC3068	0.801572569	P
CC3065	0.730313886	P
CC3066	-0.902389203	P
CC3069	0.199122642	P
CC3054	0.712815854	P
CC3055	-0.293358943	P
CC3052	-1.210896782	P
CC3053	2.822526219	P
CC3058	1.650305029	P
CC3059	4.413458688	P
CC3056	0.466757616	P
CC3057	1.619178216	P
CC3152	0.827819025	P
CC3153	1.757450016	P
CC3150	1.166715445	P
CC3151	1.178873958	P
CC3156	1.642932569	P
CC3157	2.242450074	P
CC3154	1.614945367	P
CC3155	0.662661255	P
CC3158	-0.57132159	P
CC3143	-0.556393349	P
CC3144	-0.033569533	P
CC3141	-1.110915901	P
CC3142	-0.354759487	P
CC3147	-1.675765438	P
CC3148	3.481557281	P
CC3145	-1.675765438	P
CC3146	-0.087733372	P
CC3149	5.280585203	P
CC3170	1.414135533	P
CC3171	1.612116552	P
CC3168	0.249748715	P
CC3169	1.09963185	P
CC3174	0.212880566	P
CC3175	-1.457989644	P
CC3172	0.567545448	P
CC3173	0.141432791	P
CC3176	0.374065718	P
CC3161	0.129612738	P
CC3162	0.535057595	P
CC3159	-0.334607229	P
CC3160	-0.465938398	P
CC3165	-0.971430848	P
CC3166	0.067638717	P
CC3163	-0.081613766	P
CC3164	0.039840265	P
CC3167	-0.798366139	P
CC3116	0.09085343	P
CC3117	0.086783766	P
CC3114	3.527320608	P
CC3115	-0.349235441	P
CC3120	2.499527024	P
CC3121	7.006746832	P
CC3118	1.447843644	P
CC3119	6.730639956	P
CC3122	1.270827916	P
CC3107	1.027154052	P
CC3108	-0.03948829	P
CC3060	0.429749851	P
CC3106	-0.800877358	P
CC3111	-0.758769964	P
CC3112	-0.36215794	P
CC3109	0.108357178	P
CC3110	-0.288064643	P
CC3113	2.200378798	P
CC3134	-1.418889825	P
CC3135	-0.261880711	P
CC3132	1.003602237	P
CC3133	-0.732164608	P
CC3138	-3.364384894	P
CC3139	-2.035046947	P
CC3136	0.828631582	P
CC3137	0.067638717	P
CC3140	-0.722610301	P
CC3125	0.845590409	P
CC3126	1.926758532	P
CC3123	0.311503115	P
CC3124	1.084744621	P
CC3129	1.571434116	P
CC3130	-0.356605547	P
CC3127	1.335140206	P
CC3128	1.606915942	P
CC3131	-0.793356776	P
CC2937	-0.321928095	P
CC2938	1.412510571	P
CC2935	0.240008965	P
CC2936	1.488515009	P
CC2941	0.601221086	P
CC2942	0.853596506	P
CC2939	-0.131313235	P
CC2940	1.961993677	P
CC2943	3.589763487	P
CC2928	-2.977099598	P
CC2929	2.346531462	P
CC2926	-2.76611194	P
CC2927	-3.61705613	P
CC2932	-1.234465254	P
CC2933	-1.713118852	P
CC2930	-0.729770093	P
CC2931	-0.139235797	P
CC2934	2.634360932	P
CC2955	-0.150400989	P
CC2956	2.785132015	P
CC2953	1.849999259	P
CC2954	0.544979883	P
CC2959	-0.16326792	P
CC2960	0.737254104	P
CC2957	-0.844250767	P
CC2958	-1.251538767	P
CC2961	1.897240426	P
CC2946	-1.732164608	P
CC2947	-0.483984853	P
CC2944	0.725959235	P
CC2945	-1.954557029	P
CC2950	1.929033479	P
CC2951	1.884402553	P
CC2948	-1.365871442	P
CC2949	0.299830762	P
CC2952	1.849999259	P
CC2901	-1.384583703	P
CC2902	0.227741076	P
CC2899	0.678973308	P
CC2900	0.311503115	P
CC2905	3.965322548	P
CC2906	0.621055503	P
CC2903	1.057970069	P
CC2904	1.876173114	P
CC2907	-2.625934282	P
CC2892	2.72334012	P
CC2893	0.648925559	P
CC2890	0.718964336	P
CC2891	4.031218731	P
CC2896	0.319617934	P
CC2897	0.115033243	P
CC2894	1.266636643	P
CC2895	1.64385619	P
CC2898	0.843983844	P
CC2919	-2.418889825	P
CC2920	2.515005916	P
CC2917	-0.092340172	P
CC2918	-3.35254733	P
CC2923	0.332278283	P
CC2924	-0.212567535	P
CC2921	-2.204233052	P
CC2922	-3.171368418	P
CC2925	0.396159489	P
CC2910	0.289244285	P
CC2911	-1.080087911	P
CC2908	-1.790858602	P
CC2909	-0.780908942	P
CC2914	0.471967788	P
CC2915	1.436694888	P
CC2912	0.577247536	P
CC2913	0.089498151	P
CC3008	-0.965784285	P
CC3009	-1.662003536	P
CC3006	1.508935662	P
CC3007	-2.846843212	P
CC3012	0.028569152	P
CC3013	-0.378944497	P
CC3010	-1.258425153	P
CC3011	0.699551633	P
CC3014	-1.722610301	P
CC2999	-0.3382504	P
CC3000	-2.286304185	P
CC2997	0.59645814	P
CC2998	-0.736965594	P
CC3003	-2.265344567	P
CC3004	-0.153606979	P
CC3001	0.700439718	P
CC3002	-0.74178261	P
CC3005	0.008630305	P
CC3027	-0.490050854	P
CC3028	-0.12973393	P
CC3025	0.459431619	P
CC3026	0.250961574	P
CC3031	-0.104697379	P
CC3032	1.409798228	P
CC3029	0.742437445	P
CC3030	0.35952117	P
CC3033	1.474565835	P
CC3017	2.285402219	P
CC3018	-0.3382504	P
CC3015	-1.486004021	P
CC3016	-0.826232932	P
CC3022	-1.055891201	P
CC3023	-1.123433941	P
CC3020	0.986956963	P
CC3021	-0.537424112	P
CC3024	0.652601218	P
CC2972	-2.531156057	P
CC2973	-0.226003675	P
CC2970	-0.067938829	P
CC2971	-0.862496476	P
CC2976	-0.307572802	P
CC2977	-0.286304185	P
CC2974	-0.724992953	P
CC2975	0.014355293	P
CC2978	-1.046921047	P
CC2963	-4.348133165	P
CC2964	-0.610433188	P
CC2916	2.71501475	P
CC2962	-1.790858602	P
CC2967	1.633198686	P
CC2968	1.150559677	P
CC2965	-0.095419565	P
CC2966	1.365692537	P
CC2969	0.160920188	P
CC2990	0.282143229	P
CC2991	2.314406508	P
CC2988	2.006477564	P
CC2989	1.042644337	P
CC2994	-1.139235797	P
CC2995	0.714575239	P
CC2992	0.133563526	P
CC2993	0.001441974	P
CC2996	0.096261853	P
CC2981	0.572404647	P
CC2982	-0.940644722	P
CC2979	0.089498151	P
CC2980	-0.867752202	P
CC2985	0.581110175	P
CC2986	1.310921735	P
CC2983	0.24610401	P
CC2984	0.252173413	P
CC2223	1.448372395	P
CC2224	0.86393845	P
CC2221	1.105678078	P
CC2222	0.342554745	P
CC2227	0.18142064	P
CC2228	0.887525271	P
CC2225	2.415217825	P
CC2226	-0.100051014	P
CC2229	0.021479727	P
CC2214	1.781989116	P
CC2215	-1.168122759	P
CC2212	-0.434402824	P
CC2213	0.851998837	P
CC2218	-0.907792562	P
CC2219	1.632733526	P
CC2216	0.543000877	P
CC2217	-0.147202107	P
CC2220	1.115699153	P
CC2241	0.297484916	P
CC2242	-0.314732593	P
CC2239	0.402722177	P
CC2240	0.22527493	P
CC2245	0.055195654	P
CC2246	-1.713118852	P
CC2243	-0.426625474	P
CC2244	-0.673462652	P
CC2247	-0.332789088	P
CC2232	0.10701825	P
CC2233	-0.19759996	P
CC2230	0.37517848	P
CC2231	0.018634174	P
CC2236	1.122341408	P
CC2237	-0.459972731	P
CC2234	-0.256700472	P
CC2235	1.084744621	P
CC2238	6.070603999	P
CC2187	3.298365055	P
CC2188	2.084744621	P
CC2185	2.912841445	P
CC2186	2.132247798	P
CC2191	1.09423607	P
CC2192	0.732920382	P
CC2189	1.586884813	P
CC2190	1.669480372	P
CC2193	0.259423152	P
CC2178	-0.467932448	P
CC2179	-0.870387262	P
CC2176	-1.351074441	P
CC2177	-0.394031641	P
CC2182	-1.329159664	P
CC2183	-1.852042119	P
CC2180	-1.526992432	P
CC2181	-2.158429363	P
CC2184	-1.899695094	P
CC2205	-0.024736678	P
CC2206	7.815703503	P
CC2203	0.308011315	P
CC2204	0.676267408	P
CC2209	-0.582079992	P
CC2210	-0.02180437	P
CC2207	3.9800253	P
CC2208	-0.76611194	P
CC2211	0.064882852	P
CC2196	-0.646112164	P
CC2197	-2.727379545	P
CC2194	-1.204233052	P
CC2195	-1.181149439	P
CC2200	-0.182786076	P
CC2201	-0.232768963	P
CC2198	0.93659083	P
CC2199	0.121678557	P
CC2294	0.011495639	P
CC2295	-1.029146346	P
CC2292	-1.234465254	P
CC2293	-0.249822294	P
CC2298	0.182692298	P
CC2299	1.01720929	P
CC2296	-1.689659879	P
CC2297	1.930169608	P
CC2300	-0.778432211	P
CC2285	0.126972856	P
CC2286	-1.210896782	P
CC2283	2.965876614	P
CC2284	2.788268083	P
CC2289	-0.046921047	P
CC2290	-1.200912694	P
CC2287	-0.883635243	P
CC2288	-0.171368418	P
CC2291	-0.486004021	P
CC2312	2.251870549	P
CC2313	0.024319679	P
CC2310	0.991317757	P
CC2311	3.08627425	P
CC2316	0.117695043	P
CC2317	0.316145742	P
CC2314	0.611644543	P
CC2315	-0.394031641	P
CC2318	-0.229382353	P
CC2303	1.168642036	P
CC2304	0.611644543	P
CC2301	0.334568276	P
CC2302	-0.550042516	P
CC2307	-0.054392297	P
CC2308	0.869476634	P
CC2305	0.729444007	P
CC2306	-1.008682243	P
CC2309	-0.274040765	P
CC2258	-0.666576266	P
CC2259	0.955312803	P
CC2256	-1.055891201	P
CC2257	-0.351074441	P
CC2262	0.276198865	P
CC2263	-1.510457064	P
CC2260	1.0614306	P
CC2261	0.484395963	P
CC2264	0.993493221	P
CC2249	-1.442222329	P
CC2250	-1.017417053	P
CC2202	-0.595096878	P
CC2248	0.105678078	P
CC2253	1.075874867	P
CC2254	1.036327492	P
CC2251	-1.064917477	P
CC2252	-0.095419565	P
CC2255	0.173767068	P
CC2276	-0.112474729	P
CC2277	-1.535331733	P
CC2274	-0.595096878	P
CC2275	-0.57132159	P
CC2280	0.933572638	P
CC2281	3.152832405	P
CC2278	1.224040274	P
CC2279	4.497612366	P
CC2282	1.444136957	P
CC2267	0.578214165	P
CC2268	3.250961574	P
CC2265	3.296897858	P
CC2266	1.855989697	P
CC2271	0.158337027	P
CC2272	0.340277405	P
CC2269	-1.415037499	P
CC2270	-0.10159814	P
CC2273	-1.227692025	P
CC2080	0.954568571	P
CC2081	-0.258425153	P
CC2078	0.686164326	P
CC2079	1.768501947	P
CC2084	-0.422752464	P
CC2085	-0.793356776	P
CC2082	-0.291592017	P
CC2083	-1.325539348	P
CC2086	0.219091058	P
CC2071	0.920674411	P
CC2072	-1.603840511	P
CC2069	-0.498178735	P
CC2070	-1.061902439	P
CC2075	-1.756330919	P
CC2076	0.145351386	P
CC2073	0.863145543	P
CC2074	-0.121863233	P
CC2077	0.838346737	P
CC2098	0.504874589	P
CC2099	1.15704371	P
CC2096	1.349931373	P
CC2097	0.113700499	P
CC2102	0.930548119	P
CC2103	5.669310286	P
CC2100	2.141759747	P
CC2101	2.250658454	P
CC2104	0.236339539	P
CC2089	-3.53449563	P
CC2090	0.279768422	P
CC2087	-1.454031631	P
CC2088	0.795766948	P
CC2093	0.89219671	P
CC2094	1.87892148	P
CC2091	-1.177881725	P
CC2092	0.542010356	P
CC2095	1.783666181	P
CC2044	0.280956314	P
CC2045	0.971589536	P
CC2042	2.654435541	P
CC2043	2.141432791	P
CC2048	-0.98279071	P
CC2049	-0.112474729	P
CC2046	-0.100051014	P
CC2047	2.349931373	P
CC2050	3.710393192	P
CC2035	2.806324057	P
CC2036	1.542505701	P
CC2033	-0.846843212	P
CC2034	1.087462841	P
CC2039	1.168000125	P
CC2040	1.423309237	P
CC2037	1.119688175	P
CC2038	0.177598929	P
CC2041	1.839959587	P
CC2062	1.336283388	P
CC2063	0.028569152	P
CC2060	0.906890596	P
CC2061	0.994217647	P
CC2066	-0.708396442	P
CC2067	-0.520769439	P
CC2064	1.524565221	P
CC2065	-0.831357964	P
CC2068	-0.152003093	P
CC2053	0.754459974	P
CC2054	0.55875743	P
CC2051	0.97819563	P
CC2052	0.721591399	P
CC2057	3.411426246	P
CC2058	-1.498178735	P
CC2055	-0.126580497	P
CC2056	4.051372102	P
CC2151	-0.780908942	P
CC2152	0.896853073	P
CC2149	-0.142417045	P
CC2150	-2.126580497	P
CC2155	-0.054392297	P
CC2156	-0.057391664	P
CC2153	0.849599011	P
CC2154	-0.452056689	P
CC2157	-0.125006361	P
CC2142	-2.005782353	P
CC2143	-1.152003093	P
CC2140	-1.227692025	P
CC2141	-2.017417053	P
CC2146	-0.556393349	P
CC2147	1.355580147	P
CC2144	-1.369594529	P
CC2145	-0.833927324	P
CC2148	-0.043943348	P
CC2169	-2.064917477	P
CC2170	-0.790858602	P
CC2167	-2.171368418	P
CC2168	-1.810966176	P
CC2173	-2.514573173	P
CC2174	-1.426625474	P
CC2171	0.828631582	P
CC2172	-1.465938398	P
CC2175	-1.36215794	P
CC2160	2.916667717	P
CC2161	-1.434402824	P
CC2158	0.953078953	P
CC2159	-0.200912694	P
CC2164	-1.325539348	P
CC2165	-2.040971781	P
CC2162	-0.935117148	P
CC2163	-1.380821784	P
CC2166	-0.910501849	P
CC2115	-1.399730246	P
CC2116	-2.152003093	P
CC2113	-1.244685096	P
CC2114	-1.621488377	P
CC2119	-0.351074441	P
CC2120	-0.946193556	P
CC2117	-0.174621396	P
CC2118	0.756169328	P
CC2121	-2.307572802	P
CC2106	0.591679417	P
CC2107	2.647084213	P
CC2059	2.26092894	P
CC2105	3.512226887	P
CC2110	-1.910501849	P
CC2111	2.069702167	P
CC2108	3.786596362	P
CC2109	0.077242999	P
CC2112	0.507921465	P
CC2133	1.751892138	P
CC2134	0.189033824	P
CC2131	-0.960159735	P
CC2132	-0.60164963	P
CC2137	-0.325539348	P
CC2138	-1.74178261	P
CC2135	-0.985644707	P
CC2136	-2.286304185	P
CC2139	-2.380821784	P
CC2124	-0.03948829	P
CC2125	-1.104697379	P
CC2122	-1.052894948	P
CC2123	4.540399306	P
CC2128	0.552868871	P
CC2129	0.613531653	P
CC2126	-2.089267338	P
CC2127	-2.490050854	P
CC2130	0.215367972	P
CC2509	0.210388864	P
CC2510	0.548929769	P
CC2507	-4.736965594	P
CC2508	-1.104697379	P
CC2513	-0.526992432	P
CC2514	0.134878054	P
CC2511	-0.946193556	P
CC2512	0.176322773	P
CC2515	-0.639354798	P
CC2500	-1.210896782	P
CC2501	0.722466024	P
CC2498	0.454175893	P
CC2499	-0.488026018	P
CC2504	-0.60164963	P
CC2505	-0.706041021	P
CC2502	-0.562772261	P
CC2503	0.364012054	P
CC2506	-1.60823228	P
CC2527	0.477159211	P
CC2528	-2.756330919	P
CC2525	-0.380821784	P
CC2526	-0.836501268	P
CC2531	-0.560642822	P
CC2532	1.648925559	P
CC2529	-0.849440323	P
CC2530	-0.780908942	P
CC2533	0.953078953	P
CC2518	-0.015957574	P
CC2519	1.078609835	P
CC2516	-1.23786383	P
CC2517	-0.305788392	P
CC2522	-0.977099598	P
CC2523	0.804053559	P
CC2520	1.23572706	P
CC2521	3.285846057	P
CC2524	-0.117161344	P
CC2473	-0.50021788	P
CC2474	-1.01449957	P
CC2471	-1.261880711	P
CC2472	-0.675765438	P
CC2477	1.879313676	P
CC2478	-0.192645078	P
CC2475	-1.098505545	P
CC2476	-0.940644722	P
CC2479	-1.234465254	P
CC2464	-2.083141235	P
CC2465	-1.816037165	P
CC2462	-0.364013496	P
CC2463	-0.641603738	P
CC2468	0.521050737	P
CC2469	-0.246395464	P
CC2466	0.674460652	P
CC2467	-1.621488377	P
CC2470	-0.100051014	P
CC2491	1.614003045	P
CC2492	-0.131313235	P
CC2489	-1.384583703	P
CC2490	-2.224317298	P
CC2495	-0.960159735	P
CC2496	-1.181149439	P
CC2493	-0.875671865	P
CC2494	-1.392137097	P
CC2497	1.206018004	P
CC2482	-2.988504361	P
CC2483	-4.587272661	P
CC2480	1.264836648	P
CC2481	-0.706041021	P
CC2486	-1.311148256	P
CC2487	-0.641603738	P
CC2484	1.871055075	P
CC2485	-3.575185379	P
CC2580	1.187134291	P
CC2581	0.36960607	P
CC2578	-1.411195433	P
CC2579	-0.698997744	P
CC2584	1.005759269	P
CC2585	0.201633861	P
CC2582	-0.30222618	P
CC2583	0.520045024	P
CC2586	-1.775959726	P
CC2571	-0.673462652	P
CC2572	-0.10780329	P
CC2569	-0.564904848	P
CC2570	-0.168122759	P
CC2575	3.401903472	P
CC2576	3.057103637	P
CC2573	2.040892431	P
CC2574	0.584962501	P
CC2577	-1.943416472	P
CC2598	-1.805912948	P
CC2599	-1.304006187	P
CC2596	0.112366523	P
CC2597	0.897627674	P
CC2602	-0.689659879	P
CC2603	-0.951763814	P
CC2600	0.116364757	P
CC2601	0.150559677	P
CC2987	0.820485343	P
CC2589	0.155749233	P
CC2590	-0.190997225	P
CC2587	-0.641603738	P
CC2588	-0.504304837	P
CC2593	-0.795859283	P
CC2594	0.424384672	P
CC2591	-0.011587974	P
CC2592	0.573374526	P
CC2595	0.01720929	P
CC2544	-2.590744853	P
CC2545	-3.19759996	P
CC2542	1.23511432	P
CC2543	-0.312939312	P
CC2548	-1.399730246	P
CC2549	0.018634174	P
CC2546	-0.323732592	P
CC2547	-2.634867407	P
CC2550	-2.070966521	P
CC2535	-0.364013496	P
CC2536	-0.074000581	P
CC2488	-0.349235441	P
CC2534	1.344828497	P
CC2539	-0.145605322	P
CC2540	-0.182786076	P
CC2537	-0.727379545	P
CC2538	2.319328904	P
CC2541	-1.59946207	P
CC2562	-0.418889825	P
CC2563	0.32308179	P
CC2560	0.526068812	P
CC2561	3.539779192	P
CC2566	-0.40927823	P
CC2567	0.941857519	P
CC2564	-0.334607229	P
CC2565	0.324234562	P
CC2568	-0.859875776	P
CC2553	-2.61705613	P
CC2554	-0.518701058	P
CC2551	-1.220950447	P
CC2552	-0.991369695	P
CC2557	2.147306699	P
CC2558	-0.279283757	P
CC2555	-2.358453971	P
CC2556	0.275007047	P
CC2559	0.01720929	P
CC2366	-0.902389203	P
CC2367	-1.286304185	P
CC2364	1.706641057	P
CC2365	-1.038006323	P
CC2370	-0.232768963	P
CC2371	-0.109358756	P
CC2368	-0.603840511	P
CC2369	-1.450084446	P
CC2372	0.197865391	P
CC2357	1.207268173	P
CC2358	0.655351829	P
CC2355	-0.678071905	P
CC2356	-0.334607229	P
CC2361	-0.696657606	P
CC2362	0.715454127	P
CC2359	-0.390245038	P
CC2360	1.684818738	P
CC2363	0.677169939	P
CC2384	0.298658316	P
CC2385	1.80240004	P
CC2382	-0.808437349	P
CC2383	-0.352915787	P
CC2388	-0.17625064	P
CC2389	0.454175893	P
CC2386	-0.926865295	P
CC2387	-0.00433459	P
CC2390	-0.263611599	P
CC2375	0.457331625	P
CC2376	0.175045486	P
CC2373	0.24610401	P
CC2374	1.678522677	P
CC2379	-0.19759996	P
CC2380	-0.422752464	P
CC2377	4.636334602	P
CC2378	0.199122642	P
CC2381	-3.011587974	P
CC2330	-0.336427665	P
CC2331	0.250961574	P
CC2328	2.926948248	P
