1	1253.71	778.435	-0.6873	0.72	0.02	0.621
2	465.188	214.859	-1.1140	0.26	0.015	0.462
3	312.432	202.135	-0.6282	0.29	0.021	0.647
4	1205.61	547.067	-1.1392	0.54	0.015	0.454
5	1112.751	532.234	-1.0649	0.51	0.016	0.478
6	1816.619	532.7	-1.7710	0.51	0.01	0.293
7	1270.573	830.074	-0.6148	0.73	0.021	0.653
8	1571.432	507.507	-1.6304	0.7	0.011	0.323
9	653.846	511.312	-0.3548	0.7	0.026	0.782
10	1685.826	4153.969	1.3016	0.93	0.081	2.465
11	1046.995	495.398	-1.0801	0.71	0.016	0.473
12	2077.54	607.628	-1.7710	0.71	0.01	0.293
13	1979.065	2193.119	0.1480	0.83	0.036	1.108
14	968.878	813.317	-0.2515	0.72	0.028	0.84
15	1534.598	580.262	-1.4035	0.65	0.012	0.378
16	1045.467	3492.442	1.7403	0.65	0.109	3.341
17	1157.275	663.636	-0.8009	0.48	0.019	0.574
18	1061.735	509.02	-1.0589	0.69	0.016	0.48
19	1630.245	1108.609	-0.5564	0.89	0.022	0.68
20	492.909	13576.624	4.7840	0.9	0.902	27.55
21	1338.744	977.522	-0.4540	0.9	0.024	0.73
22	1045.308	636.751	-0.7155	0.8	0.02	0.609
23	727.118	629.118	-0.2092	0.66	0.028	0.865
24	1235.075	856.933	-0.5270	0.81	0.023	0.694
25	2412.076	3159.682	0.3896	0.75	0.043	1.31
26	1860.118	671.292	-1.4699	0.54	0.012	0.361
27	411.653	824.35	1.0022	0.6	0.066	2.003
28	416.795	223.998	-0.8943	0.34	0.018	0.538
29	986.696	1017.647	0.0454	0.78	0.034	1.032
30	532.799	585.785	0.1375	0.64	0.036	1.1
31	1850.437	1093.455	-0.7588	0.9	0.019	0.591
32	1354.708	474.579	-1.5146	0.67	0.011	0.35
33	1712.239	1923.451	0.1686	0.91	0.037	1.124
34	1421.843	1355.566	-0.0679	0.91	0.031	0.954
35	1787.853	814.338	-1.1329	0.81	0.015	0.456
36	1798.17	933.371	-0.9462	0.8	0.017	0.519
37	2114.758	810.01	-1.3846	0.83	0.013	0.383
38	449.577	2216.821	2.3022	0.83	0.162	4.932
39	2042.788	4764.639	1.2222	0.94	0.076	2.333
40	722.214	330.298	-1.1297	0.52	0.015	0.457
41	889.402	316.43	-1.4901	0.53	0.012	0.356
42	2124.827	352.669	-2.5907	0.46	0.005	0.166
43	965.416	413.82	-1.2210	0.67	0.014	0.429
44	1733.609	1006.275	-0.7834	0.75	0.019	0.581
45	1340.505	47216.848	5.1388	0.93	1.154	35.231
46	718.244	625.749	-0.1993	0.79	0.029	0.871
47	1036.298	701.868	-0.5628	0.83	0.022	0.677
48	1666.255	1319.484	-0.3364	0.86	0.026	0.792
49	2160.717	2258.517	0.0635	0.85	0.034	1.045
50	1436.856	621.135	-1.2109	0.68	0.014	0.432
51	735.976	461.407	-0.6735	0.6	0.021	0.627
52	1585.662	573.114	-1.4659	0.76	0.012	0.362
53	2255.21	731.964	-1.6215	0.77	0.011	0.325
54	1945.506	1605.646	-0.2775	0.92	0.027	0.825
55	666.797	12555.677	4.2353	0.91	0.617	18.834
56	601.478	447.401	-0.4266	0.68	0.024	0.744
57	1572.264	509.412	-1.6259	0.67	0.011	0.324
58	1735.862	1606.882	-0.1109	0.91	0.03	0.926
59	1651.654	1325.934	-0.3165	0.91	0.026	0.803
60	1149.89	7367.571	2.6801	0.92	0.21	6.409
61	2358.508	7328.522	1.6360	0.91	0.102	3.108
62	1968.773	2202.018	0.1622	0.91	0.037	1.119
63	1583.968	1798.625	0.1840	0.92	0.037	1.136
64	1058.323	1963.34	0.8922	0.97	0.061	1.856
65	724.289	660.97	-0.1313	0.8	0.03	0.913
66	1009.706	662.122	-0.6082	0.78	0.021	0.656
67	1663.27	1427.077	-0.2210	0.87	0.028	0.858
68	1058.151	320.39	-1.7226	0.48	0.01	0.303
69	870.289	600.434	-0.5353	0.74	0.023	0.69
70	1191.588	597.556	-0.9942	0.79	0.016	0.502
71	1278.969	572.785	-1.1584	0.74	0.015	0.448
72	360.859	697.266	0.9508	0.82	0.063	1.933
73	723.109	365.505	-0.9828	0.58	0.017	0.506
74	2131.255	2785.311	0.3863	0.95	0.043	1.307
75	1345.208	2891.386	1.1043	0.91	0.07	2.15
76	1035.594	439.91	-1.2345	0.61	0.014	0.425
77	876.543	573.434	-0.6126	0.76	0.021	0.654
78	1370.056	704.759	-0.9574	0.82	0.017	0.515
79	1992.631	1474.724	-0.4344	0.92	0.024	0.74
80	1748.207	492.33	-1.8262	0.67	0.009	0.282
81	1827.307	3280.81	0.8448	0.95	0.059	1.796
82	1195.124	4276.926	1.8396	0.73	0.117	3.579
83	1812.581	4006.961	1.1447	0.92	0.072	2.211
84	1474.475	630.781	-1.2243	0.74	0.014	0.428
85	1982.745	1351.135	-0.5522	0.89	0.022	0.682
86	1550.698	2580.547	0.7347	0.92	0.055	1.664
87	1160.97	942.22	-0.3004	0.86	0.027	0.812
88	1913.527	1826.923	-0.0664	0.94	0.031	0.955
89	1447.237	607.539	-1.2515	0.7	0.014	0.42
90	2401.995	547.589	-2.1329	0.7	0.007	0.228
91	1798.547	782.815	-1.2009	0.79	0.014	0.435
92	1618.924	515.46	-1.6529	0.7	0.01	0.318
93	2386.155	1622.516	-0.5564	0.93	0.022	0.68
94	2461.184	2068.557	-0.2498	0.94	0.028	0.841
95	1325.149	919.581	-0.5270	0.88	0.023	0.694
96	995.058	2330.793	1.2284	0.87	0.077	2.343
97	426.22	1184.904	1.4756	0.47	0.091	2.781
98	2490.987	293.115	-3.0831	0.46	0.004	0.118
99	1129.104	8746.476	2.9538	0.91	0.254	7.748
100	1022.041	3316.393	1.6987	0.95	0.106	3.246
101	1004.347	1678.719	0.7416	0.95	0.055	1.672
102	1121.271	427.616	-1.3921	0.65	0.012	0.381
103	2169.031	729.194	-1.5735	0.77	0.011	0.336
104	1038.059	522.968	-0.9885	0.73	0.017	0.504
105	1030.58	12232.291	3.5695	0.89	0.389	11.872
106	974.621	38672.383	5.3106	0.89	1.3	39.688
107	1196.796	1123.279	-0.0908	0.87	0.031	0.939
108	2087.697	831.515	-1.3292	0.81	0.013	0.398
109	1744.335	903.438	-0.9490	0.86	0.017	0.518
110	899.82	607.321	-0.5670	0.78	0.022	0.675
111	344.778	152391.281	8.7882	0.88	14.481	442.094
112	1989.507	1038.583	-0.9379	0.89	0.017	0.522
113	1805.914	3853.965	1.0942	0.91	0.07	2.135
114	1561.295	692.42	-1.1714	0.81	0.015	0.444
115	1156.179	635.91	-0.8625	0.77	0.018	0.55
116	1995.179	584.531	-1.7710	0.71	0.01	0.293
117	2068.226	508.3	-2.0233	0.68	0.008	0.246
118	2161.329	705.33	-1.6171	0.79	0.011	0.326
119	870.563	363.367	-1.2619	0.58	0.014	0.417
120	631.757	521.076	-0.2775	0.66	0.027	0.825
121	5590.18	995.536	-2.4901	0.88	0.006	0.178
122	1948.258	418.107	-2.2176	0.66	0.007	0.215
123	1335.788	228.546	-2.5479	0.39	0.006	0.171
124	1058.984	386.127	-1.4540	0.6	0.012	0.365
125	1687.35	427.753	-1.9771	0.58	0.008	0.254
126	5171.082	4190.354	-0.3022	0.96	0.027	0.811
127	1789.648	917.484	-0.9630	0.86	0.017	0.513
128	1732.63	376.632	-2.2042	0.59	0.007	0.217
129	227.968	43830.512	7.5873	0.79	6.299	192.307
130	1463.726	1441.856	-0.0218	0.92	0.032	0.985
131	886.972	374.388	-1.2447	0.6	0.014	0.422
132	2443.556	688.307	-1.8262	0.81	0.009	0.282
133	2146.016	19687.434	3.1979	0.89	0.301	9.176
134	1461.852	937.15	-0.6416	0.83	0.021	0.641
135	2301.459	1240.275	-0.8916	0.9	0.018	0.539
136	1343.477	1414.315	0.0745	0.9	0.034	1.053
137	258.567	459.036	0.8286	0.65	0.058	1.776
138	1047.094	547.941	-0.9351	0.66	0.017	0.523
139	2911.555	859.461	-1.7612	0.84	0.01	0.295
140	3282.714	1839.561	-0.8365	0.92	0.018	0.56
141	2414.494	765.276	-1.6574	0.83	0.01	0.317
142	4099.121	1956.13	-1.0679	0.94	0.016	0.477
143	940.161	568.814	-0.7250	0.71	0.02	0.605
144	549.252	11219.751	4.3528	0.82	0.669	20.432
145	1427.26	410.345	-1.7959	0.64	0.009	0.288
146	1346.361	2073.554	0.6229	0.95	0.05	1.54
147	1926.294	1710.795	-0.1714	0.87	0.029	0.888
