1	2720.747	1749.608	-0.6371	0.93	0.099	0.643
2	304.412	44.102	-2.7859	0.21	0.022	0.145
3	1363.261	1443.895	0.0841	0.73	0.164	1.06
4	961.078	7325.925	2.9309	0.9	1.179	7.626
5	2474.389	240.718	-3.3659	0.63	0.015	0.097
6	2495.028	242.303	-3.3659	0.72	0.015	0.097
7	2497.712	2522.19	0.0144	0.82	0.156	1.01
8	4090.938	389.861	-3.3959	0.84	0.015	0.095
9	1130.471	2157.437	0.9328	0.9	0.295	1.909
10	3634.904	4549.197	0.3242	0.85	0.194	1.252
11	2364.733	1428.746	-0.7274	0.95	0.093	0.604
12	4114.303	380.056	-3.4422	0.86	0.014	0.092
13	2039.213	4736.372	1.2166	0.85	0.359	2.324
14	2897.997	263.795	-3.4580	0.7	0.014	0.091
15	3280.274	2620.134	-0.3237	0.91	0.124	0.799
16	1512.01	4527.654	1.5830	0.78	0.463	2.996
17	1887.522	651.409	-1.5353	0.57	0.053	0.345
18	2162.38	2392.334	0.1467	0.88	0.171	1.107
19	4257.15	296.133	-3.8365	0.81	0.011	0.07
20	630.092	9390.091	3.8980	0.86	2.305	14.908
21	3606.591	833.236	-2.1140	0.94	0.036	0.231
22	3111.67	1624.621	-0.9379	0.9	0.081	0.522
23	917.138	668.456	-0.4560	0.94	0.113	0.729
24	4214.67	960.956	-2.1329	0.86	0.035	0.228
25	4532.362	5407.066	0.2546	0.92	0.185	1.193
26	3930.686	1551.231	-1.3401	0.88	0.061	0.395
27	2640.763	7594.066	1.5246	0.79	0.445	2.877
28	948.323	1510.504	0.6717	0.9	0.246	1.593
29	2313.506	1752.579	-0.3997	0.81	0.117	0.758
30	1165.351	791.293	-0.5585	0.95	0.105	0.679
31	3642.94	2639.771	-0.4639	0.9	0.112	0.725
32	3432.176	299.672	-3.5228	0.83	0.014	0.087
33	1571.939	20529.631	3.7076	0.84	2.02	13.065
34	2493.452	11674.254	2.2277	0.91	0.724	4.684
