1_1_1	-1.90E-01	11.118892	-0.151729571	2441	2524	1288	331	357	314	98	88	0	2591	2599	1426	247	252	52	98	98	0	0.9	0.932	0.943	0.985	1.815	0.927	0.902	52	306	4454	4545	-0.152	2110	2344	2193	2352	0
1_1_2	6.37E-01	11.255202	0.699629443	3445	3559	1677	330	343	217	98	98	0	2171	2276	1065	253	273	255	96	96	0	1.624	1.596	1.611	1.658	1.883	1.667	0.792	80	609	5033	5252	0.7	3115	1918	3229	2023	0
1_1_3	2.43E-01	10.917479	0.24287938	2441	2784	1643	337	343	110	100	98	0	2030	2448	1514	252	257	58	100	98	0	1.183	1.114	1.121	1.153	1.97	1.104	0.792	80	533	3882	4643	0.243	2104	1778	2447	2196	0
1_1_4	3.48E-01	10.970137	0.357949102	2601	2573	1022	330	338	118	100	98	0	2022	2133	925	250	255	55	100	98	0	1.282	1.191	1.144	1.217	1.625	1.199	0.834	52	420	4043	4126	0.358	2271	1772	2243	1883	0
1_1_5	4.24E-01	9.726923	0.202427641	1230	1423	836	321	329	108	96	96	0	1037	1178	708	247	255	54	96	96	0	1.151	1.184	1.163	1.135	1.648	1.218	0.834	52	420	1699	2033	0.202	909	790	1102	931	0
1_1_6	null	null	null	3141	2791	1096	326	331	107	98	96	0	2921	2758	1055	250	253	52	98	96	0	1.054	0.983	0.981	0.968	1.442	1.022	0.885	52	415	5486	4973	0.076	2815	2671	2465	2508	0
1_1_7	-1.33E-01	11.277488	-0.066248947	2742	2772	1162	316	327	112	98	98	0	2785	2512	1022	245	246	47	98	98	0	0.955	1.083	1.015	1.113	1.687	1.106	0.845	52	420	4966	4723	-0.066	2426	2540	2456	2267	0
1_1_8	3.22E-01	11.706894	0.435095152	4206	4472	1873	319	334	117	100	100	0	3128	3378	1410	253	259	70	100	100	0	1.352	1.329	1.322	1.32	1.317	1.356	0.907	80	616	6762	7278	0.435	3887	2875	4153	3125	0
1_1_9	null	null	null	932	925	312	325	338	117	92	90	0	870	829	283	249	257	55	96	94	0	0.977	1.034	0.932	0.941	2.074	1.107	0.674	52	416	1228	1180	-0.033	607	621	600	580	0
1_1_10	null	null	null	2574	2532	999	326	332	114	100	98	0	2274	2085	870	245	252	51	94	94	0	1.108	1.199	1.189	1.222	1.632	1.186	0.858	52	420	4277	4046	0.148	2248	2029	2206	1840	0
1_1_11	4.39E-01	11.538679	0.543785094	3924	4231	1931	332	344	153	100	100	0	2715	2856	1162	251	261	61	98	98	0	1.458	1.497	1.459	1.555	1.757	1.644	0.797	80	616	6056	6504	0.544	3592	2464	3899	2605	0
1_1_12	2.36E-01	11.455924	0.329507343	3475	3765	1881	326	337	109	100	98	0	2757	2912	1073	251	258	56	100	100	0	1.257	1.292	1.289	1.195	1.676	1.43	0.854	80	587	5655	6100	0.33	3149	2506	3439	2661	0
1_1_13	3.54E-01	11.243692	0.415037499	3132	3586	2084	332	340	108	100	100	0	2358	2588	1556	258	260	59	100	100	0	1.333	1.397	1.422	1.459	1.679	1.397	0.913	80	536	4900	5584	0.415	2800	2100	3254	2330	0
1_1_14	3.86E-01	11.48678	0.484832024	3737	4065	2130	342	353	120	100	100	0	2688	2786	1248	262	276	123	100	97	0	1.399	1.475	1.41	1.478	1.601	1.579	0.889	80	617	5821	6247	0.485	3395	2426	3723	2524	0
1_1_15	6.91E-01	10.448982	0.578220923	2050	2249	1168	342	350	124	100	100	0	1402	1605	714	258	270	119	100	97	0	1.493	1.416	1.341	1.346	1.57	1.566	0.827	80	631	2852	3254	0.578	1708	1144	1907	1347	0
