1_1_1	null	null	null	316	1258	2060	111	116	48	90	80	0	398	1765	2872	166	172	45	96	80	0	0.884	0.717	0.883	0.935	1.971	0.704	0.899	52	280	437	2746	-0.179	205	232	1147	1599	-100
1_1_2	null	null	null	133	545	987	111	116	45	42	33	0	183	772	1425	168	170	36	33	26	0	1.467	0.719	0.842	0.979	4.367	0.676	0.847	80	542	37	1038	0.553	22	15	434	604	-100
1_1_3	null	null	null	142	320	488	114	120	49	36	25	0	228	534	809	193	199	52	42	25	0	0.8	0.604	0.639	0.781	3.772	0.574	0.789	80	532	63	547	-0.322	28	35	206	341	-100
1_1_4	null	null	null	373	800	1231	127	136	69	86	66	0	613	1235	1631	237	243	64	100	98	0	0.654	0.674	0.599	0.534	2.19	0.732	0.897	80	628	622	1671	-0.612	246	376	673	998	-100
1_1_5	null	null	null	132	369	651	123	129	59	31	22	0	215	655	1084	190	199	59	35	25	0	0.36	0.529	1.033	1.164	3.778	0.57	0.844	80	552	34	711	-1.474	9	25	246	465	-100
1_1_6	null	null	null	596	981	953	132	242	402	50	33	0	1339	1781	1756	180	433	800	50	50	0	0.4	0.53	0.688	0.69	2.557	0.528	0.864	12	90	1623	2450	-1.321	464	1159	849	1601	-100
1_1_7	null	null	null	410	626	502	125	135	77	96	75	0	553	856	1123	187	193	51	98	96	0	0.779	0.749	0.946	0.775	1.805	0.471	0.622	52	412	651	1170	-0.361	285	366	501	669	0
1_1_8	null	null	null	760	1038	1181	134	139	53	96	94	0	861	1386	1912	187	195	40	96	96	0	0.929	0.754	0.846	0.858	1.864	0.639	0.898	52	332	1300	2103	-0.107	626	674	904	1199	0
1_1_9	null	null	null	986	1306	1353	131	136	53	98	98	0	1003	1597	2050	195	201	44	100	98	0	1.058	0.838	0.924	0.965	1.809	0.696	0.84	52	420	1663	2577	0.082	855	808	1175	1402	0
1_1_10	null	null	null	462	677	612	130	136	58	96	86	0	578	885	949	200	205	50	98	97	0	0.878	0.799	0.924	0.816	2.033	0.67	0.807	80	552	710	1232	-0.187	332	378	547	685	0
1_1_11	null	null	null	295	854	1633	126	132	57	62	53	0	287	1261	2371	187	191	45	68	50	0	1.69	0.678	0.583	0.613	3.774	0.646	0.891	32	236	269	1802	0.757	169	100	728	1074	-100
1_1_12	null	null	null	143	359	548	122	129	50	36	26	0	194	537	892	184	187	53	32	25	0	2.1	0.671	1.109	1.11	3.127	0.586	0.774	80	548	31	590	1.07	21	10	237	353	-50
1_1_13	null	null	null	724	1349	2158	132	137	70	90	84	0	799	1486	2453	196	200	42	96	90	0	0.982	0.943	0.914	0.994	2.575	0.873	0.882	32	170	1195	2507	-0.027	592	603	1217	1290	-100
