1_1_1	-0.263018296	10.535879	-0.650415562	1534	1585	770	349	349	114	98	94	0	1997	2049	1027	137	140	26	98	96	0	0.637	0.646	0.635	0.611	2.115	0.647	0.748	52	306	3045	3148	-0.65	1185	1860	1236	1912	0
1_1_2	0.867064565	10.444636	0.467928795	1982	2127	929	343	346	114	100	98	0	1322	1508	666	137	138	25	98	98	0	1.383	1.301	1.329	1.264	1.817	1.388	0.728	80	616	2824	3155	0.468	1639	1185	1784	1371	0
1_1_3	0.240451848	10.693941	-0.121892305	1938	2064	1029	350	357	117	98	96	0	1863	2130	1236	135	140	33	96	96	0	0.919	0.859	0.946	0.931	2.486	0.828	0.726	52	420	3316	3709	-0.122	1588	1728	1714	1995	0
1_1_4	0.330275736	10.337606	-0.081378649	1600	1776	736	342	351	121	98	98	0	1467	1634	841	136	141	38	98	96	0	0.945	0.957	0.973	0.999	2.098	0.939	0.773	52	420	2589	2932	-0.081	1258	1331	1434	1498	0
1_1_5	0.765942461	9.142231	0.239727032	951	1133	702	337	349	114	90	86	0	652	974	860	132	135	25	100	98	0	1.181	0.945	0.952	1.046	2.294	0.868	0.83	52	340	1134	1638	0.24	614	520	796	842	0
1_1_6	null	null	null	1958	1897	688	349	357	123	98	92	0	2376	2126	888	134	141	39	100	100	0	0.718	0.777	0.734	0.796	1.81	0.733	0.802	52	340	3851	3540	-0.479	1609	2242	1548	1992	0
1_1_7	-0.202997307	10.766438	-0.553179323	1784	1799	666	346	359	125	98	98	0	2246	2146	849	136	141	33	100	100	0	0.682	0.723	0.712	0.714	1.559	0.71	0.778	52	420	3548	3463	-0.553	1438	2110	1453	2010	0
1_1_8	0.22919744	10.891253	-0.102523435	2174	2449	977	341	351	121	100	98	0	2103	2241	1027	135	138	33	100	100	0	0.931	1.001	0.997	1.031	1.635	0.987	0.863	80	548	3801	4214	-0.103	1833	1968	2108	2106	0
1_1_9	null	null	null	627	654	216	346	360	118	82	63	0	586	569	202	136	139	26	94	92	0	0.624	0.711	0.725	0.632	2.309	0.823	0.351	52	420	731	741	-0.679	281	450	308	433	0
1_1_10	null	null	null	1469	1437	558	346	356	122	94	92	0	1573	1542	691	136	140	30	100	100	0	0.781	0.776	0.817	0.825	1.608	0.775	0.819	52	415	2560	2497	-0.356	1123	1437	1091	1406	0
1_1_11	0.410849592	10.733176	0.05508756	2086	2195	895	351	351	118	100	97	0	1805	1849	797	135	138	28	100	100	0	1.039	1.076	1.079	1.048	1.493	1.098	0.882	80	623	3405	3558	0.055	1735	1670	1844	1714	0
1_1_12	0.621818812	10.576661	0.240613111	2006	2024	873	346	351	124	100	97	0	1539	1717	851	134	138	26	100	100	0	1.181	1.06	1.096	1.031	1.453	1.067	0.845	80	534	3065	3261	0.241	1660	1405	1678	1583	0
1_1_13	0.431216935	10.49822	0.038899769	1805	1990	986	339	358	129	98	97	0	1563	1880	1170	136	141	31	100	100	0	1.027	0.947	1.026	1.001	1.623	0.907	0.827	80	520	2893	3395	0.039	1466	1427	1651	1744	0
1_1_14	0.415909037	10.745339	0.062187515	2109	2272	940	355	361	119	100	100	0	1818	1805	773	138	142	30	100	100	0	1.044	1.15	1.169	1.18	1.569	1.138	0.812	80	608	3434	3584	0.062	1754	1680	1917	1667	0
1_1_15	0.791883065	9.591813	0.306041985	1215	1293	538	357	360	119	97	95	0	830	946	427	136	139	29	100	100	0	1.236	1.156	1.198	1.093	1.859	1.267	0.701	80	624	1552	1746	0.306	858	694	936	810	0
1_1_16	null	null	null	1680	1552	572	350	357	122	98	94	0	1775	1635	727	134	140	41	98	94	0	0.81	0.801	0.763	0.863	2.362	0.738	0.783	52	420	2971	2703	-0.303	1330	1641	1202	1501	0
1_1_17	0.087680114	10.366146	-0.32070599	1528	1768	963	347	355	117	97	96	0	1609	1784	1112	134	137	27	100	100	0	0.801	0.861	0.883	0.918	1.893	0.857	0.86	80	560	2656	3071	-0.321	1181	1475	1421	1650	0
1_1_18	null	null	null	1553	1468	507	349	354	113	98	96	0	1870	1737	676	137	141	27	100	96	0	0.695	0.699	0.685	0.778	1.947	0.687	0.746	52	420	2937	2719	-0.525	1204	1733	1119	1600	0
1_1_19	0.241883058	9.802192	-0.224387161	1169	1167	354	343	354	120	98	95	0	1102	1100	328	137	141	25	100	100	0	0.856	0.856	0.839	0.833	1.942	0.9	0.733	80	548	1791	1787	-0.224	826	965	824	963	0
1_1_20	0.093539373	10.317553	-0.320411331	1497	1555	562	355	362	122	100	98	0	1562	1554	600	136	140	27	100	100	0	0.801	0.846	0.868	0.839	1.609	0.875	0.799	52	420	2568	2618	-0.32	1142	1426	1200	1418	0
1_2_1	-0.0635687	9.934125	-0.516335782	1172	1223	554	354	358	117	93	87	0	1306	1363	553	136	140	25	100	100	0	0.699	0.708	0.685	0.619	1.923	0.779	0.769	80	528	1988	2096	-0.516	818	1170	869	1227	0
1_2_2	0.3729113	9.937563	-0.079434468	1291	1472	614	337	349	115	100	100	0	1146	1281	529	138	140	24	100	100	0	0.946	0.993	1.049	0.961	1.518	1.038	0.738	80	586	1962	2278	-0.079	954	1008	1135	1143	0
1_2_3	0.24583542	9.544588	-0.245046776	1022	1082	484	336	352	123	96	91	0	951	979	319	138	140	26	100	100	0	0.844	0.887	0.836	0.816	1.867	1.05	0.623	80	544	1499	1587	-0.245	686	813	746	841	0
