1_1_1	null	null	null	1238	1797	1645	53	54	13	100	100	0	1117	1685	1519	48	48	10	100	100	0	1.109	1.065	1.032	1.148	0.762	1.031	0.919	52	320	2254	3381	0.149	1185	1069	1744	1637	0
1_1_2	null	null	null	143	134	49	54	56	13	91	75	0	142	147	65	49	49	10	91	91	0	0.957	0.816	0.798	0.84	0.401	0.5	0.573	12	104	182	178	-0.063	89	93	80	98	0
1_1_3	null	null	null	7187	8354	5852	58	61	25	100	100	0	5403	5734	3136	53	55	17	100	100	0	1.333	1.46	1.379	1.505	0.744	1.477	0.866	52	414	12479	13977	0.414	7129	5350	8296	5681	0
1_1_4	null	null	null	1171	1561	1139	55	58	22	100	100	0	1154	1394	874	49	50	11	100	100	0	1.01	1.12	1.085	1.349	1.173	1.05	0.779	52	414	2221	2851	0.014	1116	1105	1506	1345	0
1_1_5	null	null	null	1044	1644	1553	54	55	14	100	100	0	721	1075	1038	48	49	10	100	100	0	1.471	1.548	1.384	2.271	2.085	1.331	0.772	12	104	1663	2617	0.557	990	673	1590	1027	0
1_1_6	null	null	null	9136	9534	5644	55	56	13	100	100	0	6982	6599	3432	51	53	12	100	100	0	1.31	1.448	1.372	1.528	0.684	1.419	0.89	52	420	16012	16027	0.39	9081	6931	9479	6548	0
1_1_7	null	null	null	1573	2238	2064	53	56	47	100	98	0	2161	2798	2485	50	51	9	100	100	0	0.72	0.795	0.787	0.98	0.833	0.733	0.811	52	340	3631	4933	-0.474	1520	2111	2185	2748	0
1_1_8	null	null	null	970	1591	1607	53	54	14	100	100	0	1288	1797	1459	49	50	10	100	100	0	0.74	0.88	0.703	0.908	0.63	0.774	0.606	52	400	2156	3286	-0.434	917	1239	1538	1748	0
1_1_9	null	null	null	486	879	1038	54	55	12	100	100	0	472	775	806	49	49	9	98	98	0	1.021	1.136	0.86	1.458	1.834	0.943	0.624	52	326	855	1551	0.03	432	423	825	726	0
1_1_10	null	null	null	322	720	835	58	59	13	100	100	0	402	813	940	51	52	10	98	98	0	0.752	0.869	0.846	1.007	0.666	0.789	0.835	80	514	615	1424	-0.411	264	351	662	762	0
1_1_11	null	null	null	186	512	712	61	63	13	93	84	0	191	501	728	50	51	10	96	90	0	0.887	1	0.864	1.708	2.675	0.721	0.544	32	176	266	902	-0.174	125	141	451	451	0
1_1_12	null	null	null	275	502	573	60	62	17	94	92	0	331	501	521	51	52	12	100	100	0	0.768	0.982	0.89	1.026	0.713	0.858	0.639	52	404	495	892	-0.381	215	280	442	450	0
1_1_13	null	null	null	405	507	330	57	58	14	100	100	0	532	641	381	51	51	10	100	100	0	0.723	0.763	0.709	0.869	0.567	0.671	0.689	52	340	829	1040	-0.467	348	481	450	590	0
1_1_14	null	null	null	455	483	264	58	60	14	100	100	0	609	615	381	50	51	11	98	98	0	0.71	0.752	0.771	1.079	1.452	0.636	0.767	52	392	956	990	-0.494	397	559	425	565	0
1_1_15	null	null	null	64	63	13	58	61	21	12	0	0	51	51	10	50	51	11	15	2	0	6	5	2.154	4.457	7.609	-0.003	0	80	478	7	6	2.585	6	1	5	1	-50
1_1_16	null	null	null	62	63	15	60	62	15	18	3	0	51	51	11	51	51	10	16	5	0	100000	100000	1.333	2.828	4.599	0.112	0.006	80	483	2	3	16.61	2	0	3	0	-50
1_1_17	null	null	null	64	63	14	58	59	15	22	5	0	53	53	10	51	53	11	11	3	0	3	2.5	2.5	3.649	3.761	0.031	0.001	80	484	8	7	1.585	6	2	5	2	-50
1_1_18	null	null	null	64	65	16	57	59	18	23	5	0	53	54	11	53	54	13	15	2	0	100000	8	1.55	3.34	5.881	0.018	0	80	477	7	9	16.61	7	0	8	1	-50
1_1_19	null	null	null	45	47	12	53	58	26	1	0	0	58	57	15	53	53	15	23	2	0	-1.6	-1.5	0.875	2.464	5.113	0.467	0.134	80	482	-3	-2	Error	-8	5	-6	4	-50
1_1_20	null	null	null	52	53	19	57	60	24	5	2	0	51	49	15	52	53	13	11	1	0	5	1.333	1.286	2.483	3.678	0.313	0.066	80	477	-6	-7	2.322	-5	-1	-4	-3	-50
1_1_21	null	null	null	56	75	66	61	65	24	16	11	0	56	63	28	53	53	12	27	10	0	-1.667	1.4	2.417	4.67	6.31	1.228	0.342	80	462	-2	24	Error	-5	3	14	10	-50
1_1_22	null	null	null	61	63	15	64	66	19	8	1	0	52	52	9	52	53	11	8	2	0	100000	100000	1.75	2.784	2.831	-0.083	0.003	80	471	-3	-1	16.61	-3	0	-1	0	-50
1_1_23	null	null	null	69	69	13	66	67	16	8	1	0	52	52	10	52	52	11	12	1	0	100000	100000	1.333	2.423	2.918	0.016	0	80	484	3	3	16.61	3	0	3	0	-50
1_1_24	null	null	null	65	64	13	66	67	14	10	0	0	50	52	11	52	53	11	12	3	0	0.5	100000	1.875	3.036	3.643	-0.033	0.001	80	502	-3	-2	-1	-1	-2	-2	0	-50
1_2_1	0.364341886	0.11876979	9.302559	711	967	819	53	55	13	100	100	0	654	942	779	48	48	9	100	100	0	1.086	1.022	1.03	1.17	0.725	0.94	0.82	52	332	1264	1808	0.119	658	606	914	894	0
1_2_2	0.410703367	0.168599604	9.325091	734	1196	1021	54	55	13	100	100	0	653	933	786	48	48	9	100	100	0	1.124	1.29	1.34	1.415	0.575	1.245	0.885	32	236	1285	2027	0.169	680	605	1142	885	0
1_2_3	null	null	null	153	582	904	55	56	11	96	93	0	173	500	773	50	50	10	100	100	0	0.797	1.171	1.071	1.32	0.979	1	0.728	32	176	221	977	-0.328	98	123	527	450	-100
1_2_4	0.57715801	0.318119356	9.211628	717	888	642	55	56	14	100	100	0	580	842	552	49	51	12	100	100	0	1.247	1.05	1.019	1.097	0.619	0.958	0.735	32	176	1193	1626	0.318	662	531	833	793	0
1_2_5	0.665447336	0.338524605	8.673088	511	763	690	52	53	14	100	100	0	413	662	590	50	50	11	100	100	0	1.264	1.162	1.004	1.356	1.068	0.952	0.667	32	176	822	1323	0.339	459	363	711	612	0
1_2_6	0.841805851	0.567838323	9.104098	724	861	715	54	56	13	100	100	0	502	672	515	50	51	9	100	100	0	1.482	1.297	1.281	1.557	1.388	1.024	0.583	32	176	1122	1429	0.568	670	452	807	622	0
1_2_7	0.247888479	0.124772965	9.957204	1092	1652	1121	54	61	79	100	100	0	1003	1339	863	51	52	11	100	100	0	1.09	1.241	1.15	1.383	0.714	1.056	0.757	32	236	1990	2886	0.125	1038	952	1598	1288	0
1_2_8	null	null	null	449	875	1165	56	56	12	91	91	0	331	780	826	54	56	13	100	100	0	1.419	1.128	0.583	0.987	0.813	1.182	0.796	12	104	670	1545	0.505	393	277	819	726	-100
1_2_9	0.217780357	-0.010600305	9.410442	732	863	727	54	54	12	100	100	0	734	1080	872	51	52	9	100	100	0	0.993	0.786	0.672	0.955	0.88	0.678	0.7	32	236	1361	1838	-0.011	678	683	809	1029	0
1_2_10	0.179645431	0.104150598	10.13156	1221	1341	810	58	59	13	100	100	0	1138	1380	889	56	56	11	100	100	0	1.075	0.969	1.015	1.104	0.629	0.849	0.795	52	312	2245	2607	0.104	1163	1082	1283	1324	0
1_2_11	0.318800661	0.035759763	9.034688	585	701	490	54	57	13	100	100	0	570	635	382	52	52	12	100	100	0	1.025	1.11	1.092	1.271	0.809	0.832	0.605	32	236	1049	1230	0.036	531	518	647	583	0
1_2_12	1.080641419	0.699490889	8.22011	437	685	706	57	66	88	84	65	0	283	582	666	49	55	57	82	69	0	1.624	1.178	1.233	2.227	3.627	0.984	0.801	52	340	614	1161	0.699	380	234	628	533	0
1_2_13	null	null	null	693	922	978	55	59	26	91	91	0	423	921	1063	55	55	16	100	91	0	1.734	1.001	1.232	2.244	2.639	0.574	0.376	12	104	1006	1733	0.794	638	368	867	866	-100
1_2_14	-0.006836308	-0.296981738	8.978214	509	669	576	54	58	19	96	96	0	613	858	805	54	54	11	100	96	0	0.814	0.765	0.837	1.084	0.833	0.692	0.878	32	236	1014	1419	-0.297	455	559	615	804	0
1_2_15	-0.17724932	-0.446860224	9.136319	536	675	514	54	60	33	100	100	0	711	900	566	54	54	11	100	100	0	0.734	0.734	0.686	0.754	0.336	0.734	0.829	32	176	1139	1467	-0.447	482	657	621	846	0
1_2_16	-0.145201973	-0.32667641	9.671133	783	981	719	55	66	82	96	87	0	966	1175	823	53	68	173	93	81	0	0.797	0.825	0.691	0.941	0.812	0.756	0.803	32	236	1641	2048	-0.327	728	913	926	1122	0
1_2_17	-0.058610664	-0.2431033	9.654881	800	979	672	59	60	14	100	100	0	930	1157	758	53	54	11	100	100	0	0.845	0.833	0.782	0.891	0.404	0.793	0.854	32	236	1618	2024	-0.243	741	877	920	1104	0
1_2_18	-0.177030826	-0.609210047	7.772211	235	400	535	58	63	27	87	71	0	325	493	511	55	55	10	100	100	0	0.656	0.781	0.551	0.708	0.482	0.906	0.884	32	176	447	780	-0.609	177	270	342	438	0
1_2_19	-0.637682969	-0.983321259	8.519567	316	622	657	55	59	24	100	96	0	571	854	753	55	56	13	100	100	0	0.506	0.71	0.609	0.704	0.349	0.748	0.862	32	236	777	1366	-0.983	261	516	567	799	0
1_2_20	0.060836253	-0.08813091	9.840105	952	1600	1367	63	65	14	100	100	0	996	1248	951	51	53	11	100	100	0	0.941	1.284	1.342	1.744	2.48	1.261	0.863	32	236	1834	2734	-0.088	889	945	1537	1197	0
1_2_21	0.600600098	0.284838776	8.764471	543	730	624	63	65	19	98	94	0	446	577	486	52	53	11	98	96	0	1.218	1.27	1.152	1.411	0.976	1.193	0.875	52	334	874	1192	0.285	480	394	667	525	0
1_2_22	0.289007832	0.045300269	9.314972	710	907	930	63	63	14	100	96	0	678	961	1012	51	52	10	100	96	0	1.032	0.927	1.043	1.313	1.783	0.794	0.738	52	334	1274	1754	0.045	647	627	844	910	0
1_2_23	0.802403143	0.485426827	8.754466	577	972	895	66	69	28	100	100	0	417	731	676	52	52	10	100	100	0	1.4	1.334	1.291	1.498	0.864	1.187	0.812	32	236	876	1585	0.485	511	365	906	679	0
1_2_24	0.368405817	0.234871361	9.911852	1110	1124	805	65	66	13	100	100	0	942	1093	857	54	54	12	100	100	0	1.177	1.019	0.941	1.278	1.314	0.856	0.764	32	176	1933	2098	0.235	1045	888	1059	1039	0
1_3_1	-0.181972528	0.099580596	11.113859	2347	2614	1089	53	54	12	100	100	0	2190	2434	1011	49	49	10	100	100	0	1.071	1.074	1.022	1.141	0.458	0.99	0.8	52	378	4435	4946	0.1	2294	2141	2561	2385	0
1_3_2	-0.060425571	0.346969193	11.513891	3349	3522	1142	51	54	21	100	100	0	2642	2815	1030	49	52	32	100	100	0	1.272	1.255	1.295	1.323	0.335	1.172	0.848	52	383	5891	6237	0.347	3298	2593	3471	2766	0
1_3_3	-0.451817665	-0.58074321	9.932423	852	860	393	53	55	19	98	98	0	1247	1292	772	52	55	29	96	95	0	0.669	0.651	0.661	1.322	3.189	0.556	0.846	80	473	1994	2047	-0.581	799	1195	807	1240	0
1_3_4	0.10627156	0.47241244	11.36742	3164	3130	1399	52	54	13	100	100	0	2293	2328	1080	50	51	9	100	100	0	1.387	1.351	1.349	1.764	1.706	1.23	0.87	80	462	5355	5356	0.472	3112	2243	3078	2278	0
1_3_5	-0.113243319	-0.111115192	10.370707	1325	1395	601	51	53	12	100	100	0	1426	1444	714	50	50	10	100	100	0	0.926	0.964	0.957	1.221	1.321	0.86	0.848	52	327	2650	2738	-0.111	1274	1376	1344	1394	0
1_3_6	-0.023852125	-0.222976154	9.575012	758	998	852	52	53	12	100	100	0	873	930	542	49	50	9	100	100	0	0.857	1.074	0.923	1.157	0.819	0.998	0.633	32	236	1530	1827	-0.223	706	824	946	881	0
1_3_7	-0.333235968	-0.603904064	9.128501	506	894	799	52	53	12	100	98	0	743	1055	777	53	53	11	100	100	0	0.658	0.84	0.754	0.823	0.522	0.847	0.835	52	408	1144	1844	-0.604	454	690	842	1002	0
1_3_8	-0.633668851	-0.958108388	8.693373	351	801	923	54	55	12	98	96	0	630	848	673	53	54	11	100	100	0	0.515	0.94	0.582	0.858	0.667	1.012	0.747	52	328	874	1542	-0.958	297	577	747	795	0
1_3_9	0.073448177	-0.179683339	9.252233	627	703	514	54	55	13	97	97	0	703	798	515	54	55	11	100	100	0	0.883	0.872	0.808	0.996	0.777	0.816	0.779	80	462	1222	1393	-0.18	573	649	649	744	0
1_3_10	-1.745033531	-1.167032405	12.158583	3104	3270	1884	53	55	14	100	100	0	6904	6930	3490	53	53	13	100	100	0	0.445	0.468	0.46	0.507	0.3	0.465	0.915	80	448	9902	10094	-1.167	3051	6851	3217	6877	0
1_3_11	-0.664988802	-0.780242356	9.988174	823	820	375	48	50	22	100	100	0	1380	1309	556	49	50	14	100	100	0	0.582	0.613	0.587	0.652	0.316	0.583	0.869	52	328	2106	2032	-0.78	775	1331	772	1260	0
1_3_12	-0.589381258	-0.707744519	9.975924	836	868	524	48	55	79	86	82	0	1332	1222	677	45	50	54	100	98	0	0.612	0.697	0.637	0.802	0.67	0.644	0.761	52	402	2075	1997	-0.708	788	1287	820	1177	0
1_3_13	-0.068844598	-0.405344103	8.594989	392	746	685	56	57	14	100	96	0	495	819	720	50	51	11	98	98	0	0.755	0.897	0.955	1.158	1.039	0.852	0.848	52	334	781	1459	-0.405	336	445	690	769	0
1_3_14	null	null	null	499	591	432	57	59	15	100	100	0	901	914	596	56	58	15	100	100	0	0.523	0.622	0.538	0.608	0.31	0.621	0.869	32	236	1287	1392	-0.935	442	845	534	858	0
1_3_15	-0.236598487	-0.327294605	10.079527	1020	1239	765	54	58	18	100	100	0	1268	1469	844	56	56	12	100	100	0	0.797	0.839	0.835	0.874	0.339	0.794	0.815	52	393	2178	2598	-0.327	966	1212	1185	1413	0
1_3_16	-2.277507642	-1.837835529	11.638307	1739	2235	1373	53	58	27	100	100	0	6083	7582	4750	56	58	16	100	100	0	0.28	0.29	0.289	0.351	0.207	0.27	0.855	52	387	7713	9708	-1.838	1686	6027	2182	7526	0
1_3_17	-0.040043347	-0.250418629	9.513227	728	930	673	58	62	25	100	100	0	853	959	511	56	58	15	100	100	0	0.841	0.966	0.849	0.923	0.387	0.984	0.836	52	398	1467	1775	-0.25	670	797	872	903	0
1_3_18	-0.439031091	-0.600392541	9.777955	767	1111	817	54	57	22	100	100	0	1137	1312	794	56	57	11	100	100	0	0.66	0.842	0.79	0.855	0.352	0.808	0.786	52	340	1794	2313	-0.6	713	1081	1057	1256	0
1_3_19	0.349107029	0.145928579	9.552745	845	1040	792	55	57	18	98	98	0	769	996	709	55	56	12	100	100	0	1.106	1.047	0.997	1.302	1.444	0.99	0.858	52	318	1504	1926	0.146	790	714	985	941	0
1_3_20	null	null	null	845	944	606	61	62	15	100	100	0	1298	1336	892	55	56	12	100	100	0	0.631	0.689	0.676	0.788	0.448	0.666	0.931	32	236	2027	2164	-0.665	784	1243	883	1281	0
1_3_21	0.443166317	0.199308808	9.313974	745	1027	836	63	65	16	100	100	0	648	894	763	54	56	15	100	98	0	1.148	1.148	1.2	1.395	0.853	1.073	0.92	52	330	1276	1804	0.199	682	594	964	840	0
