1_1_1	-0.281321336	10.918358	-0.702705751	1911	1938	795	394	392	122	100	98	0	2775	2987	1182	306	320	85	100	100	0	0.614	0.576	0.602	0.557	1.635	0.564	0.777	52	288	3986	4225	-0.703	1517	2469	1544	2681	0
1_1_2	0.605013748	11.204008	0.243718539	2943	2953	1307	376	386	179	98	96	0	2475	2593	1140	307	332	264	93	91	0	1.184	1.127	1.093	1.179	2.182	1.148	0.831	120	700	4735	4863	0.244	2567	2168	2577	2286	0
1_1_3	-0.212473768	11.087296	-0.593895626	2151	2193	828	380	389	126	100	97	0	2983	3146	1137	310	320	67	100	100	0	0.663	0.639	0.619	0.603	1.684	0.635	0.812	80	519	4444	4649	-0.594	1771	2673	1813	2836	0
1_1_4	0.190273343	10.76654	-0.276189082	1958	2076	679	375	383	124	100	100	0	2219	2373	871	302	308	65	100	100	0	0.826	0.821	0.812	0.849	1.646	0.797	0.815	80	554	3500	3772	-0.276	1583	1917	1701	2071	0
1_1_5	0.624986557	9.478506	-0.121306296	1058	1106	467	374	412	502	67	17	0	1045	1210	637	301	313	70	100	100	0	0.919	0.805	0.795	0.838	1.643	2.515	0.17	80	623	1428	1641	-0.121	684	744	732	909	0
1_1_6	null	null	null	2129	2042	668	377	387	123	100	100	0	2580	2637	855	295	302	62	100	100	0	0.767	0.711	0.683	0.702	1.532	0.699	0.804	52	420	4037	4007	-0.383	1752	2285	1665	2342	0
1_1_7	0.021755985	11.015436	-0.374599559	2183	2252	746	365	373	122	100	100	0	2646	2687	904	289	294	55	100	100	0	0.771	0.787	0.743	0.783	1.636	0.733	0.772	52	420	4175	4285	-0.375	1818	2357	1887	2398	0
1_1_8	0.095678312	11.858548	-0.189841611	3852	3995	1456	375	389	141	100	100	0	4255	4264	1551	289	299	92	100	100	0	0.877	0.911	0.896	0.926	1.504	0.904	0.864	80	602	7443	7595	-0.19	3477	3966	3620	3975	0
1_1_9	null	null	null	868	875	273	374	387	120	92	86	0	880	893	196	297	304	70	100	98	0	0.847	0.841	0.87	0.795	1.695	1.297	0.335	52	420	1077	1097	-0.239	494	583	501	596	0
1_1_10	null	null	null	1614	1968	1667	364	378	120	100	98	0	2223	2390	1512	292	302	61	100	100	0	0.647	0.765	0.672	0.701	1.609	0.885	0.809	52	408	3181	3702	-0.627	1250	1931	1604	2098	0
1_1_11	0.274778569	11.603513	-0.036161987	3437	3429	1363	364	376	123	99	98	0	3448	3503	1243	297	306	58	100	100	0	0.975	0.956	0.987	0.902	1.607	0.978	0.861	120	711	6224	6271	-0.036	3073	3151	3065	3206	0
1_1_12	0.136210973	11.326844	-0.209306466	2761	2853	1230	372	382	119	97	95	0	3060	3075	1083	298	303	60	100	100	0	0.865	0.893	0.853	0.811	1.839	0.942	0.806	120	670	5151	5258	-0.209	2389	2762	2481	2777	0
1_1_13	0.339923537	11.287703	-0.010387449	2857	2936	1162	366	376	119	100	100	0	2813	3059	1399	304	306	57	100	100	0	0.993	0.933	0.976	0.966	1.547	0.887	0.844	80	587	5000	5325	-0.01	2491	2509	2570	2755	0
1_1_14	0.255411569	11.362955	-0.085436887	2934	3039	1173	377	382	122	100	99	0	3008	2968	1210	295	300	60	97	96	0	0.942	0.996	0.955	1.053	1.721	0.994	0.813	120	700	5270	5335	-0.085	2557	2713	2662	2673	0
1_1_15	0.645649279	10.352883	0.05515561	1706	1745	663	373	374	114	99	98	0	1573	1673	595	290	299	64	100	98	0	1.039	0.992	0.958	0.972	1.702	1.027	0.836	120	717	2616	2755	0.055	1333	1283	1372	1383	0
1_1_16	null	null	null	1842	1972	645	381	384	124	100	100	0	2305	2185	766	304	308	63	100	98	0	0.73	0.846	0.831	0.889	1.735	0.842	0.823	80	516	3462	3472	-0.454	1461	2001	1591	1881	0
1_1_17	0.31270534	11.20069	-0.049034288	2689	2806	1175	375	381	124	100	100	0	2690	2849	1324	296	303	66	100	100	0	0.967	0.952	0.989	0.972	1.542	0.93	0.857	80	624	4708	4984	-0.049	2314	2394	2431	2553	0
1_1_18	null	null	null	2144	2196	861	374	385	124	98	98	0	2294	2330	749	309	310	64	100	100	0	0.892	0.902	0.841	0.843	1.612	0.946	0.784	52	415	3755	3843	-0.165	1770	1985	1822	2021	0
1_1_19	0.462919204	10.53233	-0.076948989	1822	1855	575	380	394	121	100	100	0	1824	1809	470	303	319	118	100	100	0	0.948	0.979	0.972	0.947	1.595	0.964	0.822	80	623	2963	2981	-0.077	1442	1521	1475	1506	0
1_1_20	0.45739234	10.691217	-0.032284212	2023	2203	892	388	399	118	100	100	0	1975	1945	743	303	307	59	100	100	0	0.978	1.105	1.176	1.077	1.589	1.077	0.806	52	415	3307	3457	-0.032	1635	1672	1815	1642	0
1_2_1	-0.245144718	10.230688	-0.869296308	1279	1363	507	390	398	127	100	95	0	1947	2025	603	323	333	75	100	100	0	0.547	0.572	0.531	0.524	1.587	0.588	0.759	80	590	2513	2675	-0.869	889	1624	973	1702	0
1_2_2	-0.005075493	10.627265	-0.515336302	1696	1918	1028	373	381	116	97	95	0	2201	2346	1096	310	320	70	98	97	0	0.7	0.759	0.718	0.727	1.72	0.797	0.768	120	632	3214	3581	-0.515	1323	1891	1545	2036	0
1_2_3	0.249481305	9.997653	-0.426036498	1258	1303	426	376	383	115	100	97	0	1503	1554	472	318	322	63	100	100	0	0.744	0.75	0.743	0.72	1.56	0.758	0.766	80	577	2067	2163	-0.426	882	1185	927	1236	0
1_2_4	null	null	null	1144	1105	353	364	368	113	98	96	0	1492	1347	428	305	313	66	100	98	0	0.657	0.711	0.734	0.731	1.704	0.744	0.695	52	420	1967	1783	-0.606	780	1187	741	1042	0
1_2_5	0.095894442	10.871574	-0.338801914	2026	2064	740	360	377	137	98	98	0	2412	2443	730	305	316	75	100	100	0	0.791	0.797	0.799	0.774	1.453	0.822	0.848	80	528	3773	3842	-0.339	1666	2107	1704	2138	0
1_2_6	null	null	null	2808	2803	1016	368	384	150	100	98	0	3020	2979	1044	294	301	60	100	100	0	0.895	0.907	0.921	0.892	1.579	0.911	0.834	80	537	5166	5120	-0.16	2440	2726	2435	2685	0
1_2_7	0.184749203	11.439558	-0.145378057	3000	3023	1031	359	387	297	100	97	0	3210	3268	1061	289	304	190	100	100	0	0.904	0.894	0.888	0.876	1.485	0.904	0.854	80	596	5562	5643	-0.145	2641	2921	2664	2979	0
1_2_8	0.644875859	11.219654	0.285676209	2998	3045	890	365	377	125	100	100	0	2463	2394	596	303	311	72	100	100	0	1.219	1.282	1.301	1.254	1.39	1.362	0.869	80	564	4793	4771	0.286	2633	2160	2680	2091	0
1_2_9	0.387271529	11.769082	0.093402909	3974	3928	1364	369	381	128	98	98	0	3679	3761	1332	300	303	62	100	100	0	1.067	1.028	1.118	1.043	1.397	1.032	0.851	80	586	6984	7020	0.093	3605	3379	3559	3461	0
1_2_10	1.809954625	14.478105	1.36250813	36965	35002	17567	370	395	287	100	99	4	14532	13256	7149	300	317	173	97	95	0	2.571	2.673	2.808	3.149	2.069	2.744	0.88	120	688	50827	47588	1.363	36595	14232	34632	12956	0
1_2_11	0.282397014	10.948714	-0.130613484	2265	2348	973	376	383	126	98	97	0	2368	2361	841	300	307	62	100	100	0	0.913	0.957	0.957	0.921	1.537	1.015	0.807	80	502	3957	4033	-0.131	1889	2068	1972	2061	0
1_2_12	0.181600677	11.80391	-0.108919134	3822	3726	1621	379	389	129	96	96	0	4016	3886	1567	303	308	60	99	98	0	0.927	0.934	0.924	0.939	1.859	0.958	0.9	120	611	7156	6930	-0.109	3443	3713	3347	3583	0
1_2_13	0.27885503	11.480355	-0.045947978	3196	3180	945	384	398	123	100	100	0	3203	3301	1069	300	305	75	100	100	0	0.969	0.932	0.923	0.935	1.388	0.895	0.864	80	584	5715	5797	-0.046	2812	2903	2796	3001	0
1_2_14	0.367640437	11.871306	0.083166601	4220	4243	1760	364	375	124	98	98	0	3931	3927	1411	291	302	74	100	100	0	1.059	1.067	1.051	1.008	1.758	1.11	0.856	120	659	7496	7515	0.083	3856	3640	3879	3636	0
1_2_15	null	null	null	1583	1572	594	362	374	119	98	96	0	1671	1647	637	298	305	65	98	98	0	0.889	0.897	0.864	0.865	1.608	0.963	0.783	80	494	2594	2559	-0.169	1221	1373	1210	1349	0
1_2_16	0.691955733	10.49115	0.140275089	1885	1890	765	374	388	123	97	95	0	1671	1702	649	300	306	65	100	99	0	1.102	1.081	1.067	1.034	1.845	1.118	0.831	120	671	2882	2918	0.14	1511	1371	1516	1402	0
1_2_17	null	null	null	544	551	164	362	371	115	63	40	0	500	500	112	293	299	60	94	75	0	0.879	0.913	0.94	0.919	2.041	1.335	0.299	52	340	389	396	-0.186	182	207	189	207	0
1_2_18	0.414780587	11.264407	0.061575279	2889	2709	854	376	383	123	100	98	0	2705	2598	741	297	312	116	100	100	0	1.044	1.014	1.023	0.979	1.58	1.052	0.844	80	609	4921	4634	0.062	2513	2408	2333	2301	0
1_2_19	0.370549075	11.549533	0.053902816	3433	3555	1309	379	392	123	100	100	0	3237	3342	1185	295	312	103	100	100	0	1.038	1.042	1.047	1.037	1.539	1.046	0.837	80	583	5996	6223	0.054	3054	2942	3176	3047	0
1_2_20	0.214632769	11.521627	-0.104987415	3216	3103	1297	381	385	117	98	98	0	3341	3253	1194	292	305	86	100	99	0	0.93	0.919	0.889	0.87	1.926	0.951	0.843	120	702	5884	5683	-0.105	2835	3049	2722	2961	0
1_3_1	0.052346106	11.173583	-0.313548429	2444	2579	914	372	380	125	100	100	0	2881	3002	1138	306	316	69	100	100	0	0.805	0.819	0.828	0.823	1.411	0.8	0.836	80	520	4647	4903	-0.314	2072	2575	2207	2696	0
1_3_2	0.281371919	11.217126	-0.07816636	2679	2705	1050	362	376	119	100	100	0	2760	2974	1187	314	326	88	100	100	0	0.947	0.881	0.842	0.891	1.421	0.853	0.838	80	570	4763	5003	-0.078	2317	2446	2343	2660	0
1_3_3	0.256441838	8.892225	-0.489532686	779	789	260	378	382	116	87	77	0	877	869	225	314	320	68	97	93	0	0.712	0.741	0.691	0.673	2.007	0.856	0.561	80	520	964	966	-0.49	401	563	411	555	0
1_3_4	0.077851638	10.413971	-0.495615015	1532	1594	455	383	391	128	98	98	0	1926	1903	548	306	318	79	98	98	0	0.709	0.758	0.751	0.758	1.458	0.754	0.801	80	577	2769	2808	-0.496	1149	1620	1211	1597	0
1_3_5	0.186753723	11.936629	-0.092729298	4173	4211	1313	377	389	136	100	100	0	4352	4251	1403	304	317	90	100	100	0	0.938	0.971	0.959	0.993	1.321	0.961	0.893	80	594	7844	7781	-0.093	3796	4048	3834	3947	0
