Rv1905c	0.002737602
Rv2501c	1.411646969
Rv0973c	0.783798302
Rv3285	0.54480527
Rv2502c	0.273794924
Rv0974c	-0.155755543
Rv0904c	-0.677000117
Rv3799c	-0.215544243
Rv3280	-0.917304615
Rv2247	0.575132519
Rv0467	-0.061060292
Rv1915	1.601016073
Rv1916	1.312479778
Rv2241	0.097118865
Rv0409	-0.526465551
Rv1475c	-0.183414391
Rv2244	0.924343567
Rv2523c	-0.705567481
Rv3391	-0.258365179
Rv3667	-0.230819861
Rv3313c	0.889939313
Rv1530	1.291143395
Rv1862	0.296596405
Rv0761c	-0.426807434
Rv3045	0.697274925
Rv3086	0.371056817
Rv0162c	0.156902379
Rv2259	0.096183431
Rv2531c	0.433858759
Rv0733	-1.031708026
Rv2428	-1.300859956
Rv2429	-0.748223066
Rv2238c	-0.934440478
Rv2555c	-0.941646956
Rv2780	0.033951998
Rv0768	-0.681751608
Rv3293	0.072178213
Rv2858c	-0.448138933
Rv1317c	0.456563055
Rv3423c	-0.175982843
Rv3305c	-1.447185375
Rv2363	-0.198991732
Rv3306c	-0.408236359
Rv2888c	-0.757659828
Rv3375	-0.270109777
Rv2920c	-0.291424993
Rv1538c	-0.338005785
Rv2127	-0.4345549
Rv1623c	0.394059143
Rv2584c	0.29462064
Rv1001	-0.715995663
Rv1654	-1.01435393
Rv1652	-0.091413058
Rv1655	0.003051312
Rv1656	-0.691289037
Rv1658	-0.390133177
Rv1659	-0.070123858
Rv1653	-1.1004381
Rv1657	-0.708926855
Rv1292	-1.006759384
Rv3227	-0.793718421
Rv2538c	-0.506650548
Rv2537c	-0.934412385
Rv2552c	-0.929132333
Rv2540c	0.754308126
Rv2178c	-0.016481808
Rv2539c	0.047229413
Rv0346c	-0.360351185
Rv2684	-1.235379985
Rv2685	-0.59879818
Rv3578	0.54813846
Rv2643	1.551099231
Rv3708c	2.488656281
Rv3709c	0.035871203
Rv2201	-0.192261319
Rv3565	0.516205738
Rv0337c	0.249582865
Rv2572c	0.361155178
Rv1308	-0.518709349
Rv1304	-1.238651887
Rv1311	0.111512796
Rv1310	-0.730223176
Rv1305	-0.37185305
Rv1306	-0.869539181
Rv1309	-0.887919449
Rv1307	-1.142331937
Rv0711	1.089498672
Rv3299c	1.742567528
Rv0663	0.395397318
Rv3077	0.042996636
Rv0296c	-0.811779358
Rv3796	-0.37290713
Rv2521	0.122059082
Rv1608c	-0.603438914
Rv0917	-0.227696611
Rv2364c	0.168852969
Rv1876	-0.414720531
Rv3841	-0.953395648
Rv0186	-0.042012578
Rv1568	-0.209233576
Rv1589	0.49948078
Rv1570	-0.661895487
Rv1569	0.475713489
Rv0032	0.252449346
Rv3279c	0.008009969
Rv1442	-0.233101524
Rv2068c	0.041881407
Rv3473c	0.159214669
Rv1123c	0.73165187
Rv0554	-0.122232303
Rv1383	0.060224465
Rv1384	-0.145309453
Rv2202c	-0.242860307
Rv0527	-1.289773028
Rv0529	0.003868546
Rv3315c	1.217239538
Rv2289	-1.100034136
Rv2881c	-0.920770085
Rv0062	0.10947787
Rv1607	-0.864568876
Rv3409c	0.158433137
Rv1901	-0.300526875
Rv0889c	-0.080072086
Rv2498c	0.876688291
Rv0384c	1.820620478
Rv3596c	1.098269514
Rv2461c	0.342185151
Rv2460c	0.443237848
Rv2457c	1.108288081
Rv2667	1.065952576
Rv3392c	0.072812498
Rv0503c	-0.900435559
Rv1712	-0.081093933
Rv2849c	0.414037973
Rv2848c	-0.519753916
Rv2231c	0.534085003
Rv2064	0.766661813
Rv2065	0.902638284
Rv2066	-0.526590491
Rv2070c	-0.00398449
Rv2072c	-0.338257442
Rv2071c	-0.789133343
Rv2062c	0.180905433
Rv0255c	0.015469278
Rv3713	-0.541845431
Rv2208	-0.133702175
Rv2207	-0.276396445
Rv0254c	0.696471426
Rv1239c	0.509211241
Rv3484	-0.745686914
Rv0806c	-0.120055514
Rv3811	-0.958040366
Rv3648c	-0.454986697
Rv0871	0.160272964
Rv3063	0.526876218
Rv1451	0.294989091
Rv2200c	-1.409050206
Rv3043c	0.077062921
Rv2193	-0.892791987
Rv0092	-0.068091371
Rv0103c	-0.477649151
Rv3270	0.721865894
Rv1469	0.418936431
Rv0908	0.939352621
Rv1997	-0.415024504
Rv1992c	-0.095798053
Rv0425c	-0.242980817
Rv0107c	0.410517939
Rv0969	-0.358149073
Rv3915	0.507184577
Rv1704c	-1.183318028
Rv1622c	0.54312695
Rv1620c	0.103335415
Rv1621c	-0.244664159
Rv2397c	0.506385497
Rv0815c	2.020510718
Rv3117	1.903346901
Rv1285	1.382417408
Rv2335	0.463839665
Rv0511	-0.470073026
Rv2847c	0.101789752
Rv2392	0.449659203
Rv2334	0.610048452
Rv1336	-0.950871247
Rv1077	0.081939441
Rv0848	2.299702886
Rv1286	0.34349851
Rv2131c	0.087000676
Rv3580c	-0.154191593
Rv2130c	0.022612877
Rv2399c	0.184172513
