Rv1905c	-0.998739628
Rv2501c	0.148074165
Rv0973c	-0.394922364
Rv3285	0.261560278
Rv2502c	
Rv0974c	-1.948665484
Rv0904c	-0.043871732
Rv3799c	0.505627662
Rv3280	0.109773296
Rv2247	-1.416826982
Rv0467	1.168424968
Rv1915	
Rv1916	
Rv2241	-0.012566793
Rv0409	-0.467549306
Rv1475c	-0.60602928
Rv2244	-0.650448016
Rv2523c	-0.084591224
Rv3391	0.370896063
Rv3667	-0.525399989
Rv3313c	0.16314936
Rv1530	
Rv1862	0.234660271
Rv0761c	
Rv3045	
Rv3086	0.457974807
Rv0162c	-0.53906384
Rv2259	-0.170282484
Rv2531c	1.539020075
Rv0733	-2.157463309
Rv2428	1.236681002
Rv2429	-1.210667686
Rv2238c	-0.018847087
Rv2555c	-0.285459752
Rv2780	-0.615896301
Rv0768	-0.736193384
Rv3293	-1.162109321
Rv2858c	-1.425307859
Rv1317c	0.072831869
Rv3423c	-0.311510255
Rv3305c	-0.354361274
Rv2363	3.030533028
Rv3306c	-0.744676229
Rv2888c	0.074278637
Rv3375	0.380238628
Rv2920c	0.931570365
Rv1538c	-0.544072019
Rv2127	-0.183466647
Rv1623c	-0.435783566
Rv2584c	-2.612340793
Rv1001	-0.552822659
Rv1654	-0.36531802
Rv1652	1.547197081
Rv1655	-1.383105281
Rv1656	0.393898436
Rv1658	1.199438136
Rv1659	-0.186582475
Rv1653	0.37159922
Rv1657	0.148086651
Rv1292	
Rv3227	0.423711275
Rv2538c	
Rv2537c	0.794052417
Rv2552c	-1.021487583
Rv2540c	
Rv2178c	
Rv2539c	0.291084574
Rv0346c	-0.080246899
Rv2684	
Rv2685	-0.430187503
Rv3578	
Rv2643	
Rv3708c	0.009933103
Rv3709c	0.231729902
Rv2201	-0.659122278
Rv3565	-0.291395872
Rv0337c	0.132870448
Rv2572c	-0.567577618
Rv1308	0.348047235
Rv1304	0.109252398
Rv1311	0.326026422
Rv1310	-1.466273139
Rv1305	0.348212986
Rv1306	0.201652418
Rv1309	0.162814524
Rv1307	-0.531013563
Rv0711	-2.082980215
Rv3299c	-0.526155634
Rv0663	-0.742853224
Rv3077	2.61898688
Rv0296c	-0.241616306
Rv3796	
Rv2521	-0.320556619
Rv1608c	0.281708067
Rv0917	-1.574812129
Rv2364c	0.228262942
Rv1876	-0.624617567
Rv3841	0.105082779
Rv0186	-0.422276803
Rv1568	-0.253706653
Rv1589	-0.389362659
Rv1570	0.916683532
Rv1569	0.639583515
Rv0032	0.335228184
Rv3279c	-3.158440543
Rv1442	0.120955893
Rv2068c	0.316888723
Rv3473c	-0.452802919
Rv1123c	-1.686722966
Rv0554	0.282353335
Rv1383	0.409698785
Rv1384	
Rv2202c	
Rv0527	-1.414504104
Rv0529	-0.016861547
Rv3315c	0.187455486
Rv2289	-0.043948478
Rv2881c	0.242690572
Rv0062	-1.72376668
Rv1607	0.751178699
Rv3409c	-0.182473352
Rv1901	0.059622689
Rv0889c	0.30996099
Rv2498c	0.268595252
Rv0384c	-2.544501181
Rv3596c	0.433648269
Rv2461c	0.824967326
Rv2460c	0.441110986
Rv2457c	0.847616121
Rv2667	0.613934793
Rv3392c	
Rv0503c	-0.241196866
Rv1712	0.61834828
Rv2849c	-1.067085169
Rv2848c	1.844819545
Rv2231c	
Rv2064	0.792907989
Rv2065	0.519740587
Rv2066	1.01514572
Rv2070c	0.962598645
Rv2072c	-0.673368368
Rv2071c	0.538645385
Rv2062c	0.919008943
Rv0255c	-0.600911216
Rv3713	1.966858506
Rv2208	
Rv2207	-0.036114737
Rv0254c	-1.079468851
Rv1239c	-0.482175721
Rv3484	0.301256169
Rv0806c	-1.795516068
Rv3811	
Rv3648c	-0.144256674
Rv0871	0.328413573
Rv3063	
Rv1451	0.11195021
