1	0.28	289	239
2	-0.3	304	374
3	0.34	56	44
4	-1.1	50	107
5	-0.24	44	52
6	-0.8	83	145
7	-1.43	426	1145
8	2.16	13492	3021
9	0.65	539	344
10	-1.99	693	2752
11	0.06	708	678
12	-0.31	114	141
13	-0.09	62	66
14	-0.01	3760	3789
15	-0.01	383	385
16	null	null	189
17	null	null	45
18	0.47	465	336
19	-0.53	8	12
20	1.45	225	82
21	null	null	34
22	0.32	70	56
23	null	null	1
24	0.05	521	505
25	null	null	13
26	-0.13	177	193
27	-4.42	1	23
28	null	null	11
29	null	null	-7
30	null	null	-15
31	2.85	-36	-5
32	-0.91	10	18
33	0.71	321	196
34	0.4	403	306
35	-0.79	513	884
36	null	null	23
37	-1.07	229	481
38	-0.33	552	694
39	-5.5	3	143
40	-0.49	1954	2739
41	0.45	2135	1562
42	-1.82	46	161
43	0.86	185	102
44	null	null	116
45	null	null	93
46	-0.39	178	233
47	-2.4	51	269
48	null	null	17
49	null	null	116
50	-2.31	323	1608
51	0.02	451	444
52	-0.5	78	110
53	-1.13	87	190
54	0.42	8921	6691
55	null	null	94
56	3.04	1608	196
57	-0.47	274	380
58	-1.76	50	169
59	-1.47	119	331
60	0.25	1041	874
61	-1.37	28	72
62	-3.18	7	59
63	-1.12	35	77
64	1	360	180
65	null	null	-5
66	-0.18	811	917
67	-1.19	106	241
68	-0.73	43	71
69	null	null	138
70	-3.05	24	198
71	-1.23	534	1256
72	null	null	98
73	0.29	521	425
74	0.23	588	503
75	0.75	233	139
76	0.27	303	252
77	-0.12	479	519
78	-1.98	66	261
79	-0.3	1253	1540
80	0.86	324	178
81	2.04	-66	-16
82	2.33	770	153
83	0.74	137	82
84	-0.45	9	13
85	-0.29	267	327
86	null	null	0
87	null	null	24
88	-0.17	567	637
89	1.17	23046	10242
90	0.07	176	168
91	2.59	-54	-9
92	0.49	90	64
93	1.45	112	41
94	-0.72	2019	3318
95	-1.71	14	46
96	1.35	1406	550
97	0.99	3021	1519
98	3.84	-29	-2
99	6.33	0	0
100	null	null	5
101	2.53	-115	-20
102	4.13	-105	-6
103	-1.23	162	379
104	-1.79	58	199
105	null	null	61
106	null	null	123
107	-1.14	55	122
108	0.48	616	441
109	-0.93	160	305
110	0.01	93	92
111	-0.13	143	156
112	0.38	694	532
113	null	null	211
114	-0.67	120	190
115	null	null	71
116	-0.88	891	1644
117	-6.78	6	623
118	0.13	621	569
119	0.33	908	720
120	0.54	4350	2998
121	null	null	44
122	-0.51	173	246
123	-1.09	14	30
124	-0.14	263	290
125	0.55	482	330
126	null	null	29
127	-0.81	2971	5194
128	-0.43	1038	1393
129	0.27	20632	17158
130	-0.22	947	1106
131	null	null	45
132	-0.91	149	280
133	null	null	118
134	null	null	3
135	-3.84	21	296
136	null	null	25
137	null	null	19
138	-0.64	564	878
139	-0.22	128	149
140	-0.99	31	62
141	-0.07	777	815
142	-0.78	122	210
143	-0.07	299	313
144	-2.6	18	112
145	-0.99	1052	2086
146	0.66	1241	786
147	0.05	439	423
148	-1.08	-16	-34
149	null	null	10
150	-0.72	76	125
151	-0.57	318	472
152	-5.34	3	133
153	-0.09	198	210
154	null	null	120
155	null	null	35
156	-1.26	81	195
157	null	null	505
158	null	null	90
159	0.99	-99	-50
160	null	null	111
161	-1.13	76	166
162	-0.27	304	365
163	3.1	3439	400
164	null	null	87
165	null	null	121
166	-3.01	18	148
167	0.89	1278	689
168	null	null	143
169	1.88	-52	-14
170	-1.41	79	210
171	1.23	47	20
172	-3.57	11	128
173	-1.33	98	245
174	null	null	132
175	null	null	169
176	null	null	90
177	-2.9	52	388
178	-0.89	183	339
179	null	null	139
180	null	null	199
181	0.16	316	284
182	0.56	754	513
183	1.47	1205	435
184	6.95	0	0
185	-0.38	94	123
186	null	null	0
187	null	null	5
188	0.63	351	226
189	null	null	42
190	null	null	7
191	-1.97	16	63
192	1.83	-25	-7
193	null	null	15
194	2.41	-53	-10
195	3.31	0	0
196	-0.06	3296	3443
197	null	null	1
198	null	null	58
199	0.62	294	191
200	-0.21	240	277
201	null	null	34
202	-0.9	1000	1863
203	-3.98	38	600
204	-1.51	113	321
205	null	null	35
206	-1.1	76	163
207	-3.76	26	349
208	null	null	204
209	null	null	92
210	1.24	111	47
211	null	null	5
212	0.46	1045	760
213	null	null	30
214	null	null	123
215	-0.2	99	114
216	-1.16	23	51
217	0.54	83	57
218	1.38	114	44
219	null	null	266
220	0.06	74	71
221	null	null	-11
222	null	null	27
223	5.09	0	0
224	1.32	-62	-25
225	null	null	58
226	1.85	3600	1000
227	-0.55	92	135
228	0.36	655	510
229	1.42	61	23
230	0.12	270	249
231	null	null	15
232	-1.19	22	51
233	0.25	127	107
234	null	null	16
235	null	null	7
236	2.69	-39	-6
237	0.31	66	53
238	-0.99	68	136
239	null	null	126
240	-1.23	103	242
241	null	null	81
242	-2.12	24	103
243	4.98	3019	96
244	-3.98	5	86
245	-0.82	122	216
246	-0.31	226	280
247	-2.41	10	51
248	2.55	-12	-2
249	0.01	-28	-28
250	-2.7	25	161
251	-0.04	756	776
252	-1.8	217	755
253	1.18	356	157
254	null	null	134
255	null	null	98
256	-0.54	98	143
257	-0.77	208	355
258	-1.26	134	323
259	null	null	59
260	-3.92	9	130
261	null	null	58
262	-2.13	89	390
263	null	null	110
264	0.34	182	144
265	null	null	160
266	-0.09	442	470
267	null	null	-19
268	null	null	34
269	-0.65	72	112
270	1.07	38	18
271	-0.63	20	31
272	1.85	212	59
273	0.96	19	10
274	null	null	59
275	null	null	75
276	null	null	95
277	-0.34	328	415
278	0.55	226	155
279	0.45	47	34
280	1.91	165	44
281	3.58	-96	-8
282	null	null	16
283	null	null	9
284	null	null	2
285	5.01	-97	-3
286	null	null	6
287	null	null	35
288	0.57	177	119
289	0.64	287	185
290	null	null	9
291	0.08	4373	4140
292	0.78	377	220
293	-0.71	213	348
294	-0.69	159	257
295	null	null	23
296	-0.39	272	356
297	null	null	35
298	3.08	-17	-2
299	2.25	-62	-13
300	null	null	-4
301	null	null	106
302	null	null	35
303	null	null	61
304	null	null	61
305	null	null	45
306	null	null	133
307	1.63	-53	-17
308	-0.65	203	318
309	-1.28	41	100
310	1.48	1791	641
311	1.33	80	32
312	0.68	420	262
313	1.73	226	68
314	null	null	25
315	-1.72	31	103
316	2.25	556	117
317	-0.22	39	46
318	-0.67	113	179
319	null	null	56
320	0.52	316	221
