1	0.22	498	428
2	0.59	708	471
3	-0.67	62	101
4	0.56	1377	934
5	-0.63	136	214
6	-0.47	261	362
7	-0.7	245	401
8	-0.37	5357	6916
9	0.23	420	358
10	-0.62	607	934
11	0.63	1595	1035
12	-1.75	58	191
13	0.12	175	159
14	0.24	338	288
15	0.5	650	459
16	0.51	541	377
17	0.15	346	311
18	-0.41	420	556
19	0.07	109	105
20	-0.01	443	447
21	0.23	210	179
22	-0.28	74	89
23	0.57	401	268
24	-0.47	311	428
25	0.51	288	202
26	-0.35	529	677
27	-1.35	171	432
28	null	null	-31
29	-0.81	93	163
30	0.08	159	152
31	-0.78	105	183
32	0.35	167	132
33	0.62	463	300
34	-0.08	408	432
35	-0.17	335	377
36	-0.06	195	202
37	-0.05	2171	2241
38	-0.59	159	241
39	-0.34	156	198
40	0.1	210	198
41	0.38	490	377
42	0.64	591	381
43	-0.22	198	233
44	-0.15	195	214
45	null	null	132
46	-0.29	117	144
47	0.49	214	152
48	null	null	62
49	null	null	16
50	-0.03	1291	1323
51	0.44	891	657
52	0.7	261	159
53	0.17	206	183
54	0.57	9142	6150
55	1.9	-58	-16
56	-0.13	128	140
57	-0.69	128	210
58	2.03	-47	-12
59	-0.59	101	152
60	-0.53	654	941
61	1.3	78	31
62	0.51	144	101
63	null	null	43
64	0.56	292	198
65	-0.17	214	241
66	-0.22	323	377
67	0.57	377	253
68	0.64	-51	-31
69	null	null	23
70	-0.68	124	198
71	0.03	782	766
72	0.94	82	43
73	0.16	292	261
74	0.53	478	331
75	0.37	463	358
76	-0.53	5497	7928
77	-0.12	747	813
78	-0.01	230	233
79	-0.61	3657	5586
80	-0.32	292	362
81	null	null	4
82	0.66	564	358
83	0.36	300	233
84	0.33	634	506
85	-0.56	440	646
86	null	null	12
87	-1.82	27	89
88	-0.24	2042	2408
89	1.04	1653	805
90	0.55	408	280
91	-0.01	93	93
92	0.11	475	440
93	0.54	136	93
94	0.62	3275	2132
95	1.6	128	43
96	-0.53	2151	3104
97	0.02	712	704
98	0.44	121	89
99	null	null	-121
100	null	null	12
101	null	null	-43
102	-0.4	117	152
103	-0.41	891	1179
104	-0.01	152	152
105	null	null	-31
106	0.34	257	202
107	-0.84	82	144
108	0.46	902	657
109	0	440	440
110	-0.66	78	124
111	0.68	560	350
112	-0.19	187	214
113	0.67	230	144
114	-0.43	97	132
115	0.25	113	93
116	-0.28	937	1140
117	-0.11	1136	1221
118	-0.01	895	902
119	-0.14	195	214
120	-0.05	245	253
121	-0.47	117	163
122	0.62	303	198
123	0.63	405	261
124	0.32	926	743
125	0.51	770	541
126	0.13	136	124
127	0.26	5368	4477
128	0.15	2517	2272
129	0.07	852	813
130	-0.02	630	638
131	-0.68	140	222
132	null	null	222
133	-0.4	128	171
134	0.26	218	183
135	0.27	397	331
136	-0.77	82	140
137	0.47	245	179
138	0.3	288	233
139	-0.12	198	214
140	0.25	265	222
141	-0.26	2015	2412
142	0.53	1793	1241
143	0.29	475	389
144	null	null	159
145	0.39	626	478
146	-0.19	268	307
147	-0.51	163	233
148	-0.68	105	171
149	0.47	735	529
150	-1.01	89	179
151	0.62	2167	1412
152	-0.28	148	179
153	0.02	272	268
154	0.16	47	43
155	null	null	43
156	0.29	241	198
157	-0.02	315	319
158	1.25	-74	-31
159	0.26	183	152
160	-0.51	105	152
161	-4.39	8	132
162	-0.36	642	825
163	-0.45	292	401
164	0.3	-78	-62
165	-0.43	-39	-51
166	-0.43	4	4
167	0.7	4108	2536
168	-0.19	-93	-105
169	1.62	-70	-23
170	-0.51	163	233
171	-0.21	31	35
172	0.77	74	43
173	-0.16	93	105
174	-0.19	-62	-70
175	-0.53	66	93
176	-0.91	86	163
177	-0.2	599	689
178	null	null	43
179	-0.24	490	580
180	0	292	292
181	0.13	338	311
182	-0.26	276	331
183	-0.71	214	350
184	null	null	105
185	-0.35	276	350
186	0.32	-89	-70
