aas	2	-0.555848328	-0.32912217	0.226726158
aat	2	0.763391836	-0.076591868	-0.839983704
abc	2	0.488852605	0.86914039	0.380287786
abrB	2	0.030074593	0.348810142	0.318735549
accA	2	0.32016309	0.351682623	0.031519533
accB	2	-0.965542361	-0.839195185	0.126347176
accC	2	-0.626175378	-0.344212875	0.281962503
accD	2	1.566707002	1.412280409	-0.154426593
aceA	2	-0.584880996	-0.207975638	0.376905358
aceB	2	-0.558307799	-0.418443506	0.139864293
aceE	2	-0.088973699	0.045334597	0.134308296
aceF	2	0.664324853	0.612941869	-0.051382984
aceK	2	-0.098121704	-0.363932722	-0.265811018
ackA	2	0.795332728	1.208076823	0.412744095
acnA	2	0.583488809	0.497602034	-0.085886775
acnB	2	-0.073574903	0.137641448	0.211216351
acpD	2	1.929999234	1.724540355	-0.205458879
acpP	2	-0.494630325	-0.292282698	0.202347627
acpS	2	-0.611269583	-0.547708435	0.063561148
acrA	2	-0.829616363	-0.644648883	0.18496748
acrB	2	0.09915733	0.19308277	0.09392544
acrD	2	0.183301243	0.003097681	-0.180203563
acrE	2	-0.728846552	-0.72153591	0.007310642
acrF_1	2	-0.458823232	-0.842230059	-0.383406827
acrF_2	2	-0.377824183	-0.567004703	-0.18918052
acrR	2	-0.648887603	-0.24980218	0.399085423
acs	2	-0.255222134	-0.319518091	-0.064295957
ada	2	-0.019656861	-0.002359775	0.017297086
add	2	1.783948193	1.745474898	-0.038473294
adhC	2	2.891952208	2.994157044	0.102204837
adhE	2	1.939455773	2.600562194	0.661106421
adhP	2	1.260838899	1.202164502	-0.058674397
adiA	2	0.104848247	1.490309721	1.385461474
adiY	2	-0.516935441	-0.255114386	0.261821055
adk	2	1.037603431	0.929889092	-0.107714339
aefA	2	1.763690091	1.52595799	-0.237732101
aer	2	-0.636352834	-0.577461156	0.058891678
afuA	2	2.65744388	3.07243945	0.41499557
afuB	2	2.774289878	2.900295468	0.12600559
afuC	2	2.935058176	2.999592779	0.064534602
agaB	2	-0.834282413	-0.676893961	0.157388452
agaC	2	-0.755718278	-0.759668655	-0.003950377
agaD	2	-0.828869335	-0.387875165	0.44099417
agaI_1	2	-0.874968697	-0.509440479	0.365528218
agaI_2	2	-0.566362627	-0.227618535	0.338744092
agaR	2	-0.672874222	-1.181140708	-0.508266486
agaS	2	-0.63272741	-0.445115485	0.187611925
agaV	2	-0.478240775	-0.628480505	-0.15023973
agaY	2	-0.60599877	-0.63632361	-0.03032484
agaZ	4	-0.435918072	-0.672728791	-0.236810719
agp	2	0.164922347	0.340397433	0.175475086
ahpC	2	-0.024753198	-0.440358248	-0.41560505
ahpF	2	-0.372237879	-0.700832223	-0.328594344
aidB	2	0.28045724	0.194221603	-0.086235637
ais	2	-0.430783439	-0.812283778	-0.381500339
alaS	2	0.080717598	-0.201512721	-0.282230319
aldA	2	1.329858529	1.799852486	0.469993957
aldB	2	-0.656891547	-0.224757623	0.432133924
aldH	2	-0.045392534	-0.386291895	-0.340899361
alkA	2	-0.243980879	-0.841201008	-0.597220129
alkB	2	0.149116455	0.025741982	-0.123374473
alr	2	-0.764197214	-0.362170311	0.402026903
amiA	2	0.102588607	-0.330565881	-0.433154488
amiB	2	0.461443394	0.301639788	-0.159803607
amn	2	0.550329566	0.217144942	-0.333184624
ampC	2	0.10871697	0.152279899	0.043562929
ampD	2	0.227602384	0.245204757	0.017602373
ampE	2	-0.109855447	-0.00570554	0.104149907
ampG	2	-0.939710939	-0.677430173	0.262280766
amtB	2	-0.637521247	-0.682619827	-0.04509858
amyA	2	0.323530183	0.263491554	-0.060038629
ansA	2	-0.545288084	-0.492918975	0.052369109
ansB	2	1.400386344	1.027572125	-0.372814219
ansP	2	1.929413015	1.968897202	0.039484187
apaG	2	0.388683162	-0.008196772	-0.396879934
apaH	2	0.111745776	-0.408217395	-0.519963171
apbA	2	-0.298047687	-0.430845388	-0.132797701
aphA	2	0.386979765	0.460793743	0.073813978
appA	2	1.483698707	1.860052184	0.376353478
appB	2	0.986350754	1.449585216	0.463234463
appC	2	0.357904742	0.372491388	0.014586646
apt	2	-0.024863073	-0.202612727	-0.177749654
aqpZ	2	-0.334463001	-0.526742602	-0.192279601
araA	2	1.148118028	0.886670011	-0.261448017
