1	1970	3370	398.871552	154.117645	292.220306	215.939697	189.990387	10900	52.057827	0.963722	0.992805	0.993912	1.847143	0.492572	412.907104	227.044113	361.583984	374.858643	192.321655	18300	52.057827	0.971338	0.991127	0.990204	1.101501	0.293734	1	1	1	1	1	0	1	1	1	1	1	0	1	244.753907	185.862991	0.015695603	0.00947896	0.2190173	1.655836058
2	2220	3380	372	112.441177	354.985565	193.313629	188.476501	14500	42.941444	0.963312	0.986969	0.994034	1.924334	0.513156	585.00946	245.397064	304.775238	307.422791	185.583237	10600	42.941444	0.953049	0.990799	0.990555	1.902948	0.507453	1	1	1	1	1	0	1	1	1	1	1	0	1	259.558823	339.612396	0.016645014	0.017320135	-0.0172673	0.961021019
3	2470	3380	339.470154	124.279411	236.48175	196.373825	187.630173	13400	42.941444	0.966147	0.993645	0.994904	1.728693	0.460985	760.5	262.132355	266.655243	281.284515	177.159134	8400	42.941444	0.934733	0.991554	0.992203	2.703668	0.720978	1	1	1	1	1	0	1	1	1	1	1	0	1	215.190743	498.367645	0.013799773	0.025416608	-0.2652463	0.542943165
4	2720	3390	311.761536	141.691177	250.720291	262.747253	184.033096	13000	34.320808	0.959152	0.992691	0.993401	1.186545	0.316412	565.364319	227.514709	340.419891	323.446808	188.476501	12900	34.320808	0.960537	0.989296	0.990074	1.747936	0.466116	1	1	1	1	1	0	1	1	1	1	1	0	1	170.070359	337.84961	0.010906289	0.017230234	-0.1986143	0.632973941
5	2970	3400	340.885712	88.514709	337.290741	155.584839	185.583237	14000	26.680855	0.960847	0.986359	0.995995	2.190996	0.584266	468.246826	215.75	262.550751	362.567444	189.319046	15800	26.680855	0.968498	0.992378	0.991608	1.291475	0.344393	1	1	1	1	1	0	1	1	1	1	1	0	1	252.371003	252.496826	0.016184073	0.012877266	0.0992643	1.256794162
6	3210	3400	455.916168	96.632355	449.164368	170.152863	190.157852	16700	20.581461	0.963191	0.984947	0.99511	2.67945	0.71452	498.119751	175.617645	333.426575	262.583496	191.824478	16700	20.581461	0.969929	0.989929	0.993835	1.896996	0.505866	1	1	1	1	1	0	1	1	1	1	1	0	1	359.283813	322.502106	0.023040188	0.016447515	0.1463863	1.400830924
7	3460	3400	303.359161	163.544113	257.867859	377.433136	189.990387	14200	20.581461	0.965095	0.992012	0.995628	0.803743	0.214331	442.806641	135.014709	316.894135	206.946854	191.326019	18100	20.581461	0.970973	0.991508	0.994667	2.139712	0.57059	1	1	1	1	1	0	1	1	1	1	1	0	1	139.815048	307.791932	0.008966073	0.015697301	-0.2432233	0.571185677
8	3710	3400	275.744171	134.647064	247.115234	214.169891	187.969162	12900	20.581461	0.963056	0.99337	0.992729	1.287502	0.343334	604	232.544113	322.469055	307.926025	180.716904	10800	20.581461	0.948532	0.991089	0.992317	1.96151	0.523069	1	1	1	1	1	0	1	1	1	1	1	0	1	141.097107	371.455887	0.009048289	0.018944144	-0.3209093	0.47762988
9	3970	3410	328.568756	138.073532	262.522491	217.300629	188.813965	16000	21.114408	0.966468	0.991905	0.994225	1.512047	0.403213	422.681244	149.529419	297.625183	223.576584	187.799744	16000	21.114408	0.960719	0.991142	0.995041	1.890543	0.504145	1	1	1	1	1	0	1	1	1	1	1	0	1	190.495224	273.151825	0.012216097	0.013930665	-0.0570393	0.876921281
10	4230	3420	480.717804	121.911766	549.468994	181.841141	190.32518	16300	29.462517	0.966157	0.984238	0.99514	2.643614	0.704964	758.067444	259	346.817932	293.921967	190.492355	8900	29.462517	0.963715	0.991684	0.991302	2.579145	0.687772	1	1	1	1	1	0	1	1	1	1	1	0	1	358.806038	499.067444	0.023009549	0.025452297	-0.0438193	0.904026428
11	4490	3440	324.737213	117.294121	326.294342	246.305481	186.097076	13700	44.991241	0.964303	0.989349	0.993469	1.318433	0.351582	630.341858	218.147064	263.926239	287.391846	188.982483	11700	44.991241	0.960785	0.99218	0.990784	2.193319	0.584885	1	1	1	1	1	0	1	1	1	1	1	0	1	207.443092	412.194794	0.013302931	0.021021817	-0.1987233	0.632815487
12	4730	3430	325.094208	112.323532	281.636963	221.106537	189.319046	13800	31.654226	0.963869	0.99279	0.994171	1.470306	0.392082	659.087524	255.058823	274.275208	304.697754	183.513474	8000	31.654226	0.954286	0.992378	0.992043	2.163086	0.576823	1	1	1	1	1	0	1	1	1	1	1	0	1	212.770676	404.028701	0.013644579	0.020605349	-0.1790203	0.662186283
13	4970	3430	340.768005	131.882355	227.695511	182.953995	187.969162	12500	22.665361	0.965213	0.993324	0.99456	1.862588	0.49669	535.14386	215.558823	315.017212	297.083618	185.583237	13900	22.665361	0.967102	0.991821	0.992371	1.801324	0.480353	1	1	1	1	1	0	1	1	1	1	1	0	1	208.88565	319.585037	0.01339544	0.016298746	-0.0851973	0.821869366
14	5220	3450	367.2034	145.235291	275.801544	194.993622	191.49231	11800	37.170135	0.972515	0.991829	0.996056	1.883156	0.502175	442.614929	195.676468	348.171478	339.6875	190.492355	17400	37.170135	0.968176	0.990891	0.989861	1.303006	0.347468	1	1	1	1	1	0	1	1	1	1	1	0	1	221.968109	246.938461	0.014234393	0.012593791	0.0531823	1.130270699
15	5450	3360	361.442169	108.411766	310.864258	186.397919	190.992981	14700	58.305439	0.968413	0.990425	0.994614	1.939089	0.51709	559.492004	177.867645	356.577759	268.860229	190.157852	18700	58.305439	0.966586	0.98909	0.99324	2.080977	0.554927	1	1	1	1	1	0	1	1	1	1	1	0	1	253.030403	381.624359	0.016226359	0.019462733	-0.0789833	0.833714287
16	5700	3370	268.141907	120.705879	245.445282	249.178589	191.49231	14800	48.306049	0.974009	0.993019	0.994156	1.076103	0.286961	777.739563	234.838242	375.870209	281.232086	185.754669	9600	48.306049	0.957726	0.988609	0.994591	2.765472	0.737459	1	1	1	1	1	0	1	1	1	1	1	0	1	147.436028	542.901321	0.009454792	0.027687813	-0.4666373	0.341478487
17	5970	3390	480.017059	92.764709	607.269836	169.778442	188.645309	17600	34.320808	0.96259	0.979324	0.995857	2.827315	0.753951	495.55246	228.220581	279.874298	329.238739	189.319046	14300	34.320808	0.964494	0.991325	0.989487	1.505146	0.401372	1	1	1	1	1	0	1	1	1	1	1	0	1	387.25235	267.331879	0.024833757	0.01363385	0.2604243	1.821478021
18	6220	3380	320.558441	95.308823	270.507874	171.877792	189.150833	15400	42.941444	0.960181	0.991646	0.994499	1.865037	0.497343	624.625	236.794113	335.195679	297.311462	183.513474	13600	42.941444	0.941021	0.990486	0.990692	2.100911	0.560243	1	1	1	1	1	0	1	1	1	1	1	0	1	225.249618	387.830887	0.01444483	0.019779265	-0.1364983	0.73030167
19	1990	3630	468.609467	154.544113	1299.354614	263.720184	189.822784	16900	54.959171	0.956177	0.990074	0.992294	1.776919	0.473845	587.053589	190.264709	314.094147	264.095123	181.42009	11200	54.959171	0.940189	0.991669	0.992744	2.222887	0.59277	1	1	1	1	1	0	1	1	1	1	1	0	1	314.065354	396.78888	0.020140414	0.02023612	-0.0020593	0.995270569
20	2250	3640	364.482758	135.867645	353.486267	240.41481	188.813965	14500	56.944992	0.957687	0.990807	0.993782	1.516058	0.404282	490.779144	203.852936	285.648926	285.130005	190.659378	16300	56.944992	0.965535	0.99173	0.993103	1.721247	0.458999	1	1	1	1	1	0	1	1	1	1	1	0	1	228.615113	286.926208	0.014660653	0.014633155	0.0008153	1.001879159
21	2500	3640	299.149994	133.294113	238.278046	203.526672	189.990387	14000	56.944992	0.9706	0.992889	0.994514	1.469832	0.391955	626.344849	240.632355	353.932098	320.385681	189.319046	14500	56.944992	0.969783	0.988075	0.992111	1.954971	0.521326	1	1	1	1	1	0	1	1	1	1	1	0	1	165.855881	385.712494	0.010636022	0.019671227	-0.2670523	0.540689322
22	2740	3650	321.172424	123.941177	256.571381	223.64624	188.813965	14500	43.455853	0.955977	0.992348	0.994362	1.436073	0.382953	472.651611	191.573532	247.162064	259.066589	188.813965	15500	43.455853	0.968135	0.992943	0.993385	1.824441	0.486517	1	1	1	1	1	0	1	1	1	1	1	0	1	197.231247	281.078079	0.012648065	0.014334902	-0.0543713	0.882326591
23	3000	3660	280.025635	138.911758	251.586151	272.733459	186.779999	11700	50.106213	0.956175	0.992065	0.990585	1.026737	0.273797	430.375	177.632355	324.780701	276.59787	192.65239	16800	50.106213	0.976131	0.990952	0.992935	1.555959	0.414922	1	1	1	1	1	0	1	1	1	1	1	0	1	141.113877	252.742645	0.009049365	0.012889803	-0.1536283	0.702056108
24	3240	3660	255.291046	95.573532	242.29451	319.578705	190.992981	13400	40.278545	0.970393	0.99202	0.996384	0.798836	0.213023	413.213409	176.397064	314.466003	257.53418	191.658463	16400	40.278545	0.97324	0.990181	0.99308	1.604499	0.427866	1	1	1	1	1	0	1	1	1	1	1	0	1	159.717514	236.816345	0.010242381	0.012077566	-0.0715793	0.848050066
25	3490	3660	281.938934	95.941177	254.31633	187.875549	191.990341	13100	40.278545	0.97119	0.992111	0.99398	1.500669	0.400178	446.801239	188.073532	276.912537	283.222626	190.826248	16100	40.278545	0.965263	0.992119	0.991844	1.577562	0.420683	1	1	1	1	1	0	1	1	1	1	1	0	1	185.997757	258.727707	0.011927683	0.013195039	-0.0438553	0.903952045
26	3740	3660	306.71524	137.029419	255.976257	236.567108	188.813965	15100	40.278545	0.959057	0.993324	0.993721	1.296525	0.34574	543.05658	209.455887	318.780914	279.460754	188.307541	15900	40.278545	0.965286	0.991402	0.99308	1.94323	0.518195	1	1	1	1	1	0	1	1	1	1	1	0	1	169.685821	333.600693	0.010881629	0.01701354	-0.1941013	0.63958642
27	4000	3670	294.807404	164.897064	268.878052	304.902649	191.658463	13500	49.442722	0.972776	0.992249	0.991638	0.96689	0.257837	485.179474	234.147064	251.697021	308.639191	189.822784	15600	49.442722	0.964218	0.992027	0.99279	1.571996	0.419199	1	1	1	1	1	0	1	1	1	1	1	0	1	129.91034	251.03241	0.008330903	0.012802581	-0.1866053	0.650720589
28	4260	3680	412.625885	115.338234	1590.973511	183.818008	188.307541	13900	60.554146	0.967079	0.991058	0.99511	2.244752	0.598601	543.503906	218.25	568.117981	307.09375	188.138428	12900	60.554146	0.962288	0.982925	0.990425	1.769831	0.471955	1	1	1	1	1	0	1	1	1	1	1	0	1	297.287651	325.253906	0.019064492	0.016587856	0.0604353	1.149304145
29	4520	3700	302.874084	138.75	256.538055	238.62262	190.992981	13500	76.308426	0.963335	0.993095	0.993889	1.26926	0.338469	681.963867	322.441162	290.181366	384.159607	188.476501	8300	76.308426	0.956846	0.991776	0.988449	1.77521	0.473389	1	1	1	1	1	0	1	1	1	1	1	0	1	164.124084	359.522705	0.010524966	0.018335555	-0.2410733	0.574019461
30	4750	3690	343.192322	115.779411	256.473358	189.327713	188.645309	13000	53.967426	0.964082	0.992371	0.994209	1.812689	0.483384	580.218506	251.411758	288.618958	362.710663	186.609512	11900	53.967426	0.956552	0.99173	0.9916	1.599673	0.42658	1	1	1	1	1	0	1	1	1	1	1	0	1	227.412911	328.806748	0.014583558	0.01676905	-0.0606453	0.869671063
