1	1840	3360	308.297699	47.338234	277.262177	99.180016	187.630173	13100	30.065712	0.960678	0.991951	0.997299	3.108466	0.804247	814.908264	288.661774	421.919128	329.845123	187.120529	10900	30.065712	0.962178	0.986107	0.991623	2.470578	0.658821	1	1	1	1	1	1	1	1	1	1	1	0	1	260.959465	526.24649	69.67545706	112.0262429	0.621956564	-0.206239945
2	2060	3360	421.43219	114.132355	1043.920654	290.803772	190.992981	11800	14.216064	0.968202	0.99147	0.992386	1.449198	0.386453	1010.162476	332.632355	1464.503418	405.132355	178.233932	8000	14.216064	0.915424	0.987038	0.986359	2.493413	0.66491	1	1	1	1	1	0	1	1	1	1	1	0	1	307.299835	677.530121	82.04820798	144.2311832	0.568865943	-0.244990066
3	2310	3360	328.523438	98.205879	310.045624	160.718781	186.438858	12800	14.216064	0.962939	0.989235	0.99604	2.044089	0.54509	934.017395	324.352936	295.521088	368.53775	184.205978	11500	14.216064	0.955553	0.991058	0.990776	2.534387	0.675837	1	1	1	1	1	0	1	1	1	1	1	0	1	230.317559	609.664459	61.49415271	129.7840842	0.473818905	-0.324387615
4	2560	3360	305.360657	68.058823	257.78714	130.269745	188.645309	12200	14.216064	0.961415	0.993591	0.996803	2.344064	0.625084	788.770813	307.5	314.762024	340.596558	184.205978	9600	14.216064	0.954072	0.99054	0.990898	2.315851	0.61756	1	1	1	1	1	0	1	1	1	1	1	0	1	237.301834	481.270813	63.35893486	102.4519156	0.618426063	-0.208712216
5	2810	3360	325.877045	84.941177	319.320984	164.478088	188.645309	12200	14.216064	0.962705	0.989349	0.995049	1.981279	0.528341	741.896545	243.705887	340.934875	317.631165	193.476746	14500	14.216064	0.975984	0.989616	0.991074	2.335717	0.622858	1	1	1	1	1	0	1	1	1	1	1	0	1	240.935868	498.190658	64.32921191	106.0537765	0.606571628	-0.217117907
6	3050	3350	300.443604	123.147057	262.642883	303.488037	184.378693	13300	13.842085	0.967367	0.992058	0.995506	0.989969	0.263992	678.224121	302.617645	265.217224	339.732849	182.64415	11600	13.842085	0.947217	0.992325	0.990875	1.996345	0.532359	1	1	1	1	1	0	1	1	1	1	1	0	1	177.296547	375.606476	47.33768881	79.95831442	0.592029599	-0.22765658
7	3300	3350	305.845581	94.25	380.794128	172.385498	190.826248	13600	13.842085	0.970034	0.989899	0.995041	1.774196	0.473119	873.397034	306.588226	844.060852	384.354675	190.992981	13600	13.842085	0.970286	0.97718	0.992126	2.272373	0.605966	1	1	1	1	1	0	1	1	1	1	1	0	1	211.595581	566.808808	56.49543625	120.6610636	0.468215964	-0.329553783
8	3550	3340	292.21875	128.25	321.880524	258.991913	187.969162	12800	14.664936	0.9739	0.990105	0.991776	1.128293	0.300878	1050.176514	293.617645	846.50354	331.853943	186.438858	8500	14.664936	0.965365	0.969345	0.98951	3.164574	0.806373	1	1	1	1	1	0	1	1	1	1	1	1	1	163.96875	756.558869	43.77920379	161.0546564	0.27182824	-0.565705427
9	3810	3340	691.460327	71.602943	3134.335449	184.467453	190.826248	12600	7.000752	0.96607	0.983482	0.994652	3.748414	0.826039	800.275513	320.25	305.401459	375.59021	180.364288	9800	7.000752	0.953934	0.99157	0.989189	2.130715	0.568191	1	1	1	1	1	1	1	1	1	1	1	0	1	619.857384	480.025513	165.5002111	102.1868188	1.619584728	0.209403673
10	4070	3350	376.794525	207.794113	322.365906	505.054749	187.630173	14600	7.713864	0.966699	0.989693	0.988327	0.746047	0.198946	907.884216	454.470581	392.502625	808.120972	183.339935	9500	7.713864	0.948333	0.987625	0.970711	1.123451	0.299587	1	1	1	1	1	0	1	1	1	1	1	0	1	169.000412	453.413635	45.12264366	96.52173833	0.467486853	-0.330230599
