1	114.53285	119.14512	4.61227	400.20825	412.43214	12.22389	-0.05185287	2.330608052
2	1036.39032	1040.9451	4.55478	2193.33375	2204.53976	11.20601	-0.219840414	3.178314035
3	23.62394	27.62225	3.99831	94.42787	104.0132	9.58533	0.043843817	1.674226262
4	123.29832	127.18307	3.88475	267.87403	278.00136	10.12733	-0.260644804	2.259443885
5	10.49639	16.80114	6.30475	27.04519	49.12682	22.08163	-0.079709259	1.226564998
6	45.34785	53.20507	7.85722	180.72513	209.7425	29.01737	0.017006833	1.956787624
7	9.57792	13.42183	3.84391	30.27621	40.40931	10.1331	0.008103875	1.231186357
8	318.51312	322.42978	3.91666	769.01043	779.58808	10.57765	-0.222659938	2.694529778
9	64.05231	68.5646	4.51229	150.23449	164.11853	13.88404	-0.21511413	1.991652222
10	6.05231	11.29193	5.23962	14.32131	30.76027	16.43896	-0.062214707	0.968951955
11	12.47806	19.11347	6.63541	34.99408	51.9912	16.99712	-0.061352102	1.320070825
12	10.28763	18.87284	8.58521	22.88562	53.18263	30.29701		
13	531.63376	544.53192	12.89816	1313.98818	1363.26438	49.2762		
14	243.04601	255.12284	12.07683	997.25225	1049.28251	52.03026		
15	21.30216	26.95058	5.64842	47.23319	66.87783	19.64464	-0.192892863	1.50133546
16	19.65125	24.52541	4.87416	53.32543	67.39538	14.06995	-0.10631149	1.510162273
17	250.0298	254.30302	4.27322	1005.60264	1015.75783	10.15519		
18	9.09968	13.2021	4.10242	17.03944	27.04056	10.00112	-0.190754028	1.095240719
19	3.2464	7.1538	3.9074	7.26815	17.18473	9.91658	-0.018355952	0.686412956
20	48.73201	52.61388	3.88187	87.75304	98.07571	10.32267	-0.316467853	1.815538248
21	12.78711	19.72467	6.93756	51.49557	74.95344	23.45787	0.079874943	1.409271135
22	3.05381	10.15402	7.10021	13.23644	35.60755	22.37111	0.239563745	0.803306604
23	40.88045	44.87269	3.99224	153.15222	163.86816	10.71594		
24	224.86015	229.00028	4.14013	625.05796	635.35795	10.29999		
25	0.2322	5.7002	5.468	1.04557	16.72552	15.67995		
26	3.52586	9.3525	5.82664	8.86743	26.66227	17.79484	0.01725484	0.747531416
27	10.33276	16.14898	5.81622	43.85773	62.92274	19.06501	0.1170731	1.328131246
28	83.14057	89.43242	6.29185	532.65149	558.13557	25.48408		
29	11.14225	19.02756	7.88531	41.81563	67.85412	26.03849		
30	40.25647	49.08804	8.83157	125.59752	156.51734	30.91982	-0.081227444	1.851908377
31	56.15617	62.07824	5.92207	148.64159	168.49778	19.85619	-0.160928427	1.960768911
32	5.37301	10.78861	5.4156	8.63691	25.61186	16.97495	-0.198809534	0.833288021
33	2.28401	6.66712	4.38311	6.24979	16.64092	10.39113		
34	6.37277	10.17392	3.80115	15.56077	25.65859	10.09782	-0.054834415	0.998179664
35	4.533	8.26303	3.73003	9.06286	18.9383	9.87544		
36	0.01374	3.9783	3.96456	0.2459	10.79903	10.55313	0.210404732	-1.235627369
37	15.81381	23.13125	7.31744	70.06375	98.15442	28.09067	0.105039231	1.522264947
38	6.27083	13.81566	7.54483	23.76164	49.25817	25.49653	0.117191117	1.08660072
39	0.88765	4.95837	4.07072	2.44956	11.74295	9.29339		
40	76.45949	80.56246	4.10297	172.16901	181.34601	9.177	-0.236459322	2.05969319
41	43.54309	48.75402	5.21093	164.28547	179.93161	15.64614	-0.004618144	1.9272592
42	36.47498	41.9407	5.46572	150.60185	167.77641	17.17456		
43	7.52537	14.14745	6.62208	23.90007	52.87962	28.97955	0.031889386	1.127463515
44	-0.45799	7.67965	8.13764	-4.53712	30.97026	35.50738		
45	1.46327	8.21571	6.75244	1.26226	26.10188	24.83962		
46	10.36792	17.29525	6.92733	20.5141	45.63866	25.12456	-0.181279027	1.163872053
47	4.12674	8.92465	4.79791	8.44225	24.35488	15.91263		
48	23.77537	30.0782	6.30283	90.63775	113.28301	22.64526	0.024042962	1.6667182
49	8.14535	12.19443	4.04908	27.91418	37.44147	9.52729	0.054241907	1.178367313
50	14.67912	18.87496	4.19584	20.96457	31.23101	10.26644		
