1	10.2359	1205.87
2	10.1595	1143.72
3	10.4017	1352.80
4	8.2605	306.66
5	8.6248	394.75
6	5.7293	53.05
7	11.3988	2700.04
8	8.5750	381.37
9	7.8635	232.89
10	8.5071	363.83
11	7.9712	250.94
12	8.5096	364.46
14	7.3750	166.00
15	8.5920	385.89
17	7.7978	222.52
18	9.6147	783.99
19	9.8756	939.39
20	9.4649	706.65
21	9.7741	875.61
24	9.3264	642.00
25	12.2166	4759.52
26	11.6637	3244.31
27	8.4341	345.88
28	6.9855	126.72
29	6.7856	110.32
31	6.8230	113.22
36	6.5515	93.80
37	6.1892	72.97
38	8.9049	479.34
39	8.0897	272.43
40	9.5617	755.73
41	8.9682	500.85
42	10.2719	1236.36
43	9.5204	734.38
44	8.2028	294.64
45	8.8269	454.11
46	7.9120	240.85
47	7.4461	174.38
48	6.8104	112.24
51	8.0886	272.21
52	8.2670	308.04
53	8.8301	455.13
54	7.0024	128.21
55	7.0935	136.57
56	9.0160	517.72
57	9.9737	1005.50
58	9.8364	914.22
59	7.0761	134.93
61	9.5312	739.91
62	8.3963	336.92
63	9.3139	636.43
64	9.0522	530.86
65	8.8819	471.77
66	9.2631	614.43
67	7.9850	253.36
71	8.0563	266.19
72	9.3119	635.55
73	9.2816	622.36
74	9.6660	812.37
75	9.7975	889.87
76	10.7846	1763.90
77	10.3041	1264.27
79	8.8629	465.58
82	9.2381	603.87
83	6.6452	100.09
86	8.0949	273.41
88	7.4410	173.77
90	10.0249	1041.82
93	6.4661	88.41
94	11.2078	2365.33
95	8.8224	452.71
96	10.6646	1623.15
97	9.5542	751.78
98	7.7074	209.01
100	8.9610	498.34
102	7.4257	171.93
103	9.1762	578.50
104	7.8051	223.65
106	6.3849	83.57
108	7.6166	196.26
109	8.1291	279.96
111	8.1871	291.44
112	9.4672	707.81
113	9.8985	954.42
114	7.8590	232.17
116	9.4774	712.84
117	8.2348	301.25
118	7.7624	217.13
119	6.7136	104.95
120	9.0101	515.59
121	7.4784	178.33
122	9.3610	657.58
123	7.3774	166.27
124	7.5200	183.55
126	7.4974	180.69
127	7.2447	151.66
128	7.4963	180.56
129	7.3444	162.51
130	9.5174	732.85
131	8.4879	359.01
132	10.3582	1312.61
133	12.3240	5127.50
134	10.8457	1840.30
135	10.9826	2023.45
136	8.3147	318.40
137	10.1249	1116.57
138	9.0142	517.08
139	9.6936	828.08
140	10.6293	1583.90
141	10.5705	1520.65
142	9.7381	854.01
143	8.5693	379.85
144	8.4812	357.35
145	9.2653	615.38
146	6.9902	127.13
147	8.3723	331.36
148	7.2610	153.38
150	8.2504	304.53
151	8.4102	340.18
152	6.7692	109.08
153	9.5088	728.52
154	8.1609	286.21
155	9.0971	547.65
156	9.7475	859.60
157	7.4862	179.30
158	7.7450	214.53
159	9.3064	633.13
160	7.4536	175.29
161	7.6787	204.89
162	8.1304	280.21
163	8.6486	401.32
164	8.0116	258.07
166	8.2973	314.59
167	7.1319	140.25
168	8.2211	298.39
169	7.5069	181.89
170	8.9895	508.30
171	7.6415	199.68
172	9.6595	808.73
173	9.5510	750.11
