1	-0.247	1.443	6103	3989	0.503	0.247
2	-0.209	1.445	6508	4172	0.503	0.209
3	0.379	0.645	57	100	-0.842	-0.379
4	0.112	0.721	60	90	-0.860	-0.112
5	1.26	0.503	38	127	-1.764	-1.260
6	1.206	0.535	40	111	-1.562	-1.206
7	-0.05	0.901	144	149	-0.060	0.050
8	0.193	0.880	131	152	-0.332	-0.193
9	-0.132	1.066	203	187	0.108	0.132
10	0.108	0.954	202	215	-0.141	-0.108
11	-0.116	1.314	2186	1588	0.397	0.116
12	-0.115	1.323	2278	1682	0.396	0.115
13	-0.229	1.034	101	101	0.006	0.229
14	-0.046	0.836	128	123	-0.160	0.046
15	-0.183	1.240	782	638	0.277	0.183
16	-0.32	1.253	828	640	0.415	0.320
17	0.32	0.970	4280	4332	-0.031	-0.320
18	0.394	0.938	4556	4678	-0.103	-0.394
19	-0.273	0.896	72	80	-0.243	0.273
20	-0.309	0.972	80	92	-0.202	0.309
21	0.628	0.730	857	1200	-0.469	-0.628
22	0.581	0.745	844	1126	-0.436	-0.581
23	0.179	0.738	87	109	-0.517	-0.179
24	0.08	0.803	94	105	-0.266	-0.080
25	-0.401	1.359	452	331	0.456	0.401
26	-0.289	1.234	472	365	0.383	0.289
27	0.197	0.874	213	252	-0.222	-0.197
28	0.344	0.796	211	247	-0.336	-0.344
29	0.051	1.051	664	565	0.029	-0.051
30	-0.095	1.109	628	530	0.172	0.095
31	0.286	0.850	259	300	-0.254	-0.286
32	0.219	0.861	284	329	-0.179	-0.219
33	-0.369	1.490	2613	1623	0.623	0.369
34	-0.304	1.485	2528	1571	0.592	0.304
35	0.251	0.804	160	181	-0.323	-0.251
36	0.048	0.944	201	195	0.005	-0.048
37	0.74	0.631	102	171	-0.886	-0.740
38	0.71	0.614	114	186	-0.849	-0.710
39	0.089	1.138	1686	1393	0.163	-0.089
40	-0.005	1.183	1605	1347	0.258	0.005
41	-0.577	1.339	200	142	0.520	0.577
42	-0.24	1.173	191	157	0.186	0.240
43	-0.305	1.077	236	140	0.211	0.305
44	0.02	0.934	169	174	-0.079	-0.020
45	0.038	1.024	779	732	0.060	-0.038
46	-0.005	1.021	637	593	0.091	0.005
47	0.034	1.120	1358	1194	0.185	-0.034
48	0.124	1.067	2778	1311	0.113	-0.124
49	-0.466	1.379	442	141	0.418	0.466
50	-0.616	1.224	207	127	0.518	0.616
51	0.058	0.771	85	106	-0.402	-0.058
52	-0.041	0.944	95	105	-0.283	0.041
53	0.189	0.892	315	343	-0.150	-0.189
54	0.239	0.857	336	379	-0.195	-0.239
55	0.115	0.775	86	113	-0.422	-0.115
56	0.122	0.815	92	110	-0.455	-0.122
57	0.402	0.794	404	498	-0.337	-0.402
58	0.428	0.772	447	540	-0.364	-0.428
59	-0.517	1.295	160	119	0.375	0.517
60	-0.513	1.293	177	124	0.391	0.513
61	-0.163	1.728	44073	25615	0.775	0.163
62	-0.146	1.700	47534	28062	0.773	0.146
63	-0.203	1.327	1452	1077	0.414	0.203
64	-0.29	1.419	1593	1117	0.522	0.290
65	-0.071	1.072	278	250	0.088	0.071
66	-0.077	1.101	294	262	0.112	0.077
67	0.021	1.053	740	695	0.075	-0.021
68	-0.069	1.081	818	725	0.169	0.069
69	-0.246	0.951	84	89	-0.192	0.246
70	-0.061	0.916	89	103	-0.273	0.061
71	0.259	0.934	218	240	-0.251	-0.259
72	0.38	0.735	212	262	-0.361	-0.380
73	-0.05	0.946	182	175	-0.001	0.050
74	0.04	0.936	180	178	-0.093	-0.040
75	-0.253	1.237	323	258	0.286	0.253
76	-0.112	1.207	286	254	0.146	0.112
77	0.096	1.130	2109	1840	0.170	-0.096
78	-0.001	1.179	2365	2004	0.231	0.001
79	-0.356	1.566	2901	1893	0.634	0.356
80	-0.435	1.611	2649	1595	0.713	0.435
81	-0.967	2.424	3275	1344	1.244	0.967
82	-1.109	2.439	3362	1292	1.387	1.109
83	0.281	1.012	2013	2001	-0.002	-0.281
84	0.278	1.016	2055	2055	0.000	-0.278
85	-0.01	1.069	1071	958	0.150	0.010
86	0.093	1.031	1207	1112	0.099	-0.093
87	0.387	0.863	18	25	-0.951	-0.387
88	0.254	1.103	15	15	-0.951	-0.254
89	0.169	1.065	5605	5102	0.135	-0.169
