647	0.090	383	3	1055	255.5
327	0.112	565.5	2	1445.5	264
295	0.194	238	2	768	263
231	0.105	191	2	503.5	239
199	-0.170	1081	2	1415	259
167	0.056	414	1	1057.5	257.5
135	0.032	423	1	1004	229
39	0.096	193	1.5	506	243
551	-0.127	244.5	2	465	269
519	0.341	178	1	750	259
487	-0.002	674	2	1323	245
455	-0.053	1487	2	2316	270
6695	0.207	259	3	857	252
6375	0.124	356	2	1087	280
6343	0.408	174	1	828	246
6311	0.186	474.5	2	1417	231
6247	0.180	293	2	998	296
6215	0.174	425	2	1301	251
6151	0.024	788	2	1574.5	253.5
6119	-0.093	553	3	997	254
6663	0.136	293	2	838	232
6087	-0.042	428.5	3	918	256
6055	0.096	332	2	905	231.5
6631	0.404	168	2	775	239.5
6599	0.128	340	2	1057	286
6567	0.394	192	3	898	253
7367	-0.104	8316	6	9264	321
7015	0.302	194	2	744	244.5
6983	0.261	246	2	911	252
6919	-0.079	266.5	2	504	240
6887	0.133	303.5	2	885.5	245.5
6823	0.170	302	2	962	243.5
6759	0.011	391	2	936	257
6727	0.170	308	3	975	232
7207	0.092	372.5	2	1063	278.5
7175	0.409	181	1	851	228
7143	0.293	294	3	1275	295.5
7111	0.347	176	1	741	250
8039	0.399	373	2	1806	287
7655	0.175	281	1	872	231.5
7623	0.057	976	2	2009	255.5
7591	0.189	431	2	1366.5	270
7559	0.135	414	2	1199.5	256
7527	0.026	484	3	1078	224
7495	0.078	2262	3	4336	287
7463	0.178	531	4	1547	263.5
7431	0.245	453	4	1535	248
7399	0.073	585	3	1381	264
7911	0.169	271.5	2	839.5	253
7879	0.226	268	3	924	239
7847	-0.027	697.5	4	1336	285
7815	0.367	194	3	884	279
8423	-0.040	801	5	1480	320
8391	-0.028	5906	4	8073	346.5
8359	0.008	456.5	2	1032	248
8295	-0.249	377	2	520	239.5
8231	-0.022	1016	4	1809	286
8199	0.079	185	3	447	219
8167	0.084	298	2	776	248
8135	0.168	606	2	1636	214
8103	0.191	1058	4	2828	268.5
8071	0.263	585	4	1959	264
11559	-0.053	259	2	501	228
11527	0.077	212	2	534.5	245
12455	0.025	192	2	455.5	248
12583	-0.140	206.5	2	372.5	232
1031	0.112	1820	2	3849	274
999	0.306	700	2	2486	254
935	-0.034	344	2	711.5	244
839	-0.004	3345	5.5	5150	309.5
807	0.316	224.5	1	905	232
775	0.180	220	1	644	216
743	0.211	276.5	1	927.5	227.5
