647	0.095	461	2	603	91.5
327	-0.313	1077	2	543	87.5
295	-0.364	255.5	1	197	72
199	-0.286	1076	3	572	88
167	-0.006	493	4	528	92
135	-0.069	489	2	463	82
103	-0.216	159	2	196	80
583	0.165	323	3	527	84
487	-0.019	442.5	1	479.5	88
455	0.119	587	1	753	79.5
6695	-0.127	637.5	2	502.5	81.5
6375	0.005	340	2	418	85.5
6343	-0.023	305	2	360	72
6311	0.000	927	3	902	96
6247	0.070	291	3	413	77.5
6215	-0.357	925	4	444	88
6183	-0.026	952	3	870.5	91
6151	0.073	1041	3	1186	112
6119	0.073	453	3.5	572	91.5
6087	0.123	346	2	502	72
6631	0.236	209	2	436	72
6599	0.060	264	3	382	78
6567	0.064	423	2	535	88
6535	0.173	193	2	368	68
6439	-0.000	261	3	336	70
7367	-0.171	4211	3	2563	88
7015	0.047	328	3	435	83
6983	0.000	511	3	536	80
6951	-0.029	455.5	3	477	86.5
6919	-0.106	323.5	3	334	80
6887	-0.005	321	3	398.5	88
6855	-0.008	133	1.5	227	72
6823	0.116	293.5	2	449.5	77
7335	-0.366	255	2	208	84
6759	-0.082	222	3	277	79
6727	0.160	222	1	409.5	82
7303	0.008	406	2	463	78
7239	-0.077	196	2	264	82
7207	0.046	635.5	2	687	72
7175	0.035	401	2	488	84.5
7143	0.070	810.5	1	920	92
7111	0.284	184	1	444.5	80
8039	-0.402	1964	3	776	96
7751	0.413	143	3	486.5	101
7719	1.226	21	2	513	85
7687	2.343	12	1	2874.5	108
7655	0.017	516	2	565	88
7623	-0.321	1672	3	780	83
7591	-0.164	1128.5	3	774.5	102
7559	-0.001	799	3	782	90
7527	0.069	614	1	712	84
7495	0.141	2746	4	3440	132
7463	0.032	1049	3	1071	88
8007	-0.048	389	3	415	84
7431	-0.359	1127.5	3	501	72
7399	0.217	611.5	2	969	94
7911	-0.037	411.5	1	435	79
7879	-0.012	837	3	778	72
7847	0.234	2609.5	3	4002	104
7815	0.027	323	2	406	72
8423	0.072	314	3	446	88
8391	-0.051	3308.5	4	2659	96
8359	0.352	297	4	704	96
8327	0.062	236	1	355	74
8295	-0.191	664.5	3	469	89
8231	-0.077	1616	3	1284	100
8167	0.101	421.5	2	568	87
8135	0.024	897.5	3	909	85
8103	0.062	2231	3	2345	100
8071	0.004	1041	2	1007.5	92
1319	-0.118	285	2	310	85.5
1031	-0.638	4108	3	914	88
999	-0.342	1735	3	771	82
967	-0.160	373.5	2	336	81
935	-0.078	306	2	328	70
839	0.034	8792	4	8238	132
807	-0.111	267	3	296	80
743	0.009	316	2	416.5	100
1287	-0.155	2168.5	3	1424.5	97
1255	-0.121	1902	3	1346	88
1191	0.032	779	2	827	99
1159	-0.093	2128	3	1598	98
1127	-0.186	5646	3	3300	104
1095	-0.578	2774	4	744	104
1063	-0.734	2193	3	440	88
1991	-0.214	11843	5	6289	118
1703	-0.154	11824	4	7193	122
1671	-0.150	4005	3	2567	95
1639	-0.065	1776	3	1437.5	100
1607	-0.210	4301	3	2404.5	94
1575	-0.135	591	2	472	84
1543	0.105	918	3	1120	102
1511	0.028	950	3	974	92
1479	0.105	2327.5	5	2711	128
1447	0.173	278	1	486	84
1959	-0.308	290	3	240	86
1383	0.160	721	2	1000	94.5
1351	-0.055	166	2	255	88
1927	-0.184	763	3	520	83
1895	-0.088	1119	3.5	883.5	88
1735	0.015	767	1	776	85.5
2279	-0.111	780	2	608.5	82
2215	-0.081	317	3	355	92
2023	-0.006	1132.5	3	1076.5	104
2567	-0.066	164	2	232	70
2951	-0.007	493.5	2	533.5	96
2919	-0.002	258	2	351.5	88
2887	0.035	704	3	766.5	104
2855	0.068	331	3	453	83
2791	-0.003	310.5	3	394.5	91
2727	0.215	184.5	3	399	85
2695	0.273	393.5	2	744	90
3239	-0.070	169	3	248	84.5
3207	-0.018	254.5	2	340.5	88
3143	-0.083	316	2	351	89
3079	0.159	407	2	616	88
3719	0.066	377	1	492	82
3687	-0.021	1055.5	3	972	96
3655	-0.005	3115.5	3	2803	119
3623	-0.098	461	1	427.5	84
3591	-0.107	1176	3	883.5	82.5
3495	0.052	4212	4	4239.5	118
3463	-0.092	406.5	3	408	94.5
3431	0.045	652	2	723	93.5
3399	-0.074	1422	2	1143.5	95
3367	0.050	673	2	752	96
4679	-0.140	1874	3	1290	103
4391	-0.037	489	1	488	79.5
4327	0.131	407	3	584	87
4231	-0.119	1742	4	1252	95
