1	3073	1315	836	431	2237	884	2653	1217	918	539	1817	786	null	null	2471	819	555	504	null	null	null	null	3121	2603	2.531	.395	.433	null	null	null	109	918	-1	-1	120	890	980	92	104	83	95	null	1315	431	884	.395	1217	786	2.531	.433	-1.339	-1.209
2	3467	1944	845	436	2622	1508	2981	1577	916	520	2136	1141	null	null	4546	2279	461	427	null	null	null	null	4130	3277	1.739	.575	.534	null	null	null	107	884	-1	-1	120	1230	970	91	103	117	129	null	1944	436	1508	.575	1577	1141	1.739	.534	-.798	-.905
3	1072	586	805	429	267	157	1029	510	863	501	224	81	null	null	419	398	466	497	null	null	null	null	424	305	1.701	.588	.362	null	null	null	172	756	-1	-1	150	1535	985	91	106	146	161	null	586	429	157	.588	510	81	1.701	.362	-.766	-1.468
4	1570	565	808	425	762	140	1557	505	847	485	749	80	null	null	403	387	334	370	null	null	null	null	902	829	5.443	.184	.107	null	null	null	172	929	-1	-1	150	1855	955	88	103	178	193	null	565	425	140	.184	505	80	5.443	.107	-2.444	-3.227
5	2111	1064	854	432	1257	632	1964	956	901	537	1110	524	null	null	823	579	414	701	null	null	null	null	1889	1634	1.989	.503	.472	null	null	null	109	895	-1	-1	120	2180	970	91	103	212	224	null	1064	432	632	.503	956	524	1.989	.472	-.992	-1.083
6	1941	1028	843	401	1098	627	1758	959	874	484	915	558	null	null	857	623	366	388	null	null	null	null	1725	1473	1.751	.571	.61	null	null	null	145	833	-1	-1	140	2500	970	90	104	243	257	null	1028	401	627	.571	959	558	1.751	.61	-.808	-.714
7	1875	1228	828	425	1047	803	1703	1107	890	492	875	682	null	null	765	681	418	368	null	null	null	null	1850	1557	1.304	.767	.779	null	null	null	129	861	-1	-1	140	2820	970	90	104	275	289	null	1228	425	803	.767	1107	682	1.304	.779	-.383	-.36
8	1785	951	821	455	964	496	1611	847	863	531	790	392	null	null	642	588	384	478	null	null	null	null	1460	1182	1.944	.515	.496	null	null	null	145	885	-1	-1	140	3150	980	91	105	308	322	null	951	455	496	.515	847	392	1.944	.496	-.959	-1.011
9	1038	558	809	479	229	79	972	486	910	536	163	7	null	null	457	383	567	401	null	null	null	null	308	170	2.899	.345	.043	null	null	null	193	737	-1	-1	160	3450	980	90	106	337	353	null	558	479	79	.345	486	7	2.899	.043	-1.535	-4.541
10	971	545	801	408	170	137	962	474	869	496	161	66	null	null	371	391	488	441	null	null	null	null	307	227	1.241	.806	.41	null	null	null	171	814	-1	-1	150	3765	985	91	106	369	384	null	545	408	137	.806	474	66	1.241	.41	-.311	-1.287
11	2252	1965	780	428	1472	1537	2140	1728	835	506	1360	1300	null	null	932	796	417	386	null	null	null	null	3009	2660	.958	1.044	.956	null	null	null	138	896	-1	-1	140	4100	970	90	104	403	417	null	1965	428	1537	1.044	1728	1300	.958	.956	.062	-.065
