1	94.0357	74.3195	0.339468674764692	640.97	546.934	622.714	548.395
2	99.3409	103.21	-0.0551219093614899	623.25	523.909	625.379	522.169
3	-0.411285	-0.809723		494.939	495.351	485.364	486.173
4	13.6423	19.7084	-0.530723730121511	502.315	488.673	511	491.292
5	272.786	3642.97	-3.73927637524815	1718.13	1445.34	4753.23	1110.26
6	12.7356	109.433	-3.10311170195256	542.667	529.931	624.193	514.76
7	193.788	934.849	-2.27025544928158	1256.91	1063.12	1570.85	636
8	742.241	3184.86	-2.10126930074024	2346.87	1604.63	4660.62	1475.77
9	665.85	1129.79	-0.762785638613302	2538.32	1872.47	3151.58	2021.79
10	372.56	2080.52	-2.4813972197778	1611.92	1239.36	2931.68	851.165
11	2591.2	1180.27	1.13450976844579	3366.46	775.263	3375.17	2194.91
12	1450.14	687.106	1.077587126405	2106.19	656.054	2841.58	2154.47
13	139.924	185.316	-0.405344026709524	771.178	631.255	928.431	743.115
14	1.37543	-14.9318		546.682	545.306	579.765	594.697
15	556.019	349.83	0.668479194387348	2209.27	1653.26	2346.46	1996.63
16	731.891	2382.65	-1.70286664081731	2324.7	1592.81	5320.42	2937.76
17	202.923	1087.5	-2.42200827015389	1370.54	1167.62	1949.53	862.034
18	3710.38	954.914	1.95812644575057	4599.4	889.016	3165.52	2210.61
19	1.55365	19.1564	-3.62409560850837	524.731	523.178	533.13	513.974
20	0.80719	17.2179	-4.41485936726164	527.153	526.345	521.075	503.857
21	6139.73	2749.3	1.1591135272777	7328.43	1188.7	5956.43	3207.13
22	1478.16	4700.07	-1.66888153881559	3516.6	2038.44	6674.06	1973.99
23	913.526	3599.03	-1.97809171220405	2300.32	1386.79	5023.65	1424.62
24	1669.65	5262.93	-1.6563173309105	2861.85	1192.19	7735.01	2472.08
25	1510.59	2684.49	-0.829539560752305	2423.17	912.578	4070.68	1386.19
26	2203	3125.4	-0.504571939581106	3765.65	1562.64	5074.76	1949.36
27	1493.86	4742.07	-1.6664677312306	3389.64	1895.78	8209.05	3466.97
28	493.899	1254.54	-1.34486738798691	1277.88	783.985	1922.16	667.621
29	4662.98	4948.09	-0.0856208925254383	5588.12	925.145	6450.32	1502.23
30	2672.45	5074.46	-0.925089373741284	3262.81	590.354	7544.3	2469.84
31	3007.08	8347.53	-1.47298567854571	3738.17	731.092	9783.25	1435.72
32	3296.6	3564.25	-0.11261735820389	5124.98	1828.38	5648.3	2084.05
33	458.566	1508.24	-1.71766301789258	2079.58	1621.01	2324.05	815.811
34	3922.48	6861.45	-0.806745365610861	4548.77	626.284	9185.6	2324.15
35	1140.73	3696.5	-1.69620027579404	2604.49	1463.76	6423.17	2726.67
36	589.226	1883.21	-1.67630131417192	2054.81	1465.58	2713.02	829.812
37	190.655	281.717	-0.563276825301854	822.638	631.983	924.8	643.083
38	56.501	142.001	-1.32954942239386	624.423	567.922	715.421	573.42
39	1775.26	9302.49	-2.38958662411212	2495.37	720.11	11944.6	2642.06
40	5613.89	4166.11	0.430301669765421	6477.1	863.206	5805.47	1639.36
41	111.465	216.961	-0.960853377411165	716.893	605.429	829.2	612.239
42	3922.76	1153.24	1.76617666510819	4678.76	756	2035.02	881.776
43	2493.22	2107.14	0.242726223484966	3051.32	558.097	2669	561.863
44	1742.71	4504.23	-1.36994598859937	2745.44	1002.72	5184.21	679.979
45	472.923	563.169	-0.251963366929181	1159.64	686.716	1306.3	743.131
46	9623.61	9197.75	0.0652966601201329	10843.5	1219.88	10851.8	1654.07
47	88.5682	341.309	-1.94621745485858	779.114	690.545	1006.79	665.479
48	586.832	1819.19	-1.63227930475474	1531.42	944.584	2618.74	799.547
49	3528.67	5784.37	-0.713037024008518	4996.68	1468.02	8476.04	2691.67
50	1330.69	3909.69	-1.55487564224916	2765.97	1435.28	5216.94	1307.25
51	2425.73	1115.4	1.12085107074009	3016.13	590.4	2076.86	961.461
52	896.119	719.95	0.315792832967878	1486.02	589.905	1381.48	661.526
53	4808.16	5196.32	-0.112005244041613	5704.92	896.754	6472.79	1276.46
54	1962.3	4961.05	-1.3381025359586	3254.67	1292.38	7017.2	2056.14
55	2233.95	3331.06	-0.576387022230695	3049.74	815.791	4778.7	1447.64
56	192.024	405.504	-1.07842801900306	864.774	672.75	1030.51	625.01
57	3404.6	6058.91	-0.831572845608997	4107.9	703.295	6924.14	865.227
58	3831.11	3977.57	-0.0541267181692479	4631.52	800.409	5129.5	1151.93
59	3984.25	9989.95	-1.32616805588694	4718.39	734.135	11002.9	1012.98
60	1692.36	1431.11	0.241902580972355	2392.61	700.252	2271.41	840.304
61	4224.61	9354.19	-1.14679391307463	5162.11	937.505	10704.7	1350.48
62	4333.23	13657.6	-1.65618357099333	4958.46	625.225	14530.1	872.518
63	162.883	149.472	0.123961188406466	754.153	591.269	702.267	552.795
64	1816.22	3795.97	-1.06352659047144	3094.37	1278.15	4697.28	901.31
65	6363.8	8032	-0.335871375597452	7328.8	965	9774.93	1742.93
66	2534.15	2511.97	0.0126830475114876	3871.6	1337.45	3869.11	1357.14
67	1059.23	884.939	0.259361747533693	2022.02	962.788	1747.29	862.349
