1	0.10	10.90	10.80
2	0.08	11.00	10.90
3	-0.01	11.50	11.50
4	-0.11	13.40	13.50
5	0.03	9.85	9.82
6	-0.06	10.20	10.20
7	0.53	13.50	13.00
8	0.04	10.30	10.20
9	0.28	12.80	12.50
10	0.06	10.40	10.40
11	-0.10	10.10	10.20
12	0.04	10.70	10.70
13	0.03	10.50	10.50
14	-0.02	10.50	10.50
15	-0.07	11.10	11.20
16	-0.05	10.40	10.50
17	0.14	11.40	11.20
18	-0.16	10.00	10.20
19	-0.14	12.50	12.60
20	0.10	10.30	10.20
21	0.19	11.80	11.60
22	0.25	12.30	12.10
23	0.14	10.30	10.20
24	-0.04	10.00	10.10
25	0.00	10.40	10.40
26	0.24	10.90	10.70
27	-0.96	11.80	12.70
28	0.04	10.40	10.30
29	0.07	10.40	10.40
30	-0.01	11.20	11.20
31	0.03	10.40	10.40
32	0.11	10.70	10.60
33	-0.07	10.20	10.30
34	0.16	10.70	10.60
35	-0.18	13.60	13.80
36	0.00	10.40	10.50
37	0.03	10.00	10.00
38	0.09	14.20	14.10
39	-0.06	10.90	10.90
40	-0.02	11.40	11.40
41	0.03	11.10	11.10
42	0.06	10.10	10.00
43	-0.27	9.45	9.71
44	-0.21	14.20	14.40
45	0.41	12.00	11.60
46	0.27	10.50	10.20
47	-0.32	14.00	14.30
48	-0.09	10.30	10.40
49	0.09	9.99	9.90
50	0.67	11.10	10.40
51	0.08	10.10	10.00
52	0.01	10.20	10.20
53	0.06	10.00	9.98
54	0.00	10.20	10.20
55	-0.10	9.96	10.10
56	-0.04	10.10	10.10
57	0.07	10.10	10.00
58	-0.07	10.40	10.40
59	0.14	10.50	10.30
60	0.05	10.10	10.10
61	-0.24	10.60	10.90
62	-0.45	12.00	12.40
63	0.01	10.00	10.00
64	0.20	10.80	10.60
65	-0.08	9.70	9.78
66	-0.46	11.30	11.70
67	-0.23	12.80	13.00
68	-0.02	10.30	10.30
69	-0.12	14.10	14.20
70	0.08	11.00	10.90
71	-0.38	12.70	13.10
72	0.15	10.70	10.50
73	0.07	10.10	10.00
74	-0.11	12.80	12.90
75	-0.04	10.30	10.30
76	-0.40	13.40	13.80
77	-0.03	10.30	10.30
78	0.10	10.30	10.20
79	0.41	12.00	11.60
80	0.04	10.20	10.20
81	-0.08	10.40	10.50
82	0.04	10.10	10.00
83	0.04	11.90	11.90
84	0.09	10.10	10.00
85	0.09	12.20	12.10
86	0.34	12.10	11.80
87	-0.25	12.40	12.70
88	0.12	12.60	12.50
89	-0.09	12.20	12.30
90	-0.24	11.80	12.10
91	-0.07	12.40	12.50
92	-0.15	10.10	10.30
93	-0.05	10.90	11.00
94	-0.17	9.99	10.20
95	0.11	10.30	10.20
96	0.02	13.20	13.10
97	-0.01	11.20	11.20
98	0.03	11.70	11.60
99	-0.28	12.10	12.30
100	0.00	10.00	10.00
101	0.07	10.70	10.60
102	-0.09	9.68	9.77
103	-0.10	11.40	11.50
104	-0.04	9.88	9.92
105	0.18	13.90	13.70
106	0.09	10.60	10.50
107	0.00	10.20	10.20
108	0.04	11.40	11.40
109	0.10	11.20	11.10
110	0.08	10.10	10.00
111	-0.25	10.60	10.90
112	0.12	11.00	10.80
113	0.09	10.70	10.60
114	0.02	10.40	10.40
115	-0.12	10.20	10.30
116	0.46	10.20	9.71
117	0.08	11.70	11.60
118	0.05	10.80	10.70
119	-0.06	10.10	10.10
120	0.17	10.30	10.20
121	-0.05	10.60	10.70
122	0.00	9.78	9.78
123	0.16	10.20	10.10
124	0.12	10.60	10.50
125	0.06	10.30	10.20
126	0.06	11.80	11.80
127	0.17	10.30	10.20
128	0.23	10.80	10.60
129	0.20	10.30	10.10
130	-0.04	10.10	10.10
131	-0.03	9.90	9.93
132	0.12	10.70	10.60
133	-0.11	10.10	10.20
134	0.19	12.50	12.30
135	0.35	10.70	10.30
136	-0.04	10.90	11.00
137	0.55	12.00	11.40
138	0.34	11.60	11.20
139	-0.09	11.40	11.50
140	-0.08	9.86	9.94
141	-0.15	10.50	10.60
142	-0.02	10.10	10.10
143	0.12	10.10	9.98
144	0.13	10.60	10.50
145	0.14	10.40	10.30
146	0.11	10.40	10.30
147	-0.26	9.30	9.56
148	0.13	10.40	10.20
149	-0.02	9.85	9.87
150	0.03	9.89	9.86
151	0.08	10.30	10.20
152	0.03	10.10	10.00
153	-0.12	10.00	10.10
154	-0.11	10.00	10.20
155	-0.04	9.75	9.79
156	-0.06	9.76	9.82
157	0.03	10.50	10.50
158	-0.11	9.95	10.10
159	0.23	10.40	10.10
160	-0.14	9.53	9.67
161	-0.19	9.76	9.95
162	-0.15	9.68	9.83
163	-0.04	10.40	10.40
164	-0.15	9.51	9.66
165	0.09	10.10	10.00
166	-0.18	10.50	10.70
167	-0.03	10.00	10.10
168	0.00	10.10	10.10
169	0.03	10.20	10.20
170	0.13	10.40	10.30
171	0.28	10.90	10.60
172	0.09	10.00	9.92
173	0.17	12.30	12.10
174	-0.08	9.51	9.59
175	-0.07	10.40	10.40
176	0.03	9.89	9.86
177	0.02	9.70	9.68
178	-0.03	10.20	10.20
179	0.24	10.40	10.10
180	0.04	10.20	10.10
181	0.21	10.30	10.10
182	-0.10	10.00	10.10
183	0.14	10.00	9.86
184	-0.07	9.83	9.90
185	-0.13	10.10	10.20
186	-0.16	9.51	9.67
187	-0.02	9.89	9.92
188	0.16	10.10	9.93
189	-1.14	10.60	11.80
190	0.36	10.50	10.20
191	0.19	9.83	9.64
192	0.25	10.40	10.20
193	-0.09	9.61	9.70
194	-0.01	9.79	9.80
195	-0.05	9.68	9.73
196	-0.17	9.97	10.10
197	0.13	10.20	10.10
198	-0.21	9.43	9.64
199	0.11	10.70	10.60
200	-0.30	11.00	11.30
201	-0.09	9.86	9.94
202	0.11	10.00	9.92
203	-0.03	10.60	10.60
204	0.49	11.20	10.70
205	0.06	10.20	10.20
206	0.09	9.69	9.60
207	-0.09	9.71	9.80
208	-0.13	9.49	9.62
209	0.16	9.98	9.82
210	0.04	9.95	9.92
211	-0.08	10.10	10.20
212	-0.04	9.61	9.65
213	0.02	10.50	10.50
214	0.00	9.79	9.80
215	-0.64	10.20	10.80
216	0.08	10.30	10.20
217	0.20	10.50	10.30
218	-0.19	9.94	10.10
219	-0.14	9.75	9.89
220	0.21	10.50	10.20
221	0.08	10.10	9.99
222	0.01	9.71	9.69
223	-0.02	10.60	10.60
224	0.01	9.72	9.71
225	0.19	10.00	9.85
226	-0.15	9.70	9.85
227	0.05	9.78	9.73
228	-0.15	10.40	10.50
229	-0.03	10.50	10.50
230	0.17	10.70	10.60
231	0.02	12.30	12.30
232	-0.10	11.60	11.70
233	-0.08	9.89	9.97
234	0.05	9.98	9.94
235	-0.07	10.70	10.80
236	-0.59	11.00	11.60
237	0.01	10.50	10.40
238	0.02	11.50	11.50
239	-0.02	9.84	9.87
240	0.05	9.63	9.58
241	-0.07	10.40	10.40
242	0.03	10.60	10.60
243	-0.04	9.60	9.64
244	-0.03	9.82	9.85
245	0.14	9.85	9.71
246	0.17	10.10	9.91
247	0.11	10.10	9.97
248	-0.20	13.40	13.60
249	-0.11	10.10	10.20
250	-0.10	10.10	10.10
251	-0.08	9.92	10.00
252	-0.01	10.20	10.20
253	-0.07	10.00	10.10
254	-0.17	9.72	9.89
255	-0.03	10.00	10.10
256	-0.03	10.50	10.60
257	-0.11	9.51	9.62
258	0.03	9.70	9.66
259	0.09	9.56	9.46
260	0.04	9.83	9.79
261	-0.37	9.34	9.70
262	0.15	10.20	10.00
263	-0.04	9.84	9.88
264	0.03	9.72	9.69
265	2.01	11.60	9.57
266	-0.01	10.00	10.00
267	-0.10	10.20	10.30
268	-0.06	9.95	10.00
269	0.27	10.60	10.30
270	-0.08	10.10	10.20
271	-0.17	10.20	10.30
272	-0.27	11.20	11.50
273	0.33	11.50	11.20
274	0.10	10.90	10.80
275	0.09	10.60	10.50
276	0.17	10.80	10.60
277	-0.17	9.88	10.00
278	-0.14	12.70	12.80
279	0.29	11.10	10.80
280	0.09	10.20	10.10
281	0.56	11.20	10.70
282	-0.02	10.30	10.30
283	-0.14	11.50	11.70
284	0.57	11.80	11.20
285	0.37	11.00	10.70
286	0.01	10.40	10.40
287	-0.08	10.40	10.50
288	-0.05	10.00	10.10
289	0.02	11.00	10.90
290	0.15	12.80	12.70
291	-0.73	10.30	11.00
292	-0.02	10.40	10.40
293	0.02	10.80	10.80
294	-0.03	10.00	10.00
295	0.06	13.00	12.90
296	-0.02	10.70	10.70
297	0.09	10.70	10.60
298	0.12	11.10	11.00
299	-0.02	11.50	11.50
300	-0.17	9.74	9.92
301	0.01	10.20	10.20
302	0.05	10.20	10.20
303	-0.04	10.00	10.10
304	-0.09	10.20	10.20
305	-0.03	11.70	11.70
306	-0.15	10.00	10.20
307	0.09	12.10	12.00
308	-0.10	13.40	13.50
309	-0.04	9.93	9.97
310	0.22	11.20	11.00
311	0.22	10.50	10.30
312	0.12	10.50	10.40
313	-0.12	13.10	13.20
314	0.06	10.30	10.20
315	-0.34	10.10	10.40
316	-0.16	9.71	9.87
317	0.00	10.50	10.50
318	-0.25	10.70	11.00
319	-1.13	13.20	14.30
320	-0.08	9.97	10.00
321	-0.03	10.00	10.00
322	-0.09	9.58	9.67
323	0.31	11.50	11.10
324	0.06	11.00	11.00
325	-1.18	12.50	13.70
326	0.11	11.20	11.10
327	0.16	10.20	10.00
328	0.10	10.30	10.20
329	0.01	10.30	10.30
330	0.18	10.80	10.60
331	-0.63	10.80	11.40
332	0.22	10.40	10.10
333	-0.01	10.10	10.10
334	0.04	10.10	10.00
335	-0.19	10.60	10.70
336	-1.66	12.20	13.90
337	-0.33	10.10	10.40
338	0.04	10.60	10.50
339	0.16	11.70	11.60
340	0.03	11.90	11.80
341	0.22	10.10	9.92
342	0.03	10.00	9.97
343	-0.08	10.60	10.70
344	0.15	12.60	12.40
345	-0.10	12.80	12.90
346	-0.10	10.40	10.50
347	0.24	11.00	10.80
348	0.06	12.10	12.00
349	-0.02	10.40	10.40
350	-0.22	12.80	13.00
351	0.07	10.60	10.50
352	0.08	11.80	11.70
353	0.07	10.20	10.20
354	-0.21	11.20	11.40
355	0.19	11.50	11.30
356	-0.17	12.20	12.40
357	-0.39	10.50	10.90
358	0.14	10.60	10.50
359	-0.05	10.40	10.40
360	0.06	10.10	10.00
361	0.12	11.10	11.00
362	-0.08	10.40	10.50
363	0.12	10.60	10.50
364	-0.11	10.50	10.70
365	0.03	10.10	10.10
366	0.21	10.30	10.10
367	0.08	11.80	11.70
368	-0.01	10.10	10.10
369	-0.51	10.90	11.40
370	-0.19	10.60	10.80
371	-0.22	10.60	10.80
372	0.16	11.40	11.20
373	-0.28	11.20	11.50
374	-0.04	10.50	10.50
375	0.01	10.30	10.30
376	0.05	10.30	10.30
377	0.21	10.30	10.10
378	0.01	12.60	12.60
379	-0.51	12.80	13.30
380	0.01	11.10	11.10
381	0.00	10.00	10.00
382	0.14	11.10	10.90
383	-0.03	10.20	10.20
384	-0.10	9.97	10.10
385	-0.10	9.97	10.10
386	-0.06	9.78	9.84
387	-0.06	9.96	10.00
388	0.11	10.40	10.30
389	-0.06	9.91	9.97
390	-0.07	10.80	10.90
391	0.16	10.60	10.40
392	0.26	10.50	10.20
393	-0.13	9.65	9.79
394	-0.08	11.40	11.50
395	0.15	10.10	9.99
396	0.15	9.87	9.72
397	0.28	10.50	10.20
398	-0.01	9.99	10.00
399	-0.09	9.73	9.82
400	0.25	10.40	10.20
401	0.01	10.30	10.30
402	-0.04	10.10	10.10
403	-0.12	9.92	10.00
404	0.50	13.50	13.00
405	0.08	11.00	10.90
406	-0.02	10.00	10.00
407	-0.07	10.00	10.10
408	0.03	10.00	9.97
409	0.48	11.10	10.70
410	0.01	9.77	9.77
411	0.09	10.40	10.30
412	-0.11	9.95	10.10
413	0.12	10.50	10.40
414	0.12	10.30	10.10
415	0.04	9.92	9.87
416	0.12	10.20	10.00
417	0.12	10.20	10.10
418	0.10	10.20	10.10
419	0.15	9.92	9.77
420	0.02	10.60	10.50
421	0.05	10.30	10.30
422	-0.18	9.92	10.10
423	0.21	9.94	9.73
424	0.17	9.85	9.68
425	-0.17	9.84	10.00
426	0.09	9.82	9.73
427	-0.02	10.00	10.00
428	0.12	10.30	10.20
429	0.03	10.30	10.30
430	-0.08	9.68	9.76
431	0.17	10.40	10.20
432	0.15	10.40	10.30
433	0.22	10.30	10.10
434	0.14	9.85	9.72
435	-0.16	10.00	10.20
436	0.04	10.30	10.20
437	-0.05	10.20	10.30
438	0.15	12.30	12.10
439	0.02	9.77	9.75
440	-0.11	9.90	10.00
441	-0.12	9.94	10.10
442	-0.11	9.71	9.82
443	0.19	10.30	10.10
444	-0.28	10.80	11.00
445	0.16	10.40	10.30
446	0.36	11.50	11.10
447	-0.09	9.76	9.85
448	0.02	10.10	10.00
449	-0.13	9.98	10.10
450	0.09	10.60	10.50
451	0.16	10.80	10.60
452	0.33	10.50	10.20
453	0.01	9.81	9.80
454	-0.05	10.10	10.20
455	0.05	10.60	10.50
456	0.19	10.20	10.00
457	0.11	10.10	9.97
458	0.07	10.10	10.00
459	-0.11	10.10	10.20
460	-0.09	9.74	9.84
461	-0.08	10.90	11.00
462	0.06	10.20	10.20
463	0.26	10.10	9.82
464	0.13	10.90	10.80
465	-0.02	9.91	9.93
466	-0.09	9.86	9.96
467	0.08	9.89	9.81
468	-0.08	10.90	11.00
469	-0.02	10.80	10.90
470	0.04	10.30	10.30
471	0.23	10.50	10.30
472	-0.03	10.00	10.00
473	0.17	9.79	9.63
474	-0.11	10.90	11.00
475	0.16	10.30	10.10
476	0.05	10.40	10.40
477	0.08	10.20	10.20
478	0.12	10.80	10.60
479	-0.19	12.00	12.20
480	0.35	10.80	10.50
481	0.02	9.95	9.93
482	0.06	11.80	11.70
483	0.14	10.40	10.30
484	0.02	9.85	9.83
485	-0.04	9.75	9.79
486	-0.08	9.78	9.86
487	-0.04	10.10	10.10
488	0.08	10.20	10.10
489	-0.08	9.73	9.80
490	-0.27	10.60	10.80
491	0.51	11.20	10.70
492	-0.02	9.91	9.93
493	0.11	9.68	9.57
494	-0.12	9.70	9.82
495	-0.10	9.77	9.86
496	0.47	11.60	11.10
497	-0.01	10.00	10.10
498	0.11	10.10	9.95
499	0.28	10.60	10.30
500	0.06	9.86	9.80
501	-0.15	11.00	11.20
502	-0.13	9.69	9.82
503	0.05	10.60	10.60
504	0.04	10.10	10.00
505	0.06	11.00	10.90
506	0.33	10.70	10.40
507	0.09	10.50	10.50
508	0.01	10.10	10.10
509	0.26	11.00	10.80
510	0.03	10.80	10.80
511	0.03	9.92	9.89
512	0.02	10.00	9.98
513	-0.56	12.40	12.90
514	0.00	10.40	10.40
515	0.15	9.69	9.54
516	-0.05	10.30	10.30
517	0.09	9.93	9.84
518	-0.22	9.16	9.38
519	-0.14	10.00	10.20
520	0.07	9.89	9.82
521	-0.11	9.68	9.79
522	-0.06	10.00	10.10
523	-0.03	9.31	9.34
524	-0.15	9.29	9.43
525	-0.07	9.33	9.41
526	0.18	10.20	10.10
527	-0.10	10.20	10.30
528	0.02	10.60	10.60
529	-0.06	9.46	9.52
530	-0.21	9.19	9.41
531	-0.16	9.66	9.81
532	-0.02	9.86	9.89
533	-0.10	10.60	10.70
534	0.11	10.60	10.50
535	-0.19	10.20	10.40
536	-0.16	9.96	10.10
537	-0.02	11.60	11.70
538	0.00	10.30	10.30
539	0.04	11.40	11.40
540	0.17	11.40	11.20
541	-0.03	10.10	10.10
542	-0.04	10.10	10.10
543	-0.05	10.40	10.50
544	0.01	10.30	10.30
