1		
2	0.6205	1.5373641
3	-0.6235	0.64910835
4	-0.6115	0.6545015
5	-0.3991	0.7583418
6	-0.1916	0.87564856
7	-0.3984	0.7587093
8	-0.6167	0.6521625
9	-0.4835	0.71525514
10	-0.0392	0.97320074
11	-0.1829	0.8809532
12	-0.9758	0.50844574
13	0.6816	1.6038898
14	0.9251	1.898772
15	0.2742	1.209363
16	0.2511	1.1900749
17	0.1138	1.0820823
18	-0.1344	0.9110732
19	-0.4080	0.7536525
20	0.1071	1.0770797
21	-0.5013	0.70645154
22	0.3970	1.3167666
23	-0.3040	0.810014
24	0.2192	1.1641032
25	0.4724	1.3874075
26	0.5868	1.5018829
27	-0.3278	0.7967374
28	-1.2312	0.42597106
29	-1.0510	0.48264998
30	-0.3748	0.77120936
31	-2.2077	0.21647763
32	-1.0634	0.47849724
33	-0.6880	0.6206949
34	-0.6313	0.6455834
35	0.2610	1.1983172
36	0.4645	1.3798022
37	-0.0801	0.94601375
38	0.2395	1.1806058
39	0.2928	1.225
40	0.1100	1.0792598
41	0.5554	1.4695779
42	0.2226	1.1668106
43	0.6342	1.552044
44	-0.2089	0.8651914
45	-0.0595	0.9595917
46	-0.0146	0.98990995
47	-1.2130	0.43136823
48	-0.7976	0.57530916
49	-0.1135	0.92431146
50	0.4895	1.4040042
51	0.2294	1.1723614
52	0.7064	1.6316866
53	0.9315	1.907223
54	0.5781	1.4928919
55	0.2960	1.227737
56	-0.4414	0.73643756
57	0.1066	1.0766851
58	-0.4208	0.7469894
59	0.0379	1.0266292
60	0.2731	1.208365
61	0.0841	1.0600164
62	-0.4968	0.70865667
63	-0.0019	0.99869984
64	0.1935	1.14353
65	-0.2892	0.81834185
66	0.3894	1.3098434
67	0.4120	1.3305504
68	0.1375	1.1
69	-0.5751	0.6712594
70	0.4708	1.385908
71	0.3613	1.28455
72	0.3954	1.3152845
73	-0.4213	0.74675703
74	-0.2164	0.86070925
75	0.6472	1.5660932
76	0.0795	1.0566224
77	0.1208	1.0873185
78	0.2448	1.1849393
79	-0.0387	0.97350276
80	-0.3319	0.7944927
81	-0.0615	0.9582365
82		
83		
84	-0.0909	0.9389131
85	0.3195	1.2478594
86	-0.1260	0.9163926
87	0.2249	1.1686727
88	-0.0424	0.97104156
89	-0.6196	0.6508577
90	-0.6310	0.64570934
91	0.7621	1.6959217
92	0.5325	1.4464747
93	0.5623	1.4766679
94	0.1043	1.075
95	1.1699	2.25
96	0.1694	1.124608
97	-0.0506	0.9655355
98	-0.2407	0.84636176
99	-0.4949	0.7096169
100	0.1894	1.1402932
101	0.6710	1.5921378
102	-0.2789	0.82423216
103	-0.3978	0.75902796
104	0.3839	1.3048968
105	0.1822	1.1345862
106	-0.3657	0.77609557
107	0.0812	1.0579221
108	0.0825	1.0588179
109	-0.1637	0.89270824
110	-0.4354	0.73946387
111	-0.2123	0.8631898
112	0.0168	1.0116831
113	0.1089	1.0784147
114	-0.0670	0.95463985
115	0.1163	1.0839286
116	-0.2435	0.8446881
117	0.0368	1.0258499
118	-0.3925	0.76178586
119	1.2479	2.375
120	-0.1840	0.8802398
121	0.0736	1.0523196
122	0.7718	1.7074145
123	-0.0230	0.98421043
124	0.3213	1.2494929
125	-0.1052	0.929669
126	0.0642	1.0455315
127	0.6767	1.5984602
128	-0.1936	0.87440443
129	-0.1458	0.90385306
130	-0.0996	0.9332885
131	0.2662	1.2026615
132	0.5404	1.4543897
133	0.1904	1.1410608
134	-0.2455	0.8435372
135	0.5105	1.4245056
136	0.4752	1.3901284
137	0.0687	1.0487795
138	0.4256	1.3431085
139	-0.1222	0.9187583
140	0.2769	1.2115481
141	-0.1335	0.9116005
142	-0.1001	0.93298423
143	0.1474	1.1076007
144	-0.0546	0.9628676
145	-0.2124	0.8630977
146	-0.6775	0.62522733
147	0.1993	1.1481806
148	0.2830	1.2167627
149	-0.4418	0.7362409
150	0.3741	1.2960472
151	-0.4306	0.74193406
152	0.3169	1.2456131
153	-0.5178	0.6984271
154	0.9570	1.9412411
155	0.6761	1.5977796
156	0.3005	1.2315876
157	-0.5183	0.69820875
158	0.2731	1.2083945
159	-0.0770	0.94804823
160	0.0218	1.0152259
161	0.1201	1.0868392
162	-0.1319	0.9126102
163	0.1897	1.1405044
164	0.7425	1.67304
165	-0.2400	0.846767
166	0.2543	1.1927346
167	-1.2536	0.4194082
168	-0.9415	0.5206896
169	-0.0010	0.9992778
170	0.0919	1.065756
171	-0.1128	0.9247915
172	-0.2013	0.86979204
173	0.2416	1.1822864
174	-0.0073	0.9949454
175	-0.0424	0.9710426
176	0.4448	1.3611082
177	-1.2088	0.43262553
178	-0.7555	0.5923222
179	-1.1680	0.44504732
180	-0.5560	0.68020093
181	0.4332	1.35023
182	0.2883	1.2211883
183		
184	-0.5633	0.6767364
185	0.2305	1.1732783
186	0.4466	1.3628243
187	0.4120	1.3304967
188	0.5177	1.4316539
189	-0.1055	0.9294507
190	0.5648	1.4791715
191	-0.0903	0.93931055
192	-0.0694	0.9530356
193	-0.1109	0.9260022
194	-0.0506	0.965512
195	0.1185	1.0856298
196	-0.1914	0.8757531
197	-0.3936	0.7612511
198	0.2215	1.1659518
199	-0.8708	0.5468314
200	-0.6880	0.62073094
201	0.0293	1.0205333
202	-0.1932	0.8746888
203	-0.2777	0.824909
204	-0.3850	0.7657591
205	-0.0061	0.9957754
206	-0.0379	0.9740663
207	-0.3836	0.76650417
208	0.1314	1.0953356
209	0.0654	1.046392
210	1.1381	2.2008748
211	-0.1399	0.9075772
212	-1.1908	0.4380451
213	0.2389	1.1801234
214	-1.1342	0.45557863
215	0.0715	1.0508024
216	-0.2743	0.82686555
217	0.1289	1.0934525
218	0.8562	1.8102387
219	-0.3614	0.77841216
220	-0.0774	0.94778633
221	-0.3948	0.76060647
222	-1.2638	0.41644228
223	-0.3749	0.77116424
224	-0.7525	0.5935607
225	-1.1975	0.4360433
226	0.0286	1.0200214
227	0.4361	1.3529477
228	-0.1551	0.89805984
229	-0.0413	0.9717487
230	0.3580	1.2816622
231	-0.5783	0.6697368
232	-0.1386	0.90842354
233	-0.1559	0.89759296
234	-0.2871	0.8195227
235	-0.2507	0.8404809
236	-0.2898	0.81801224
237	-0.5437	0.6860195
238	0.2111	1.1575332
239	-0.9509	0.51729286
240	-0.2077	0.8659111
