E100000001	-0.2515	391	152	93	101	0.84
E100000002	-0.0740	705	171	88	102	0.95
E100000003	-0.0589	28996	2668	93	100	0.96
E100000004	-0.3040	1979	290	90	109	0.81
E100000005	0.8797	244	185	94	99	1.84
E100000006	0.6781	256	167	100	124	1.6
E100000007	0.9336	342	195	98	103	1.91
E100000008	-0.0893	31950	3168	91	103	0.94
E100000009	0.4330	41421	4743	94	106	1.35
E100000010	-0.3959	575	151	91	103	0.76
E100000011	-0.2176	7649	1716	98	108	0.86
E100000012	-0.4344	597	223	89	119	0.74
E100000013	-0.0589	21177	3009	95	107	0.96
E100000014	-0.1047	8869	1143	91	109	0.93
E100000015	1.1177	2971	751	91	113	2.17
E100000016		29432	10379	121	126	
E100000017	0.1763	11736	2503	93	105	1.13
E100000018	0.5261	159	165	89	118	1.44
E100000019	-0.8110	270	135	91	107	0.57
E100000020	0.1110	210	137	97	103	1.08
E100000021	0.4222	4002	641	94	107	1.34
E100000022	-0.7370	5747	549	98	104	0.6
E100000023	-0.7370	2590	400	90	105	0.6
E100000024	0.0566	1744	352	91	115	1.04
E100000025	-0.0145	194	136	94	108	0.99
E100000026	0.8639	864	261	91	102	1.82
E100000027	-0.3401	817	174	92	103	0.79
E100000028	-0.4150	16316	1575	95	103	0.75
E100000029	0.1375	3522	898	96	102	1.1
E100000030	-0.5353	276	125	95	116	0.69
E100000031		65535	13744	100	108	
E100000032		97	140	94	102	
E100000033	-0.1520	6483	799	91	100	0.9
E100000034	-0.3771	6898	749	95	107	0.77
E100000035	-0.3040	22919	4648	99	104	0.81
E100000036	0.3334	102	132	92	111	1.26
E100000037	0.9486	172	164	91	107	1.93
E100000038	1.3391	934	411	92	105	2.53
E100000039	1.3674	947	397	92	101	2.58
E100000040	2.9355	1313	1521	95	110	7.65
E100000041	-0.0291	1058	285	93	101	0.98
E100000042	0.1110	268	167	90	123	1.08
E100000043	0.6781	300	191	87	109	1.6
E100000044	-0.4739	2382	361	93	110	0.72
E100000045	-0.3585	711	173	91	107	0.78
E100000046	-0.1203	930	200	91	110	0.92
E100000047	-0.2176	7085	1322	90	102	0.86
E100000048	0.0426	1501	317	92	113	1.03
E100000049	-0.4344	5077	592	92	106	0.74
E100000050	0.4330	631	191	92	98	1.35
E100000051	0.6323	2621	625	89	101	1.55
E100000052	0.0704	377	151	90	105	1.05
E100000053	-0.1520	19291	4358	97	108	0.9
E100000054	-0.5353	151	115	93	114	0.69
E100000055	0.5850	1446	385	97	116	1.5
E100000056	-0.0893	6547	722	96	103	0.94
E100000057	0.6229	122	128	92	99	1.54
E100000058	0.7908	10545	2305	92	107	1.73
E100000059	-0.5778	768	215	93	108	0.67
E100000060	0.7655	103	143	93	130	1.7
E100000061		116	131	91	114	
E100000062	0.9709	903	339	92	102	1.96
E100000063	1.4699	221	172	91	106	2.77
E100000064	0.7485	2196	620	92	104	1.68
E100000065	-1.0000	24083	2209	93	103	0.5
E100000066	0.3448	258	176	91	111	1.27
E100000067	-0.2345	8333	1192	91	107	0.85
E100000068	-0.1361	593	178	91	105	0.91
E100000069	0.3219	294	142	90	105	1.25
E100000070	0.1763	262	145	97	110	1.13
E100000071	-0.1520	1764	404	92	108	0.9
E100000072	0.0841	108	122	94	119	1.06
E100000073	-0.3040	588	169	94	104	0.81
E100000074	0.1110	591	171	90	103	1.08
E100000075	-0.1520	118	111	89	98	0.9
E100000076	-0.0145	466	158	92	103	0.99
E100000077	-0.2009	60802	12610	118	116	0.87
E100000078	0.4854	2944	622	92	109	1.4
E100000079	-0.7612	559	149	90	105	0.59
E100000080	-0.5353	939	166	95	108	0.69
E100000081	0.4114	6362	1105	94	107	1.33
E100000082	-0.0439	2089	336	96	107	0.97
E100000083	0.3448	2360	747	93	108	1.27
E100000084	0.4114	99	133	91	118	1.33
E100000085	0.2016	563	230	93	109	1.15
E100000086	1.7093	1373	797	93	105	3.27
E100000087		107	125	91	103	
E100000088	-0.2515	4997	639	92	100	0.84
E100000089	-0.7370	460	149	93	105	0.6
E100000090	0.7398	606	386	89	111	1.67
E100000091		2059	461	90	111	
E100000092	-0.2176	920	203	91	104	0.86
E100000093	0.1506	3932	537	93	107	1.11
E100000094		65535	10720	102	115	
E100000095	0.1110	1418	395	90	105	1.08
E100000096	0.5160	10155	1809	91	112	1.43
E100000097	-0.4540	2298	243	90	99	0.73
E100000098	0.7485	756	255	88	102	1.68
E100000099	0.3334	132	127	106	108	1.26
E100000100	-0.5146	23431	4569	99	104	0.7
E100000101	-0.1361	17360	2131	92	105	0.91
E100000102		107	119	90	106	
E100000103	-0.4540	626	143	92	103	0.73
E100000104	-0.2176	1911	298	92	108	0.86
E100000105	-0.2009	1717	343	93	100	0.87
E100000106	-0.7131	274	135	92	102	0.61
E100000107	0.5361	572	236	91	106	1.45
E100000108	2.0179	569	422	91	108	4.05
E100000109	1.1177	22802	6366	93	108	2.17
E100000110	0.2869	18157	2479	97	111	1.22
E100000111		182	187	89	103	
E100000112		47364	65535	105	132	
E100000113	0.0144	45909	12001	92	107	1.01
E100000114	1.2327	3008	1139	92	113	2.35
E100000115	-0.0145	6878	964	94	108	0.99
E100000116	-0.2688	670	164	91	101	0.83
E100000117	-0.6439	4144	475	94	100	0.64
E100000118	-0.3040	1023	279	91	99	0.81
E100000119	0.1110	32081	4523	95	117	1.08
E100000120	0.3103	590	183	92	101	1.24
E100000121	-0.1681	821	166	91	98	0.89
E100000122	-0.4150	1982	280	94	102	0.75
E100000123	0.3561	3019	693	119	122	1.28
E100000124	-0.3959	603	189	91	102	0.76
E100000125	-0.3040	1461	270	89	109	0.81
E100000126	-0.1203	769	179	95	104	0.92
E100000127	-0.5146	1336	179	93	105	0.7
E100000128	0.2987	1356	319	91	105	1.23
E100000129	0.3561	237	156	92	106	1.28
E100000130	0.6690	127	139	88	103	1.59
E100000131	0.0000	1827	370	92	108	1
E100000132	0.8639	289	181	92	113	1.82
E100000133	0.9561	779	318	95	106	1.94
E100000134	0.2750	305	148	95	106	1.21
E100000135	2.6758	281	306	90	109	6.39
E100000136	0.4222	184	143	95	104	1.34
E100000137	1.1699	451	265	92	107	2.25
E100000138	-0.1047	361	153	91	105	0.93
E100000139	0.1506	239	136	91	103	1.11
E100000140	-0.2009	332	135	91	103	0.87
E100000141	-1.1520	1667	218	91	104	0.45
E100000142	-0.0439	366	164	91	110	0.97
E100000143	0.0000	184	130	92	106	1
E100000144	-0.1203	501	154	92	104	0.92
E100000145	0.2869	2268	354	91	107	1.22
E100000146	0.4436	316	164	90	104	1.36
E100000147	-0.7370	3118	389	99	111	0.6
E100000148	0.3219	611	258	95	103	1.25
E100000149	0.9184	18973	4674	96	105	1.89
E100000150	3.0993	351	409	98	107	8.57
E100000151	-0.9159	546	124	91	105	0.53
